@relation data

@attribute id string
@attribute 10319 numeric
@attribute 107 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1437 numeric
@attribute 1511 numeric
@attribute 1992 numeric
@attribute 22798 numeric
@attribute 23236 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 284217 numeric
@attribute 2919 numeric
@attribute 3315 numeric
@attribute 3458 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 4583 numeric
@attribute 4790 numeric
@attribute 4843 numeric
@attribute 50509 numeric
@attribute 5269 numeric
@attribute 5272 numeric
@attribute 5273 numeric
@attribute 5275 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 5747 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5970 numeric
@attribute 6318 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 7414 numeric
@attribute 7850 numeric
@attribute 7879 numeric
@attribute 81 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 912 numeric
@attribute 929 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B10,-0.0418,0.0631,-0.151,-0.1011,-0.0857,-0.011,-0.1064,-0.0937,-0.0639,-0.1667,-0.0731,-0.1101,-0.0956,-0.1015,-0.0537,0.1489,-0.011,1.5512,-0.0499,0.579,-0.0285,1.1319,0.0453,0.5858,0.6993,0.4932,-0.0587,0.4513,0.0095,0.6708,0.7201,0.0336,0.0115,0.9097,-0.0462,-0.1447,0.0159,1.3844,2.0908,0.1566,0.1656,-0.0564,-0.0678,-0.0709,0.0031,0.1983,0.0568,-0.104,-0.1343,1.4899,-0.0471,-0.1233,0.5852,1.4702,-0.1142,-0.0098,1.4219,1.3009,1.0549,1.9994,1.4831,0.0571,1.5076,0.2981,-0.0904,0.7027,1.0905,-0.2745,0.405,1.1167,-0.0863,0.9284,0.0953,0.9546,1.0402,0.9608,0.9814,-0.1922,1.6909,0.0554,-0.0298,1.4821,1.7983,0.0895,-0.0144,0.029,0.1525,-0.1018,1.0855,0.1824,1.5303,0.7199,0.8552,0.1161,0.6166,-0.0309,-0.1287,0.8003,1.2476,-0.0723,Control
Utah__B11,-0.0613,-0.0029,-0.2027,-0.1173,-0.0591,-0.0168,-0.0998,-0.0582,-0.0723,-0.1418,-0.0953,-0.0864,-0.0704,-0.0671,-0.0767,0.1985,0.0241,1.8794,-0.0511,0.4488,-0.0666,1.1918,0.0817,1.3682,0.5084,0.6187,-0.0313,0.4095,0.3122,0.4263,0.7743,0.0263,-0.0553,0.755,0.1011,-0.0512,0.0446,1.6429,2.2446,0.0615,0.3352,-0.0651,-0.0657,-0.0748,0.0378,0.1661,0.0092,-0.1149,-0.0303,1.3346,-0.0045,-0.1177,0.6871,1.896,0.1301,-0.1181,1.3896,1.4039,1.0719,1.9301,1.2771,0.1549,1.696,0.6398,-0.0329,1.1206,0.8979,-0.1753,0.3123,0.9569,-0.0047,0.8914,0.1896,0.823,1.0452,1.1505,1.2399,-0.2245,2.5514,0.0992,-0.0083,1.7936,2.6058,0.159,-0.0285,-0.0818,0.2247,-0.0835,1.5045,0.13,1.3147,0.8038,0.9833,0.1512,0.927,-0.0193,-0.0304,1.0549,2.11,-0.0593,Control
Utah__B12,-0.0556,0.0589,-0.0643,-0.1022,-0.0425,0.0405,-0.1044,-0.0979,-0.0709,-0.1216,-0.1069,-0.093,-0.0523,-0.0964,-0.0622,0.0798,-0.0439,1.1204,-0.0639,0.4228,-0.0736,1.0066,-0.0173,0.3905,0.8178,0.5449,-0.0953,0.419,-0.0337,0.0275,0.3508,0.037,-0.0015,0.6677,-0.1306,-0.169,0.0957,1.2001,1.8021,0.0651,-0.0321,-0.0647,-0.0757,-0.0724,0.0314,0.1095,0.1183,-0.1734,-0.0877,1.2785,-0.056,-0.0947,0.6584,1.3922,-0.1638,-0.072,1.1323,1.1321,1.0143,1.2838,1.1896,0.0881,1.419,0.2497,-0.11,0.6792,0.7255,-0.1048,0.6519,1.3776,-0.1186,0.7009,0.1111,0.856,0.5465,0.7672,0.8164,-0.0268,1.5744,0.0652,-0.035,1.466,0.9947,0.2954,-0.0256,-0.0368,0.231,-0.0453,1.014,0.1353,1.3556,0.4834,0.6083,0.0081,0.6008,-0.0579,-0.1121,0.5875,0.8203,-0.0926,Control
Utah__C01,-0.0093,0.0598,-0.2028,-0.1132,-0.0699,0.0011,-0.0988,-0.1037,-0.0189,-0.196,-0.108,-0.1247,-0.0617,-0.0548,-0.0589,0.1645,-0.0249,1.9221,0.0158,0.6491,-0.0298,1.7372,0.0405,1.485,0.7247,0.6989,-0.1066,0.4536,0.3207,0.7637,1.1008,0.1808,0.097,0.7318,0.1967,-0.0373,-0.0625,2.0664,2.5079,-1e-04,0.2845,-0.0499,-0.1416,-0.0684,0.0857,0.4276,0.1364,-0.1255,-0.0817,1.4469,-0.0558,-0.1466,0.8636,2.0515,-0.038,-0.0421,1.3372,1.393,1.334,2.0178,1.2928,0.2341,2.065,0.847,-0.1199,1.0811,0.8639,-0.0299,0.3616,1.229,-0.1739,1.0348,0.194,0.9329,1.3446,1.3191,1.4533,-0.1663,2.3286,0.0883,0.0847,2.0013,2.557,0.4871,0.0281,0.0241,0.2183,-0.0908,1.4659,0.2251,1.5709,1.0284,0.9394,0.1324,0.8417,-0.0165,-0.0402,1.4378,2.1666,-0.0706,BRCACancer
Utah__C02,0.0341,0.0502,-0.1654,-0.0263,0.0038,0.0579,-0.0717,-0.0762,0.0062,-0.1545,-0.1148,-0.0886,-0.0596,-0.0636,0.0167,0.2349,0.0232,2.0097,-0.0231,0.2937,-0.0214,1.6205,0.0695,1.4294,0.2526,0.6217,-0.0667,0.4737,0.4077,0.6235,0.8129,0.1763,0.1439,0.7498,0.0997,0.0295,0.0014,1.7069,2.4799,0.106,0.1583,-0.0181,-0.0891,-0.058,0.1357,0.3172,0.2195,-0.1076,-0.0509,1.3929,0.0096,-0.0563,0.6948,1.8186,0.003,-0.0172,1.3839,1.4194,1.3959,1.9151,1.3266,0.2982,1.8722,0.6713,-0.1015,0.9256,1.0809,-0.1685,0.2437,0.7082,-0.0945,1.0075,0.1482,0.9179,1.3653,1.2626,1.5348,-0.2081,2.3928,0.1421,0.0522,1.5999,2.4186,0.4205,-0.0261,-0.0333,0.3002,-0.0782,1.3964,0.0866,1.3134,0.8707,0.9703,0.1497,0.8841,-9e-04,-0.0024,1.2595,2.2312,-0.1229,BRCACancer
Utah__C03,7e-04,0.0459,-0.1529,-0.038,-0.0269,0.0593,-0.0707,-0.0903,-0.0576,-0.1546,-0.1477,-0.1153,-0.0441,-0.0488,0.0137,0.2133,0.0619,2.0257,-0.0381,0.2952,0.0206,1.9703,0.0898,1.4549,0.3465,0.7864,-0.095,0.2959,0.4486,1.3299,0.9292,0.1692,0.0437,0.7158,0.063,0.1194,-0.0369,2.1094,2.7044,0.1661,0.2412,-0.0142,-0.0886,-0.0374,0.1062,0.3859,0.1655,-0.085,-0.0721,1.3899,-0.0315,-0.1041,1.0879,2.1228,0.0204,-0.1296,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,2.244,0.8394,-0.0985,0.9695,1.0198,-0.1013,0.2667,0.8439,-0.0512,1.0807,0.1063,1.0301,1.4611,1.2453,1.7061,-0.1659,2.4922,0.1245,0.1188,1.8384,2.4219,0.5574,-0.008,-0.016,0.1811,-0.0823,1.5336,0.143,1.3809,1.0299,1.2113,0.2831,0.782,-0.017,0.0178,1.4228,2.1518,-0.1083,BRCACancer
Utah__C04,0.0637,0.0535,-0.0599,-0.0784,0.1079,0.0571,0.0075,0.0072,-0.057,-0.1017,-0.0666,-0.0025,-0.0698,-0.0317,0.0091,0.0413,-0.123,1.4112,-0.0456,0.1426,-0.1092,1.2788,0.0191,1.2407,0.183,0.6261,-0.0432,0.3184,0.219,0.0143,0.5141,0.0999,-0.0894,0.7486,-0.0076,-0.115,-0.0026,1.678,2.5286,-0.0094,0.169,-0.0471,-0.0752,-0.0535,0.1907,0.2318,0.148,-0.1584,0.024,0.8832,-0.011,0.0159,0.3238,1.1298,-0.154,0.0344,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,1.4118,0.5303,-0.0485,0.883,0.7329,-0.0527,0.2023,0.5393,-0.0144,0.7066,0.1785,0.6082,1.0464,1.2763,1.2407,-0.1497,2.499,0.1062,0.0404,0.8504,1.9993,0.1232,0.0114,-0.0362,0.2505,0.0071,1.5396,-0.0071,0.8333,0.6863,0.6798,-0.0838,1.0154,-0.0148,-0.0399,0.7158,1.898,-0.016,Control
Utah__C05,0.0338,0.0764,-0.0117,-0.0553,0.0729,0.0505,-0.0072,0.0273,-0.0826,-0.0682,-0.0622,0.0076,-0.0599,-0.0275,0.0483,0.1657,0.0834,1.6208,-0.0676,0.1722,-0.0242,1.1354,0.0193,0.9683,0.1895,0.5259,-0.0396,0.4066,0.1536,0.4989,0.8293,0.1686,-0.0152,0.7266,0.0093,-0.0163,-0.0419,1.7092,2.7433,0.0721,0.1102,-0.0435,-0.0595,-0.0273,0.1221,0.1659,0.1329,-0.1564,-0.0253,1.0739,-0.0157,0.0039,0.5823,1.5068,0.0497,-0.0142,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,1.4503,0.4762,-0.0526,0.7746,0.8033,-0.1001,0.1357,0.4731,0.0529,0.7514,0.0692,0.6107,1.0716,1.2485,1.1552,-0.2458,1.9697,0.0984,0.0384,0.9217,2.4737,0.1546,0.0311,0.0138,0.2581,-0.0504,0.9952,0.0759,0.9801,0.6424,0.7172,0.0156,0.6776,-0.0427,0.0165,0.9374,2.0747,-0.0531,BRCACancer
Utah__C06,0.0511,0.0366,-0.1006,-0.1219,-0.0061,-0.0311,0.0471,-0.0099,-0.0246,-0.1799,0.0125,-0.0445,-0.1055,-0.1077,-0.0936,0.1893,-0.1108,0.3369,0.038,0.0439,-0.0912,0.5006,0.0517,0.4883,0.1551,0.302,-0.0376,0.5268,-0.0543,0.2754,0.1887,0.0503,0.0975,0.9514,0.1291,-0.082,0.0544,0.5922,1.3164,0.0932,-0.0062,-0.1385,-0.0026,-0.1062,0.0712,0.1779,0.1468,-0.0974,-0.0457,0.3822,0.0334,-0.0771,0.1169,0.5457,-0.1408,0.037,0.2515,0.2098,0.3034,0.5143,0.4412,-0.0017,0.426,0.1473,-0.0486,0.5181,0.2386,-0.0712,0.0318,0.4341,-0.1241,0.2754,-0.029,0.2179,0.1583,0.545,0.5912,-0.2228,0.7769,-4e-04,0.2162,0.219,0.3606,-0.1009,0.1792,-0.0039,0.2497,0.0605,0.3979,0.1966,0.364,0.3274,0.2638,-8e-04,0.3821,0.0011,-0.1964,0.4154,0.4846,0.0086,Control
Utah__C07,0.0187,0.0318,-0.0588,-0.0858,0.0508,0.0393,-0.0401,-0.0507,-0.0535,-0.1449,-0.072,-0.0215,-0.065,-0.0697,-0.0289,0.1232,-0.0496,1.6492,-0.0083,0.248,-0.0436,1.2615,-0.0141,1.1293,0.1674,0.5501,-0.0697,0.4598,0.2857,0.9656,0.5503,0.1033,0.065,0.7341,-0.0458,0.0135,0.0167,1.5432,2.4071,0.0627,0.1677,-0.0405,-0.0736,-0.0607,0.1413,0.2053,0.1124,-0.0816,-0.0578,1.1209,0.0013,0.0041,0.5216,1.5961,-0.0979,-0.0011,1.1545,1.1209,1.0919,1.8435,1.0885,0.2044,1.4751,0.4326,-0.0813,0.7731,1.0296,-0.0334,0.1667,0.619,-0.0617,0.7248,0.1166,0.6556,1.1134,1.2381,1.2031,-0.1468,2.1308,0.0479,0.1022,1.0059,2.2097,0.2344,0.0181,-0.0221,0.2934,-0.1008,1.3341,0.1826,1.1829,0.7897,0.8175,0.0758,0.8035,0.0259,-0.0635,0.947,1.977,-0.0273,Control
Utah__C08,0.0264,0.082,-0.1452,-0.0853,0.0221,-0.0133,-0.0584,-0.0423,-0.0527,-0.1647,-0.0852,-0.0767,-0.082,-0.0464,-0.0691,0.147,0.0702,1.7424,-0.0399,0.157,-0.0208,1.4433,0.1114,1.3521,0.2068,0.584,-0.0635,0.3261,0.2366,1.0073,0.712,0.1336,0.0795,0.804,0.1921,0.0032,7e-04,1.6216,2.3205,0.0237,0.2534,-0.0691,-0.0802,-0.0713,0.0986,0.168,0.1912,-0.0642,-0.0769,1.2493,-0.0301,-0.01,0.5153,1.6583,0.0527,-0.0693,1.2713,1.2897,1.1989,1.8817,1.1859,0.2711,1.575,0.5418,-0.047,0.9547,0.9672,-0.0554,0.2738,0.7114,-0.1018,0.8955,0.2127,0.6867,1.359,1.1916,1.4,-0.166,2.2263,0.0867,0.0585,1.1095,2.4333,0.3381,0.0235,-0.0432,0.1955,-0.0687,1.1861,0.0693,1.1916,0.7834,0.8462,0.0464,0.9065,0.0101,-0.0734,1.1629,2.0065,-0.0802,Control
Utah__C09,0.0589,0.0285,-0.0598,-0.1224,0.0386,-0.0044,0.0105,-0.003,-0.0877,-0.1051,-0.0569,-0.0083,-0.078,-0.0618,0.0121,0.1779,0.0651,1.6639,-0.0837,0.1669,-0.0903,1.2901,0.1056,1.0412,0.1723,0.5718,-0.0422,0.3764,0.0944,0.8587,1.0336,0.0982,-0.0467,0.7984,0.0028,0.0176,-0.036,1.5475,2.4969,0.0618,0.0538,-0.0618,-0.0468,-0.0736,0.1654,0.1264,0.047,-0.0867,0.0258,1.196,-0.0092,0.0471,0.4832,1.9488,-0.0125,0.0034,1.1501,1.2876,1.1591,1.9987,1.1108,0.268,1.4163,0.5075,-0.0504,0.7457,0.9538,-0.0345,0.1461,0.563,0.0027,0.8,0.1377,0.6604,1.0766,1.2793,1.278,-0.0642,2.0636,0.1279,0.044,1.1115,2.2441,0.4074,0.0175,-0.0443,0.3162,-0.0444,1.1495,0.1094,1.1766,0.7567,0.8785,0.0482,0.7819,-0.0477,-0.0652,0.9148,1.9039,-0.0409,Control
Utah__C10,0.0512,0.0757,-0.1102,-0.0633,0.0638,0.0393,-0.0303,-0.0232,-0.0494,-0.1302,-0.0823,-0.0401,-0.0291,-0.0062,0.0342,0.1839,0.029,1.758,-0.0391,0.1624,-0.0442,1.3027,0.0835,1.2624,0.1454,0.4975,-0.0734,0.4477,0.3344,0.3493,1.1539,0.172,-0.0578,0.6983,0.0879,0.0539,-0.0222,1.7018,2.5379,0.1119,0.1714,-0.0266,-0.0664,-0.038,0.1455,0.136,0.1657,-0.0762,-0.0479,1.3181,-0.0111,0.0157,0.634,1.996,0.0021,-0.0505,1.2514,1.4217,1.3239,2.0775,1.0914,0.2323,1.4857,0.5562,-0.0655,0.7909,1.1131,-0.0991,0.143,0.5243,-0.026,0.945,0.1261,0.7185,1.1441,1.2608,1.2172,-0.171,2.1618,0.0606,0.0142,1.3342,2.3095,0.1751,0.0166,-0.0083,0.2011,-0.0236,1.2943,0.1909,1.2021,0.6749,0.9156,0.0116,0.8851,-0.0126,0.0124,1.1052,2.3595,-0.0615,BRCACancer
Utah__C11,0.1157,0.0156,-0.0816,-0.0864,0.0214,-0.005,-0.0178,-0.0345,-0.085,-0.1621,-0.087,-0.0451,-0.0741,-0.0819,-0.0604,0.0892,0.0576,1.6978,-0.0796,0.2364,-0.0675,1.6729,0.13,1.505,0.277,0.7479,-0.009,0.3326,0.1692,1.2746,0.7547,0.0254,-0.0881,0.6664,0.0783,-0.0704,-0.0302,1.9732,2.5192,0.0325,0.3841,-0.0567,-0.0356,-0.1013,0.1517,0.1308,0.1296,-0.0749,0.0071,1.2045,0.0345,-0.0281,0.7207,2.0139,0.1201,-0.0313,1.1799,1.2941,1.2713,1.8986,1.1242,0.4405,1.7611,0.6723,-0.0317,1.0607,0.9707,-0.168,0.2985,0.813,-0.0343,1.0345,0.2377,0.796,1.5501,1.3024,1.5603,-0.0677,2.5133,0.0253,0.0981,1.2505,2.3628,0.2305,-0.0825,-0.0272,0.2726,-0.0677,1.5025,0.0197,1.2667,0.8881,0.8346,0.0821,1.0182,-0.0321,0.0327,1.1347,2.0935,-0.0405,Control
Utah__C12,0.02,0.0465,-0.1149,-0.0706,0.038,0.0365,-0.0339,-0.0234,-0.0615,-0.0983,-0.0603,-0.0362,-0.0784,-0.0614,-0.0031,-0.0303,-0.0322,1.2371,-0.0284,0.1214,-0.0498,0.954,-0.0027,0.8787,0.1644,0.5255,-0.0279,0.319,0.1449,0.4973,0.4373,0.0849,0.0616,0.5828,-0.0592,0.0302,-0.0137,1.3949,2.272,-0.0193,0.0967,-0.0372,-0.0382,-0.0733,0.1486,0.1476,0.1546,-0.0986,-0.0355,0.8912,0.0024,0.0189,0.3364,1.0967,-0.1289,-0.0103,0.7623,0.9928,0.88,1.4002,0.6991,0.2261,1.1532,0.3528,-0.0535,0.7046,0.8246,-0.1347,0.1455,0.5599,0.0318,0.5796,0.0884,0.4269,1.0232,1.1409,1.1479,-0.01,2.3985,0.0316,0.1354,0.7825,1.2752,0.088,-0.0128,0.0234,0.2535,-0.0301,1.461,0.0838,0.9614,0.5548,0.5451,0.0404,0.9856,0.0196,0.0048,0.5781,1.5254,-0.0073,BRCACancer
Utah__D01,0.0159,0.0472,-0.0849,-0.1214,-0.0363,-0.097,-0.0476,-0.0538,-0.0547,-0.1939,-0.0525,-0.1067,-0.1602,-0.093,-0.0764,0.192,-0.0893,1.4003,-0.0115,0.6124,-0.0587,1.5553,0.094,0.7604,1.2018,0.6689,-0.0896,0.2233,0.0664,0.1263,0.3828,-0.0145,0.0755,0.7108,-0.1094,-0.0697,0.0376,1.4428,2.2017,0.039,-9e-04,-0.1149,-0.0811,-0.0965,0.0459,0.143,0.1086,-0.1163,-0.024,1.5223,0.0266,-0.14,0.6296,1.605,0.0687,0.023,1.2857,1.2195,1.1469,1.3874,1.3944,0.0953,1.784,0.5171,-0.0876,0.8265,0.8162,-0.1095,0.8266,1.7525,-0.1682,1.0172,0.1806,0.978,1.0082,1.07,1.2261,-0.241,1.7341,0.015,0.1926,2.2568,1.8407,0.2691,-0.0852,-0.0283,0.2021,-0.0997,1.0799,0.1053,1.5342,0.7943,0.6655,-0.0379,0.7529,-0.0472,-0.0562,1.0609,1.5214,-0.0611,BRCACancer
Utah__D02,0.0858,0.0135,-0.065,-0.0601,0.0667,-0.0243,-0.0089,0.0033,-0.0948,-0.087,-0.058,0.0047,-0.0624,-0.0693,-0.0256,0.0566,-0.0105,1.6709,-0.0774,0.1767,-0.0664,1.3954,0.1315,1.2108,0.2167,0.6655,-0.0107,0.3617,0.1831,0.4468,0.644,0.1434,-0.0182,0.51,0.0271,-0.035,0.0269,1.4966,2.3533,-0.0294,0.2795,-0.0696,-0.0322,-0.0792,0.2172,0.1086,0.1008,-0.1218,0.0045,1.2184,-0.0187,0.0773,0.5506,1.6535,-0.0186,0.0096,1.1494,1.7441,1.1918,1.923,1.0319,0.2885,1.5195,0.5125,-0.0331,0.8747,0.9929,-0.0224,0.1983,0.7584,-0.0079,0.8004,0.2148,0.6067,1.2721,1.4101,1.4141,-0.0697,2.8805,0.0426,0.0734,1.204,2.1645,0.3824,-0.0316,-0.0457,0.2341,-0.0686,1.5995,0.0529,1.2075,0.8294,0.8968,0.0142,0.9038,0.0014,0.0249,0.9008,1.9818,-0.0217,BRCACancer
Utah__D03,0.0086,0.064,-0.0592,-0.0571,0.0263,0.0428,-0.0378,-0.0252,-0.0547,-0.1016,-0.067,-0.0566,-0.0619,-0.0939,-0.0069,0.1099,-0.0244,1.475,-0.0424,0.1678,-0.0294,1.3499,0.093,1.2035,0.2558,0.5709,-0.0477,0.464,0.2442,0.41,0.5978,0.0891,0.0583,0.7518,0.0314,-0.0545,-0.0608,1.7191,2.6871,0.0898,0.1042,-0.0572,-0.0728,-0.0226,0.1288,0.2284,0.1096,-0.0875,-0.0331,1.0942,-0.0443,-0.0196,0.5342,1.5361,-0.0796,-0.0745,1.0202,1.2292,1.1583,1.8496,0.8686,0.1917,1.5955,0.5304,-0.0602,0.791,0.8793,-0.0579,0.1406,0.7527,-0.0978,0.7217,0.1742,0.6445,1.2431,1.2385,1.2419,-0.2822,2.7621,0.1056,0.0872,1.2036,2.2288,0.3039,0.004,0.0095,0.2249,-0.0377,1.7741,0.126,1.1477,0.7812,0.8455,-0.033,0.9751,-0.0255,-0.0447,0.9655,1.926,-0.0617,BRCACancer
Utah__D04,0.033,0.0149,-0.1226,-0.1052,-0.0015,-0.006,-0.0109,0.009,-0.0956,-0.1451,-0.0791,-0.0543,-0.071,-0.0853,-0.0273,0.2429,-0.0875,1.8054,-0.0308,0.2943,-0.0322,1.3736,0.1287,1.4694,0.3917,0.5935,-0.0507,0.3579,0.122,0.3107,0.7156,0.0878,0.0113,0.6326,0.1102,-0.0813,0.0301,2.074,2.5375,-0.0134,0.2041,-0.075,-0.0748,-0.0913,0.1184,0.3166,0.1349,-0.0857,-0.0398,1.2616,-0.0098,-0.0549,0.5489,1.6996,0.1647,0.0115,1.2215,1.3219,1.2135,1.7559,1.1519,0.2922,1.7632,0.7293,-0.0471,0.9614,0.8964,-0.1218,0.2901,0.7928,-0.074,0.9117,0.1397,0.7175,1.3441,1.2982,1.3386,-0.1412,2.5963,0.0746,-0.021,1.8594,2.7677,0.2301,-0.0765,0.0044,0.245,-0.0686,1.5037,0.2139,1.2449,0.789,0.7887,0.0392,0.9375,-0.0063,0.0721,1.1647,2.3259,-0.0493,BRCACancer
Utah__D05,0.0361,0.0696,-0.0912,-0.0337,7e-04,0.0279,-0.0543,-0.0477,-0.0704,-0.1599,-0.0961,-0.0801,-0.0571,-0.0494,-0.0011,0.2624,0.0728,1.8958,-0.0091,0.1775,0.0575,1.622,0.0994,1.3539,0.2773,0.5039,-0.0565,0.5006,0.3773,0.6936,0.666,0.1024,0.1601,0.7033,0.0502,-0.0085,0.0533,1.8318,2.724,0.0407,0.2587,-0.0228,-0.0831,-0.0312,0.0908,0.273,0.2286,-0.0975,-0.0495,1.219,0.0289,-0.0836,0.5929,1.7528,0.0644,-0.0494,1.1295,1.4639,1.2434,1.8809,1.0518,0.1649,1.7198,0.6665,-0.06,0.9663,0.9383,-0.1235,0.1172,0.6554,-0.1275,0.8396,0.1388,0.6886,1.3052,1.3071,1.3071,-0.1547,2.6241,0.0821,0.0176,1.9712,2.6972,0.2115,0.0189,0.0102,0.2795,-0.0806,1.6282,0.2578,1.338,0.8157,0.9086,0.1624,0.976,0.0096,-0.0142,1.4364,2.6149,-0.0893,BRCACancer
Utah__D06,7e-04,0.0101,-0.0497,-0.1529,0.0128,-0.0087,-0.0314,-0.0012,-0.108,-0.1418,-0.0604,-0.042,0.0175,-0.0783,-0.0714,0.1429,-0.0224,1.8369,-0.0539,0.2478,-0.045,1.673,0.0903,1.4961,0.3269,0.7045,-0.0562,0.3533,0.223,0.6359,0.5987,0.0592,-0.0107,0.631,-0.0371,-0.0296,0.0299,1.8317,2.4407,0.0874,0.2719,-0.0556,-0.0655,-0.0704,0.1321,0.3045,0.071,-0.1045,-0.0462,1.3989,0.0164,-0.0808,0.6746,1.8185,-0.0128,-0.0196,1.2429,1.3996,1.3222,1.8966,1.2257,0.3293,1.7563,0.778,-0.0746,1.0053,0.9729,-0.0271,0.2738,0.7797,-0.1029,0.9353,0.1752,0.8173,1.3762,1.2793,1.468,-0.1966,2.4116,0.1012,0.0955,1.8162,2.5441,0.3946,-0.0544,-0.0458,0.2075,-0.083,1.3207,0.1814,1.2632,0.8747,1.0307,0.0959,0.8684,-0.0259,0.0172,1.2495,2.301,-0.0064,BRCACancer
Utah__D07,0.0143,0.0485,-0.0615,-0.1082,0.034,0.002,-0.0344,0.0114,-0.0456,-0.1099,-0.0476,-0.0221,-0.055,-0.0896,0.0058,0.1749,0.0267,2.0369,-0.0589,0.2708,-0.0644,1.7462,0.0854,1.4059,0.197,0.6069,-0.0417,0.4124,0.1751,1.052,0.7646,0.3031,-0.0333,0.6405,0.1218,-0.0861,-0.0259,1.9499,2.6614,0.1007,0.2825,-0.0706,-0.0468,-0.0596,0.1345,0.2687,0.089,-0.0934,-0.0484,1.1585,0.049,0.0067,0.6487,2.1149,0.1239,-0.0487,1.2075,1.3586,1.3326,1.8583,1.2167,0.3002,1.6089,0.5813,-0.0372,0.8585,1.0382,-0.0681,0.162,0.6879,-0.0508,0.9853,0.2222,0.706,1.517,1.3359,1.4913,-0.1425,2.7882,0.0531,0.0516,1.2725,2.4592,0.2332,-0.0222,-0.037,0.2322,-0.056,1.6133,0.1557,1.1816,0.8494,1.0886,0.1084,0.918,-0.0345,0.0092,1.3356,2.4443,-0.0692,Control
Utah__D08,0.0321,0.0479,-0.1165,-0.1031,0.0058,-0.0522,-0.0292,-0.0366,-0.0537,-0.1601,-0.074,-0.0767,-0.0831,-0.0757,-0.0135,0.1989,-0.1243,1.588,-0.0398,0.1309,-0.029,1.2069,0.0428,0.9038,0.1797,0.5001,-0.066,0.4438,0.1014,0.228,0.7793,0.127,0.1216,0.6466,-0.0591,-0.0423,0.0736,1.4577,2.3567,-0.008,0.1493,-0.0907,-0.0687,-0.0678,0.0961,0.2461,0.1647,-0.1067,0.0113,1.0411,0.0469,-0.0607,0.4407,1.4087,0.0013,-0.1289,0.9695,1.1863,0.9322,1.6235,1.0438,0.1486,1.5307,0.5064,-0.0202,0.796,0.9111,-0.1307,0.1492,0.5777,-0.0503,0.8118,0.1394,0.5548,1.0663,1.1622,1.1777,-0.1753,2.4203,0.086,0.0454,1.1587,2.1372,0.3078,0.0016,-0.0107,0.2674,-0.0568,1.2597,0.072,1.0988,0.6811,0.8835,-0.0104,0.8028,0.0143,-0.0504,0.9029,1.9392,-0.0771,Control
