@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10393 numeric
@attribute 10459 numeric
@attribute 107 numeric
@attribute 10734 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 10971 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11261 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 151648 numeric
@attribute 163688 numeric
@attribute 196883 numeric
@attribute 23291 numeric
@attribute 245711 numeric
@attribute 246184 numeric
@attribute 25847 numeric
@attribute 26271 numeric
@attribute 27127 numeric
@attribute 27330 numeric
@attribute 286151 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 367 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 387778 numeric
@attribute 4085 numeric
@attribute 4342 numeric
@attribute 51433 numeric
@attribute 51434 numeric
@attribute 51529 numeric
@attribute 51806 numeric
@attribute 5241 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5525 numeric
@attribute 5526 numeric
@attribute 5527 numeric
@attribute 5528 numeric
@attribute 5529 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5613 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6300 numeric
@attribute 63928 numeric
@attribute 64506 numeric
@attribute 64682 numeric
@attribute 6500 numeric
@attribute 6790 numeric
@attribute 699 numeric
@attribute 7529 numeric
@attribute 7531 numeric
@attribute 7532 numeric
@attribute 7533 numeric
@attribute 7534 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8243 numeric
@attribute 8454 numeric
@attribute 8697 numeric
@attribute 8881 numeric
@attribute 891 numeric
@attribute 8945 numeric
@attribute 898 numeric
@attribute 89869 numeric
@attribute 9088 numeric
@attribute 9126 numeric
@attribute 9133 numeric
@attribute 9134 numeric
@attribute 9232 numeric
@attribute 9700 numeric
@attribute 9748 numeric
@attribute 983 numeric
@attribute 991 numeric
@attribute 995 numeric
@attribute 996 numeric
@attribute 9978 numeric
@attribute 9985 numeric
@attribute Class {Control,BRCACancer}

@data
B09,0.5672,0.4138,0.416,-0.0086,0.0883,-0.051,0.2247,0.7161,-0.0289,0.1244,0.7781,1.5516,-0.1498,0.1642,-0.0994,0.1369,0.1508,0.7533,-0.1195,-0.0722,0.5074,0.1636,-0.14,-0.1174,-0.0855,0.3828,1.0851,-0.0642,0.6018,-0.0579,0.8693,0.9703,0.6135,-0.0083,-0.1259,-0.3577,0.6952,0.8581,0.0378,-0.2839,-0.1729,1.2636,1.5992,1.9681,1.3917,0.4587,0.9781,0.7966,1.2398,0.3816,1.6878,0.6723,0.6986,1.0289,1.2244,1.2239,1.6605,0.7362,1.0524,-0.1161,1.8255,0.6103,0.7209,0.9813,0.6669,0.0856,1.727,-0.1495,-0.1467,-0.1429,0.8377,1.4543,0.036,0.0419,2.1615,0.8023,0.6393,1.1407,1.2908,2.5275,1.1587,2.1265,0.075,0.214,-0.0023,1.0519,0.5245,1.3446,0.911,0.6153,1.1402,0.231,0.5067,0.2615,-0.0688,0.1278,1.0303,0.0262,-0.0902,0.125,-0.0253,1.602,-0.2078,-0.1064,-0.0133,0.8089,1.1871,0.539,Control
B10,0.5059,0.3704,0.6271,0.0734,0.1169,-0.0207,0.2003,0.6444,-0.005,0.0498,0.8699,1.4903,-0.1684,0.191,0.0081,0.0728,0.0598,0.6176,-0.0229,-0.0052,0.4821,0.4665,-0.1145,-0.1162,-0.1629,0.3211,1.0966,-0.0815,0.3394,-0.141,0.6854,0.7128,0.5737,-0.1215,0.0528,-0.2715,0.4714,1.0751,0.0085,-0.1364,-0.168,1.8026,1.9181,2.3339,1.5729,0.6131,1.0456,0.7291,1.4231,0.3804,1.2976,0.7626,0.4782,0.8909,1.0758,1.1209,1.4498,0.6609,1.0901,-0.2815,1.7394,0.6316,0.6102,0.9058,0.774,0.1302,1.5017,-0.1359,-0.1123,-0.1479,0.9454,0.9963,0.0782,0.074,2.0657,0.6367,0.5327,1.0671,0.9707,2.1629,1.1797,2.0692,0.1548,0.3353,0.0917,0.6618,0.4118,1.2431,0.93,0.9639,1.1087,0.2305,0.3498,0.1729,-0.0613,0.034,1.017,-0.1167,-0.0315,0.1715,-0.0801,1.4924,0.0044,0.0304,0.0999,0.6344,0.9279,0.2936,Control
B11,0.8504,0.2681,0.8351,0.0074,0.0971,-0.0311,0.2112,0.5188,0.0328,0.1617,1.2745,1.5099,-0.146,0.1788,0.1038,0.121,0.0979,0.4431,-0.04,0.0083,0.8187,0.4613,-0.0388,-0.0761,0.0287,0.4249,0.9939,-0.0085,0.294,-0.0589,0.56,0.7806,0.5078,0.0291,0.1992,-0.4139,0.3534,1.4374,0.4079,-0.2228,-0.121,1.9854,1.8215,2.4333,1.5697,0.8086,1.0275,0.7415,1.2514,0.6133,1.0893,0.9184,0.4356,0.64,1.0102,0.8983,1.1971,1.1173,0.885,-0.1812,1.6375,0.9134,0.5357,0.8692,0.8229,0.0903,1.558,-0.042,-0.2125,-0.1265,0.853,0.7577,0.1379,0.3003,2.3984,0.7199,0.491,1.4782,0.9314,2.0921,1.0879,2.2936,0.0334,0.2636,0.0848,0.5476,0.4245,1.4503,0.9059,0.9183,1.1861,0.6314,0.3372,0.3149,-0.1038,0.0912,1.1309,0.3227,0.0285,0.3759,0.0033,1.5586,0.0686,0.2105,0.0018,0.7225,0.9635,0.3956,Control
B12,0.3647,0.3298,0.2623,0.0692,0.0786,-0.0651,0.1279,0.5905,-0.003,0.0108,0.5599,1.4995,-0.1106,0.1109,-0.1101,0.0729,0.0224,0.5793,-0.0792,-0.1555,0.381,0.0028,-0.0706,-0.1163,-0.1095,0.3738,0.7208,-0.1373,0.5186,-0.1714,0.684,0.6317,0.5176,0.1286,-0.1731,0.0168,0.5225,0.7248,-0.115,-0.2132,-0.1726,0.9293,1.3123,1.697,1.0209,0.2503,0.7638,0.5889,0.945,0.2331,1.3555,0.4836,0.5201,0.8773,1.0079,1.0504,1.38,0.6353,0.7013,-0.1101,1.4211,0.4982,0.613,0.6805,0.5307,0.074,1.3388,-0.0933,-0.0823,-0.1518,0.5557,1.1573,-0.1694,-0.1101,1.8274,0.6234,0.4932,0.8331,0.8597,2.0707,1.085,1.8559,0.0632,0.2254,0.054,0.8,0.4764,0.86,0.7182,0.63,0.8551,-0.1192,0.3255,0.1205,0.0011,0.0689,0.6016,-0.2736,-0.1008,-0.0988,-0.0922,1.0377,-0.0319,-0.0631,-0.2047,0.475,0.807,0.3509,Control
C01,0.9402,0.3411,0.9061,0.07,0.076,-0.0096,0.3085,0.6853,0.0192,0.0384,1.2349,2.0606,-0.2005,0.2999,0.1075,0.1386,0.2122,0.6413,-0.0281,-0.0152,0.7978,0.5539,-0.1488,-0.1153,-0.0739,0.6538,1.1475,-0.0417,0.2088,-0.077,0.6934,0.7896,0.7432,0.2612,0.1396,-0.0341,0.5969,1.2229,0.1751,-0.1967,-0.2169,1.9821,1.7024,2.2085,1.5829,0.7174,1.348,0.8729,1.3674,0.7532,1.2359,1.0062,0.5522,0.7765,1.1923,1.0898,1.3601,1.0742,0.8487,-0.0344,1.903,1.0379,0.7845,1.0113,1.0105,0.1335,1.6252,-0.1073,-0.2374,-0.2047,0.7136,1.0411,0.2181,0.3384,2.4782,0.9006,0.7926,1.2764,1.111,2.2681,1.3344,2.1066,0.081,0.2402,0.1086,0.7117,0.5738,1.617,0.9159,1.081,1.2331,0.5626,0.4378,0.3553,-0.1559,0.0692,1.167,0.222,-0.0106,0.0606,-0.0062,1.6591,0.0909,0.2034,0.1054,0.8203,1.1989,0.6468,BRCACancer
C02,0.9636,0.3642,0.8691,0.0604,0.1101,-6e-04,0.3859,0.5064,0.0277,0.0749,1.3162,1.8496,-0.1199,0.2797,0.2521,0.1737,0.1107,0.526,-0.0062,0.0785,1.0152,0.6208,-0.1284,-0.098,-0.1521,0.6514,1.2131,-0.1129,0.2369,-0.0806,0.5488,0.5733,0.8942,0.2177,0.3169,0.0903,0.4486,1.3158,0.1433,-0.0108,-0.1406,2.1115,1.7782,2.3352,1.6166,0.6319,1.3977,0.7238,1.4542,0.6793,0.955,1.1563,0.3566,0.6103,0.8844,1.1154,1.1359,0.9043,1.0799,-0.1743,1.6208,1.072,0.5194,0.9842,1.0832,0.1241,1.5747,-0.0187,-0.0415,-0.1474,0.9988,1.0077,0.1148,0.1796,2.3894,0.7823,0.5677,1.3314,0.9294,2.3119,0.8973,2.326,0.0727,0.2646,0.1095,0.6038,0.5521,1.5424,0.9065,1.2599,1.1141,0.5041,0.3571,0.2636,-0.1542,0.074,1.1682,-0.0845,-0.0541,0.0898,-0.0925,1.5972,0.0998,0.1195,0.0849,0.6002,1.0178,0.6618,BRCACancer
C03,1.1026,0.4123,1.1542,0.0561,0.1556,-0.0032,0.3409,0.8077,0.0444,0.0503,1.2369,2.1876,-0.1687,0.4488,0.1666,0.2117,0.2072,0.575,0.0228,0.1377,0.9989,0.742,-0.1144,-0.1142,-0.0045,0.8796,1.3135,-0.1432,0.2385,-0.1078,0.5652,0.6612,1.0161,0.3677,0.1909,-0.1572,0.6485,1.3472,0.2051,-0.0146,-0.103,2.0834,1.7785,2.2454,1.6499,0.7647,1.5257,0.9301,1.4802,0.8397,1.3311,1.1505,0.4609,0.6877,1.0679,1.3504,1.2425,0.9522,1.0148,-0.1065,1.816,1.1353,0.6452,1.0568,1.1488,0.1377,1.6109,-0.0448,-0.166,-0.168,0.8982,1.2254,0.078,0.3743,2.4479,0.8025,0.6632,1.2403,1.1491,2.6196,1.2008,2.2604,0.028,0.1839,0.1317,0.665,0.626,1.7055,1.0303,1.2254,1.2747,0.5992,0.3911,0.3411,-0.0891,0.1032,1.2751,0.1165,0.0707,0.1921,0.049,1.725,0.2113,0.4109,-0.0068,0.7442,1.0633,1.0348,BRCACancer
C04,0.8987,0.2556,0.5387,0.0637,0.0385,-0.0261,0.2119,0.4868,0.0091,0.1179,1.2441,1.4595,-0.1508,0.0582,0.028,0.2153,0.0733,0.3263,0.0957,0.0105,0.6048,0.0074,-0.1098,-0.1138,-0.0595,0.5556,0.5635,-0.0298,0.1683,-0.0474,0.3191,0.3555,0.4429,0.6318,0.0785,0.0437,0.3178,0.6013,0.1288,0.1204,-0.1302,2.0863,1.319,2.0851,1.0992,0.3558,1.0751,0.5598,0.8596,0.4364,0.6563,0.6745,0.2492,0.3632,0.5924,0.5917,0.8136,0.8578,0.7092,-0.0574,1.4351,0.963,0.4421,0.6861,0.7381,0.0527,1.1806,0.1398,-0.0579,-0.0993,0.6894,0.6903,-0.0583,0.0143,2.157,0.5422,0.4138,1.4739,0.6347,2.2006,0.6558,2.7061,0.2171,0.16,0.0965,0.3028,0.4153,1.0755,0.5882,0.6814,0.6127,-0.0075,0.2459,0.2814,-0.0909,0.1788,0.7439,-0.1559,-0.0922,0.1746,0.0368,1.0322,0.0335,-0.1,0.0672,0.4341,0.6539,0.3333,Control
C05,0.7195,0.2057,0.5503,0.0866,-0.0287,0.0146,0.1825,0.4275,0.0555,0.0436,1.2805,1.5755,-0.1344,0.1508,0.1339,0.2109,0.0478,0.3753,0.0444,-0.1348,0.7396,0.127,-0.1361,-0.103,-0.1252,0.5483,0.5861,-0.0806,0.2111,-0.0626,0.3473,0.3703,0.5774,0.0781,0.0629,-0.2125,0.255,0.7585,0.1121,0.1291,0.0049,2.1579,1.5358,2.0773,1.3492,0.3911,1.0944,0.5196,0.8803,0.4392,0.6081,0.8718,0.2654,0.3924,0.594,0.5989,0.8005,0.7395,0.7842,-0.1053,1.4746,0.8555,0.3541,0.7306,0.9079,0.0514,1.0666,0,0.0882,-0.1244,0.7522,0.6621,-0.0497,-0.0607,2.1878,0.4556,0.4295,1.0156,0.6278,1.9028,0.7238,2.268,0.1559,0.2433,0.1315,0.3484,0.3868,1.1672,0.6288,0.886,0.6593,0.2257,0.2473,0.0705,-0.0859,0.1482,0.6837,-0.1267,0.0518,0.1069,-0.0667,1.1077,0.0147,-0.0515,-0.1028,0.5101,0.6667,0.2337,BRCACancer
C06,0.4407,0.1895,0.2064,0.0469,0.0222,0.0682,0.0281,0.1339,-0.0286,0.1535,0.3049,0.3546,-0.1358,-0.0468,-0.3383,0.2033,0.1646,0.0705,-0.0875,-0.1422,0.314,-0.1273,-0.1587,-0.035,-0.1151,0.1443,0.0744,-0.0779,0.0696,-0.1108,0.1996,0.0596,0.1639,-0.0643,-0.0357,-0.5992,-0.0761,0.0743,0.1127,-0.0575,-0.2391,0.7518,0.4673,0.7926,0.4525,0.14,0.4446,0.1399,0.2074,0.2645,0.3466,0.2958,0.1048,0.0981,0.2201,0.2312,0.3586,0.4594,0.1826,-0.0761,0.6234,0.3,0.1726,0.2591,0.3739,0.0322,0.2922,-0.1069,0.0274,-0.0694,0.0168,0.3583,-0.046,-0.0359,0.7662,0.4238,0.2139,0.3401,0.2935,0.8072,0.2412,1.2797,0.4093,0.5064,0.0699,0.1522,0.1362,0.2964,0.1337,0.1099,-0.0489,-0.1279,-1e-04,0.1522,-0.0307,0.2401,0.1457,0.0102,-0.1523,-0.0705,-0.0595,0.2575,-0.0847,-0.0098,-0.2162,0.2672,0.3427,0.0612,Control
C07,0.8171,0.2052,0.79,0.042,0.0691,-0.0164,0.1768,0.5006,0.0628,0.0499,1.1836,1.5336,-0.1527,0.195,0.123,0.177,0.0448,0.4119,0.0576,-0.0442,0.7574,0.3327,-0.132,-0.0694,-0.0686,0.462,0.82,-0.097,0.1098,-0.0732,0.4171,0.4948,0.7122,0.396,0.0812,-0.0088,0.2927,0.9154,0.0814,-0.1173,-0.1539,2.2068,1.6956,2.2264,1.5067,0.4612,1.1649,0.5967,1.0539,0.4529,0.8358,0.9015,0.2982,0.4471,0.7074,0.8746,0.9703,0.7379,1.0252,-0.038,1.5948,0.7808,0.354,0.7042,0.865,0.0562,1.3248,0.0118,-0.0252,-0.1732,0.7889,0.7052,0.021,0.0133,2.2772,0.505,0.559,1.1891,0.689,2.1872,0.4905,2.3526,0.1755,0.1626,0.0996,0.4351,0.4305,1.2963,0.6955,1.0026,0.9343,0.2042,0.294,0.0974,-0.0547,0.1378,0.8417,-0.148,-0.052,0.013,-0.0959,1.3583,-0.0489,0.0519,-0.0026,0.4587,0.7827,0.341,Control
C08,1.0363,0.2447,0.8914,0.0923,0.0947,-0.0043,0.3051,0.4811,0.0424,0.1204,1.26,1.6958,-0.1304,0.2024,0.1567,0.1614,0.0807,0.3969,-0.03,-0.0247,0.7914,0.5675,-0.0757,-0.0947,0.0918,0.4992,0.9312,-0.0217,0.3029,-0.0339,0.4867,0.6087,0.6938,0.9458,0.0509,-0.1347,0.3659,1.1601,0.1456,-0.201,-0.1931,2.0906,1.637,2.2902,1.5193,0.6719,1.3447,0.8017,1.1918,0.5715,0.9311,1.0625,0.358,0.4492,0.8956,0.9889,0.9388,0.9361,0.9588,-0.0601,1.5956,0.9573,0.4706,0.8732,0.8782,0.0918,1.5351,-0.0179,-0.0835,-0.1709,0.9012,0.7788,0.1221,0.0795,2.3396,0.7695,0.4795,1.3648,0.7824,2.1154,0.6443,2.1934,0.099,0.2699,0.1115,0.4601,0.4703,1.4984,0.8256,1.1723,1.273,0.3905,0.3617,0.4486,-0.0885,0.1206,1.1652,-0.2322,-0.0089,0.0773,0.0377,1.5357,-0.0051,0.1402,0.0397,0.6445,1.0344,0.5092,Control
C09,0.7934,0.286,0.7725,0.0387,0.0358,-0.0442,0.2007,0.4735,0.0164,0.079,1.119,1.4795,-0.1348,0.1571,0.0272,0.1472,0.0772,0.3844,0.0035,0.0574,0.7467,0.3228,-0.1249,-0.0755,-0.129,0.5447,0.8235,-0.0081,0.1352,-0.0315,0.3466,0.4797,0.6856,0.021,0.0782,-0.1097,0.3121,1.0138,0.1486,-0.0507,-0.12,2.1965,1.7413,2.1544,1.4539,0.4604,1.248,0.5416,1.1074,0.5473,0.7661,0.9565,0.2846,0.4338,0.6632,0.9517,0.9032,0.7079,0.9445,-0.0391,1.4942,0.8657,0.4155,0.7787,0.8696,0.0469,1.2381,0.0928,0.0279,-0.1036,0.797,0.7377,0.0433,0.0653,2.2225,0.4689,0.4898,1.2523,0.6685,2.1194,0.6773,2.34,0.1083,0.1676,0.0849,0.4221,0.4237,1.269,0.7442,1.0089,0.8365,0.1956,0.2633,0.1947,-0.0482,0.1584,0.7438,-0.087,-0.0421,-0.0157,0.0601,1.2599,-0.0016,0.0253,-0.0624,0.4639,0.6833,0.3803,Control
C10,0.7146,0.2596,0.88,0.0859,0.1016,-0.0051,0.2589,0.5529,0.0146,0.0205,1.3012,1.6011,-0.1857,0.1346,0.2226,0.1874,0.0242,0.3983,0.0232,-0.0265,0.8058,0.4618,-0.0882,-0.0888,-0.0238,0.484,0.8176,-0.0914,0.1601,-0.0652,0.4425,0.3671,0.6217,0.0805,0.2543,0.0515,0.3209,1.0706,0.1006,-0.0274,-0.087,2.2115,1.8242,2.1454,1.5185,0.4227,1.1424,0.5008,1.2296,0.5416,0.5893,1.0709,0.31,0.4362,0.6185,0.7847,0.9843,0.7573,1.1142,-0.1043,1.5345,0.8389,0.3739,0.9223,1.0362,0.1069,1.1063,0.0176,-0.0463,-0.0845,0.8764,0.7772,-0.0393,0.1302,2.2034,0.6212,0.5597,1.283,0.5849,2.0484,0.749,2.5271,0.1735,0.2618,0.1047,0.4183,0.4046,1.2481,0.8132,1.0752,0.7833,0.3548,0.2204,0.1095,-0.0589,0.0839,0.8236,-0.0042,-0.0496,-0.0695,-0.0069,1.12,-0.0019,0.0567,0.0212,0.4908,0.6794,0.2875,BRCACancer
C11,1.0176,0.2136,0.865,0.0259,0.0414,-0.0336,0.3344,0.549,-0.0072,0.106,1.2246,1.7706,-0.1081,0.2996,-0.0153,0.185,0.1393,0.3711,-0.042,0.0852,0.7182,0.5247,-0.0696,-0.0624,-0.0305,0.6589,0.8868,0.0125,0.2896,-0.0545,0.443,0.5791,0.768,0.1598,-0.0683,-0.1374,0.4618,1.1196,0.2067,-0.1035,-0.1315,2.1581,1.6064,2.3064,1.3955,0.6743,1.3651,0.7944,1.1741,0.6303,1.0578,1.0473,0.4026,0.4468,0.9694,1.0492,0.9483,1.0519,0.9625,-0.1738,1.6696,1.0236,0.5591,1.011,0.9912,0.052,1.5074,0.0195,-0.0287,-0.0907,0.6961,0.8646,0.151,0.0554,2.3297,0.8553,0.4668,1.51,1.0544,2.5202,0.814,2.48,0.1676,0.1821,0.0411,0.4673,0.5635,1.5476,0.7896,1.1343,1.2259,0.2748,0.3503,0.5229,-0.0459,0.2211,1.2644,0.0013,-0.0122,0.0089,0.0203,1.4898,0.1263,0.0281,0.0451,0.5918,1.1177,0.7361,Control
C12,0.5487,0.2002,0.4695,0.0567,0.05,-0.0235,0.246,0.4853,0.0131,0.2083,1.1287,1.2694,-0.1373,0.0117,-0.0471,0.1212,0.043,0.3119,-0.014,-0.0968,0.3175,0.1571,-0.1511,-0.1427,-0.1216,0.4819,0.3552,0.011,0.1552,-0.0465,0.3379,0.3557,0.4387,-0.0404,0.2147,0.0841,0.2228,0.5927,0.138,0.0077,-0.1301,2.0143,1.3166,1.9888,1.025,0.4599,1.0167,0.4474,0.6844,0.5237,0.5333,0.7166,0.2685,0.3276,0.5481,0.5965,0.8105,0.663,0.8069,-0.1402,1.3945,0.8239,0.2591,0.5604,0.6165,0.0329,0.8868,-0.0142,-0.0151,-0.1497,0.3348,0.6343,-0.0879,-0.0382,1.8426,0.6001,0.4263,1.3606,0.6026,2.088,0.4871,2.7461,0.081,0.3051,0.0746,0.2854,0.3352,1.1198,0.4568,0.5461,0.7284,0.0617,0.1564,0.2383,-0.0837,0.1656,0.6016,-0.2273,0.002,-0.185,-0.0957,0.8347,0.0703,0.0534,-0.0094,0.4117,0.6006,0.3139,BRCACancer
D01,0.5415,0.4118,0.588,0.0574,0.0844,-0.0382,0.2403,0.6378,0.016,0.1141,0.7779,1.6801,-0.1166,0.2726,-0.1086,0.1572,0.2894,0.745,-0.1279,-0.1313,0.5685,0.0513,-0.1777,-0.0822,-0.1297,0.5293,1.1649,-0.0557,0.6242,-0.0703,0.8913,0.93,0.7643,0.0111,-0.1777,-0.3214,0.658,1.0445,0.0348,-0.2337,-0.2013,1.2321,1.4747,2.0074,1.253,0.4912,0.9462,0.9344,1.1798,0.5276,1.6121,0.7271,0.7029,1.0563,1.3304,1.2249,1.5229,0.7961,0.7979,-0.1148,1.6488,0.7443,0.8608,0.9938,0.74,0.1299,1.7446,-0.122,-0.144,-0.1013,0.8588,1.3951,-0.1149,-0.031,2.1472,0.7712,0.4742,0.6975,1.045,2.1724,1.2673,1.8206,0.0562,0.2518,0.0734,1.0214,0.7343,1.3785,0.9954,0.6156,1.2666,0.0415,0.5533,0.2316,-0.0439,0.0969,0.8799,-0.1717,-0.1641,0.0233,-0.0442,1.535,-0.2401,0.0221,-0.0977,0.6877,1.0323,0.6837,BRCACancer
D02,0.8382,0.2428,0.785,0.0238,0.0541,-0.0263,0.3968,0.6552,0.008,0.1397,1.2286,1.6306,-0.0894,0.1486,0.1356,0.1502,0.081,0.4035,0.0399,-0.0298,0.6332,0.4359,-0.1033,-0.0657,-0.0271,0.5645,0.6518,-0.0676,0.1882,-0.0404,0.5129,0.5474,0.6676,0.1868,0.2791,0.174,0.3719,0.8818,0.1077,-0.0661,-0.1064,2.2544,1.6596,2.2754,1.284,0.5506,1.2514,0.6663,1.0858,0.5246,0.7634,0.9599,0.3387,0.4605,0.7945,0.9008,1.012,0.8487,0.9862,-0.0268,1.6835,0.9003,0.4283,0.7791,0.8611,0.0613,1.3625,0.1205,-0.0838,-0.0596,0.8057,0.7605,0.0622,0.0935,2.2367,0.6917,0.3738,1.5561,0.8302,2.2717,0.713,2.6239,0.0878,0.1335,0.0787,0.4972,0.4318,1.4839,0.7271,0.9394,1.0428,0.2119,0.2917,0.3611,-0.0863,0.185,0.9628,-0.0268,-0.0155,-0.0026,0.0289,1.2761,0.1869,0.1448,-0.0029,0.486,0.828,0.4501,BRCACancer
D03,0.6412,0.1611,0.6055,0.0743,0.0719,-0.0081,0.2692,0.4807,0.0327,0.217,1.2404,1.7897,-0.1535,0.1089,0.0278,0.1379,0.0505,0.3774,-0.0415,-0.0293,0.5641,0.1582,-0.0977,-0.0389,-0.0484,0.5524,0.6316,-0.0562,0.1222,-0.0283,0.4967,0.4622,0.573,0.0142,0.0953,0.162,0.3318,0.7833,0.1023,-0.0443,-0.0839,2.1894,1.632,2.2366,1.2873,0.3921,1.1167,0.5619,1.029,0.5462,0.8019,0.8252,0.2618,0.477,0.7478,0.7232,0.9251,0.7573,0.8651,-0.0626,1.6203,0.8992,0.4051,0.7011,0.8376,0.0728,1.3043,0.0111,-0.0644,-0.1261,0.5883,0.6819,0.0529,0.0993,2.44,0.6324,0.5175,1.5047,0.7393,2.2836,0.7323,2.7264,0.1875,0.2904,0.117,0.5162,0.4186,1.2931,0.6332,0.8243,0.7825,0.071,0.2152,0.1086,-0.1132,0.1131,0.6511,-0.1264,-0.0926,-0.0156,-0.0249,1.1679,-0.0804,-0.0191,0.0306,0.4435,0.7865,0.4162,BRCACancer
D04,0.6883,0.1994,0.718,0.0252,0.0063,-0.0271,0.2191,0.4855,0.0052,0.0932,1.3077,1.7045,-0.1259,0.2093,-0.066,0.0782,0.0933,0.4539,0.0216,-0.0017,0.812,0.39,-0.1289,-0.0646,0.0488,0.518,0.7829,-0.0981,0.1537,-0.0438,0.4816,0.6216,0.6072,-0.0172,0.182,0.0204,0.3678,0.9329,0.1852,-0.0719,-0.1061,2.1188,1.5816,2.258,1.4159,0.6391,1.1543,0.659,1.1187,0.5369,0.8106,1.0034,0.35,0.4991,0.9428,0.7435,1.0278,0.9434,0.8834,-0.1272,1.6468,0.9744,0.5809,0.8893,0.9399,0.0503,1.4833,-0.0458,-0.1802,-0.1427,0.6174,0.8048,0.059,0.0618,2.4617,0.6622,0.5378,1.4632,0.8439,2.2062,0.9005,2.435,0.0302,0.2303,0.0769,0.4587,0.4832,1.5174,0.7356,0.8738,0.9167,0.162,0.3024,0.3136,-0.051,0.1666,0.9636,-0.065,-0.0316,-0.0325,-0.0277,1.3352,0.1664,0.1622,0.0689,0.5712,0.8934,0.5079,BRCACancer
D05,0.8392,0.2229,0.8762,0.0799,0.068,6e-04,0.3479,0.4955,0.0703,0.1605,1.3346,1.8703,-0.153,0.2091,0.2233,0.1576,0.1086,0.453,-0.0174,-0.0793,0.7006,0.2601,-0.1295,-0.0758,-0.1183,0.5224,0.78,-0.0451,0.1465,-0.0808,0.4662,0.4454,0.6497,0.4357,0.2179,-0.1379,0.3685,0.9313,0.1601,-0.154,-0.1269,2.1602,1.7512,2.2682,1.5658,0.5179,1.2106,0.5901,1.3437,0.6162,0.7465,0.988,0.2991,0.5421,0.7585,0.8825,1.0532,0.9488,0.928,-0.1289,1.6712,0.8024,0.4972,0.8179,1.0758,0.1211,1.3433,-0.0516,-0.1078,-0.1139,0.857,0.887,0.0995,-0.007,2.3371,0.6598,0.5554,1.4886,0.7124,2.2459,0.9038,2.4276,0.135,0.3055,0.1186,0.45,0.4538,1.3596,0.7772,0.9996,0.9256,0.2927,0.2419,0.1093,-0.0816,0.1262,0.8415,-0.1479,-0.0062,0.0365,-0.0593,1.3639,-0.1073,0.0762,0.0568,0.5028,0.8402,0.451,BRCACancer
D06,1.0105,0.2748,0.8134,0.0203,0.0684,-0.0429,0.3135,0.6204,-0.0118,0.148,1.2543,1.8327,-0.1501,0.2846,0.1022,0.1358,0.1861,0.5462,-0.0079,0.0429,0.8088,0.5656,-0.099,-0.0483,-0.0635,0.6446,1.0048,-0.088,0.2485,-0.0771,0.528,0.5983,0.775,0.2152,0.1525,-0.2034,0.4773,1.2119,0.1791,-0.2385,-0.1301,2.1035,1.6915,2.2757,1.5506,0.6912,1.3565,0.8835,1.3538,0.6788,1.0455,1.1561,0.4029,0.5719,1.0525,1.0984,1.0873,0.9914,0.9648,-0.0316,1.6859,1.0468,0.6032,0.9127,1.0079,0.0955,1.5828,0.0344,-0.0731,-0.0912,0.8183,0.9246,0.1085,0.101,2.4228,0.6557,0.645,1.3497,0.9082,2.352,1.0016,2.2707,0.1648,0.1771,0.0911,0.5583,0.5684,1.6586,0.8374,1.126,1.206,0.368,0.3425,0.3905,-0.0923,0.1886,1.1097,-0.1581,-0.0686,-0.0377,0.0514,1.5258,-0.0514,0.0513,-0.0146,0.7154,1.0065,0.5526,BRCACancer
