@relation data

@attribute id string
@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4209 numeric
@attribute 4149 numeric
@attribute 4207 numeric
@attribute 1147 numeric
@attribute 5894 numeric
@attribute 4205 numeric
@attribute 6772 numeric
@attribute 6464 numeric
@attribute 2002 numeric
@attribute 5062 numeric
@attribute 1050 numeric
@attribute 6416 numeric
@attribute 8569 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 9693 numeric
@attribute 8491 numeric
@attribute 4217 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 9448 numeric
@attribute 5605 numeric
@attribute 673 numeric
@attribute 9252 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 5603 numeric
@attribute 4215 numeric
@attribute 5604 numeric
@attribute 4216 numeric
@attribute 5609 numeric
@attribute 4294 numeric
@attribute 4293 numeric
@attribute 3551 numeric
@attribute 5607 numeric
@attribute 4296 numeric
@attribute 1385 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 1326 numeric
@attribute 7786 numeric
@attribute 9064 numeric
@attribute 11184 numeric
@attribute 11183 numeric
@attribute 6196 numeric
@attribute 1616 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 5596 numeric
@attribute 5597 numeric
@attribute 8986 numeric
@attribute 5598 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5879 numeric
@attribute 4609 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 5871 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 1432 numeric
@attribute 8550 numeric
@attribute 6300 numeric
@attribute 5970 numeric
@attribute 9261 numeric
@attribute 7042 numeric
@attribute 2872 numeric
@attribute 7040 numeric
@attribute 7186 numeric
@attribute 369 numeric
@attribute 9020 numeric
@attribute 7046 numeric
@attribute 8717 numeric
@attribute 7043 numeric
@attribute 5058 numeric
@attribute 6667 numeric
@attribute 9175 numeric
@attribute 2353 numeric
@attribute 10746 numeric
@attribute Class {Control,BRCACancer}

@data
C04,0.4163,0.627,0.6533,0.8283,0.1396,0.7702,1.0573,0.5403,1.3629,0.5596,0.3524,0.6169,0.6544,0.4237,0.3891,0.6827,0.9331,0.4455,0.235,0.4521,0.6028,0.0094,0.1095,0.593,0.3579,0.3434,0.2574,0.7873,1.1877,0.5427,0.7561,0.4421,0.4809,0.518,0.1939,0.0347,0.6082,0.2467,0.6722,0.853,0.2371,0.7431,0.4721,0.5007,0.1236,0.7867,0.6162,0.0527,0.3315,1.1806,0.6162,0.5179,1.2653,0.963,-0.1246,0.3919,0.4606,0.2623,0.9029,2.1606,0.3925,1.0122,1.4351,0.7381,0.965,0.8392,0.409,0.6903,0.6519,0.896,0.1398,1.2122,0.7667,0.1082,1.3059,2.4826,0.1785,1.034,0.4063,0.7956,0.9885,0.031,0.8225,1.7161,-0.0874,1.9992,0.9102,Control
C05,0.3592,0.5237,0.624,0.6649,0.1463,0.8165,1.2742,0.5566,1.8174,0.641,0.4092,0.6373,0.6238,0.3626,0.3961,0.8304,1.123,0.4307,0.2697,0.4535,0.6798,-0.0011,0.0748,0.5949,0.2775,0.4068,0.3061,0.6457,1.5495,0.5979,0.7281,0.3541,0.5739,0.4643,0.2084,0.058,0.6748,0.213,0.7454,1.1885,0.1362,0.7841,0.498,0.45,0.1651,0.5486,0.4917,0.0514,0.3758,1.0666,0.6148,0.4691,1.157,0.8555,-0.0734,0.3219,0.4997,0.2757,1.0868,1.6711,0.4559,1.0945,1.4746,0.9079,1.1523,0.5546,0.2915,0.6604,0.7781,0.7956,0,1.1245,0.6777,0.1004,1.4057,1.94,0.2137,0.9924,0.4499,0.9693,0.8132,0.029,0.7839,1.8002,-0.0992,1.2255,1.1908,BRCACancer
C06,-0.0348,0.2088,0.1275,0.305,0.0713,0.1994,0.3849,0.2449,0.6253,0.1502,0.0742,0.1142,-0.2128,0.0703,0.1573,0.2507,0.4239,0.0983,0.0837,0.1626,0.1852,-0.0352,-0.0863,0.1877,0.1565,0.1388,0.0898,0.5213,0.1716,0.3615,0.2238,0.1726,0.0583,0.1938,0.0905,0.1366,0.306,0.0902,0.2035,0.2594,0.0769,0.1958,0.2293,0.0816,-0.0021,0.1496,0.117,0.0322,0.0604,0.2922,0.3111,0.1216,0.5373,0.3,-0.0781,0.146,0.1862,0.2236,0.4197,0.8758,0.0011,0.2166,0.6234,0.3739,0.3319,0.3195,0.1733,0.113,0.2166,0.4595,-0.1069,0.5461,0.4448,5e-04,0.5024,0.7172,0.052,0.5292,0.1594,0.2689,0.3521,0.2148,0.1789,0.4397,0.1259,0.6383,0.3344,Control
C07,0.4969,0.8671,0.8138,0.7867,0.0799,0.9891,1.4035,0.5654,1.4952,0.6527,0.3463,0.6666,0.4714,0.4129,0.456,1.1256,1.3377,0.7267,0.3526,0.6102,0.828,0.0244,0.0812,0.6222,0.291,0.4461,0.3248,0.6453,1.4465,0.9146,0.6276,0.354,0.7423,0.4426,0.1029,0.0209,0.7485,0.2804,0.5917,1.3346,0.3431,1.0627,0.5783,0.482,0.1814,0.8338,0.7075,0.0562,0.4491,1.3248,0.6929,0.5297,1.2729,0.7808,-0.0792,0.4266,0.5761,0.3211,1.1322,1.6617,0.3857,0.9361,1.5948,0.865,1.0954,0.6202,0.3587,0.7965,0.915,0.9209,0.0118,1.1737,0.7894,0.0493,1.3107,2.1052,0.1324,1.0157,0.4224,1.0738,0.8728,0.0956,0.7596,1.7944,-0.0562,1.1155,1.4288,Control
C08,0.5444,0.7816,0.7879,0.8691,0.1498,1.2106,1.4509,0.6758,2.1783,0.7215,0.3466,0.7183,0.5665,0.4405,0.4676,1.2783,1.3185,0.6161,0.3811,0.6997,0.9491,0.0603,0.0155,0.7002,0.3765,0.4069,0.5458,0.82,1.6799,0.9413,0.7804,0.4706,0.7936,0.5577,0.142,0.0452,0.8332,0.3796,0.7679,1.5226,0.3219,1.1016,0.6492,0.6655,0.1121,0.8913,0.8615,0.0918,0.6057,1.5351,0.8692,0.7606,1.422,0.9573,-0.0874,0.5524,0.6219,0.4742,1.256,1.9071,0.3339,1.4125,1.5956,0.8782,1.2387,0.9273,0.4274,1.0421,1.0007,1.2362,-0.0179,1.3756,0.7817,0.0885,1.4055,2.203,0.197,1.2052,0.5595,1.0681,0.9335,0.0499,1.0215,1.9859,0.0161,1.525,1.569,Control
C09,0.3741,1.1077,0.7492,0.7145,0.1469,0.9552,1.3951,0.542,2.0498,0.7537,0.3166,0.7745,0.6495,0.3929,0.5413,1.2052,1.3541,0.5819,0.3726,0.6208,0.7278,0.0114,0.0611,0.6474,0.3748,0.3624,0.3095,0.6912,1.6612,0.8458,0.7047,0.4155,0.7868,0.4723,0.1768,0.0874,0.8068,0.2251,0.7467,1.3704,0.1908,1.0478,0.5666,0.4552,0.1574,0.7821,0.5618,0.0469,0.5811,1.2381,0.6937,0.5904,1.2543,0.8657,-0.0748,0.4203,0.5011,0.3616,1.2046,1.9508,0.4361,1.1879,1.4942,0.8696,1.2072,0.7115,0.3039,0.7566,0.9402,0.8988,0.0928,1.2505,0.7945,0.1301,1.3182,2.0363,0.2475,1.0391,0.474,1.0124,0.9378,0.0348,0.7608,1.7833,-0.1267,2.3714,1.4689,Control
C10,0.575,0.8688,0.7958,0.7834,0.0815,0.8554,1.5473,0.5381,2.0134,0.8254,0.3069,0.7389,0.6554,0.3497,0.541,1.2282,1.4615,0.5943,0.3494,0.6457,0.9083,-0.0177,0.0666,0.76,0.3093,0.431,0.2566,0.8478,1.6806,0.9744,0.6715,0.3739,0.7953,0.4423,0.1657,0.0989,0.818,0.1595,0.7082,1.4817,0.1747,1.0863,0.5446,0.3808,0.1739,0.6706,0.5268,0.1069,0.6338,1.1063,0.6537,0.5916,1.2466,0.8389,-0.1014,0.3225,0.5525,0.4442,1.3224,2.0133,0.3326,1.3475,1.5345,1.0362,1.5225,0.7687,0.3144,0.6258,1.0072,0.8205,0.0176,1.1881,0.8084,0.0622,1.4716,2.1369,0.1387,1.0221,0.42,0.8953,0.9455,0.0037,0.9055,1.7319,0.0281,1.2297,1.6095,BRCACancer
C11,0.4968,1.0244,0.8593,1.1076,0.1021,1.2111,1.5501,0.6991,2.0637,0.7797,0.4279,0.7182,0.7802,0.527,0.5361,1.312,1.3137,0.6344,0.3333,0.778,0.8953,-0.0152,0.1087,0.8351,0.4616,0.4173,0.5475,0.9087,1.649,1.0455,0.9933,0.5591,0.7769,0.6527,0.2613,0.1617,0.8794,0.3371,0.9074,1.3856,0.3513,1.0891,0.7502,0.7074,0.1673,1.1085,0.9501,0.052,0.5986,1.5074,0.9035,0.8223,1.5471,1.0236,-0.0677,0.5552,0.7546,0.5404,1.2128,1.9656,0.4923,1.2104,1.6696,0.9912,1.1901,1.0811,0.5154,0.9952,1.0238,1.1783,0.0195,1.54,0.8622,0.0265,1.645,2.4973,0.2482,1.3764,0.6056,1.2369,1.0792,0.0914,0.9931,1.9275,-0.0928,1.6072,1.491,Control
C12,0.4918,0.7746,0.5374,0.8783,0.1381,0.6521,0.951,0.4999,1.334,0.4821,0.2377,0.4327,0.4367,0.2592,0.2878,0.7467,0.9477,0.3438,0.2725,0.4417,0.5702,-0.0176,-0.0028,0.5174,0.3217,0.3683,0.2738,0.6259,1.3098,0.5165,0.4883,0.2591,0.4936,0.4257,0.1327,0.0557,0.5436,0.1684,0.609,0.8762,0.1513,0.6967,0.4654,0.2098,0.0982,0.5963,0.5556,0.0329,0.3421,0.8868,0.6083,0.4711,1.142,0.8239,-0.083,0.3872,0.4399,0.3101,0.9106,1.43,0.4485,1.1042,1.3945,0.6165,0.9342,0.7743,0.3067,0.6168,0.5781,0.7262,-0.0142,1.1171,0.6468,0.0329,1.3746,2.3796,0.1698,0.9209,0.3272,0.7589,0.6138,0.1303,0.7072,1.6008,-0.1205,0.859,1.0203,BRCACancer
D01,0.9581,0.4669,0.7736,1.0981,0.1105,0.9929,1.628,1.455,2.1231,0.5928,0.1698,0.929,0.1269,0.7175,0.7307,1.2063,1.2774,0.7156,0.5461,1.1192,0.9155,-0.0687,-0.1493,1.3837,0.3833,0.7155,0.8289,0.7076,2.8384,0.6732,1.2779,0.8608,1.0924,0.4892,0.1207,0.1778,1.2389,0.6146,0.7756,1.4964,0.6664,1.2508,0.5965,0.6639,0.1345,0.898,0.7386,0.1299,0.4072,1.7446,0.9689,0.6119,1.5919,0.7443,-0.1336,0.645,0.326,0.2703,1.5194,1.6585,0.7285,0.8762,1.6488,0.74,0.9379,0.7428,0.3705,1.122,1.4599,1.3173,-0.122,1.1972,0.9567,0.0161,1.0567,1.6985,0.2047,1.2884,0.7059,1.3257,1.0408,0.1901,1.1432,1.6554,3e-04,0.6698,1.5663,BRCACancer
D02,0.8109,0.9624,0.791,0.999,0.1512,0.988,1.3323,0.6454,1.7088,0.7361,0.4119,0.7489,0.5536,0.4042,0.3739,1.1146,1.256,0.4972,0.3069,0.6772,0.7872,-0.0335,0.1096,0.6955,0.408,0.4371,0.4881,0.753,1.9983,0.8224,0.7955,0.4283,0.7301,0.5559,0.2521,0.0817,0.7864,0.3164,0.7262,1.5057,0.1542,1.017,0.6129,0.4816,0.0947,1.0008,0.74,0.0613,0.5538,1.3625,0.7168,0.6527,1.405,0.9003,-0.038,0.3421,0.5847,0.4084,1.2262,1.815,0.4669,1.097,1.6835,0.8611,1.1785,0.9649,0.4595,0.7685,0.9389,0.9954,0.1205,1.3901,0.9339,0.044,1.579,2.8737,0.2151,1.244,0.6098,1.0091,0.9522,0.0655,0.8156,1.9566,-0.0711,1.1621,1.3642,BRCACancer
D03,0.7648,0.8717,0.7352,0.9288,0.0975,0.8458,1.3704,0.617,1.8775,0.5892,0.2744,0.657,0.6893,0.3351,0.4998,0.9005,1.2118,0.5262,0.2794,0.6602,0.6793,-0.0028,0.1084,0.6631,0.3551,0.3852,0.3314,0.8311,1.8914,0.7358,0.7449,0.4051,0.6772,0.5124,0.1557,0.072,0.7981,0.2243,0.761,1.2644,0.157,0.8994,0.6172,0.4846,0.128,0.7737,0.7152,0.0728,0.3887,1.3043,0.6757,0.5579,1.4209,0.8992,-0.0826,0.4269,0.4593,0.3513,1.1064,1.6905,0.391,0.9931,1.6203,0.8376,1.1604,0.8021,0.3398,0.6701,0.9818,0.8568,0.0111,1.2135,0.8504,0.1077,1.4462,2.7523,0.1764,1.1086,0.4691,1.0095,0.9977,0.08,0.9149,1.8742,-0.0437,0.9675,1.3258,BRCACancer
D04,0.6461,0.7839,0.7271,0.9367,0.1494,1.0847,1.3615,0.713,1.8994,0.7168,0.3893,0.7984,0.8192,0.4267,0.5999,1.0554,1.2864,0.6216,0.3267,0.7515,0.7607,-0.0569,-0.0159,0.8555,0.3882,0.4295,0.5275,0.8162,2.105,0.8251,0.9447,0.5809,0.7274,0.5565,0.2264,0.09,0.8771,0.3317,0.867,1.4072,0.3416,1.0274,0.6182,0.5636,0.2822,0.7903,0.7308,0.0503,0.4282,1.4833,0.8508,0.6152,1.6436,0.9744,-0.1083,0.5418,0.7207,0.4448,1.2679,1.9562,0.3948,1.3329,1.6468,0.9399,1.2664,0.8803,0.4751,0.8421,1.118,1.0637,-0.0458,1.3126,0.8091,0.0763,1.6376,2.5823,0.2043,1.2634,0.5224,1.033,1.0876,-0.0331,1.1288,1.9892,-0.0019,1.1336,1.5196,BRCACancer
D05,0.6105,0.7343,0.8383,0.9144,0.0869,1.0729,1.6094,0.5808,2.2984,0.8859,0.2821,0.838,0.9416,0.3779,0.5992,1.1657,1.3982,0.6533,0.3923,0.8209,0.8253,0.0409,0.0024,0.7631,0.3742,0.4499,0.2935,0.773,1.7769,0.8178,0.9238,0.4972,0.6934,0.4615,0.1778,0.0096,0.9033,0.2437,0.8688,1.433,0.2154,0.9923,0.6409,0.4836,0.2008,0.7848,0.7364,0.1211,0.5192,1.3433,0.7556,0.6178,1.5329,0.8024,-0.1129,0.451,0.6006,0.3983,1.2268,2.2088,0.5829,0.9093,1.6712,1.0758,1.3336,0.8224,0.3408,0.7677,1.1405,1.0367,-0.0516,1.2803,0.9586,0.0839,1.4733,2.6109,0.1835,1.1475,0.5026,1.035,0.8858,0.0072,1.1412,1.909,0.0013,1.6508,1.5396,BRCACancer
D06,0.722,0.9524,0.8608,0.9555,0.123,1.2995,1.6458,0.7094,1.8576,0.7551,0.4043,0.8508,0.7157,0.4884,0.6154,1.3382,1.4737,0.6726,0.4313,0.8487,1.0005,-0.0275,-0.0312,0.8336,0.4335,0.4936,0.5497,0.8266,2.0012,0.9679,0.9554,0.6032,0.8595,0.6575,0.2335,0.1244,1.0072,0.3327,0.9455,1.548,0.4131,1.162,0.7238,0.6923,0.2498,1.0954,0.8242,0.0955,0.7054,1.5828,0.9594,0.8155,1.5268,1.0468,-0.0777,0.5368,0.6821,0.5335,1.4003,2.0942,0.5398,1.3477,1.6859,1.0079,1.2825,0.9093,0.5254,1.1422,1.1802,1.1993,0.0344,1.4453,0.9199,0.1032,1.6049,2.393,0.2539,1.3624,0.6632,1.2054,1.2644,0.0886,1.1797,2.064,-0.0415,1.5242,1.6637,BRCACancer
D07,0.6607,0.8773,0.9217,0.9153,0.1601,1.1738,1.6109,0.5995,1.9849,0.7719,0.2881,0.6889,0.615,0.4185,0.5746,1.2966,1.4133,0.6038,0.3268,0.7396,0.8557,-0.0017,0.038,0.6807,0.4509,0.4091,0.4186,0.8359,1.6996,0.9362,0.8995,0.5068,0.8134,0.5912,0.2199,0.0589,0.8912,0.2704,0.8266,1.4719,0.2836,1.1023,0.734,0.5601,0.1589,1.0218,0.848,0.0354,0.5828,1.4686,0.848,0.788,1.4392,0.9191,-0.0521,0.463,0.7417,0.5579,1.1684,2.0057,0.3448,0.8679,1.6863,1.0322,1.2052,1.0175,0.4486,1.0331,1.086,1.136,-0.0279,1.4693,0.9746,0.0546,1.7812,2.7791,0.2037,1.3086,0.5528,1.154,1.0257,0.0427,0.9408,2.0234,0.0087,1.6696,1.5621,Control
D08,0.4159,0.6735,0.6033,0.7121,0.0605,0.9192,1.2191,0.492,1.8963,0.5358,0.1811,0.498,0.3078,0.3117,0.4257,0.9566,1.2159,0.4253,0.2479,0.587,0.6946,-0.0193,-0.0535,0.5368,0.3464,0.3126,0.323,0.7351,1.4797,0.6966,0.6477,0.3761,0.5464,0.3792,0.1224,0.098,0.7185,0.1927,0.5708,1.1273,0.2078,0.7999,0.4299,0.4435,0.1473,0.6736,0.6416,0.0731,0.4317,1.1791,0.6652,0.547,1.2707,0.7999,-0.0901,0.3876,0.4047,0.2487,1.0552,1.7571,0.506,1.0275,1.507,0.802,0.9689,0.6891,0.3274,0.6312,0.8422,0.8315,-0.0404,1.1476,0.7759,0.0879,1.311,2.4019,0.1036,1.0805,0.4253,0.8857,0.7886,0.0363,0.6745,1.7237,0.019,1.1035,1.2089,Control
D09,0.5479,0.8757,0.769,0.8405,0.1533,1.1081,1.51,0.6293,1.8902,0.7436,0.348,0.7394,0.8122,0.4438,0.5845,1.1954,1.3501,0.6042,0.3436,0.6468,0.8685,-0.0249,0.0057,0.7634,0.4112,0.4424,0.4046,0.7824,1.8386,0.8912,0.8964,0.4795,0.7598,0.5979,0.1531,0.0498,0.8649,0.2991,0.7332,1.4706,0.2749,1.0169,0.5358,0.7128,0.1757,0.9796,0.7028,0.1007,0.6031,1.4044,0.7893,0.7043,1.436,1.0233,-0.0495,0.4155,0.6359,0.4388,1.2624,2.0801,0.4366,1.248,1.5424,0.9681,1.3119,0.9245,0.4255,0.8993,1.0392,1.1096,0.0242,1.3605,0.7898,0.0953,1.4797,2.3892,0.169,1.2043,0.5826,1.0211,1.021,0.0371,1.0365,1.8645,-0.059,1.135,1.492,Control
D10,0.4301,0.8857,0.6617,0.9582,0.0767,1.1187,1.2569,0.5547,1.5547,0.6027,0.1775,0.7018,0.6467,0.4826,0.3575,0.9318,1.1961,0.4987,0.2704,0.6574,0.7674,-0.0468,-0.0567,0.5611,0.3425,0.3731,0.4053,0.7381,1.4565,0.7199,0.588,0.4352,0.633,0.3719,0.1222,0.0714,0.6437,0.2819,0.6868,1.2659,0.3114,0.8722,0.5136,0.3888,0.0676,0.8963,0.8373,0.0536,0.6472,1.3959,0.8786,0.5895,1.5974,0.8307,-0.1013,0.4623,0.3923,0.2936,0.9767,1.7489,0.2536,1.0674,1.6398,0.7366,1.1087,0.6856,0.399,0.7945,0.9761,1.1178,-0.0653,1.1994,0.6903,0.0788,1.4343,2.6987,0.1668,1.0164,0.4255,1.0967,0.7545,0.0056,1.0871,2.03,-0.0389,1.0206,1.2425,Control
D11,0.1191,0.3237,0.3358,0.5227,0.1038,0.3834,0.6585,0.3702,1.0085,0.3364,0.1242,0.25,-0.1011,0.1536,0.2329,0.4683,0.6965,0.177,0.161,0.3226,0.421,-0.0424,-0.176,0.3774,0.1403,0.2063,0.1507,0.6788,0.8339,0.3915,0.3715,0.4496,0.3185,0.1315,0.0022,0.1215,0.4506,0.1881,0.3272,0.6995,0.1367,0.4303,0.2023,0.1636,-0.0855,0.2765,0.3637,0.0603,0.2387,0.8182,0.4759,0.2598,0.8122,0.3696,-0.0014,0.1899,0.0162,0.0631,0.673,1.1805,0.3206,0.7262,0.9269,0.5073,0.4797,0.4984,0.2093,0.3039,0.3811,0.5693,-0.1682,0.8229,0.4993,0.0326,0.6482,1.7142,0.0616,0.6439,0.217,0.5788,0.3595,0.1291,0.4322,0.9754,-0.0303,0.5449,0.6873,Control
D12,0.3304,0.6805,0.4979,0.877,0.1126,0.9463,1.0621,0.5267,1.4408,0.5084,0.2427,0.491,0.4308,0.2693,0.2669,0.8016,0.9565,0.3641,0.2066,0.4952,0.6235,-0.0587,-0.0434,0.5099,0.3542,0.3148,0.4163,0.7658,1.3786,0.5903,0.6569,0.4131,0.4883,0.4772,0.118,0.0898,0.5458,0.2743,0.7069,0.9872,0.2427,0.7311,0.4646,0.2872,0.0691,0.7711,0.5942,0.0223,0.3323,1.4432,0.5974,0.5273,1.4241,0.9396,-0.0334,0.3886,0.4852,0.3575,0.9607,1.7747,0.3008,0.9904,1.4606,0.6795,0.9931,0.679,0.3495,0.6215,0.661,0.9624,0.0476,1.3293,0.6196,0.0638,1.4653,2.4803,0.1474,1.1131,0.358,0.9317,0.8124,-0.0027,1.0253,1.8335,-0.145,1.193,1.0633,Control
E01,0.4025,0.9598,0.732,0.5395,0.0482,0.8794,1.3296,0.5192,1.9742,0.6753,0.2426,0.6668,0.4885,0.3717,0.4737,0.9971,1.2106,0.4304,0.2477,0.5006,0.7063,-0.0081,-0.0535,0.4926,0.3507,0.3452,0.2852,0.5142,1.6046,0.7371,0.6685,0.3989,0.6268,0.4724,0.1215,0.0253,0.6821,0.2111,0.6734,1.32,0.1711,0.8397,0.6373,0.3711,0.039,0.941,0.4758,0.0213,0.3517,1.247,0.7343,0.5737,1.4116,0.7623,-0.0809,0.3369,0.4928,0.377,1.0221,2.19,0.2605,0.8409,1.5443,0.798,1.1369,0.6004,0.2692,0.6584,0.8535,0.9209,-0.053,1.2459,0.6626,0.0111,1.3419,2.0889,0.0944,1.1707,0.432,0.9806,0.8835,0.0524,0.7629,1.8535,0.0664,2.3796,1.2483,BRCACancer
E02,0.7068,1.4262,0.8728,1.0286,0.1035,1.1382,1.5869,0.6045,2.1609,0.812,0.3685,0.8486,0.6794,0.4878,0.6248,1.3864,1.5188,0.7204,0.4139,0.8537,1.0616,0.028,0.0741,0.8666,0.3929,0.5915,0.5227,0.6324,1.8643,1.1194,0.807,0.5313,0.9321,0.5734,0.1895,0.1304,0.8725,0.3082,0.7758,1.7547,0.2665,1.2472,0.6257,0.4742,0.105,1.0849,0.7163,0.0542,0.5652,1.4333,0.809,0.7313,1.4133,0.9903,-0.1267,0.4078,0.6246,0.4442,1.373,2.0579,0.4711,1.4833,1.5675,1.0225,1.2262,1.0258,0.4344,0.9029,1.2616,1.1755,-0.0285,1.3666,1.0097,0.1542,1.5558,2.6082,0.2403,1.1903,0.5403,1.1626,0.9732,-0.0143,0.8731,1.8635,0.0186,1.0981,1.8205,Control
E03,0.5103,1.0051,0.7689,0.939,0.1494,1.1979,1.3768,0.615,2.1145,0.6447,0.3511,0.752,0.9946,0.4862,0.4213,1.2268,1.3138,0.4967,0.3292,0.632,0.8517,0.0285,0.0702,0.6453,0.3823,0.4565,0.3973,0.7409,1.6514,0.8858,0.8382,0.5378,0.7429,0.6216,0.2503,0.0856,0.7484,0.3029,0.9476,1.4296,0.331,1.0262,0.6574,0.5308,0.1364,1.0046,0.7441,0.0142,0.5916,1.4998,0.802,0.8198,1.6152,1.1162,-0.1041,0.4744,0.8709,0.5137,1.1533,2.1699,0.4061,1.2335,1.789,0.9664,1.2917,1.0134,0.4726,0.9619,1.0077,1.1461,0.0341,1.4859,0.7443,0.0531,1.7278,2.713,0.2489,1.3197,0.5321,1.0851,1.0605,-0.0106,1.1793,2.1282,-0.0303,1.7042,1.47,Control
E04,0.6946,1.1702,0.9181,1.1135,0.2136,1.0941,1.6969,0.6661,2.0846,0.9792,0.4874,0.824,0.6447,0.4915,0.6457,1.4113,1.4353,0.6447,0.4208,0.8251,1.0185,0.0438,0.1078,0.8361,0.5785,0.5003,0.4653,0.878,1.7757,1.2007,0.9428,0.5313,0.8774,0.7132,0.3356,0.1073,1.0387,0.3353,0.9946,1.4766,0.3092,1.1905,0.7388,0.7752,0.3432,1.2238,0.9116,0.0585,0.7577,1.4902,0.863,0.885,1.5558,1.2547,-0.0842,0.4807,0.8367,0.6355,1.3374,2.2668,0.547,1.4997,1.6798,1.0342,1.3562,1.2238,0.5619,1.1244,1.1795,1.2669,-0.0377,1.6787,0.9645,0.0889,1.7549,2.8843,0.2924,1.4737,0.6201,1.0329,1.2867,0.1058,1.0623,2.0171,0.0408,2.1091,1.6555,Control
E05,0.6938,0.8991,0.7501,0.8892,0.0405,1.0106,1.4168,0.5661,1.8665,0.6624,0.2006,0.7392,0.2292,0.4307,0.5528,1.2194,1.4287,0.5979,0.3807,0.791,1.0074,0.0161,-0.0188,0.8609,0.288,0.4974,0.4448,0.922,1.7732,1.0452,0.6169,0.3818,0.9184,0.4403,0.0894,0.0204,0.863,0.2912,0.6075,1.4625,0.2789,1.2201,0.492,0.4777,0.099,0.8269,0.864,0.1113,0.6328,1.2903,0.7064,0.511,1.2276,0.7859,-0.0831,0.4422,0.2874,0.2122,1.3527,1.5627,0.4753,1.229,1.4386,0.8719,0.9889,0.8573,0.393,0.9068,1.0304,1.0182,-0.1542,1.2602,0.8851,0.0976,1.3163,2.061,0.0982,1.0766,0.3706,0.9677,0.7463,0.0719,0.6615,1.744,-0.019,0.8595,1.4819,Control
E06,0.6579,1.154,0.6961,0.6203,-0.0655,0.8651,1.3193,0.6088,2.2185,0.5419,-0.0014,0.7442,0.1123,0.3044,0.6154,1.0053,1.1284,0.6718,0.35,0.7334,0.6774,-0.0074,-0.268,0.7204,0.1279,0.4097,0.2739,0.6054,1.7356,0.5543,0.73,0.4372,0.6235,0.1897,-0.0804,0.0335,0.7639,0.3162,0.5321,1.2249,0.1197,0.9027,0.6181,0.3526,0.1493,0.396,0.4643,0.1545,0.4249,1.1312,0.6023,0.3165,1.2885,0.451,-0.0724,0.3491,0.2151,0.2372,1.0846,1.6581,0.5114,0.6391,1.4141,0.7815,1.0782,0.3777,0.0917,0.5907,0.9605,0.8419,-0.2963,0.8628,0.9088,0.0368,0.7819,1.429,-0.0429,0.8582,0.3373,0.8125,0.4301,-0.0631,0.9588,1.6274,0.0471,3.1463,1.3198,BRCACancer
E07,0.7328,1.2526,0.868,1.0045,0.1673,1.0982,1.6164,0.6671,1.8733,0.7957,0.3181,0.7684,0.9219,0.3993,0.568,1.1898,1.2914,0.6438,0.3503,0.802,0.8822,-0.0255,0.0423,0.8542,0.549,0.4542,0.4019,0.8405,1.8601,0.9244,0.9034,0.5015,0.7697,0.5893,0.1934,0.0938,0.9216,0.2581,0.9248,1.4536,0.2587,1.0896,0.7333,0.5545,0.2244,1.0261,0.7672,0.072,0.6771,1.3639,0.8383,0.7466,1.5248,0.9315,-0.0608,0.5302,0.7215,0.4896,1.225,2.1918,0.6306,1.0897,1.6611,0.954,1.2048,1.0083,0.4924,0.7674,1.2055,1.0885,-0.0111,1.4606,0.9222,0.1973,1.6896,2.7646,0.2352,1.2766,0.5018,0.9847,1.0786,0.0818,0.9734,2.0092,0.0091,2.5056,1.4808,BRCACancer
E08,0.6386,1.1067,0.8602,1.0105,0.1249,1.2776,1.5775,0.6819,2.5461,0.8305,0.3468,0.848,0.9133,0.465,0.6243,1.4077,1.3982,0.6182,0.3522,0.817,0.954,-0.009,0.1001,0.7376,0.4537,0.4688,0.4951,0.7763,1.887,0.9423,0.8368,0.5719,0.7865,0.5925,0.2167,0.0524,0.8681,0.3165,1.008,1.5988,0.3421,1.1695,0.7538,0.5856,0.1239,1.1072,0.7788,0.0261,0.6358,1.5629,0.8022,0.8409,1.5424,1.0385,-0.0854,0.4596,0.8005,0.5114,1.3272,2.1965,0.4547,1.118,1.6571,0.9387,1.2914,1.0134,0.44,1.0163,1.1538,1.2471,0.012,1.4692,0.8279,0.0968,1.749,2.6382,0.2354,1.3789,0.5874,1.1943,1.2014,0.0218,1.1724,2.0692,-0.0048,2.2316,1.6408,Control
