@relation data

@attribute id string
@attribute 10376 numeric
@attribute 10381 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1453 numeric
@attribute 153 numeric
@attribute 1812 numeric
@attribute 1813 numeric
@attribute 1902 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 203068 numeric
@attribute 23236 numeric
@attribute 2697 numeric
@attribute 2767 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2885 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 2977 numeric
@attribute 2982 numeric
@attribute 2983 numeric
@attribute 3265 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 347688 numeric
@attribute 347733 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5592 numeric
@attribute 5593 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 56034 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5607 numeric
@attribute 5613 numeric
@attribute 56604 numeric
@attribute 57369 numeric
@attribute 5894 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 7277 numeric
@attribute 7278 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 79861 numeric
@attribute 80310 numeric
@attribute 81027 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 983 numeric
@attribute Class {Control,BRCACancer}

@data
C02,0.3893,0.1236,0.2091,1.8237,0.0502,1.7126,-0.0062,0.3704,0.0214,0.0748,1.8856,-0.1196,0.2992,1.4229,0.3011,0.0226,-0.105,0.1267,0.5748,0.0131,0.1252,0.6068,0.2937,0.0507,0.0695,0.0528,0.907,1.5905,0.2526,0.6217,1.5019,-0.105,-0.1236,-0.1735,0.5973,0.4164,0.5255,-0.0515,-0.007,-0.153,-0.5021,0.1377,0.5586,0.5927,0.8984,1.2044,2.9549,0.675,0.2133,0.0846,0.2928,1.8722,0.6713,-0.1015,0.9256,1.0809,-0.1685,0.2437,0.7082,-0.0945,-0.1158,0.0093,1.6487,1.0889,0.5279,0.2691,0.5312,0.5124,0.3387,1.0075,-0.1248,-0.12,1.7071,0.9069,1.1897,0.5092,-0.0962,1.5167,0.5942,0.4901,0.8267,-0.1012,0.0216,4.0462,0.3124,0.348,0.0248,BRCACancer
C03,0.4961,0.107,0.1966,1.8479,0.0459,1.7682,-0.0088,0.3292,0.0377,0.0528,2.2277,-0.1693,0.4669,1.6637,0.3186,-0.0441,-0.1029,0.1592,0.4901,-0.0228,0.2172,0.7959,0.2952,-0.0436,0.0898,-0.0284,1.1538,1.7382,0.3465,0.7864,1.5147,-0.0901,-0.1471,-0.1743,0.4755,0.4279,0.5881,-0.0487,0.0077,-0.124,-0.6182,0.1378,0.5749,0.6796,1.0183,1.3542,2.8229,0.5925,0.2657,0.0445,0.5849,2.244,0.8394,-0.0985,0.9695,1.0198,-0.1013,0.2667,0.8439,-0.0512,-0.1285,0.037,1.846,1.1527,0.6649,0.2547,0.6598,0.6953,0.4155,1.0807,-0.071,-0.067,1.8793,1.1291,1.3069,0.541,-0.1104,1.5376,0.7122,0.6461,1.0113,-0.0778,0.189,3.4412,0.4795,0.3311,0.0905,BRCACancer
C04,0.3724,0.1818,0.2601,1.8422,0.0535,0.9226,-0.0317,0.211,0.0032,0.1133,1.4909,-0.1511,0.0795,1.1567,0.3074,0.0683,-0.0324,0.0431,0.5658,-0.0217,0.0895,0.5243,0.1426,-0.0729,0.0191,-0.0809,0.6279,1.0604,0.183,0.6261,1.2632,-0.1326,-0.1008,-0.1451,0.5142,0.4414,0.4087,0.0057,0.0438,-0.1797,-0.5288,0.1637,0.3302,0.3773,0.4544,0.8652,1.7678,0.5666,0.1829,0.0508,0.1269,1.4118,0.5303,-0.0485,0.883,0.7329,-0.0527,0.2023,0.5393,-0.0144,-0.0978,-0.0423,1.4608,0.979,0.2772,0.1394,0.4523,0.3635,0.2566,0.7066,-0.0947,-0.3165,1.0478,0.4603,0.9061,0.433,-0.0552,1.4739,0.4506,0.6193,0.6943,-0.1686,-0.0725,5.3605,0.2288,0.4288,-0.0142,Control
C05,0.2731,0.1265,0.2672,1.3678,0.0764,1.1948,0.009,0.1841,0.0486,0.0468,1.6082,-0.1343,0.1714,1.1016,0.4719,-0.0646,-0.0399,0.0759,0.0764,-0.0049,0.0652,0.4677,0.1722,-0.0915,0.0193,-0.0681,0.7132,1.2517,0.1895,0.5259,1.1596,-0.1347,-0.0526,-0.1363,0.2011,0.2886,0.2967,0.0163,-0.0244,-0.1318,-0.3554,0.1189,0.3582,0.392,0.5868,0.8837,2.1059,0.3942,0.1679,0.0465,0.1985,1.4503,0.4762,-0.0526,0.7746,0.8033,-0.1001,0.1357,0.4731,0.0529,-0.0696,-0.0159,1.5008,0.8706,0.2905,0.1471,0.3624,0.2836,0.223,0.7514,-0.0946,0.0672,1.2673,0.4962,0.9784,0.3517,-0.0567,1.0429,0.39,0.6197,0.5691,-0.1491,-0.0568,3.7221,0.2766,0.2543,-0.0253,BRCACancer
C06,0.225,0.2108,0.0106,0.6863,0.0366,0.3642,0.0628,0.0427,-0.0338,0.1453,0.3726,-0.1357,-0.0247,0.7181,0.2407,-0.0287,-0.1204,-0.0431,0.0799,0.0186,0.1765,-0.109,0.0439,-0.0642,0.0517,-0.0814,0.1564,0.1692,0.1551,0.302,0.5665,-0.1721,-0.1775,-0.2382,0.0067,0.0419,0.1841,0.0421,-0.1292,-0.1592,-0.492,0.2263,0.2114,0.0848,0.18,0.3249,0.4953,0.0886,0.0694,0.0905,0.0742,0.426,0.1473,-0.0486,0.5181,0.2386,-0.0712,0.0318,0.4341,-0.1241,-0.1098,-0.1626,0.6402,0.3107,0.2389,-0.0644,0.1769,0.1635,0.1006,0.2754,0.0388,-0.1231,0.3671,0.0704,0.214,0.2542,-0.1498,0.7616,0.2841,0.6537,0.2497,-0.0258,-0.2454,2.3125,0.205,0.1566,-0.0838,Control
C07,0.2723,0.1722,0.1346,1.7454,0.0318,1.4256,-0.022,0.1789,0.0557,0.0525,1.5658,-0.153,0.2152,1.1688,0.3021,-0.0554,-0.0715,0.0197,0.5179,0.0054,0.0623,0.4932,0.248,-0.0561,-0.0141,0.0611,0.6921,1.5275,0.1674,0.5501,1.2704,-0.1299,-0.1301,-0.1802,0.494,0.4495,0.3607,0.0249,0.0091,-0.1343,-0.7354,0.0721,0.4277,0.5151,0.7194,1.0226,2.6198,0.5385,0.1866,0.0133,0.1532,1.4751,0.4326,-0.0813,0.7731,1.0296,-0.0334,0.1667,0.619,-0.0617,-0.0994,-0.0145,1.6223,0.7954,0.3355,0.1403,0.3623,0.2971,0.2902,0.7248,-0.0418,0.1948,1.3982,0.6274,1.04,0.3657,-0.0409,1.2761,0.6917,0.4938,0.5405,-0.0939,0.0288,4.6522,0.3587,0.2481,-0.0627,Control
C08,0.2416,0.1031,0.2372,1.6936,0.082,1.5616,-0.0099,0.2963,0.0358,0.1156,1.73,-0.1302,0.2226,1.2365,0.3813,-0.0544,-0.0854,0.082,0.5093,-0.0219,0.0966,0.3682,0.157,-0.1584,0.1114,0.0177,0.7597,1.5037,0.2068,0.584,1.4131,-0.1246,-0.119,-0.15,0.4201,0.3969,0.4262,-0.0298,0.0209,-0.1892,-0.5495,0.1459,0.4969,0.6277,0.7013,1.2852,2.8855,0.5718,0.2531,0.0466,0.2327,1.575,0.5418,-0.047,0.9547,0.9672,-0.0554,0.2738,0.7114,-0.1018,-0.066,0.0346,1.6232,0.9733,0.4873,0.2642,0.4813,0.382,0.3891,0.8955,-0.0278,-0.1984,1.4462,0.8108,1.225,0.4913,-0.0846,1.3932,0.7577,0.5541,0.7743,-0.1358,0.0362,4.1445,0.1574,0.3503,-0.0369,Control
C09,0.1705,0.2191,0.1636,1.6214,0.0285,1.4646,-0.05,0.2007,0.0104,0.0786,1.5111,-0.1347,0.1776,1.1032,0.4019,-0.0571,-0.0209,0.0663,0.4901,-0.0412,0.0932,0.5826,0.1669,-0.256,0.1056,-0.0115,0.7611,1.4865,0.1723,0.5718,1.2526,-0.1355,-0.0939,-0.1192,0.4099,0.3321,0.3085,-0.0352,-0.1507,-0.1325,-0.5878,0.1712,0.3576,0.5002,0.6932,0.9641,2.8108,0.4076,0.1833,-0.0048,0.2085,1.4163,0.5075,-0.0504,0.7457,0.9538,-0.0345,0.1461,0.563,0.0027,-0.0953,-0.0057,1.5206,0.881,0.3757,0.1683,0.4251,0.3803,0.235,0.8,-0.059,-0.0599,1.3897,0.6951,0.9644,0.3827,-0.054,1.4891,0.7344,0.6001,0.6808,-0.1436,0.0035,4.0258,0.1917,0.222,-0.0349,Control
C10,0.3283,0.1047,0.1277,1.7471,0.0757,1.6008,-0.0108,0.2541,0.0086,0.0262,1.6341,-0.1866,0.1553,1.161,0.269,-0.005,-0.0476,0.0066,0.518,-0.0021,0.0427,0.6436,0.1624,0.0223,0.0835,0.0115,0.822,1.5304,0.1454,0.4975,1.2452,-0.0925,-0.1059,-0.1137,0.4531,0.4112,0.3185,-0.0093,-0.0674,-0.1287,-0.498,0.1713,0.4529,0.3888,0.6303,1.0153,2.9163,0.5628,0.1489,0.0212,0.2548,1.4857,0.5562,-0.0655,0.7909,1.1131,-0.0991,0.143,0.5243,-0.026,-0.0857,-0.0151,1.5613,0.854,0.4575,0.2527,0.3825,0.3152,0.1697,0.945,-0.0456,-0.1716,1.5438,0.7278,0.9586,0.3594,-0.0996,1.6497,0.5253,0.4706,0.4601,-0.1349,-0.0309,4.2739,0.3132,0.2218,-0.0351,BRCACancer
C11,0.2492,0.1109,0.1488,1.7855,0.0156,1.486,-0.0393,0.3232,-0.0128,0.1027,1.8057,-0.1075,0.319,1.5012,0.4024,-0.1021,-0.0289,0.1753,0.5278,-0.0476,0.1524,0.5644,0.2364,0.0951,0.13,0.0346,0.8114,1.4077,0.277,0.7479,1.5328,-0.1145,-0.0835,-0.1188,0.4113,0.4156,0.5101,-0.0514,-0.039,-0.2059,-0.5952,-0.0343,0.4534,0.5985,0.7742,1.346,3.0611,0.5267,0.2968,0.0524,0.2244,1.7611,0.6723,-0.0317,1.0607,0.9707,-0.168,0.2985,0.813,-0.0343,-0.0612,-0.1041,1.6979,1.0401,0.5529,0.1869,0.5718,0.4665,0.3467,1.0345,0.0176,0.0548,1.5467,0.8178,1.2332,0.6349,-0.0847,1.5831,0.7648,0.4808,0.7706,-0.0919,0.0176,4.3411,0.2668,0.4419,0.0405,Control
C12,0.268,0.0959,0.2164,1.831,0.0465,1.0294,-0.0292,0.2423,0.0071,0.1943,1.2984,-0.1373,0.0334,1.0204,0.453,-0.0259,-0.0463,0.0549,0.5284,-0.03,0.0606,0.4237,0.1214,0.0414,-0.0027,0.0097,0.5819,0.921,0.1644,0.5255,1.1452,-0.085,-0.0525,-0.1111,0.4141,0.4103,0.3112,-0.0744,0.0971,-0.1329,-0.765,-0.0089,0.3489,0.3775,0.4503,0.8453,2.3063,0.5103,0.1833,-0.0252,0.0767,1.1532,0.3528,-0.0535,0.7046,0.8246,-0.1347,0.1455,0.5599,0.0318,-0.0897,-0.0275,1.4198,0.8388,0.3246,0.1197,0.2652,0.3275,0.1786,0.5796,-0.0435,-0.1441,0.9401,0.4174,0.7972,0.4345,-0.0717,1.5374,0.4872,0.5335,0.4599,-0.1363,-0.1108,5.6185,0.2389,0.3521,0.0075,BRCACancer
D01,0.2356,0.1459,0.0739,0.7525,0.0472,1.559,-0.0439,0.237,0.01,0.11,1.714,-0.1162,0.2922,1.5343,0.1972,-0.0289,-0.12,0.3109,0.0867,-0.0662,0.2955,0.4418,0.6124,-0.1557,0.094,0.0131,0.8116,1.1414,1.2018,0.6689,1.5757,-0.177,-0.1504,-0.132,0.1236,0.0149,0.372,-0.0614,-0.0811,-0.2426,-0.4818,-0.0116,0.8991,0.9454,0.7706,1.094,1.9795,0.1704,0.1571,-0.0267,0.0748,1.784,0.5171,-0.0876,0.8265,0.8162,-0.1095,0.8266,1.7525,-0.1682,-0.1467,-0.0811,1.677,0.7586,0.2852,0.1315,0.8801,0.3887,0.6233,1.0172,0.0986,-0.1424,1.6255,1.1288,1.1947,0.3332,-0.1365,0.9586,0.4167,0.3759,0.4589,-0.1282,-0.1036,2.4813,0.1629,0.0548,-0.1753,BRCACancer
D02,0.1438,0.1205,0.208,2.0036,0.0135,1.363,-0.032,0.3803,0.0021,0.1329,1.664,-0.0884,0.1692,1.2558,0.479,-0.0335,-0.019,0.1007,0.6939,-0.0607,0.0969,0.6285,0.1767,-0.1392,0.1315,0.0201,0.7771,1.4097,0.2167,0.6655,1.3968,-0.1024,-0.0386,-0.0957,0.3976,0.4274,0.4568,-0.0235,-0.0564,-0.1259,-0.4446,0.1153,0.5229,0.5671,0.6754,1.0412,2.9727,0.6371,0.2339,0.0588,0.0772,1.5195,0.5125,-0.0331,0.8747,0.9929,-0.0224,0.1983,0.7584,-0.0079,-0.0525,-0.0741,1.712,0.9158,0.422,0.249,0.4381,0.4133,0.3261,0.8004,0.041,0.0664,1.3262,0.7383,1.0658,0.5147,-0.0518,1.7472,0.5441,0.4321,0.5831,-0.0698,-0.0192,5.3769,0.5638,0.3098,0.0761,BRCACancer
D03,0.2478,0.184,0.071,1.9143,0.064,1.3257,-0.0137,0.2635,0.0262,0.2021,1.825,-0.1538,0.1298,1.1944,0.3626,0.0042,-0.0838,0.0572,0.6602,-0.0416,0.0678,0.5742,0.1678,-0.1658,0.093,-0.0196,0.8315,1.335,0.2558,0.5709,1.412,-0.1022,-0.1237,-0.14,0.5304,0.4396,0.3427,-0.0556,-0.098,-0.1279,-0.3912,0.0505,0.5068,0.4829,0.5825,0.9962,2.4588,0.6503,0.1862,0.0248,0.1577,1.5955,0.5304,-0.0602,0.791,0.8793,-0.0579,0.1406,0.7527,-0.0978,-0.0651,-0.0723,1.6481,0.9147,0.3654,0.2238,0.4145,0.3607,0.2343,0.7217,-0.0856,-0.0726,1.3647,0.6003,0.9216,0.5069,-0.1099,1.6002,0.5284,0.4748,0.78,-0.1993,-0.0856,5.1727,0.2764,0.2961,-0.0813,BRCACancer
D04,0.427,0.0822,0.1016,1.6509,0.0149,1.5137,-0.0327,0.2176,-7e-04,0.0912,1.7388,-0.1257,0.2294,1.3435,0.3079,-0.0965,-0.0321,0.2621,0.4673,-0.0306,0.1086,0.5602,0.2943,-0.0559,0.1287,0.0148,0.7932,1.4212,0.3917,0.5935,1.6251,-0.1183,-0.1075,-0.1257,0.4436,0.3466,0.4717,-0.0273,-0.0931,-0.1908,-0.6017,0.0681,0.4918,0.6405,0.616,1.0974,2.9415,0.4961,0.1982,0.0027,0.1454,1.7632,0.7293,-0.0471,0.9614,0.8964,-0.1218,0.2901,0.7928,-0.074,-0.0913,-0.0286,1.6749,0.9905,0.4582,0.2561,0.5941,0.3936,0.3414,0.9117,-0.0718,-0.0708,1.3557,0.8315,1.1907,0.5287,-0.1075,1.4801,0.5144,0.4169,0.74,-0.1505,-0.0865,4.3797,0.2241,0.4247,0.064,BRCACancer
D05,0.3244,0.1233,0.1462,1.9126,0.0696,1.5331,-0.005,0.3355,0.0631,0.1515,1.9066,-0.1533,0.2291,1.3525,0.3901,-0.0261,-0.1104,0.1277,0.6568,-9e-04,0.1232,0.5747,0.1775,-0.0408,0.0994,0.0794,0.9747,1.6181,0.2773,0.5039,1.5193,-0.1022,-0.111,-0.1224,0.5209,0.5083,0.3436,-0.0523,0.0389,-0.1436,-0.4786,0.1312,0.4765,0.4663,0.6579,1.155,3.2242,0.6252,0.2312,0.0467,0.243,1.7198,0.6665,-0.06,0.9663,0.9383,-0.1235,0.1172,0.6554,-0.1275,-0.0785,-0.0226,1.6996,0.8171,0.412,0.249,0.5086,0.3797,0.2536,0.8396,0.1902,-0.1364,1.6067,0.7064,1.1084,0.5736,-0.0805,1.5288,0.4487,0.6615,0.7349,-0.1942,0.0122,4.5497,0.3815,0.3146,-0.0971,BRCACancer
D06,0.3154,0.1135,0.0854,1.6679,0.0101,1.6535,-0.0486,0.304,-0.0173,0.1403,1.8685,-0.1504,0.3041,1.404,0.3812,-0.1364,-0.0642,0.2896,0.5355,-0.019,0.1971,0.5103,0.2478,-0.0345,0.0903,0.0047,1.0288,1.5499,0.3269,0.7045,1.5134,-0.1537,-0.1435,-0.1007,0.4005,0.3983,0.5196,-0.0293,0.0509,-0.1831,-0.4586,0.0762,0.538,0.6174,0.7811,1.2333,3.0671,0.4844,0.2236,0.0319,0.1907,1.7563,0.778,-0.0746,1.0053,0.9729,-0.0271,0.2738,0.7797,-0.1029,-0.088,-0.0594,1.7145,1.0635,0.5461,0.1949,0.6168,0.4386,0.3424,0.9353,0.0452,-0.1105,1.6435,0.886,1.2173,0.5301,-0.1093,1.5091,0.6872,0.5162,0.7833,-0.0836,0.0553,3.9269,0.3278,0.3309,-0.0642,BRCACancer
D07,0.3299,0.1024,0.1572,1.725,0.0485,1.5549,-0.0199,0.3414,0.0253,0.1089,1.9492,-0.1147,0.3282,1.3889,0.4508,0.0137,-0.0269,0.1631,0.6815,-0.0193,0.1256,0.794,0.2708,0.0058,0.0854,0.0224,0.9329,1.5331,0.197,0.6069,1.4296,-0.0924,-0.0662,-0.0781,0.5727,0.4597,0.4464,-0.0293,0.0287,-0.1402,-0.326,0.0357,0.4641,0.5499,0.8075,1.0653,2.8966,0.5927,0.2617,0.03,0.4485,1.6089,0.5813,-0.0372,0.8585,1.0382,-0.0681,0.162,0.6879,-0.0508,-0.0622,-0.0211,1.7148,0.9348,0.5703,0.2136,0.5184,0.4559,0.2802,0.9853,-0.038,-0.0197,1.6082,0.8111,1.288,0.5619,-0.0473,1.6255,0.448,0.4533,0.7107,-0.102,0.1589,4.9005,0.3214,0.345,0.0098,Control
D08,0.2351,0.0688,0.098,1.4254,0.0479,1.2123,0.0057,0.2153,0.0542,0.1152,1.4303,-0.1368,0.1477,1.1291,0.399,0.0782,0.014,0.1529,0.4573,0.0174,0.0961,0.4881,0.1309,0.1019,0.0428,-0.0768,0.6549,1.2555,0.1797,0.5001,1.2683,-0.1363,-0.1543,-0.1379,0.3411,0.383,0.3309,0.0303,-0.0078,-0.2056,-0.3674,0.1496,0.3455,0.3968,0.5695,1.1195,2.4922,0.4862,0.1376,0.0636,0.2736,1.5307,0.5064,-0.0202,0.796,0.9111,-0.1307,0.1492,0.5777,-0.0503,-0.0923,-0.0131,1.5336,0.8146,0.2637,0.1802,0.3849,0.3521,0.2028,0.8118,0.2423,-0.1198,1.2116,0.5506,0.9314,0.4029,-0.0913,1.3509,0.3537,0.5362,0.4865,-0.0697,-0.0506,4.8616,0.2679,0.1429,-0.1181,Control
D09,0.242,0.1673,0.161,1.6598,0.0816,1.4869,-0.0455,0.2816,0.0321,0.0844,1.5732,-0.1653,0.1486,1.246,0.4154,-0.092,-0.0168,0.1983,0.53,-0.0099,0.1433,0.5868,0.1879,-0.1512,0.0321,0.024,0.8275,1.421,0.1938,0.5493,1.4266,-0.1278,-0.0817,-0.1369,0.4091,0.4423,0.4244,-0.0511,-0.1703,-0.1107,-0.5501,0.1313,0.5058,0.5259,0.6882,1.1819,2.9893,0.5502,0.2593,0.0187,0.1546,1.62,0.6418,-0.0618,0.9957,0.8949,-0.0335,0.1937,0.6644,-0.0739,-0.1057,-0.011,1.5693,1.0398,0.4522,0.2203,0.4905,0.4165,0.3088,0.8538,-0.0897,0.0376,1.506,0.7371,1.0754,0.5661,-0.1046,1.4978,0.5367,0.513,0.6496,-0.0916,-0.0689,4.1375,0.2228,0.2914,-0.0651,Control
D10,0.0639,0.17,0.1186,1.6461,0.0125,1.2449,-0.0153,0.1527,0.0388,0.1422,1.3882,-0.118,0.2023,1.1032,0.2964,-0.0534,-0.1267,0.1999,0.3122,-0.0151,0.0776,0.5076,0.2377,-0.0073,0.1173,0.0026,0.7103,1.3176,0.2474,0.4839,1.581,-0.0953,-0.1178,-0.1053,0.3645,0.3479,0.3991,-0.0097,-0.0557,-0.1844,-0.4493,0.077,0.3989,0.5703,0.4439,1.0901,2.5983,0.4604,0.1468,0.0229,0.1345,1.3034,0.5225,-0.0248,1.0254,0.8289,-0.1194,0.2191,0.6788,-0.034,-0.0601,-0.0604,1.6679,0.8457,0.3082,0.1287,0.4452,0.3482,0.2917,0.8919,-0.1196,-0.1177,1.2498,0.6175,1.21,0.3731,-0.0934,1.283,0.6515,0.4762,0.5005,-0.025,0.0385,4.5185,0.2137,0.4399,0.0637,Control
D11,0.1084,0.2621,0.11,1.0879,0.0751,0.7064,0.0173,0.0986,0.0353,0.2274,0.6542,-0.1513,-0.0343,0.8429,0.113,0.1895,-0.0309,0.0749,0.1944,2e-04,0.2342,0.1186,0.0731,-0.2192,0.0543,-0.1134,0.3421,0.693,0.1572,0.3777,0.8295,-0.2265,-0.1812,-0.1383,0.121,0.1814,0.2183,-0.005,-0.0433,-0.2524,-0.7161,0.1769,0.295,0.2789,0.273,0.7018,1.5273,0.2612,-0.0125,0.0857,0.0463,0.6964,0.2763,-0.0419,0.6509,0.5404,-0.0693,0.2041,0.513,-0.1645,-0.0879,-0.1705,0.9471,0.3809,0.0797,-0.005,0.46,0.1474,0.1982,0.4385,0.1357,-0.2224,0.6441,0.2635,0.5013,0.2787,-0.1433,1.0672,0.0705,0.4405,0.2847,-0.0613,-0.2313,4.0256,0.211,0.0416,-0.128,Control
D12,0.0082,0.1576,0.1212,1.3652,-0.0378,1.0712,-0.0499,0.1852,-0.034,0.0984,1.3053,-0.0617,0.1411,1.2106,0.2802,-0.0791,-0.0248,0.125,0.2314,-0.0257,0.138,0.3919,0.1751,-0.022,0.1814,-0.0587,0.6124,1.0305,0.1748,0.5468,1.4151,-0.1638,-0.0502,-0.1114,0.2291,0.2261,0.352,-0.0053,-0.0381,-0.1406,-0.3655,0.025,0.2871,0.4342,0.4245,1.0597,2.6901,0.2633,0.1076,-0.0252,0.0985,1.3437,0.5267,-0.0129,0.9781,0.8187,-0.1175,0.2118,0.6065,-0.0248,-0.0676,-0.1049,1.4867,0.9554,0.3716,0.073,0.4226,0.3598,0.2841,0.7562,-0.0258,-0.0317,1.0526,0.4739,0.9956,0.3685,-0.086,1.144,0.4452,0.3939,0.515,-0.0113,-0.0163,4.1996,0.151,0.1793,0,Control
E01,0.2582,0.1724,0.002,1.1432,0.0147,1.2506,-0.0165,0.179,0.0019,0.0308,1.6378,-0.1011,0.117,1.1432,0.2513,-0.2156,-0.0605,0.1168,0.029,-0.0372,0.0477,0.5172,0.1589,-0.0034,0.1354,-0.0969,0.6918,1.4761,0.1703,0.4879,1.4031,-0.0768,-0.0519,-0.1361,0.1182,0.0689,0.2755,-0.048,0.0211,-0.1819,-0.3902,0.0278,0.3335,0.3704,0.592,1.0913,3.0096,0.0372,0.1355,0.019,0.0718,1.5808,0.4679,-0.0584,0.8527,0.8386,-0.0806,0.1402,0.5981,-0.0783,-0.0795,0.0011,1.5713,0.7767,0.3909,0.0689,0.4081,0.3564,0.2211,0.8015,-0.2333,0.0172,1.3234,0.5953,0.8975,0.2853,-0.0771,0.9706,0.4235,0.4307,0.6835,-0.2197,0.0365,2.1033,0.2113,0.1145,-0.0545,BRCACancer
E02,0.2021,-0.0097,0.2441,1.6861,0.0163,1.8055,-0.02,0.3289,-0.0752,0.1044,1.5463,-0.1406,0.272,1.2512,0.2362,-0.0348,-0.0262,0.0537,0.7386,-0.0216,0.0665,0.7119,0.1572,-0.0647,0.1486,0.1254,0.8386,1.6386,0.1833,0.5772,1.4048,-0.0902,-0.0888,-0.1491,0.6613,0.5589,0.4329,-0.0127,0.0136,-0.1849,-0.5623,0.0276,0.6099,0.6372,0.809,1.1422,3.2283,0.7077,0.257,0.0724,0.1775,1.4632,0.5179,-0.0556,0.7773,1.1303,-0.2179,0.284,0.7186,-0.0609,-0.0847,0.0274,1.5948,1.0066,0.4575,0.3188,0.5434,0.3982,0.3179,0.8788,-0.1625,-0.2394,1.5839,0.8881,1.0286,0.525,-0.1211,1.5986,0.6093,0.5202,0.5973,-0.2583,0.0395,4.3207,0.1662,0.4671,0.0387,Control
E03,0.2878,0.135,0.1225,1.9574,0.011,1.4656,-0.031,0.2832,0.0014,0.0704,2.0647,-0.0634,0.3157,1.3781,0.238,0.06,-0.0787,0.0729,0.4577,-0.0163,0.0755,0.6901,0.2201,-0.033,0.1951,0.0125,0.7904,1.5503,0.1966,0.59,1.5979,-0.0849,-0.0885,-0.0776,0.4637,0.4035,0.4693,-0.0477,0.0136,-0.1147,-0.2692,0.0478,0.4092,0.591,0.6372,1.2796,2.9213,0.5064,0.288,0.0514,0.2269,1.6868,0.7116,-0.0397,1.0267,0.9428,-0.1075,0.2238,0.6768,-0.0127,-0.0636,-0.0168,1.8187,1.1335,0.5264,0.159,0.5501,0.3878,0.3126,0.9546,0.0656,0.0219,1.3712,0.5972,1.2022,0.521,-0.0685,1.4663,0.7431,0.2735,0.8157,-0.0968,0.0973,4.9497,0.3666,0.3021,0.0671,Control
E04,0.3286,0.1039,0.1571,1.7628,-0.0015,1.6455,-0.044,0.4116,0.0016,0.1527,1.8438,-0.1025,0.3484,1.4897,0.3108,-0.0242,-0.0576,0.1148,0.779,-0.0301,0.1619,0.9085,0.2791,-0.1278,0.1769,0.0509,0.95,1.474,0.2431,0.7433,1.5412,-0.0694,-0.1154,-0.116,0.6669,0.5003,0.5544,-0.0201,0.0325,-0.1213,-0.4571,0.1227,0.5531,0.5764,1.0253,1.1433,3.1107,0.7521,0.3533,0.0433,0.1248,1.7668,0.8311,-0.015,1.0668,1.0104,-0.1028,0.2593,0.6837,-0.015,-0.034,0.1001,1.7083,1.2731,0.6472,0.3061,0.5435,0.5826,0.3449,0.9385,-0.1856,-0.0288,1.6953,0.8595,1.2456,0.6108,-0.069,1.7894,0.5146,0.4831,0.613,-0.0748,0.0156,4.4095,0.2662,0.3287,0.0041,Control
E05,0.229,0.019,0.0626,1.6013,0.0813,1.4771,0.0245,0.3838,0.0589,0.0834,1.2784,-0.1749,0.096,1.0695,0.141,0.0506,-0.0566,-0.0293,0.7679,0.0576,0.0625,0.5216,0.155,-0.0692,0.0648,0.1141,0.6804,1.3738,0.199,0.4985,1.227,-0.0942,-0.1399,-0.1397,0.4975,0.4565,0.3934,-0.0108,0.0148,-0.2513,-0.6225,0.1538,0.66,0.5151,0.7941,1.0923,2.8054,0.6264,0.1331,0.0846,0.2652,1.2615,0.3973,-0.0691,0.7672,1.1271,-0.1868,0.2565,0.6298,-0.213,-0.1078,0.0438,1.4644,0.8005,0.2276,0.2848,0.3906,0.2941,0.3009,0.7143,0.0583,-0.1759,1.4116,0.9182,0.9873,0.2376,-0.1336,1.5396,0.4749,0.5591,0.3789,-0.1897,-0.0186,4.2708,0.1457,0.2409,-0.0323,Control
