@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10059 numeric
@attribute 10092 numeric
@attribute 10093 numeric
@attribute 10094 numeric
@attribute 10095 numeric
@attribute 10109 numeric
@attribute 10163 numeric
@attribute 10451 numeric
@attribute 10552 numeric
@attribute 1072 numeric
@attribute 1073 numeric
@attribute 10810 numeric
@attribute 123745 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 1794 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 23396 numeric
@attribute 23533 numeric
@attribute 255189 numeric
@attribute 26052 numeric
@attribute 27040 numeric
@attribute 273 numeric
@attribute 2934 numeric
@attribute 3055 numeric
@attribute 3635 numeric
@attribute 382 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4067 numeric
@attribute 4082 numeric
@attribute 4651 numeric
@attribute 5058 numeric
@attribute 50807 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5321 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 55616 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 56848 numeric
@attribute 5788 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5894 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 65108 numeric
@attribute 6850 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7454 numeric
@attribute 81873 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 8398 numeric
@attribute 8503 numeric
@attribute 85477 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8853 numeric
@attribute 8877 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9846 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
C03,0.458,1.1731,1.7043,1.8971,0.575,2.3335,2.4038,0.6719,0.6966,0.7781,0.8972,0.9046,0.0654,0.0053,0.9628,1.9888,0.1023,1.2029,1.5647,0.9231,0.9758,0.6149,0.5028,1.937,0.5487,1.923,-0.1325,0.0909,1.873,-0.0224,0.4235,1.8385,1.5638,1.3745,0.7354,0.711,1.3507,1.2379,0.0403,1.2486,0.5812,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,0.3978,1.6089,0.6095,0.438,0.8969,0.0179,0.2433,0.8136,1.4851,0.2265,-0.0481,1.816,1.1353,0.6452,0.3747,3.2645,0.747,1.9186,1.8787,1.0733,1.0065,1.3585,1.0519,0.8476,1.6581,0.1904,1.4759,0.5564,0.368,0.0187,0.6158,0.39,0.0435,0.0994,0.1404,0.0229,0.3464,0.1945,0.0688,0.6541,0.4651,1.3494,BRCACancer
C04,0.2442,0.8691,1.3126,1.1052,0.253,1.9884,1.5793,0.3035,0.228,0.387,0.6213,0.5426,0.2701,0.0553,0.5126,1.8459,0.1146,0.7561,0.967,0.5682,0.6323,0.2181,0.0708,0.5202,0.4832,1.2282,-0.0515,0.1071,1.5904,-0.0018,0.3607,1.514,1.0989,1.3552,0.3549,0.296,0.8698,0.8184,-0.0283,0.8225,0.4147,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,0.2326,1.1772,0.2979,0.1099,0.4651,-0.026,0.174,0.502,1.0917,0.1178,-0.0114,1.4351,0.963,0.4421,0.1068,2.2795,0.3925,1.4391,1.0573,0.6162,0.5179,1.1385,0.663,0.5441,1.0324,0.1014,1.0181,0.2554,0.1577,0.0058,0.1994,-0.1339,0.0227,0.0444,0.124,0.0276,0.3757,0.1649,0.008,0.2984,0.294,0.6996,Control
C05,0.2222,0.745,1.2598,1.1687,0.2286,2.0133,1.7669,0.3735,0.3264,0.4103,0.3574,0.5936,0.0427,0.0793,0.5753,1.7039,-0.0016,0.7316,1.1721,0.5706,0.5801,0.3237,0.2205,0.9619,0.3757,1.0841,-0.0981,0.0185,1.3706,0.0081,0.2585,1.5942,1.1344,1.393,0.5283,0.37,0.9691,1.0016,-0.0127,0.7839,0.3521,0.937,1.1142,1.0445,1.636,0.8638,0.2248,0.1562,1.1237,0.3168,0.194,0.4123,-0.0499,0.1022,0.4343,1.126,0.1431,0.0555,1.4746,0.8555,0.3541,0.1532,2.7753,0.4559,1.4929,1.2742,0.6148,0.4691,1.1655,0.6886,0.4714,0.9815,0.0993,1.022,0.2292,0.1092,-0.0652,0.2136,0.0081,-0.0668,0.0613,0.0653,0.0812,0.1607,0.1122,0.0298,0.3646,0.3812,0.6797,BRCACancer
C06,0.0362,0.2707,0.5555,0.4119,-0.2527,0.7305,0.7436,0.1863,-0.0355,0.1818,0.2456,0.0813,-0.0426,0.0622,0.0973,0.7192,-0.0466,0.3999,0.3544,0.25,0.2288,-0.0867,-0.1476,-0.4026,0.0965,0.4463,0.0346,-0.1329,0.5258,-0.0528,0.0526,0.2588,0.534,0.2249,0.1269,0.1439,0.4921,0.2752,-0.0425,0.1789,0.1155,0.2206,0.2189,0.2789,0.3699,0.3392,-0.0112,-0.0355,0.4169,0.0768,-0.1714,0.0309,0.0819,-0.0098,0.3943,0.2985,0.0342,-0.1207,0.6234,0.3,0.1726,0.0091,0.6466,0.0011,0.5011,0.3849,0.3111,0.1216,0.8274,0.3076,0.1541,0.1992,0.1012,0.6112,0.1672,0.0649,-0.1002,0.0512,-0.0154,-0.0952,0.0076,0.0298,0.1485,0.0489,0.0783,-0.0776,0.0136,0.2007,0.3935,Control
C07,0.3665,0.9132,1.3334,1.3877,0.1838,2.1422,1.8788,0.3695,0.4415,0.4296,0.3544,0.6925,0.1351,0.0764,0.6566,1.8423,0.0496,0.7852,1.3032,0.551,0.6551,0.2092,0.2847,0.9073,0.316,1.2108,-0.0543,0.1177,1.4488,0.0136,0.25,1.2555,1.1912,1.3716,0.5378,0.3484,1.0225,0.8638,-0.012,0.7596,0.3584,1.1736,1.1021,1.0766,1.8423,1.0366,0.1955,0.2612,1.098,0.4054,0.1552,0.421,-0.0321,0.1355,0.5835,1.1467,0.1522,-0.0586,1.5948,0.7808,0.354,0.126,2.9454,0.3857,1.4949,1.4035,0.6929,0.5297,1.1302,0.6467,0.4888,1.1076,0.0777,0.9669,0.2912,0.191,-0.0496,0.2415,0.094,0.0255,0.1036,0.0688,0.0799,0.3638,0.1353,-0.0125,0.3683,0.3725,0.7236,Control
C08,0.3599,1.134,1.3133,1.3878,0.2734,1.9623,1.8371,0.4484,0.502,0.4495,0.4709,1.0275,0.0752,0.0098,0.8168,1.9744,0.024,0.9127,1.2793,0.6146,0.7092,0.3396,0.3509,1.3733,0.4309,1.3935,-0.0897,0.1027,1.61,-0.0154,0.3073,1.6121,1.2452,1.2305,0.5894,0.5512,1.147,1.2664,-0.0127,1.0215,0.4607,1.2968,1.2657,1.1848,1.8845,1.1417,0.2624,0.3152,1.4112,0.4848,0.1835,0.5475,-0.0263,0.2511,0.6781,1.29,0.1736,-0.0985,1.5956,0.9573,0.4706,0.1626,2.6672,0.3339,1.5371,1.4509,0.8692,0.7606,1.219,0.7432,0.6222,1.364,0.166,1.267,0.3139,0.139,0.049,0.3911,0.052,-9e-04,0.1287,0.0916,0.0891,0.3829,0.2364,0.0707,0.3862,0.408,0.8861,Control
C09,0.293,0.838,1.473,1.4359,0.2797,2.2186,1.9828,0.4309,0.3928,0.5132,0.5761,0.6586,0.0901,0.0329,0.6487,1.7844,0.0388,0.7991,1.2786,0.5812,0.6399,0.2415,0.167,1.1679,0.3895,1.2396,-0.1013,0.0298,1.3793,-0.0388,0.2976,1.5595,1.2934,1.3037,0.5136,0.5223,1.0384,0.9498,-0.0557,0.7608,0.3398,1.1689,1.2637,1.1446,2.0143,1.0607,0.2592,0.1829,1.2637,0.3637,0.069,0.4026,-0.0185,0.1133,0.5262,1.2944,0.1143,0.0055,1.4942,0.8657,0.4155,0.1474,3.0055,0.4361,1.5655,1.3951,0.6937,0.5904,1.2152,0.6995,0.5471,1.1302,0.1198,0.993,0.3154,0.219,0.0136,0.2588,0.0545,-0.0157,0.0491,0.1344,0.0934,0.2342,0.1888,0.0206,0.4006,0.3129,0.8216,Control
C10,0.2989,0.865,1.4734,1.5566,0.2192,2.468,2.1221,0.4994,0.5172,0.5337,0.4955,0.6196,0.0164,0.0019,0.5772,1.9315,0.0314,0.7768,1.3833,0.5856,0.6162,0.4389,0.337,1.4731,0.3843,1.2523,-0.039,0.0647,1.3355,0.0122,0.3503,1.5942,1.3853,1.4407,0.6162,0.3665,1.1596,1.0966,-0.0073,0.9055,0.3252,1.2759,1.3937,1.3112,2.1015,1.0398,0.2235,0.3022,1.2567,0.3635,0.1781,0.4092,-0.0024,0.11,0.4866,1.5051,0.1566,-0.0229,1.5345,0.8389,0.3739,0.1355,2.9741,0.3326,1.6002,1.5473,0.6537,0.5916,1.6252,0.6717,0.5495,1.1635,0.0931,1.0838,0.2957,0.1522,0.0029,0.2473,0.0023,-0.0902,0.1059,0.1431,0.0964,0.3689,0.1222,0.1382,0.393,0.3468,0.8316,BRCACancer
C11,0.3093,1.2091,1.2415,1.5663,0.4836,2.2063,1.983,0.5348,0.4825,0.553,0.5565,0.8873,0.2189,0.0326,0.8506,2.0698,0.0903,1.0543,1.2858,0.699,0.8067,0.3823,0.3956,1.4004,0.4766,1.6242,-0.0355,0.1074,1.7013,-0.0439,0.3541,1.6102,1.3689,1.2904,0.582,0.6338,1.1957,1.1003,-0.0493,0.9931,0.5482,1.2004,1.27,1.258,1.9033,1.0752,0.4322,0.2797,1.551,0.5801,0.1962,0.6053,-0.006,0.2776,0.7819,1.2882,0.1483,-0.0313,1.6696,1.0236,0.5591,0.306,2.8104,0.4923,1.7965,1.5501,0.9035,0.8223,1.2144,0.8054,0.7696,1.434,0.1371,1.441,0.4634,0.2725,0.0601,0.4366,0.1029,-0.0481,-0.0144,0.2116,-0.0118,0.3956,0.3141,0.0308,0.4916,0.4278,1.0109,Control
C12,0.2174,0.6853,0.8801,1.0672,0.1372,2.1765,1.5345,0.3123,0.3045,0.3597,0.3433,0.536,0.1955,0.0556,0.4886,1.7142,0.1158,0.6655,0.9688,0.5121,0.5441,0.0654,0.1344,0.5908,0.3527,0.9018,-0.0059,0.0514,1.4712,-0.0558,0.296,1.1193,0.9823,1.1251,0.3878,0.2548,0.9056,0.9205,-0.0534,0.7072,0.3662,0.7596,0.978,0.8622,1.3512,0.6171,0.2172,0.1826,1.1264,0.3757,-0.0082,0.1784,0.0023,0.1127,0.523,0.9693,0.0986,0.0345,1.3945,0.8239,0.2591,0.1273,2.3193,0.4485,1.5015,0.951,0.6083,0.4711,1.2385,0.5684,0.4336,0.9138,0.0519,0.9589,0.2424,0.174,2e-04,0.2477,0.0435,-0.1477,0.0262,0.1733,-0.0598,0.3327,0.2399,-0.0375,0.2223,0.2179,0.5595,BRCACancer
D01,1.0636,1.0847,1.2876,1.3229,0.3483,1.6548,2.2762,0.983,0.8659,0.6785,0.508,0.7282,-0.0516,0.0763,0.7649,1.289,0.0417,1.1379,1.9326,0.5906,0.6814,0.3537,0.4156,0.3142,0.2773,1.506,-0.0519,-0.0309,1.2517,-0.02,0.2159,1.4955,1.5153,0.6143,0.3447,0.7252,1.8273,0.6767,-0.0397,1.1432,1.1725,1.312,1.1977,1.1323,1.3371,1.3663,0.0861,0.2442,1.4351,0.7172,0.1757,0.5075,-0.0405,0.8469,1.743,1.1956,0.4954,-0.1646,1.6488,0.7443,0.8608,0.1615,3.4617,0.7285,1.2375,1.628,0.9689,0.6119,0.9088,1.2936,0.4183,1.1839,0.2587,1.0259,0.2784,0.4144,0.1977,0.3394,-0.0683,-0.1107,0.0887,0.0403,-0.0806,0.1305,0.0037,-0.0525,0.7672,1.1161,1.4819,BRCACancer
D02,0.29,0.8876,1.423,1.346,0.2947,2.2808,2.0444,0.4414,0.5227,0.4629,0.4848,0.8705,0.143,0.0549,0.6823,1.9637,0.1082,0.8526,1.2749,0.6233,0.7157,0.1979,0.5052,1.2831,0.4186,1.3454,-0.0705,0.0904,1.4499,-0.0364,0.3465,1.464,1.2394,1.3945,0.5917,0.3816,1.2132,1.3311,-0.0195,0.8156,0.4706,1.1682,1.7062,1.1777,1.9303,0.9756,0.2798,0.2578,1.1922,0.5599,0.1226,0.4593,-0.0284,0.1696,0.7261,1.3453,0.1754,-0.005,1.6835,0.9003,0.4283,0.175,2.867,0.4669,1.6499,1.3323,0.7168,0.6527,1.4478,0.9154,0.7018,1.1685,0.1503,1.138,0.3147,0.2186,0.1812,0.3549,0.006,-0.0046,0.0683,0.1637,-0.0075,0.452,0.2033,0.1852,0.3831,0.3676,0.883,BRCACancer
D03,0.2453,0.88,1.367,1.4501,0.2948,2.3508,1.9858,0.4955,0.4615,0.3924,0.4975,0.5994,0.2047,0.0316,0.6004,1.9194,0.1453,0.8203,1.403,0.5962,0.6516,0.1454,0.2422,1.0936,0.3642,1.2996,-0.0854,0.0769,1.5,-0.0094,0.3141,1.6088,1.2536,1.4064,0.4976,0.3647,1.1967,1.1373,0.0056,0.9149,0.4684,1.0319,1.2071,1.1437,1.8491,0.7997,0.1827,0.2419,1.2135,0.4416,0.1227,0.4534,-0.0083,0.1075,0.7203,1.4088,0.1792,-0.0945,1.6203,0.8992,0.4051,0.1316,2.9746,0.391,1.6679,1.3704,0.6757,0.5579,1.3508,0.8799,0.6103,1.1568,0.1631,1.1415,0.2473,0.1561,0.0122,0.2545,-0.0614,-0.0341,0.0284,0.1553,0.0505,0.3861,0.1771,0.1039,0.3228,0.3505,0.8321,BRCACancer
D04,0.3035,0.9977,1.3541,1.3829,0.1855,2.2226,1.9785,0.5609,0.4841,0.4638,0.632,0.8381,0.1107,0.0628,0.7921,2.012,0.0413,0.9094,1.4298,0.627,0.7083,0.3101,0.4899,0.9643,0.4227,1.3234,-0.0422,0.0378,1.3759,-0.058,0.3914,1.8031,1.2597,1.2729,0.5607,0.6016,1.2378,1.2506,-0.0245,1.1288,0.6329,1.2443,1.2969,1.1996,1.7452,1.105,0.2835,0.3,1.3193,0.5126,0.2435,0.6393,0.0045,0.2686,0.7613,1.387,0.1968,-0.0708,1.6468,0.9744,0.5809,0.2162,2.8554,0.3948,1.7207,1.3615,0.8508,0.6152,1.2275,1.0258,0.7255,1.273,0.1528,1.3232,0.2966,0.2627,0.0211,0.2126,0.0417,-0.0239,0.0775,0.1368,0.0108,0.3354,0.2659,0.0664,0.4026,0.5363,0.9329,BRCACancer
D05,0.3347,1.0417,1.5144,1.6605,0.282,2.4452,2.0226,0.502,0.5402,0.5708,0.7311,0.758,0.3023,0.022,0.684,1.9402,0.1468,0.8933,1.44,0.6951,0.6631,0.3989,0.1552,1.1338,0.4468,1.5731,-0.072,0.0913,1.349,0.021,0.3984,1.8573,1.3748,1.2459,0.7225,0.4245,1.2744,1.3277,0.0328,1.1412,0.4932,1.1472,1.4346,1.2299,1.8837,0.9971,0.1559,0.4104,1.0528,0.3662,0.2653,0.5188,0.0409,0.0823,0.6208,1.6707,0.1993,-0.124,1.6712,0.8024,0.4972,0.1388,3.1339,0.5829,1.5772,1.6094,0.7556,0.6178,1.4092,0.8686,0.7274,1.2709,0.0917,1.2588,0.3135,0.2386,-9e-04,0.2382,0.2176,-0.0094,0.0666,0.0917,0.1583,0.4536,0.2453,0.1124,0.4576,0.4463,1.0237,BRCACancer
D06,0.3872,1.1385,1.4584,1.5678,0.5115,2.1215,1.9688,0.5904,0.5946,0.6358,0.6097,0.9279,0.1309,0.0474,0.8265,2.0421,0.013,1.0169,1.4078,0.6815,0.7732,0.4248,0.7071,1.3456,0.4663,1.6243,-0.066,0.0874,1.5341,-0.0591,0.3657,1.6664,1.4321,1.3084,0.6752,0.5985,1.2155,1.0545,-0.0358,1.1797,0.5691,1.2669,1.3722,1.3096,1.9011,1.1845,0.3207,0.2965,1.5016,0.5841,0.2538,0.6078,0.0103,0.251,0.7479,1.4468,0.1875,-0.0996,1.6859,1.0468,0.6032,0.2367,2.9262,0.5398,1.7064,1.6458,0.9594,0.8155,1.2232,0.943,0.7931,1.3881,0.2502,1.2831,0.3705,0.2458,0.0713,0.4408,0.1227,-0.0402,0.0793,0.09,0.0289,0.3669,0.2951,0.0755,0.456,0.47,1.1326,BRCACancer
D07,0.3051,1.1009,1.495,1.5677,0.4066,2.3066,2.0457,0.4678,0.5573,0.4422,0.7367,0.8235,0.1981,0.0102,0.7031,2.1319,0.1363,0.9822,1.2866,0.6895,0.7523,0.4448,0.3562,1.406,0.5089,1.6978,-0.0263,0.0975,1.6084,-0.0369,0.4098,1.4665,1.344,1.3956,0.6795,0.4595,1.1509,1.125,-0.0362,0.9408,0.4447,1.2295,1.3325,1.3201,1.8587,1.1748,0.2915,0.3466,1.2344,0.4691,0.2286,0.6187,0.0178,0.1306,0.654,1.4249,0.1661,-0.0477,1.6863,0.9191,0.5068,0.211,3.0769,0.3448,1.7716,1.6109,0.848,0.788,1.2777,0.8086,0.7342,1.4182,0.1435,1.3432,0.4232,0.1588,0.0445,0.4015,0.1406,-0.042,0.0414,0.2051,0.0964,0.4563,0.2868,0.1475,0.4653,0.3935,0.932,Control
D08,0.261,0.8798,1.2166,1.2793,0.1575,1.9605,1.7215,0.2979,0.3608,0.3469,0.554,0.5835,0.1053,0.0458,0.5682,1.7243,0.0511,0.787,1.1061,0.551,0.5744,0.2845,0.2159,0.9415,0.2715,1.156,-0.0229,0.0671,1.1987,-0.0207,0.2696,1.2902,1.1442,1.0755,0.4596,0.408,1.0418,0.9732,-0.016,0.6745,0.4011,0.9784,1.1655,0.915,1.5985,0.9885,0.1395,0.2,1.1834,0.3429,0.1462,0.3791,-0.0177,0.1167,0.5412,1.2555,0.1369,-0.0472,1.507,0.7999,0.3761,0.101,2.7186,0.506,1.4001,1.2191,0.6652,0.547,1.2303,0.6311,0.4854,0.995,0.0998,0.9895,0.2094,0.153,-0.0159,0.2356,-0.0291,-0.1102,0.0976,0.065,0.0727,0.312,0.0748,0.0533,0.3052,0.3346,0.7707,Control
D09,0.3569,1.078,1.3276,1.3847,0.3018,2.1385,1.9303,0.4011,0.4491,0.4251,0.6671,1.0539,0.1633,0.0686,0.7254,1.8999,0.0642,0.8521,1.317,0.6326,0.6828,0.2601,0.3154,1.1023,0.3771,1.3426,-0.0794,0.0858,1.5634,-0.0532,0.3036,1.6224,1.2564,1.2539,0.6106,0.5875,1.1324,1.0435,-0.0146,1.0365,0.4497,1.1492,1.2703,1.2235,1.7435,1.0877,0.2419,0.3396,1.3985,0.4195,0.1679,0.5121,-0.0124,0.1647,0.63,1.422,0.1395,-0.0707,1.5424,1.0233,0.4795,0.125,2.7346,0.4366,1.5847,1.51,0.7893,0.7043,1.4413,0.8077,0.6113,1.2262,0.1258,1.1987,0.2321,0.1781,0.0169,0.2971,-0.0205,-0.0739,0.0278,0.0237,0.0611,0.378,0.1674,0.1023,0.4017,0.401,0.8898,Control
D10,0.2666,1.0389,1.1111,1.1528,0.1604,1.8995,1.7423,0.3342,0.3402,0.4461,0.5688,0.8311,0.1021,0.0068,0.6991,2.0217,0.039,0.7799,1.2091,0.447,0.6253,0.2451,0.2286,1.8786,0.2941,1.0112,-0.0313,0.0856,1.3853,-0.0526,0.3091,1.5758,1.1342,1.2184,0.4403,0.4313,0.9834,0.965,-0.0391,1.0871,0.4757,1.0523,1.1901,0.9133,1.6299,0.8371,0.1692,0.3024,1.0367,0.4244,0.164,0.3836,-0.0051,0.192,0.6447,1.2574,0.1542,-0.031,1.6398,0.8307,0.4352,0.1892,2.4665,0.2536,1.5823,1.2569,0.8786,0.5895,1.2833,0.8096,0.4876,1.1678,0.0825,1.1379,0.2667,0.0775,0.0525,0.1993,0.1182,0.0106,0.0339,0.1463,0.058,0.3152,0.1292,0.0629,0.3076,0.367,0.6282,Control
D11,0.1155,0.4157,0.6874,0.6317,-0.0663,1.2584,1.1863,0.2308,0.113,0.2595,0.3304,0.4504,0.0059,0.0609,0.2022,1.1323,0.0429,0.4955,0.6534,0.3649,0.3796,-0.0523,0.1072,0.1145,0.1468,0.5793,-0.0011,-0.0269,0.979,-0.0967,0.2973,0.5709,0.7458,0.5813,0.1639,0.2265,0.7305,0.2329,-0.032,0.4322,0.2776,0.5499,0.727,0.4713,0.8644,0.567,0.0325,-0.0162,0.8235,0.1642,-0.1522,-0.0052,-0.0484,0.1759,0.4751,0.6938,0.1047,-0.1609,0.9269,0.3696,0.4496,0.0043,1.5998,0.3206,1.0213,0.6585,0.4759,0.2598,1.0015,0.4424,0.2386,0.5236,0.1407,0.6021,0.0114,-0.0284,-0.0194,0.1008,-0.0734,-0.0718,0.0215,-0.0658,-0.0164,0.2329,-0.123,-0.0566,0.0655,0.2339,0.4032,Control
D12,0.2316,0.8457,1.1219,1.0256,0.184,1.7912,1.6294,0.329,0.3006,0.3026,0.4856,0.6125,0.0866,0.1037,0.6629,1.8374,0.0457,0.7438,1.02,0.5683,0.5218,0.2066,0.0657,0.8858,0.3634,1.0603,-0.0432,0.0161,1.2577,-0.1418,0.3122,1.291,1.0378,1.2644,0.4066,0.4559,0.9833,0.9232,-0.0499,1.0253,0.4041,0.8528,0.9729,0.9195,1.2766,0.7392,0.2376,0.1094,1.1346,0.3578,0.0047,0.3147,-0.0451,0.1842,0.5707,1.0822,0.102,-0.0218,1.4606,0.9396,0.4131,0.0992,2.3286,0.3008,1.618,1.0621,0.5974,0.5273,1.0881,0.6141,0.6014,1.144,0.1451,1.2078,0.213,0.0424,0.0461,0.2197,-0.0749,-0.1475,0.0013,0.1698,-0.0327,0.2266,0.1715,-0.0464,0.2221,0.416,0.5519,Control
E01,0.3052,0.7871,1.2439,1.3713,0.3254,1.9001,2.06,0.3564,0.3739,0.4429,0.4322,0.6709,-0.0462,-0.0056,0.5388,1.6505,-0.0292,0.7658,1.2364,0.4498,0.5808,0.26,0.0705,1.2904,0.2837,1.2636,-0.0225,-0.0316,1.3639,9e-04,0.24,1.6362,1.1779,1.3567,0.4777,0.3271,1.0382,1.0878,-0.0265,0.7629,0.3351,0.9402,0.9622,1.0586,1.563,1.0359,0.1238,0.0982,1.2313,0.3422,0.0698,0.3667,-0.014,0.107,0.5621,1.3592,0.1839,-0.0751,1.5443,0.7623,0.3989,0.1202,3.0409,0.2605,1.63,1.3296,0.7343,0.5737,1.2505,0.7395,0.5038,1.1896,0.0083,1.0571,0.2332,0.1556,0.0249,0.1679,0.0109,0.0592,0.0968,0.1167,0.1167,0.0771,-0.0066,-0.0041,0.3375,0.3316,0.7054,BRCACancer
E02,0.4299,0.97,1.442,1.5544,0.3182,2.2065,2.2302,0.5317,0.6332,0.5613,0.4434,0.98,0.1973,-0.0168,0.7325,2.1162,0.1279,0.8298,1.4261,0.5801,0.7434,0.2056,0.5433,1.3614,0.4565,1.4129,-0.1148,0.1687,1.6275,-0.0252,0.3165,1.3242,1.4127,1.323,0.693,0.5267,1.2083,1.1419,-0.0238,0.8731,0.4661,1.4524,1.4471,1.4099,2.0246,1.2778,0.3225,0.3724,1.3656,0.4721,0.2285,0.4866,0.0395,0.262,0.6854,1.3549,0.2537,-0.0578,1.5675,0.9903,0.5313,0.2189,2.9612,0.4711,1.7082,1.5869,0.809,0.7313,1.3853,0.7239,0.7077,1.3054,0.0892,1.1943,0.4003,0.2609,0.0049,0.3645,0.2436,0.0493,0.1294,0.1128,0.0084,0.5456,0.2974,0.1318,0.5029,0.3472,0.9921,Control
E03,0.278,1.031,1.4313,1.3804,0.2733,2.2109,1.7995,0.4217,0.4472,0.4496,0.5241,0.7883,0.1645,-0.0128,0.7565,2.1056,0.1439,0.9058,1.2889,0.709,0.827,0.2619,0.1391,1.5182,0.5175,1.5747,-0.0314,0.0711,1.6763,-0.0461,0.4136,1.8997,1.1923,1.5339,0.6664,0.4556,1.1583,1.5313,-0.0091,1.1793,0.4646,1.1103,1.2329,1.2334,1.8498,0.9588,0.3846,0.2825,1.3873,0.4944,0.218,0.5775,-0.0168,0.1971,0.6427,1.4518,0.1323,-0.0098,1.789,1.1162,0.5378,0.2556,2.7403,0.4061,1.7308,1.3768,0.802,0.8198,1.6733,0.8262,0.8126,1.4575,0.1228,1.4302,0.3548,0.179,0.0341,0.3396,0.0193,-0.0363,0.0789,0.1885,0.04,0.3626,0.3323,0.0648,0.373,0.4262,0.7108,Control
E04,0.4207,1.2021,1.5515,1.7134,0.4551,2.178,2.2127,0.5499,0.5285,0.6197,0.7423,0.9607,0.2511,-0.0237,0.7968,2.1304,0.1277,0.9981,1.3022,0.6841,0.8595,0.4177,0.3873,0.8922,0.6258,1.7901,-0.0741,0.1755,1.8604,-0.02,0.4099,1.4562,1.389,1.3643,0.7768,0.5828,1.1602,1.0852,-0.0506,1.0623,0.5186,1.3251,1.4475,1.5026,1.7095,1.1632,0.4152,0.2741,1.7514,0.4446,0.2087,0.7056,0.0129,0.2354,0.6497,1.5289,0.1962,-0.0121,1.6798,1.2547,0.5313,0.3012,2.8727,0.547,1.744,1.6969,0.863,0.885,1.383,0.8241,0.6893,1.4646,0.1888,1.4396,0.5031,0.2688,0.0283,0.5575,0.2017,-2e-04,0.0852,0.2076,0.03,0.5394,0.4066,0.1738,0.5327,0.4823,1.0057,Control
E05,0.514,0.9623,1.234,1.3176,0.1598,1.9299,1.8618,0.4653,0.6103,0.5152,0.4181,0.8014,0.1119,0.0141,0.5937,1.8128,0.0373,0.7412,1.3076,0.5234,0.6147,0.185,0.3883,0.8613,0.2706,1.1634,-0.1379,0.1068,1.5194,-0.032,0.294,0.8361,1.2554,0.8735,0.5235,0.3722,1.1086,0.9728,0.0112,0.6615,0.4276,1.3465,1.4887,1.1817,1.8211,1.2799,0.2608,0.2575,1.3914,0.3424,0.0889,0.2992,0.012,0.2324,0.5946,1.1328,0.2322,-0.2092,1.4386,0.7859,0.3818,0.0591,2.9944,0.4753,1.3873,1.4168,0.7064,0.511,1.3565,0.5807,0.3491,1.0346,0.088,0.9925,0.1761,0.2167,0.0836,0.2353,0.1962,-0.0331,0.1117,0.0307,0.0679,0.5067,0.1674,0.1248,0.4938,0.2949,0.8599,Control
E06,0.3,0.7919,1.1653,1.1757,0.218,1.72,2.0017,0.5689,0.5123,0.5346,0.5026,0.6004,-0.0555,0.05,0.4668,1.3568,0.0065,0.692,1.4164,0.3356,0.4094,0.6083,0.1738,1.2815,0.1121,1.0151,-0.191,0.0313,0.6271,0.0404,0.2656,1.4161,1.2491,0.6846,0.3897,0.4168,1.4265,1.0728,0.0254,0.9588,0.4933,1.0227,1.1112,0.8056,1.8502,0.9492,-0.0475,0.3309,0.5651,0.3949,0.179,0.303,0.0871,0.0261,0.6728,1.26,0.2558,-0.2058,1.4141,0.451,0.4372,-0.0272,2.8173,0.5114,1.1421,1.3193,0.6023,0.3165,1.0176,0.8183,0.3368,0.785,0.1421,0.8146,0.0979,0.1389,0,0.0717,0.0577,-0.0375,0.044,-0.0675,0.0323,0.2082,-0.1312,-0.0843,0.3153,0.4727,0.9758,BRCACancer
