@relation data

@attribute id string
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 1081 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 163688 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2002 numeric
@attribute 2185 numeric
@attribute 23236 numeric
@attribute 2488 numeric
@attribute 26279 numeric
@attribute 2767 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2796 numeric
@attribute 2797 numeric
@attribute 2798 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3972 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4313 numeric
@attribute 4323 numeric
@attribute 468 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 51806 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 81579 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
B11,0.0074,1.7304,-0.0311,0.0433,0.2112,0.0328,0.1617,1.5099,-0.146,0.1788,0.0048,1.35,0.121,0.4679,-0.0171,0.0979,0.2253,1.0285,0.4208,0.0128,0.0119,0.0879,0.4736,0.6179,0.1361,0.1266,-0.2118,1.7628,0.0645,0.4132,0.56,0.7806,0.5078,0.9367,1.3353,0.0028,-0.3471,2.092,0.8258,0.8405,-0.1549,-0.0787,1.3951,2.7007,0.0629,-0.2228,-0.0377,-0.053,0.4621,-0.0743,1.6798,0.6189,-0.0352,0.3463,0.3768,1.1173,0.885,-0.1812,0.2925,0.9291,1.3426,1.6375,0.9134,0.4532,0.9405,-0.0522,0.96,0.015,0.6434,0.5357,0.3957,0.759,0.4453,0.376,0.8692,1.3773,-0.042,0.5536,0.0193,0.9509,1.2622,0.4117,-0.089,0.0029,-0.0494,2.0921,1.0879,2.2936,0.0334,0.2636,0.3626,0.0848,0.5476,0.4245,0.208,-0.1232,-0.0584,0.3641,1.1268,Control
B12,0.0692,1.0739,-0.0651,0.083,0.1279,-0.003,0.0108,1.4995,-0.1106,0.1109,0.0244,1.113,0.0729,0.2264,-0.0579,0.0224,0.1298,1.1205,0.3939,-0.2021,0.1629,-0.0105,0.8003,0.5398,0.2274,0.207,-0.1,1.3374,-0.1675,0.2142,0.684,0.6317,0.5176,0.4094,0.9353,-0.055,-0.0186,2.5645,0.8388,0.8175,-0.1541,-0.1299,1.3899,1.1689,0.0025,-0.2132,-0.0112,0.0513,0.2175,-0.2378,1.3869,0.235,-0.1122,0.1189,0.249,0.6353,0.7013,-0.1101,0.6586,1.3595,0.913,1.4211,0.4982,0.1848,0.7469,-0.1087,0.6759,-0.0057,0.4891,0.613,0.2992,0.5235,0.3131,0.2893,0.6805,1.2915,-0.0933,0.4809,-0.0343,1.0116,0.8093,0.208,-0.1146,-0.0459,0.018,2.0707,1.085,1.8559,0.0632,0.2254,0.3669,0.054,0.8,0.4764,0.2393,-0.1804,-0.1117,0.4004,1.4994,Control
C01,0.07,1.8115,-0.0096,-0.0491,0.3085,0.0192,0.0384,2.0606,-0.2005,0.2999,-0.017,1.4476,0.1386,0.4469,-0.0121,0.2122,0.3028,1.3466,0.6284,-0.0702,0.0197,0.0469,0.702,0.7028,0.1857,0.1514,-0.2455,1.8228,0.007,0.4401,0.6934,0.7896,0.7432,1.2058,1.5,-0.086,0.1277,2.2111,1.3333,0.8987,-0.2288,0.0699,1.5259,2.7689,0.0108,-0.1967,-0.0383,0.0169,0.4567,-0.1872,2.07,0.8229,-0.122,0.4276,0.7561,1.0742,0.8487,-0.0344,0.3456,1.2075,1.5064,1.903,1.0379,0.5618,1.167,-0.0058,0.9902,0.0114,0.9055,0.7845,0.5529,0.9687,0.5762,0.6366,1.0113,1.7093,-0.1073,0.6277,0.0274,1.0359,1.3698,0.576,-0.113,-0.0441,0.0105,2.2681,1.3344,2.1066,0.081,0.2402,0.4588,0.1086,0.7117,0.5738,0.4229,0.0364,-0.114,0.6309,1.3296,BRCACancer
C02,0.0604,1.7247,-6e-04,0.011,0.3859,0.0277,0.0749,1.8496,-0.1199,0.2797,0.0237,1.1796,0.1737,0.4439,0.0186,0.1107,0.4252,1.0743,0.2602,-0.1307,0.3081,0.0758,0.2034,0.6211,0.0995,0.0685,-0.1284,1.5148,-0.0853,0.5316,0.5488,0.5733,0.8942,1.0213,1.2035,-0.013,0.0598,1.9153,0.95,0.8957,-0.1582,-0.0543,1.5776,3.0103,0.0293,-0.0108,-0.0597,-0.0043,0.4081,-0.138,1.8661,0.65,-0.1036,0.3603,0.6215,0.9043,1.0799,-0.1743,0.2186,0.6748,1.4552,1.6208,1.072,0.5152,0.9944,0.1277,1.0013,0.0668,1.0455,0.5194,0.5078,0.8616,0.3462,0.6791,0.9842,1.7086,-0.0187,0.4751,0.006,0.9083,1.1809,0.4904,-0.1002,0.0271,-0.0367,2.3119,0.8973,2.326,0.0727,0.2646,0.458,0.1095,0.6038,0.5521,0.4549,0.0228,-0.1225,0.5742,1.0886,BRCACancer
C03,0.0561,1.7821,-0.0032,-0.0655,0.3409,0.0444,0.0503,2.1876,-0.1687,0.4488,0.0053,1.3531,0.2117,0.4235,-0.0175,0.2072,0.4809,1.2891,0.2617,-0.1014,0.1911,0.096,0.3026,0.7953,0.2745,0.0474,-0.1833,1.5281,0.0395,0.5973,0.5652,0.6612,1.0161,1.1628,1.3543,-0.0135,0.0267,2.027,1.1666,0.9684,-0.1374,0.0193,1.9087,2.8765,0.0304,-0.0146,-0.0942,0.0502,0.3978,-0.13,2.2592,0.8153,-0.1006,0.438,0.8969,0.9522,1.0148,-0.1065,0.2433,0.8136,1.4851,1.816,1.1353,0.6534,1.2159,0.1151,1.0868,0.0173,1.2029,0.6452,0.6919,0.9484,0.3827,0.8146,1.0568,1.8787,-0.0448,0.6092,-0.0656,1.1329,1.3061,0.5207,-0.1343,-0.0283,-0.0228,2.6196,1.2008,2.2604,0.028,0.1839,0.4667,0.1317,0.665,0.626,0.6158,0.0953,-0.1151,0.8739,1.3494,BRCACancer
C04,0.0637,0.9102,-0.0261,0.0355,0.2119,0.0091,0.1179,1.4595,-0.1508,0.0582,0.0553,0.6519,0.2153,0.1671,-0.0164,0.0733,0.3524,0.6564,0.1036,-0.0437,0.3182,0.0257,0.1299,0.6257,0.0273,0.0095,-0.2151,1.2653,-0.1499,0.409,0.3191,0.3555,0.4429,0.627,0.862,-0.157,0.0892,1.1877,0.7561,0.4809,-0.1918,-0.0958,1.6438,1.8067,0.0079,0.1204,0.078,0.0492,0.2326,-0.0986,1.3792,0.5112,-0.0507,0.1099,0.4651,0.8578,0.7092,-0.0574,0.174,0.502,1.0917,1.4351,0.963,0.2623,0.6903,0.1095,0.6028,0.0094,0.5427,0.4421,0.3579,0.7873,0.2371,0.518,0.6861,1.0573,0.1398,0.4237,0.0217,0.4567,0.8775,0.4177,-0.0703,-0.0259,0.0305,2.2006,0.6558,2.7061,0.2171,0.16,0.2817,0.0965,0.3028,0.4153,0.1994,-0.3073,-0.1642,0.3449,0.6996,Control
C05,0.0866,1.1908,0.0146,0.0656,0.1825,0.0555,0.0436,1.5755,-0.1344,0.1508,0.0793,0.7781,0.2109,0.3672,5e-04,0.0478,0.4092,0.7764,0.1343,-0.0256,0.2786,0.0258,0.1367,0.5198,-0.0014,0.1021,-0.2139,1.157,-0.0632,0.2915,0.3473,0.3703,0.5774,0.5237,0.8806,-0.0687,0.0761,1.5495,0.7281,0.5739,-0.1374,-0.0546,1.1928,2.1495,0.0486,0.1291,-0.0165,0.0356,0.1562,-0.1736,1.42,0.4578,-0.0549,0.194,0.4123,0.7395,0.7842,-0.1053,0.1022,0.4343,1.126,1.4746,0.8555,0.2757,0.6604,0.0748,0.6798,-0.0011,0.5979,0.3541,0.2775,0.6457,0.1362,0.4643,0.7306,1.2742,0,0.3626,-0.0232,0.4931,0.9549,0.3402,-0.0591,-0.0604,0.0111,1.9028,0.7238,2.268,0.1559,0.2433,0.1701,0.1315,0.3484,0.3868,0.2136,-0.2927,-0.0243,0.3363,0.6797,BRCACancer
C06,0.0469,0.3344,0.0682,0.0994,0.0281,-0.0286,0.1535,0.3546,-0.1358,-0.0468,0.0622,0.2166,0.2033,0.2346,0.0241,0.1646,0.0742,0.3123,0.0014,0.1035,0.2216,0.0581,0.1005,0.2829,-0.2115,0.0133,-0.1849,0.5373,-0.0269,0.1733,0.1996,0.0596,0.1639,0.2088,0.3181,0.0159,0.3452,0.1716,0.2238,0.0583,-0.0184,-0.1116,1.0868,0.5165,0.2149,-0.0575,0.0609,0.1057,-0.0355,-0.0934,0.3368,0.1341,-0.0509,-0.1714,0.0309,0.4594,0.1826,-0.0761,-0.0098,0.3943,0.2985,0.6234,0.3,0.2236,0.113,-0.0863,0.1852,-0.0352,0.3615,0.1726,0.1565,0.5213,0.0769,0.1938,0.2591,0.3849,-0.1069,0.0703,-0.0651,0.0625,0.1375,0.2471,-0.0039,0.0531,-0.0342,0.8072,0.2412,1.2797,0.4093,0.5064,-0.0142,0.0699,0.1522,0.1362,0.0512,-0.049,0.0976,0.0241,0.3935,Control
C07,0.042,1.4288,-0.0164,0.0391,0.1768,0.0628,0.0499,1.5336,-0.1527,0.195,0.0764,0.915,0.177,0.3541,0.0108,0.0448,0.3463,0.8576,0.2128,0.0629,0.1064,-0.0074,0.1134,0.5454,0.0669,0.193,-0.1711,1.2729,0.101,0.3587,0.4171,0.4948,0.7122,0.8671,1.0205,-0.0537,0.2319,1.4465,0.6276,0.7423,-0.1801,-0.1163,1.4264,2.6705,-0.0329,-0.1173,-0.0334,0.0398,0.2612,-0.0791,1.4462,0.415,-0.0835,0.1552,0.421,0.7379,1.0252,-0.038,0.1355,0.5835,1.1467,1.5948,0.7808,0.3211,0.7965,0.0812,0.828,0.0244,0.9146,0.354,0.291,0.6453,0.3431,0.4426,0.7042,1.4035,0.0118,0.4129,0.0088,0.6257,1.0207,0.3536,-0.0731,0.0081,-0.0069,2.1872,0.4905,2.3526,0.1755,0.1626,0.2191,0.0996,0.4351,0.4305,0.2415,-0.2396,-0.0684,0.2927,0.7236,Control
C08,0.0923,1.569,-0.0043,-0.0826,0.3051,0.0424,0.1204,1.6958,-0.1304,0.2024,0.0098,1.0007,0.1614,0.387,-0.0166,0.0807,0.3466,0.867,0.1185,-0.0088,0.087,0.1175,0.155,0.5813,0.092,0.199,-0.1988,1.422,-0.0612,0.4274,0.4867,0.6087,0.6938,0.7816,1.2848,-0.1307,0.2038,1.6799,0.7804,0.7936,-0.1562,-0.0418,1.4922,2.94,0.0985,-0.201,-0.1099,-0.0138,0.3152,-0.1354,1.5518,0.5224,-0.0492,0.1835,0.5475,0.9361,0.9588,-0.0601,0.2511,0.6781,1.29,1.5956,0.9573,0.4742,1.0421,0.0155,0.9491,0.0603,0.9413,0.4706,0.3765,0.82,0.3219,0.5577,0.8732,1.4509,-0.0179,0.4405,0.0232,0.8111,1.2186,0.4734,-0.0693,0.0026,-0.007,2.1154,0.6443,2.1934,0.099,0.2699,0.3653,0.1115,0.4601,0.4703,0.3911,-0.0186,-0.0459,0.4716,0.8861,Control
C09,0.0387,1.4689,-0.0442,-0.0027,0.2007,0.0164,0.079,1.4795,-0.1348,0.1571,0.0329,0.9402,0.1472,0.2397,-0.036,0.0772,0.3166,0.9407,0.1288,-9e-04,0.0701,0.1118,0.1186,0.5684,0.0477,0.1816,-0.1887,1.2543,0.0593,0.3039,0.3466,0.4797,0.6856,1.1077,0.9616,-0.1023,-0.0836,1.6612,0.7047,0.7868,-0.081,-0.065,1.2894,2.8642,0.0933,-0.0507,-0.0548,0.0063,0.1829,-0.2197,1.384,0.4887,-0.0527,0.069,0.4026,0.7079,0.9445,-0.0391,0.1133,0.5262,1.2944,1.4942,0.8657,0.3616,0.7566,0.0611,0.7278,0.0114,0.8458,0.4155,0.3748,0.6912,0.1908,0.4723,0.7787,1.3951,0.0928,0.3929,0.0654,0.6941,0.94,0.3698,-0.056,0.0024,-0.049,2.1194,0.6773,2.34,0.1083,0.1676,0.198,0.0849,0.4221,0.4237,0.2588,-0.1763,0.0139,0.3713,0.8216,Control
C10,0.0859,1.6095,-0.0051,-0.0135,0.2589,0.0146,0.0205,1.6011,-0.1857,0.1346,0.0019,1.0072,0.1874,0.2773,0.0033,0.0242,0.3069,1.0571,0.1241,-0.1843,0.3348,0.0897,0.0902,0.4898,-0.1193,0.0085,-0.1138,1.2466,-0.0424,0.3144,0.4425,0.3671,0.6217,0.8688,1.0131,-0.0208,0.147,1.6806,0.6715,0.7953,-0.1516,-0.0602,1.161,2.9712,-0.0684,-0.0274,-0.0853,0.0366,0.3022,-0.1099,1.4574,0.5366,-0.0678,0.1781,0.4092,0.7573,1.1142,-0.1043,0.11,0.4866,1.5051,1.5345,0.8389,0.4442,0.6258,0.0666,0.9083,-0.0177,0.9744,0.3739,0.3093,0.8478,0.1747,0.4423,0.9223,1.5473,0.0176,0.3497,0.0419,0.7272,0.9337,0.3475,-0.0753,0.001,-0.0119,2.0484,0.749,2.5271,0.1735,0.2618,0.3831,0.1047,0.4183,0.4046,0.2473,-0.1227,-0.0668,0.2651,0.8316,BRCACancer
C11,0.0259,1.491,-0.0336,0.0059,0.3344,-0.0072,0.106,1.7706,-0.1081,0.2996,0.0326,1.0238,0.185,0.2638,-0.0424,0.1393,0.4279,1.0209,0.2008,0.229,0.199,0.136,0.2292,0.7546,-0.021,0.0367,-0.2003,1.5471,-0.0057,0.5154,0.443,0.5791,0.768,1.0244,1.346,-0.0413,0.2945,1.649,0.9933,0.7769,-0.0386,-0.0517,1.5042,3.118,0.0252,-0.1035,0.1221,-0.0661,0.2797,-0.1753,1.7486,0.6509,-0.034,0.1962,0.6053,1.0519,0.9625,-0.1738,0.2776,0.7819,1.2882,1.6696,1.0236,0.5404,0.9952,0.1087,0.8953,-0.0152,1.0455,0.5591,0.4616,0.9087,0.3513,0.6527,1.011,1.5501,0.0195,0.527,0.0155,0.8182,1.2273,0.6104,-0.0484,0.0598,-0.0473,2.5202,0.814,2.48,0.1676,0.1821,0.3574,0.0411,0.4673,0.5635,0.4366,0.0776,-0.0191,0.6978,1.0109,Control
C12,0.0567,1.0203,-0.0235,0.0818,0.246,0.0131,0.2083,1.2694,-0.1373,0.0117,0.0556,0.5781,0.1212,0.3577,-0.0248,0.043,0.2377,0.6817,0.0816,-0.0385,0.2054,0.004,0.1103,0.5194,0.1165,0.1795,-0.2593,1.142,-0.1542,0.3067,0.3379,0.3557,0.4387,0.7746,0.842,-0.0814,0.2297,1.3098,0.4883,0.4936,-0.1473,-0.0641,1.1889,2.3528,0.0523,0.0077,0.0079,-0.0307,0.1826,-0.0674,1.1058,0.3364,-0.0558,-0.0082,0.1784,0.663,0.8069,-0.1402,0.1127,0.523,0.9693,1.3945,0.8239,0.3101,0.6168,-0.0028,0.5702,-0.0176,0.5165,0.2591,0.3217,0.6259,0.1513,0.4257,0.5604,0.951,-0.0142,0.2592,0.0148,0.4133,0.7611,0.4191,-0.0693,0.0104,-0.0232,2.088,0.4871,2.7461,0.081,0.3051,0.3325,0.0746,0.2854,0.3352,0.2477,-0.1876,-0.0181,0.3395,0.5595,BRCACancer
D01,0.0574,1.5663,-0.0382,0.0263,0.2403,0.016,0.1141,1.6801,-0.1166,0.2726,0.0763,1.4599,0.1572,0.3185,-0.061,0.2894,0.1698,1.4006,0.5904,0.0137,0.1619,0.1002,1.2058,0.6711,0.358,0.2147,-0.2793,1.5919,0.0383,0.3705,0.8913,0.93,0.7643,0.4669,1.0924,0.0208,0.3844,2.8384,1.2779,1.0924,-0.15,-0.1207,1.6695,2.0213,0.1192,-0.2337,0.0725,-0.1352,0.2442,-0.0887,1.7728,0.4982,-0.0898,0.1757,0.5075,0.7961,0.7979,-0.1148,0.8469,1.743,1.1956,1.6488,0.7443,0.2703,1.122,-0.1493,0.9155,-0.0687,0.6732,0.8608,0.3833,0.7076,0.6664,0.4892,0.9938,1.628,-0.122,0.7175,-0.015,1.1326,1.1862,0.3225,-0.0647,0.0106,-0.0338,2.1724,1.2673,1.8206,0.0562,0.2518,0.5107,0.0734,1.0214,0.7343,0.3394,-0.0502,-0.0254,0.8234,1.4819,BRCACancer
D02,0.0238,1.3642,-0.0263,-0.0609,0.3968,0.008,0.1397,1.6306,-0.0894,0.1486,0.0549,0.9389,0.1502,0.3704,-0.0556,0.081,0.4119,0.9661,0.1389,-0.0064,0.1979,0.1375,0.1655,0.6674,0.0954,0.0392,-0.1686,1.405,-0.0571,0.4595,0.5129,0.5474,0.6676,0.9624,1.0392,-0.1761,0.0096,1.9983,0.7955,0.7301,-0.0585,0.0516,1.1903,3.0284,0.0824,-0.0661,0.0431,-0.0209,0.2578,-0.1012,1.4931,0.4936,-0.0353,0.1226,0.4593,0.8487,0.9862,-0.0268,0.1696,0.7261,1.3453,1.6835,0.9003,0.4084,0.7685,0.1096,0.7872,-0.0335,0.8224,0.4283,0.408,0.753,0.1542,0.5559,0.7791,1.3323,0.1205,0.4042,0.0017,0.7378,1.0483,0.4957,-0.0473,0.0282,-0.0218,2.2717,0.713,2.6239,0.0878,0.1335,0.2811,0.0787,0.4972,0.4318,0.3549,-0.1603,-0.032,0.3202,0.883,BRCACancer
D03,0.0743,1.3258,-0.0081,-0.0114,0.2692,0.0327,0.217,1.7897,-0.1535,0.1089,0.0316,0.9818,0.1379,0.404,-0.0364,0.0505,0.2744,0.9476,0.1297,-0.0317,0.201,0.0992,0.2068,0.5674,0.1557,0.1299,-0.1591,1.4209,-0.0794,0.3398,0.4967,0.4622,0.573,0.8717,0.9939,-0.123,0.1469,1.8914,0.7449,0.6772,-0.1346,-0.1267,1.245,2.5073,0.0342,-0.0443,-0.1242,-0.0331,0.2419,-0.1918,1.5735,0.5112,-0.0625,0.1227,0.4534,0.7573,0.8651,-0.0626,0.1075,0.7203,1.4088,1.6203,0.8992,0.3513,0.6701,0.1084,0.6793,-0.0028,0.7358,0.4051,0.3551,0.8311,0.157,0.5124,0.7011,1.3704,0.0111,0.3351,0.0241,0.5983,0.8941,0.4882,-0.0637,0.0057,-0.0024,2.2836,0.7323,2.7264,0.1875,0.2904,0.2804,0.117,0.5162,0.4186,0.2545,-0.2743,-0.0787,0.3755,0.8321,BRCACancer
D04,0.0252,1.5196,-0.0271,-0.1038,0.2191,0.0052,0.0932,1.7045,-0.1259,0.2093,0.0628,1.118,0.0782,0.3552,-0.0253,0.0933,0.3893,1.0469,0.2608,0.0893,0.1448,0.1347,0.3503,0.5913,0.2805,0.2363,-0.2873,1.6436,0.0512,0.4751,0.4816,0.6216,0.6072,0.7839,1.0957,-0.0863,0.0114,2.105,0.9447,0.7274,-0.0914,0.0223,1.257,2.9967,-0.0773,-0.0719,-0.087,-0.0497,0.3,-0.1297,1.7508,0.707,-0.0494,0.2435,0.6393,0.9434,0.8834,-0.1272,0.2686,0.7613,1.387,1.6468,0.9744,0.4448,0.8421,-0.0159,0.7607,-0.0569,0.8251,0.5809,0.3882,0.8162,0.3416,0.5565,0.8893,1.3615,-0.0458,0.4267,0.0248,0.832,1.1819,0.509,-0.0656,0.0133,-0.0095,2.2062,0.9005,2.435,0.0302,0.2303,0.3748,0.0769,0.4587,0.4832,0.2126,-0.0193,-0.0496,0.4284,0.9329,BRCACancer
D05,0.0799,1.5396,6e-04,0.0583,0.3479,0.0703,0.1605,1.8703,-0.153,0.2091,0.022,1.1405,0.1576,0.4182,0.0045,0.1086,0.2821,1.0476,0.1398,-0.1087,0.2198,0.1056,0.2295,0.4965,0.0493,0.11,-0.1401,1.5329,0.0906,0.3408,0.4662,0.4454,0.6497,0.7343,1.1538,0.0689,0.0677,1.7769,0.9238,0.6934,-0.1711,-0.0273,1.5321,3.2833,0.0278,-0.154,0.016,0.0299,0.4104,-0.0884,1.7049,0.6452,-0.0622,0.2653,0.5188,0.9488,0.928,-0.1289,0.0823,0.6208,1.6707,1.6712,0.8024,0.3983,0.7677,0.0024,0.8253,0.0409,0.8178,0.4972,0.3742,0.773,0.2154,0.4615,0.8179,1.6094,-0.0516,0.3779,0.0511,0.7056,1.0939,0.5519,-0.0787,-0.0136,0.0243,2.2459,0.9038,2.4276,0.135,0.3055,0.4146,0.1186,0.45,0.4538,0.2382,0.0973,0.0049,0.4725,1.0237,BRCACancer
D06,0.0203,1.6637,-0.0429,-0.0276,0.3135,-0.0118,0.148,1.8327,-0.1501,0.2846,0.0474,1.1802,0.1358,0.3356,-0.0137,0.1861,0.4043,1.0694,0.2126,-0.1223,0.1089,0.0965,0.2819,0.7087,0.1923,0.1356,-0.2448,1.5268,-0.052,0.5254,0.528,0.5983,0.775,0.9524,1.2325,0.0047,0.1589,2.0012,0.9554,0.8595,-0.1363,-0.0112,1.5192,3.1241,0.0623,-0.2385,4e-04,-0.0616,0.2965,-0.053,1.7435,0.7549,-0.0768,0.2538,0.6078,0.9914,0.9648,-0.0316,0.251,0.7479,1.4468,1.6859,1.0468,0.5335,1.1422,-0.0312,1.0005,-0.0275,0.9679,0.6032,0.4335,0.8266,0.4131,0.6575,0.9127,1.6458,0.0344,0.4884,0.0689,0.8872,1.2103,0.5104,-0.0681,0.0653,-0.014,2.352,1.0016,2.2707,0.1648,0.1771,0.3787,0.0911,0.5583,0.5684,0.4408,-0.0081,-0.0395,0.6516,1.1326,BRCACancer
D07,0.0587,1.5621,-0.0142,0.0391,0.3543,0.0317,0.1129,1.9125,-0.1151,0.3089,0.0102,1.086,0.1747,0.4108,-0.014,0.1111,0.2881,1.0426,0.2364,-0.0231,0.2012,0.0916,0.1447,0.6055,0.1063,0.1837,-0.1927,1.4392,0.0107,0.4486,0.4538,0.53,0.8018,0.8773,1.0634,0.0208,0.1129,1.6996,0.8995,0.8134,-0.1147,-0.0343,1.3408,2.9513,0.0458,0.1356,0.0893,-0.1023,0.3466,-0.1,1.5877,0.5613,-0.0395,0.2286,0.6187,0.831,1.0344,-0.073,0.1306,0.654,1.4249,1.6863,0.9191,0.5579,1.0331,0.038,0.8557,-0.0017,0.9362,0.5068,0.4509,0.8359,0.2836,0.5912,0.9622,1.6109,-0.0279,0.4185,0.0574,0.8114,1.2859,0.5407,-0.0548,0.0517,-0.0048,2.4516,0.9373,2.5717,0.0596,0.1757,0.3697,0.0909,0.3882,0.4904,0.4015,-0.1273,-0.0539,0.6049,0.932,Control
D08,0.0582,1.2089,0.0113,-0.0528,0.2166,0.0612,0.12,1.3997,-0.1368,0.127,0.0458,0.8422,0.1478,0.3516,0.0229,0.0802,0.1811,0.8047,0.0915,0.0288,0.2306,0.0492,0.1265,0.4924,0.0766,0.1733,-0.2394,1.2707,0.1407,0.3274,0.3345,0.3751,0.5599,0.6735,1.118,-0.0538,0.234,1.4797,0.6477,0.5464,-0.0761,-0.0922,1.3653,2.5412,0.0674,-0.1964,0.0122,0.0019,0.2,-0.0884,1.505,0.4876,-0.0225,0.1462,0.3791,0.7628,0.899,-0.1362,0.1167,0.5412,1.2555,1.507,0.7999,0.2487,0.6312,-0.0535,0.6946,-0.0193,0.6966,0.3761,0.3464,0.7351,0.2078,0.3792,0.7904,1.2191,-0.0404,0.3117,0.073,0.548,0.9046,0.389,-0.0304,0.0428,0.0577,2.1956,0.6644,2.3454,0.0768,0.3929,0.2837,0.1356,0.343,0.3954,0.2356,-0.002,-0.0276,0.3735,0.7707,Control
D09,0.0919,1.492,-0.0398,0.0937,0.289,0.0387,0.0855,1.5409,-0.1647,0.1278,0.0686,1.0392,0.1629,0.3791,-0.0045,0.1297,0.348,0.9942,0.1506,-0.0517,0.2045,0.0386,0.1413,0.5445,0.1362,0.0433,-0.2735,1.436,-0.0135,0.4255,0.4957,0.5057,0.6806,0.8757,1.1808,-0.0153,-0.077,1.8386,0.8964,0.7598,-0.1502,-0.0163,1.4349,3.0452,0.0551,-0.1722,-0.077,-0.072,0.3396,-0.1897,1.5994,0.6209,-0.0641,0.1679,0.5121,0.9809,0.8817,-0.0381,0.1647,0.63,1.422,1.5424,1.0233,0.4388,0.8993,0.0057,0.8685,-0.0249,0.8912,0.4795,0.4112,0.7824,0.2749,0.5979,0.832,1.51,0.0242,0.4438,0.0571,0.7366,1.0586,0.5447,-0.0606,0.0133,0.0279,2.1547,0.6787,2.2587,0.1546,0.2175,0.3745,0.0706,0.4559,0.4432,0.2971,0.017,-0.0662,0.4736,0.8898,Control
D10,0.0227,1.2425,-0.0096,-0.0955,0.1483,0.0454,0.1501,1.3581,-0.1183,0.182,0.0068,0.9761,0.1816,0.4493,-0.0098,0.0608,0.1775,0.7799,0.2021,-0.0843,0.184,0.1234,0.198,0.4754,0.053,-0.0673,-0.2395,1.5974,0.0422,0.399,0.3882,0.5506,0.4322,0.8857,1.0884,0.0755,0.1918,1.4565,0.588,0.633,-0.0931,-0.0869,1.0276,2.6488,0.0555,-0.1731,-0.0202,0.0149,0.3024,-0.129,1.2646,0.5034,-0.0271,0.164,0.3836,1.0133,0.8115,-0.1248,0.192,0.6447,1.2574,1.6398,0.8307,0.2936,0.7945,-0.0567,0.7674,-0.0468,0.7199,0.4352,0.3425,0.7381,0.3114,0.3719,0.8697,1.2569,-0.0653,0.4826,0.0608,0.6156,1.2026,0.3606,-0.0348,0.0419,-0.0102,1.9427,0.5239,2.4714,0.1016,0.1943,0.2295,0.1547,0.3513,0.3652,0.1993,0.0158,-0.1058,0.2342,0.6282,Control
D11,0.0854,0.6873,0.0228,0.1503,0.0892,0.0419,0.2452,0.6329,-0.151,-0.0565,0.0609,0.3811,0.1172,0.2883,0.0056,0.2251,0.1242,0.4465,0.0316,0.1177,0.2094,0.0607,0.1026,0.363,-0.0276,0.1161,-0.4154,0.8122,0.0027,0.2093,0.2837,0.256,0.2584,0.3237,0.6976,0.1514,0.3819,0.8339,0.3715,0.3185,-0.0529,-0.1551,0.8946,1.5629,0.0333,-0.1821,-0.017,-0.0333,-0.0162,-0.0552,0.6228,0.2612,-0.0442,-0.1522,-0.0052,0.6044,0.5041,-0.0742,0.1759,0.4751,0.6938,0.9269,0.3696,0.0631,0.3039,-0.176,0.421,-0.0424,0.3915,0.4496,0.1403,0.6788,0.1367,0.1315,0.4206,0.6585,-0.1682,0.1536,0.1163,0.2578,0.4447,0.2705,-0.008,0.0922,-0.0112,1.5616,0.3741,1.9601,0.2586,0.5447,-0.0046,0.0254,0.2722,0.2639,0.1008,0.2669,0.0089,0.12,0.4032,Control
