@relation data

@attribute id string
@attribute 10560 numeric
@attribute 113235 numeric
@attribute 113278 numeric
@attribute 151056 numeric
@attribute 158835 numeric
@attribute 2346 numeric
@attribute 25974 numeric
@attribute 2694 numeric
@attribute 335 numeric
@attribute 337 numeric
@attribute 338 numeric
@attribute 4363 numeric
@attribute 5406 numeric
@attribute 55788 numeric
@attribute 5948 numeric
@attribute 6573 numeric
@attribute 686 numeric
@attribute 6948 numeric
@attribute 8029 numeric
@attribute 80704 numeric
@attribute 8884 numeric
@attribute 9227 numeric
@attribute 949 numeric
@attribute 9963 numeric
@attribute Class {Control,BRCACancer}

@data
I07,0.4082,0.184,-0.1716,0.328,-0.238,-0.1322,0.4579,-0.1474,0.1471,0.0704,-0.0409,1.0196,-0.0212,1.2301,-0.0333,0.6813,0.3819,0.322,0.145,-0.0709,0.6187,-0.0349,0.24,0.2183,Control
I08,0.423,0.1157,-0.1632,0.2114,-0.0164,-0.0803,0.3451,-0.1244,0.1423,0.0446,-0.0621,0.8074,-0.0823,1.2987,-0.038,0.4337,0.4425,0.2365,0.1485,-0.0479,0.589,-0.034,0.0983,0.303,Control
I09,0.2771,-0.0042,-0.0988,0.2027,-0.1321,-0.1763,0.2954,-0.1015,-0.0793,-0.0239,-0.055,0.612,-0.0073,0.9623,-0.0154,0.4756,0.1774,0.2148,0.045,-0.0774,0.2644,-0.0992,0.1053,0.1938,Control
I10,0.4267,0.1154,-0.0745,0.2025,-0.1642,-0.1097,0.3174,-0.1504,0.1765,0.0436,-0.0516,0.8501,-0.1294,1.1898,-0.065,0.5068,0.3685,0.3992,0.1491,-0.0695,0.5912,-0.117,0.164,0.3445,Control
I11,0.2004,0.0416,-0.0065,0.193,-0.1794,-0.1411,0.1457,-0.1833,0.1723,0.163,-0.0135,0.5492,-0.023,1.0185,0.0585,0.3048,0.194,-0.0361,0.0339,0.003,0.2944,-0.0405,-0.0017,0.2733,Control
I12,0.3515,0.1219,-0.1787,0.1546,-0.1247,-0.2299,0.2898,-0.1074,0.073,0.1448,-0.0656,0.6748,-0.046,1.1118,-0.1058,0.4185,0.294,0.3698,0.1349,-0.0546,0.4269,-0.0691,0.041,0.319,Control
I13,0.3674,0.1214,-0.1093,0.1673,-0.1886,-0.1065,0.2549,-0.0481,0.1334,0.057,-0.0204,0.7356,-0.0647,1.0408,-0.0521,0.4386,0.3175,0.2559,0.1077,-0.0628,0.5,-0.0159,0.0685,0.1638,Control
J01,0.2162,-0.0251,6e-04,0.0598,-0.0978,0.0035,0.095,-0.0908,0.0605,0.1428,-0.0604,0.6256,-0.0172,0.719,-0.0835,0.3525,0.1754,0.1436,0.1298,-0.0797,0.2498,-0.0902,0.1053,0.1934,Control
J02,0.3121,0.0797,-2e-04,0.1258,-0.0838,-0.0077,0.1826,-0.0828,-0.0054,0.189,-0.0603,0.6753,-0.0278,0.9589,-0.0259,0.3943,0.2831,0.0483,0.1815,-0.0375,0.2957,0.0365,0.077,0.2224,Control
J03,0.4328,0.1521,-0.1191,0.1921,-0.1592,-0.1143,0.3299,-0.0699,0.3104,0.1211,-0.0702,0.8849,-0.055,1.3567,-0.0997,0.4978,0.4914,0.4203,0.0883,-0.0689,0.649,0.0433,0.1304,0.2392,Control
J04,0.3371,0.0586,-0.0941,0.1736,-0.197,-0.0838,0.2469,-0.1164,0.1595,0.1184,-0.1048,0.9332,-0.0224,1.2583,-0.0541,0.5667,0.3184,0.2831,0.155,-0.0433,0.476,-0.0082,0.1248,0.2388,Control
J05,0.3515,-0.0063,-0.0767,0.2152,-0.2075,-0.1594,0.2367,-0.0951,0.1046,0.0157,-0.0488,0.9023,-0.1472,1.06,-0.0155,0.4918,0.1974,-0.005,0.3818,-0.0218,0.2577,-0.1193,0.1656,0.2477,Control
J06,0.2956,0.0909,-0.207,0.2679,-0.0888,-0.1563,0.2091,-0.1331,0.0597,0.0525,-0.029,0.744,-0.0655,1.1445,0.0266,0.3879,0.2283,0.0078,0.107,-0.0038,0.3862,0.0238,0.0428,0.3011,Control
J07,0.3633,0.0925,0.0376,0.2552,-0.1749,-0.078,0.2178,-0.1178,0.1877,0.1434,-0.064,0.9426,-0.0557,1.2842,-0.0068,0.6389,0.3408,0.6629,0.1772,-0.024,0.6074,0.0121,0.201,0.2725,Control
J08,0.3115,0.1499,-0.0947,0.2228,-0.3464,-0.1844,0.2107,-0.1952,0.0191,0.1975,-0.1058,0.8325,-0.0917,1.1363,-0.0837,0.4999,0.3249,0.3736,0.143,-0.0569,0.3697,-0.0899,0.144,0.1632,Control
J09,0.2808,-0.0499,-0.1903,0.1115,-0.0746,-0.1167,0.0809,-0.1441,-0.0988,0.0232,-0.0714,0.7222,-0.0459,0.9837,0.0988,0.2112,0.2115,-0.0152,0.3003,0.0156,0.3056,-0.0329,-0.0233,0.186,Control
J10,0.4073,0.0725,-0.1029,0.1295,-0.1923,-0.1302,0.2259,-0.1443,-0.0031,0.041,-0.0943,1.0659,-0.0625,1.48,-0.058,0.4957,0.3949,0.0499,0.2313,-0.0669,0.3807,-0.0974,0.1237,0.2216,Control
J11,0.2965,-0.0538,-0.1611,0.0734,-0.1924,-0.176,0.0913,-0.0871,0.0893,0.0109,-0.0401,0.8621,0.0148,1.1014,-0.1375,0.5231,0.2716,0.1886,0.2438,-0.0593,0.356,-0.0673,0.0586,0.2088,Control
J12,0.2533,0.0701,-0.0299,0.119,-0.1302,-0.1604,0.1983,-0.091,0.1312,0.168,-0.1068,0.8507,-0.0536,1.0866,-0.0465,0.2728,0.2035,0.0328,0.3343,0.0026,0.2181,0.007,0.0668,0.2185,Control
K01,0.5693,0.1547,-0.1193,0.2418,-0.2536,-0.1848,0.2876,-0.1198,0.2688,0.0718,-0.0418,1.0097,-0.0995,1.5291,-0.0674,0.6357,0.4192,0.5549,0.1919,-0.0593,0.5851,-0.0594,0.2096,0.2959,BRCACancer
K02,0.476,0.1441,-0.1138,0.1594,-0.1794,-0.1024,0.3259,-0.1368,0.2793,0.1425,-0.0895,0.9364,-0.0283,1.436,-0.0466,0.5555,0.4045,0.4605,0.1548,-0.052,0.5706,-0.0618,0.1208,0.2547,BRCACancer
K03,0.3682,0.0941,-0.0963,0.1217,-0.1983,-0.2585,0.2498,-0.094,0.069,0.0693,-0.0516,0.779,-0.0532,1.2582,-0.0119,0.3294,0.2819,0.1461,0.1234,-0.0234,0.4049,-0.1027,0.0937,0.305,BRCACancer
K04,0.4785,0.1552,0.0033,0.1372,-0.1444,-0.1562,0.2494,-0.1154,0.1066,0.0199,-0.1155,0.9767,-0.0056,1.343,-0.0551,0.4727,0.423,0.2604,0.244,-0.075,0.4653,-0.0546,0.0977,0.2075,BRCACancer
K05,0.2111,0.116,-0.0379,0.1447,-0.2,-0.1383,0.1143,-0.0721,0.1916,0.0773,-0.057,0.7974,-0.0247,1.1132,-0.0934,0.5087,0.2451,0.1899,0.1615,-0.0408,0.2956,-0.0172,0.0803,0.2808,Control
AA3226,0.6604,0.0352,-0.0219,0.1931,-0.1311,-0.1857,0.1445,-0.0487,0.2399,0.1697,-0.0369,0.8852,-0.0724,1.3554,-0.0491,0.4331,0.1542,0.6377,-0.005,-0.0714,0.3888,-0.0982,0.0474,0.3068,Control
AB3227,0.2248,0.1757,-0.0573,0.2256,-0.2582,-0.2251,0.3164,-0.1469,0.0883,0.0497,-0.0621,0.8142,-0.0818,0.9596,-0.0284,0.5521,0.3873,0.4491,0.3223,-0.0319,0.4397,-0.0347,0.1004,0.236,Control
AC3228,0.4365,-0.0768,-0.1755,0.1672,-0.2875,-0.1969,0.21,-0.2232,0.0835,-0.0347,-0.0331,0.8737,-0.0659,1.142,0.0521,0.3129,0.2888,0.1796,0.2778,0.0045,0.4601,0.0669,-0.0403,0.3096,Control
AD3231,0.3728,0.0779,-0.089,0.4355,-0.2374,-0.2304,0.3233,-0.1393,0.0395,9e-04,-0.037,0.9006,-0.0585,1.0906,-0.056,0.7502,0.3953,0.2057,0.3526,0.0146,0.5145,-0.0585,0.1378,0.2806,Control
AE1543,0.4304,0.0982,0.0017,0.127,-0.123,-0.1469,0.1735,-0.1188,0.0464,0.0691,-0.0817,0.6553,-0.0675,1.1835,0.0327,0.4111,0.2833,0.3597,0.2004,-0.0215,0.3284,-0.0637,0.1119,0.1979,Control
AF3229,0.4849,0.0333,-0.1477,0.0862,-0.1381,-0.1367,0.1086,-0.1813,0.1813,0.188,-0.0896,0.8444,-0.085,1.3537,-0.1153,0.3915,0.2354,0.8765,0.0804,-0.0603,0.2899,-0.0279,0.0117,0.2437,Control
AG3230,0.3468,0.0066,-0.1132,0.0971,-0.1287,-0.1917,0.0744,-0.0544,0.0735,0.1407,-0.0462,0.9974,-0.0719,1.0719,-0.1556,0.2918,0.3005,0.2729,0.1681,-0.0331,0.5016,-0.07,0.0865,0.1718,Control
AH3232,0.2482,0.1124,-0.068,0.1398,-0.1453,-0.0877,0.16,-0.1274,0.0327,-0.0315,-0.1762,0.7531,-0.0653,0.9504,-0.0461,0.3267,0.2046,0.3134,0.1463,-0.0188,0.3372,-0.0777,0.1467,0.1265,Control
AI3233,0.2636,0.1625,-0.2893,0.3088,-0.2076,-0.1448,0.3928,-0.1178,0.0163,-0.0199,-0.0548,0.8341,-0.0973,1.1343,-0.0228,0.5433,0.4428,0.1481,0.2437,-0.027,0.4705,-0.0112,0.1659,0.2204,Control
AJ3234,0.3159,0.0932,-0.1281,0.2401,-0.1846,-0.0789,0.3636,-0.104,0.0392,0.0765,-0.0338,0.7756,-0.0884,1.0477,-4e-04,0.6049,0.4006,0.2164,0.1086,-0.0473,0.4025,-0.0276,0.187,0.2002,Control
AK3235,0.3639,0.0508,-0.1202,0.229,-0.2769,-0.1923,0.234,-0.1492,0.0961,0.0941,-0.0597,0.6479,-0.0989,1.2927,-0.0021,0.4027,0.4181,0.3085,0.1597,-0.0058,0.4752,0.0083,0.1101,0.365,Control
AL3236,0.3295,0.1304,-0.0629,0.1356,-0.1105,-0.0667,0.3209,-0.0792,-0.0184,0.052,-0.0334,0.7019,-0.0499,0.8875,0.0659,0.4213,0.3455,0.1683,0.1768,0.0355,0.4514,-0.0092,0.1346,0.1792,Control
AM3237,0.28,0.1894,-0.0325,0.1243,-0.1319,-0.3202,0.271,-0.0954,0.0657,0.1242,-0.1003,0.89,-0.0774,1.254,-0.1003,0.4385,0.4405,0.176,0.2827,-0.0698,0.466,-0.1146,0.1697,0.2607,Control
AN757,0.6811,0.0601,-0.2634,0.1654,-0.164,-0.213,0.115,-0.0478,0.1249,0.1147,-0.0706,0.9216,-0.0307,1.3803,-0.0097,0.3748,0.2561,0.4206,0.0449,0.0069,0.4373,-0.0777,0.0208,0.3008,Control
C474,0.423,0.0156,-0.0615,0.0926,-0.106,-0.1076,0.1183,-0.1276,0.0241,0.1101,-0.076,0.6569,-0.0184,1.127,-0.077,0.4754,0.1586,0.3887,0.0815,-0.014,0.2911,-0.0106,0.0708,0.1163,Control
D480,0.298,0.1237,-0.0638,0.1913,-0.2445,-0.0463,0.1516,-0.0613,0.0561,0.077,-0.0506,0.6565,-0.0861,1.2509,-0.0161,0.3817,0.2225,0.0099,0.1003,-0.0395,0.4548,-0.0881,0.1293,0.203,Control
E519,0.3732,0.0673,-0.1437,0.1205,-0.0676,-0.0872,0.1481,-0.0743,0.2428,0.0994,-0.1063,0.8636,-0.061,1.1558,-0.0438,0.7078,0.1548,0.2729,-0.0199,-0.0562,0.166,-0.1557,0.0527,0.2769,Control
F548,0.3656,0.0466,-0.0677,0.155,-0.0554,-0.1094,0.1263,-0.1166,0.1358,0.0293,-0.0826,0.3582,0.0174,1.2583,-0.0147,0.3218,0.2156,0.0193,0.1523,-0.0178,0.2926,-0.1203,0.0156,0.2188,Control
G660,0.2037,-0.0271,-0.0086,0.2023,-0.1784,-0.1454,0.2465,-0.0731,-0.0135,0.0114,-0.0583,0.8443,0.0288,0.8411,0.0023,0.4915,0.1608,0.2397,0.0132,-0.0088,0.4343,0.0211,0.1574,0.2363,Control
H663,0.3423,0.0923,-0.0883,0.1223,-0.1256,9e-04,0.1928,-0.1262,-0.0056,-0.0865,-0.0476,0.688,0.0058,1.2035,0.0061,0.4056,0.2891,0.2186,0.2064,-0.0547,0.5853,-0.1025,0.0752,0.1845,Control
I782,0.3232,0.0396,-0.0649,0.0926,-0.1873,-0.1512,0.1469,-0.0949,-0.0091,0.0742,-0.0662,0.7861,-0.0903,1.1863,-0.0224,0.3491,0.2508,-0.0532,0.1548,-0.0134,0.465,-0.0137,0.0728,0.2094,Control
J787,0.5385,0.0224,-0.1318,0.1573,-0.0655,-0.1289,0.0878,-0.07,0.1964,0.0569,-0.0605,0.9128,-0.058,1.555,-0.0639,0.3638,0.2578,0.3898,-0.0274,-0.0369,0.7371,-0.0519,0.0897,0.2451,Control
K1162,0.3007,0.1887,-0.1077,0.1629,-0.1752,-0.0536,0.3254,-0.1355,0.1006,0.0661,-0.0673,0.5524,-0.0312,0.9447,0.0394,0.4529,0.3914,0.1845,0.1748,-0.0754,0.3791,-0.0072,0.1572,0.2928,BRCACancer
L1176,0.3644,0.0771,-0.1152,0.1304,-0.1469,-0.251,0.1973,-0.0614,0.1018,0.0807,-0.0306,0.8118,-0.0511,1.4821,-0.1241,0.2766,0.2734,-0.0317,0.183,-0.0881,0.7303,-0.0334,0.0261,0.2676,BRCACancer
M1263,0.4056,0.2119,-0.1425,0.1645,-0.1989,-0.1737,0.2718,-0.1602,0.2614,0.083,-0.063,0.7356,0.0102,1.2092,-0.0605,0.4315,0.3194,0.2186,0.3157,-0.0319,0.5059,-0.0549,0.1124,0.2191,BRCACancer
P1075,0.2631,-0.0199,-0.0824,0.1651,-0.1233,0.0227,0.1684,-0.1747,0.0464,0.0594,-0.098,0.8369,0.072,0.9105,-0.0503,0.5052,0.2126,0.1355,8e-04,-0.037,0.4301,0.0429,0.0548,0.2003,BRCACancer
Q1080,0.1806,-0.0263,0.0101,0.1019,-0.2428,-0.0739,0.0863,-0.1535,0.1057,0.0777,-0.0943,0.9908,0.0262,0.8635,-0.1049,0.2941,0.0821,-0.0141,-0.0801,-0.0334,0.244,-0.0379,0.0898,0.1216,BRCACancer
R1104,0.4917,0.0076,-0.1996,0.1758,-0.1423,-0.2499,0.1354,-0.0929,0.2136,0.1391,-0.0407,0.9786,-0.0291,1.5736,-0.0292,0.4925,0.3154,0.1947,0.1297,-0.0052,0.775,-0.0372,0.1394,0.3418,BRCACancer
S1133,0.5347,0.0089,-0.0969,0.1685,-0.1236,-0.0913,0.1244,-0.0846,0.0868,0.0407,-0.0631,0.7512,-0.0319,1.37,-0.1321,0.5463,0.0942,0.2627,0.05,-0.0263,0.4175,0.0039,0.0016,0.3088,BRCACancer
T1463,0.2431,0.166,-0.0825,0.1632,-0.1781,-0.1724,0.4209,-0.1783,0.0683,0.1739,-0.1161,0.8537,-0.0113,1.0674,0.0223,0.4891,0.4783,0.1673,0.2256,-0.094,0.4227,-0.078,0.1481,0.2465,BRCACancer
U2017,0.3989,0.075,-0.1249,0.1386,-0.1816,-0.0899,0.169,-0.0659,0.094,0.0837,-0.0564,0.8268,-0.1123,0.88,-0.0121,0.3102,0.2567,0.1391,0.2256,-0.0028,0.2831,0.0602,0.0275,0.2362,BRCACancer
V432,0.2494,0.0764,-0.0802,0.0699,-0.1688,-0.1367,0.0763,-0.0567,0.12,0.1009,-0.124,0.9739,0.0449,0.763,-0.074,0.3342,0.1384,0.3071,0.0081,-0.1231,0.4126,-0.1296,0.0422,0.1986,BRCACancer
W433,0.1839,0.1778,-0.0995,0.23,-0.1356,-0.148,0.3346,-0.0925,0.1828,0.234,-0.0513,0.6351,-0.0225,0.9412,-0.0243,0.6472,0.3444,0.2433,0.2831,-0.1006,0.3382,-0.0988,0.1238,0.2305,BRCACancer
X524,0.2902,0.0837,-0.2132,0.1609,-0.2136,-0.1266,0.1809,-0.0888,0.2327,0.1165,-0.0335,0.9135,-0.0924,1.138,5e-04,0.735,0.1554,0.2766,0.0765,-0.0278,-0.0217,-0.0561,0.1212,0.3426,BRCACancer
Y546,0.1519,0.0149,-0.1481,0.0743,-0.0203,-0.109,0.1644,-0.0804,0.1829,0.0092,-0.096,0.4836,0.0312,0.9044,0.0883,0.2107,0.0531,0.1236,0.0151,-0.1319,0.2388,-0.05,0.0404,0.206,BRCACancer
Z3225,0.2164,0.2191,0.0084,0.1648,-0.1758,-0.1185,0.5152,-0.1889,0.2169,0.0718,-0.1112,0.8328,-0.0949,1.1567,-0.0389,0.5776,0.46,0.3981,0.3282,-0.0844,0.3164,-0.0921,0.3208,0.2499,Control
