@relation data

@attribute id string
@attribute 10023 numeric
@attribute 11197 numeric
@attribute 1452 numeric
@attribute 1453 numeric
@attribute 1457 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 1499 numeric
@attribute 166 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 2033 numeric
@attribute 2249 numeric
@attribute 22943 numeric
@attribute 23002 numeric
@attribute 23291 numeric
@attribute 23521 numeric
@attribute 2487 numeric
@attribute 2488 numeric
@attribute 2535 numeric
@attribute 2597 numeric
@attribute 26108 numeric
@attribute 26190 numeric
@attribute 2931 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3251 numeric
@attribute 3725 numeric
@attribute 4040 numeric
@attribute 4041 numeric
@attribute 4609 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51701 numeric
@attribute 5308 numeric
@attribute 53944 numeric
@attribute 54361 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 567 numeric
@attribute 56998 numeric
@attribute 58480 numeric
@attribute 59343 numeric
@attribute 595 numeric
@attribute 60 numeric
@attribute 607 numeric
@attribute 6422 numeric
@attribute 6424 numeric
@attribute 64321 numeric
@attribute 6468 numeric
@attribute 64840 numeric
@attribute 6862 numeric
@attribute 6932 numeric
@attribute 7088 numeric
@attribute 7089 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 80319 numeric
@attribute 80326 numeric
@attribute 8061 numeric
@attribute 81029 numeric
@attribute 8312 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 83439 numeric
@attribute 83999 numeric
@attribute 8456 numeric
@attribute 85407 numeric
@attribute 85458 numeric
@attribute 8840 numeric
@attribute 894 numeric
@attribute 8945 numeric
@attribute 896 numeric
@attribute 89780 numeric
@attribute 9368 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C01,0.7399,-0.221,1.4539,1.5907,0.6181,0.795,0.3098,1.9901,1.1783,0.5193,0.8857,2.0778,-0.0048,-0.2728,0.4544,0.6413,0.791,-0.0352,-0.0702,0.0392,0.3405,-0.174,1.4716,1.1279,0.6705,0.627,0.8237,1.2058,-0.0716,0.0244,0.9066,1.0024,-0.0397,0.7564,-0.0678,0.379,-0.0203,1.5829,1.348,3.4466,0.2482,0.6448,0.7466,0.0818,1.8712,0.103,-0.1649,-0.1329,-0.142,0.5923,0.3597,0.2806,1.0498,0.1403,-0.0235,0.0929,-0.0515,0.0411,-0.1232,-0.0325,0.1311,-0.02,0.0227,-0.1263,-0.0846,0.0312,0.2277,0.2359,-0.0442,0.2054,-0.0535,0.0151,0.4319,0.2275,-0.0627,0.1359,-0.139,0.0245,-0.0133,-0.0524,0.0307,0.0125,-0.1516,0.2061,1.2476,0.4378,1.6958,0.1903,1.3674,BRCACancer
Utah__C02,0.7472,-0.2061,1.2872,1.3912,0.4097,0.7845,0.1332,1.9165,1.2591,0.5496,0.9416,1.6525,0.1964,-0.2218,0.4037,0.526,0.8431,0.1187,-0.1307,0.0668,0.2538,-0.1035,1.3405,1.13,0.4598,0.4933,0.8444,1.0213,0.0494,0.0609,1.3597,1.217,0.0142,0.4987,0.0154,0.2566,0.0159,1.6166,1.3977,3.6626,0.2249,0.5965,0.8505,0.2067,1.9218,0.1542,-0.081,-0.1008,0.0899,0.3525,0.4188,0.2817,1.4029,0.0998,0.0876,0.1675,-0.0071,0.028,0.0342,0.1808,0.2116,0.0345,-0.0118,0.1216,-0.0751,0.0976,0.0798,0.2695,-0.0787,0.2952,0.109,-0.0428,0.3406,0.2956,-0.0771,0.3001,0.047,0.1838,-0.0113,-0.0459,0.024,0.0378,-0.0825,0.1097,1.2602,0.3571,1.8028,0.2865,1.3723,BRCACancer
Utah__C03,0.825,-0.1373,1.4822,1.6443,0.5611,1.0163,0.295,2.1618,1.4436,0.676,1.1452,1.9071,0.0899,-0.2133,0.4536,0.575,1.2097,0.0386,-0.1014,0.1672,0.5247,-0.116,1.5952,1.2612,0.5712,0.6136,0.7577,1.1628,-0.0307,0.0496,1.2076,1.1642,-0.0291,0.5831,0.0032,0.4222,0.0433,1.6499,1.5257,3.8132,0.2578,0.9384,0.9408,0.1351,2.1639,0.146,-0.0587,-0.1054,0.0483,0.4731,0.5486,0.1905,1.3397,0.1049,0.0865,0.1817,-0.0074,-0.078,-0.0365,0.0874,0.317,-0.0098,-0.0831,0.0423,-0.0423,0.114,0.2146,0.3242,-0.0234,0.3794,0.0154,0.0177,0.5286,0.4395,-0.0955,0.0491,0.1195,0.1635,0.0068,0.0183,-0.0358,0.0146,-0.0941,0.1235,1.5388,0.3911,1.9157,0.283,1.7605,BRCACancer
Utah__C04,0.589,-0.1272,0.8369,1.1115,0.2766,0.5428,0.069,1.3327,1.1301,0.4193,0.515,1.3682,0.2397,-0.2383,0.2807,0.3263,0.6943,0.0807,-0.0437,0.0272,0.4008,0.0221,1.0516,0.8765,0.2874,0.2246,0.5323,0.627,0.0137,0.0697,1.0122,0.7919,-0.0268,0.4344,0.0019,0.1691,-0.013,1.0992,1.0751,3.6657,0.1081,0.3009,0.3885,0.1876,1.5571,0.0166,-0.0291,-0.0849,0.0146,0.2851,0.3428,0.065,0.9743,-0.0245,0.0567,0.2742,-0.0125,-0.0735,-0.0178,0.0661,0.1479,0.0185,3e-04,0.0855,-0.0698,0.034,-0.073,0.0475,-0.0095,0.3308,0.1802,0.0018,0.1749,0.114,0.0145,0.1451,-0.1359,0.2275,-0.0094,0.0916,0.0876,0.0496,-0.1382,0.1612,1.0163,0.2459,1.8214,0.2484,0.9381,Control
Utah__C05,0.5796,-0.1494,0.9655,1.0536,0.1948,0.5787,0.0985,1.4813,1.0151,0.4363,0.539,1.4051,0.1379,-0.2055,0.1815,0.3753,0.4115,0.0344,-0.0256,-0.0261,0.3326,-0.0882,1.0198,0.939,0.2348,0.2831,0.5124,0.5237,-0.0295,0.1055,1.0945,0.762,0.0358,0.4296,0.0338,0.1543,-0.0252,1.3492,1.0944,3.5818,0.1395,0.2886,0.4647,0.1692,1.6674,0.0711,-0.0331,-0.1798,0.0047,0.2372,0.291,0.1138,0.9509,6e-04,0.0904,0.1667,-0.0975,0.0255,-0.0314,0.114,0.1749,0.0703,-0.0219,0.0419,-0.0753,0.1061,-0.0416,0.0599,-0.0462,0.244,0.1476,-0.0335,0.1017,0.116,-0.0062,0.0579,0.0367,0.1901,-0.0301,0.1406,0.1539,0.0897,-0.1265,0.1397,1.0866,0.2473,1.6055,0.2615,1.0413,BRCACancer
Utah__C06,0.1868,-0.1014,0.3275,0.6506,0.1457,0.2896,-0.0642,0.521,0.4073,0.1312,0.2079,0.4759,-0.0099,-0.3652,0.0821,0.0705,0.4599,-0.1062,0.1035,-0.1529,0.4519,-0.2273,0.3895,0.2641,0.1177,-0.0431,0.21,0.2088,-0.0539,0.1381,0.2166,0.0543,-0.0836,0.114,-0.0435,-0.0551,-0.0728,0.4525,0.4446,1.7832,0.0391,-0.0192,0.1878,0.1546,0.8272,0.0111,-0.071,-0.1208,-0.2078,0.175,0.2296,0.1354,0.2232,-0.0423,-0.0076,0.1216,-0.1583,0.1297,-0.141,-0.1407,0.0704,0.1488,-0.0023,0.0662,-0.1596,0.0499,-0.1329,-0.1028,-0.2451,-0.0652,-0.0685,-0.0587,0.079,0.0072,0.0823,-0.0201,-0.0649,0.0877,0.0059,-0.1397,-0.0303,0.0848,-0.2122,0.1695,0.3508,-1e-04,0.5401,0.1559,0.3016,Control
Utah__C07,0.4883,-0.1558,1.0864,1.1242,0.264,0.6194,0.0529,1.6858,1.0804,0.4271,0.6316,1.5378,0.1272,-0.2003,0.2818,0.4119,0.5023,0.007,0.0629,0.0245,0.4588,-0.1588,1.254,0.9183,0.3741,0.3842,0.6125,0.8671,0.023,0.0607,0.9361,0.7706,0.0584,0.4944,-0.0086,0.1863,0.0034,1.5067,1.1649,3.4055,0.1758,0.312,0.5225,0.1886,1.5629,0.0697,-0.0548,-0.1071,-0.0157,0.2726,0.2328,0.1767,0.9462,0.0428,0.0132,0.1661,-0.0116,0.0608,-0.0617,0.1103,0.1036,0.0797,-0.0468,0.1155,-0.1253,0.0628,-0.0504,0.1652,-0.0876,0.2345,0.1453,-0.0191,0.2012,0.0792,-0.0527,0.1096,-0.0271,0.1282,-0.0138,-0.0084,-0.0163,0.0204,-0.1036,0.239,1.0832,0.294,1.5672,0.2279,1.184,Control
Utah__C08,0.5508,-0.1759,1.1366,1.1953,0.3439,0.582,0.0873,1.7876,1.1938,0.4422,0.8007,1.7238,0.0133,-0.2134,0.4442,0.3969,0.8727,0.0022,-0.0088,0.0797,0.3977,-0.1681,1.2853,1.1026,0.4146,0.4749,0.9286,0.7816,0.0487,0.0335,1.4125,1.1544,-0.039,0.5404,-0.0726,0.3551,0.0154,1.5193,1.3447,3.3532,0.1485,0.5862,0.628,0.1645,1.5565,0.1503,-0.0451,-0.1866,-0.0161,0.3568,0.3683,0.121,1.1725,0.0829,0.0979,0.133,-0.0323,-0.0458,-0.0771,-0.0357,0.1218,-0.0247,-0.0432,0.0979,-0.1213,0.0629,0.1847,0.2591,-0.1252,0.1489,0.1452,-0.0072,0.2777,0.2881,-0.0418,0.1539,-0.0866,0.056,0.0241,0.0136,0.0909,0.0715,-0.0301,0.1479,1.2229,0.3617,1.5245,0.1662,1.2685,Control
Utah__C09,0.6884,-0.172,1.1345,1.0553,0.2978,0.6198,0.1315,1.7951,1.1516,0.4434,0.6765,1.4065,0.2054,-0.2052,0.2074,0.3844,0.4906,0.0585,-9e-04,0.0284,0.345,-0.048,1.0382,0.9485,0.2952,0.3396,0.6165,1.1077,-0.0305,0.1043,1.1879,0.8052,0.0347,0.4286,-0.0256,0.1848,0.0345,1.4539,1.248,3.2553,0.083,0.4028,0.5517,0.2432,1.859,0.0602,-0.0437,-0.16,-0.0651,0.3168,0.3087,0.1411,1.1097,0.0525,0.051,0.2111,-0.0948,-0.009,-0.0599,0.0102,0.1771,0.0829,-0.121,-0.0301,-0.1701,0.0093,0.0591,0.1702,-0.0859,0.1933,0.0748,0.0295,0.2525,0.1271,0.0458,0.0464,-0.0397,0.2004,-0.0681,0.1274,0.1262,0.0327,-0.0474,0.0983,1.1772,0.2633,1.7245,0.1256,1.137,Control
Utah__C10,0.5411,-0.1061,1.156,1.116,0.2769,0.6819,0.0564,1.7965,1.2143,0.4702,0.6181,1.3383,0.1471,-0.146,0.1625,0.3983,0.6003,0.0917,-0.1843,0.0173,0.2966,-0.0439,1.0361,0.9522,0.3433,0.4492,0.5793,0.8688,-0.0352,0.0573,1.3475,1.2129,-0.0452,0.4059,0.0124,0.1565,0.0059,1.5185,1.1424,3.3301,0.2055,0.5732,0.5363,0.162,1.757,0.1273,-0.0577,-0.0583,0.0642,0.3049,0.3076,0.1608,1.2926,0.0859,0.0744,0.1878,-0.0238,0.0724,-0.042,0.1527,0.1587,0.0646,-0.1,0.0848,-0.0669,0.1395,0.0972,0.1984,-0.0482,0.2341,0.0625,0.0029,0.1946,0.297,-0.0294,0.2199,0.0317,0.1228,-0.0265,0.0193,0.0926,0.0278,-0.061,0.0905,1.0772,0.2204,1.9973,0.3026,1.1183,BRCACancer
Utah__C11,0.9075,-0.1023,1.1341,1.4735,0.5285,0.7336,0.2013,1.7453,1.3734,0.4733,0.8911,1.7947,0.1544,-0.2107,0.4655,0.3711,0.7975,0.0156,0.229,0.0598,0.5545,-0.1461,1.3867,1.2633,0.3865,0.3923,0.9327,1.0244,0.1302,0.1141,1.2104,1.0469,-0.1234,0.5362,-0.0239,0.3224,0.0079,1.3955,1.3651,3.7329,0.107,0.478,0.677,0.2435,1.6973,0.1173,-0.0227,-0.1579,0.0501,0.4373,0.4986,0.1542,1.4188,0.1295,0.1064,0.213,-0.155,0.1566,-0.0893,0.025,0.129,0.1518,-0.0158,0.095,-0.0847,0.0567,-0.0089,0.2037,-0.1705,0.2282,0.2292,-0.0765,0.3801,0.2224,0.0515,0.185,0.0627,0.2395,-0.0454,0.0669,0.0216,0.1526,-0.0891,0.1103,1.2999,0.3503,1.7545,0.2145,1.5095,Control
Utah__C12,0.6728,-0.1689,0.7498,0.9683,0.208,0.4945,0.0567,1.1651,1.1464,0.3641,0.4882,1.268,0.2779,-0.1603,0.2219,0.3119,0.3955,0.0402,-0.0385,0.1031,0.3041,-0.0071,0.89,0.7835,0.2864,0.1706,0.393,0.7746,0.056,0.0352,1.1042,0.7697,-0.0119,0.4777,-0.0548,0.0783,-0.0169,1.025,1.0167,3.4765,0.074,0.3024,0.3958,0.1424,1.5346,0.0788,-5e-04,-0.0865,0.0785,0.2089,0.2031,0.1462,0.9394,0.0084,0.0734,0.1627,-0.0682,0.0799,-0.0771,0.1567,0.0316,0.0717,-0.1171,0.1578,-0.091,0.0395,0.0053,0.0848,-0.1005,0.2431,0.0942,0.0874,0.1739,0.1075,0.0049,0.1396,0.0766,0.155,-0.0054,0.0616,0.0528,0.0646,-0.0928,0.2349,0.951,0.1564,1.6683,0.224,0.8358,BRCACancer
Utah__D01,0.4639,-0.1045,1.3513,1.5083,0.6089,0.7421,0.357,1.9058,0.9986,0.4137,0.599,1.9041,-0.0667,-0.185,0.4069,0.745,1.0317,-0.0602,0.0137,-0.1665,0.3884,-0.2096,1.3413,0.7705,0.8254,0.5816,0.5595,0.4669,-0.0307,0.0499,0.8762,1.9684,-0.067,0.7176,-0.1413,0.3415,0.0657,1.253,0.9462,3.8599,0.2633,0.3406,0.6581,0.063,1.611,0.118,-0.0809,-0.1607,-0.2498,0.9889,0.3365,0.0681,1.735,0.0892,0.0185,0.1126,-0.1254,0.058,-0.2291,-0.1891,0.2149,0.0501,-0.057,0.0897,-0.1688,-0.073,0.1368,0.0995,-0.1014,0.1094,-0.0421,-0.038,0.3702,-0.0262,0.0144,0.1205,-0.0036,-0.0179,-0.0434,-0.1412,0.0128,0.0658,-0.1724,0.172,1.0427,0.5533,1.1465,0.0927,0.982,BRCACancer
Utah__D02,0.6738,-0.1374,1.0584,1.2157,0.3451,0.6015,0.0942,1.6829,1.2585,0.4158,0.735,1.7092,0.1965,-0.0829,0.3709,0.4035,0.6445,0.0352,-0.0064,0.0342,0.5013,0.0108,1.2172,1.0618,0.3446,0.3323,0.7156,0.9624,0.0561,0.1057,1.097,0.8261,-0.0334,0.5694,-0.05,0.2165,-0.0691,1.284,1.2514,3.5366,0.0989,0.5618,0.6025,0.2698,1.6638,0.0501,-0.0458,-0.1237,0.0153,0.3575,0.3407,0.0884,1.093,0.208,0.1349,0.2192,-0.1101,0.0378,-0.065,0.0646,0.0626,0.0469,-0.075,0.0373,-0.0886,0.0421,0.0187,0.1398,-0.1351,0.2012,0.1134,0.081,0.246,0.2138,0.0524,0.1052,0.0148,0.2633,-0.0316,0.0106,0.1252,0.0779,-0.0864,0.0603,1.2158,0.2917,1.7378,0.2164,1.1253,BRCACancer
Utah__D03,0.686,-0.1764,1.0422,1.1511,0.3573,0.6142,0.0966,1.6806,1.1559,0.4323,0.6057,1.6142,0.0979,-0.2,0.3167,0.3774,0.6886,-0.0255,-0.0317,0.0081,0.3688,-0.0821,1.0557,0.988,0.3101,0.3007,0.5979,0.8717,-0.074,0.0603,0.9931,0.6963,-0.0131,0.5313,-0.0164,0.1794,-0.0802,1.2873,1.1167,3.7835,0.143,0.4187,0.5017,0.1585,1.7538,0.0769,-0.0926,-0.1463,-0.0312,0.3299,0.2343,0.1767,0.8545,0.0964,0.0791,0.1419,-0.0899,0.0108,-0.0984,0.0826,0.022,0.0291,-0.0787,0.0129,-0.0901,0.1167,0.1625,0.1135,-0.1304,0.297,0.1076,0.0831,0.226,0.2708,-0.0162,0.0505,0.0262,0.1085,-0.0077,-0.0144,0.0725,0.024,-0.1531,0.1379,1.0651,0.2152,1.9082,0.2227,1.1157,BRCACancer
Utah__D04,0.8347,-0.1486,1.1432,1.3078,0.3731,0.6526,0.1429,1.7992,1.1197,0.4026,0.699,1.7628,0.0849,-0.1395,0.2581,0.4539,0.8056,0.0308,0.0893,0.1334,0.4372,-0.1148,1.2385,1.0654,0.4031,0.3386,0.7223,0.7839,0.0391,0.0895,1.3329,0.9872,-0.0269,0.5211,-0.0113,0.2722,-0.026,1.4159,1.1543,3.5798,0.1161,0.5565,0.6317,0.0894,1.8367,0.1108,-0.0884,-0.115,-0.0162,0.4363,0.3011,0.211,1.0936,0.0339,0.1432,0.1418,-0.0792,0.1164,-0.1014,0.113,0.1791,0.0273,-0.0619,0.0236,-0.1176,0.0956,0.1242,0.155,-0.0361,0.2067,0.2006,0.0147,0.2527,0.3728,-0.0441,0.253,-0.0504,0.1735,-0.0147,0.1118,0.1538,0.0224,-0.1329,0.1524,1.2802,0.3024,1.6423,0.1663,1.0426,BRCACancer
Utah__D05,0.7649,-0.1744,1.1427,1.3173,0.259,0.7158,0.1194,1.9456,1.0269,0.5044,0.7073,1.5501,0.112,-0.0848,0.3327,0.453,0.807,0.0724,-0.1087,0.0878,0.3841,-0.1089,1.1533,1.072,0.4223,0.3597,0.6792,0.7343,-0.0835,0.0337,0.9093,0.6885,-0.0047,0.4915,0.01,0.176,0.0472,1.5658,1.2106,3.824,0.2697,0.5693,0.661,0.1008,2.0061,0.0725,-0.0555,-0.0692,0.0492,0.2691,0.2886,0.2755,0.8109,0.0192,0.0229,0.1205,-0.0412,0.0398,-7e-04,0.2022,0.0621,0.0877,0.0156,0.0365,-0.0487,0.0986,0.0522,0.098,-0.0325,0.1488,0.021,0.0021,0.2625,0.3668,0.0162,0.1692,0.0908,0.1284,-0.023,-0.0335,-0.0121,0.0169,-0.1332,0.2166,0.9793,0.2419,1.7921,0.2666,1.1092,BRCACancer
Utah__D06,0.7277,-0.1233,1.2464,1.3713,0.4845,0.7349,0.1889,1.9107,1.2396,0.4909,0.9137,1.7347,0.1331,-0.2331,0.4142,0.5462,0.7632,0.0117,-0.1223,0.1115,0.5748,-0.0836,1.3443,1.1925,0.4539,0.4621,0.7958,0.9524,0.012,0.0656,1.3477,1.0555,0.0165,0.5749,-0.0472,0.3456,-0.0877,1.5506,1.3565,3.4546,0.1956,0.4931,0.8929,0.1509,1.879,0.1304,-0.0721,-0.1163,-0.0515,0.4286,0.4443,0.2132,1.2293,0.1786,0.1183,0.2301,-0.0473,-0.005,-0.1191,-0.0121,0.2388,0.0716,0.0068,0.0417,-0.1234,-0.0054,0.1093,0.2923,-0.0544,0.1666,0.1214,-0.0132,0.3501,0.2779,-0.0012,0.3001,0.1482,0.1037,-0.0382,0.001,0.1221,0.0911,-0.0951,0.1311,1.2077,0.3425,1.7077,0.1576,1.3111,BRCACancer
Utah__D07,0.8034,-0.1062,1.1552,1.3556,0.3362,0.7421,0.1491,1.8203,1.2984,0.4935,0.868,1.68,0.2093,-0.1235,0.3567,0.4012,0.8026,0.0252,-0.0231,0.1455,0.3773,-0.0633,1.4524,1.1666,0.3588,0.364,0.8186,0.8773,0.0509,0.0464,0.8679,0.7092,-0.0084,0.5597,0.0149,0.2648,0.0103,1.5212,1.3626,3.9221,0.1485,0.6116,0.6907,0.1823,1.7276,0.0656,-0.0403,-0.1275,0.0448,0.3298,0.4102,0.2651,0.9873,0.1412,0.0136,0.1768,-0.0695,-0.0311,-0.0543,0.1207,0.1469,0.0743,-0.0756,0.0264,-0.1047,0.1154,0.0695,0.1834,-0.0695,0.2044,0.0824,0.0802,0.3738,0.4015,0.0447,0.1533,-0.0322,0.0984,-0.068,0.0489,0.0918,0.0682,-0.0801,0.0941,1.4563,0.3181,1.7903,0.2716,1.5073,Control
Utah__D08,0.5369,-0.1022,0.936,1.0825,0.1528,0.562,0.1083,1.5527,0.951,0.3619,0.6022,1.2928,0.0714,-0.1953,0.2839,0.3652,0.5807,-0.0305,0.0288,0.0563,0.3839,-0.1961,1.0685,0.7953,0.3108,0.299,0.5876,0.6735,-0.0117,0.0766,1.0275,0.8029,-0.0155,0.4256,-0.0639,0.1015,-0.0286,1.2784,1.0661,3.818,0.0947,0.4661,0.5245,0.1165,1.5804,0.038,-0.0467,-0.1245,0.046,0.2204,0.2338,0.1683,0.8974,0.0546,0.0264,0.1398,-0.0329,0.1893,-0.0849,-0.0357,0.1682,0.0058,-0.0219,0.1102,-0.1012,0.063,-0.0238,0.0339,-0.083,0.1606,0.1371,-0.0309,0.2518,0.1423,-0.0272,1e-04,0.0081,0.1008,-0.0027,-0.0498,0.0212,0.0899,-0.1229,0.1523,1.0039,0.1724,1.4446,0.2745,0.9609,Control
Utah__D09,0.8134,-0.1361,1.1322,1.2053,0.4019,0.6506,0.1012,1.7313,1.2038,0.445,0.8282,1.5785,0.1441,-0.2539,0.4235,0.4174,0.5404,0.039,-0.0517,0.0463,0.4268,-0.0436,1.2064,1.0949,0.3839,0.3227,0.8394,0.8757,0.1036,0.0588,1.248,1.1322,-0.1301,0.4856,-0.0596,0.2541,-0.0557,1.4388,1.3143,3.3825,0.1099,0.4636,0.6962,0.1592,1.9117,0.1024,-0.0624,-0.1094,-0.0217,0.3258,0.3529,0.2579,1.3545,-0.013,0.1221,0.2111,-0.1113,-0.018,-0.1281,0.0644,0.169,0.013,-0.0364,0.0344,-0.1443,0.0798,-0.0139,0.153,-0.007,0.2253,0.1417,0.0243,0.2369,0.262,-0.1022,0.1189,0.0318,0.0949,-0.0171,-0.0682,0.0233,0.0096,-0.1711,0.1662,1.1198,0.2755,1.6201,0.252,1.1393,Control
Utah__D10,0.5432,-0.1468,1.0066,1.0553,0.2386,0.5023,0.1415,1.466,1.1244,0.31,0.5959,1.6672,0.0066,-0.1347,0.3612,0.3599,0.2352,-0.0222,-0.0843,0.1824,0.2443,-0.0675,1.2331,0.9959,0.3543,0.3322,0.766,0.8857,0.0736,0.0739,1.0674,0.6911,-0.0077,0.5628,-0.0183,0.2596,0.0104,1.3971,1.1866,3.088,0.1671,0.2082,0.4572,0.1193,1.3944,0.1005,-0.0671,-0.1455,0.0201,0.3111,0.3257,0.132,0.9515,0.0838,0.0753,0.2022,-0.1105,0.0203,-0.0933,0.0912,0.103,0.0606,-0.0467,0.1077,-0.0433,0.0595,-0.0153,0.0371,-0.0503,0.1387,0.0877,0.0046,0.2038,0.159,-0.1014,0.1395,-0.0439,0.0684,-0.0465,-0.0383,-0.0027,0.0278,-0.1073,0.1292,1.1182,0.266,1.6087,0.2039,1.3248,Control
Utah__D11,0.3288,-0.1664,0.6188,0.7818,0.1819,0.403,0.133,1.0124,0.5623,0.1384,0.3055,0.8645,0.0762,-0.3383,0.2352,0.1818,0.2207,-0.0323,0.1177,-0.169,0.1842,-0.1629,0.6069,0.6137,0.2222,0.0618,0.4239,0.3237,-0.0617,0.0688,0.7262,0.6519,-0.0238,0.267,-0.0973,-0.0591,-0.0544,0.8146,0.6804,2.5345,0.1205,0.0272,0.2332,0.022,1.0343,-0.0316,-0.0208,-0.1416,-0.1679,0.1615,0.2596,0.0528,0.7695,-0.0057,-0.001,0.1525,-0.097,0.0713,-0.1913,-0.1607,0.0079,0.0946,-0.1575,0.1461,-0.2534,0.0287,-0.1147,0.0494,-0.1879,0.0012,-0.1323,0.0163,0.1766,-0.1907,-0.0152,-0.2069,-0.0674,-0.134,-0.0168,-0.0047,-0.0386,0.0097,-0.2036,0.2505,0.8229,0.1636,1.0641,0.0951,0.598,Control
Utah__D12,0.594,-0.0589,0.8255,1.1682,0.2608,0.5264,0.1149,1.3625,1.1461,0.294,0.6008,1.4529,0.1751,-0.186,0.3396,0.2572,0.3751,-0.0922,0.1924,0.1445,0.3737,-0.0876,1.0705,0.9313,0.3035,0.1904,0.8292,0.6805,0.0474,0.0712,0.9904,0.5939,0.0014,0.4405,-0.0855,0.1584,-0.1153,1.09,1.0972,3.5185,0.0871,0.3628,0.4632,0.1678,1.3394,0.0545,-0.008,-0.1063,-0.0518,0.2288,0.2556,0.0983,0.9455,0.1133,0.1443,0.1388,-0.0632,0.0284,-0.0934,0.0547,0.0965,0.1125,-0.0822,0.0702,-0.1306,8e-04,0.0553,-0.011,-0.154,0.1386,0.102,0.0032,0.2411,0.1672,0.0084,-0.0426,-0.0014,0.1061,-0.0253,0.0057,0.1567,0.1202,-0.0864,0.1593,1.1391,0.2198,1.2378,0.1556,1.022,Control
Utah__E01,0.7953,-0.1109,1.0459,1.0974,0.2526,0.5321,7e-04,1.6875,1.197,0.3324,0.5072,1.4227,0.0129,-0.1506,0.1558,0.3638,0.5717,0.0174,0.0031,0.0575,0.3188,0.0218,1.1461,0.9315,0.418,0.2526,0.6223,0.9598,-0.0624,0.0344,0.8409,0.6398,-0.0025,0.2405,-0.0561,0.1377,-0.069,1.4641,1.1686,4.1055,0.1088,0.6021,0.4611,0.0728,1.8234,0.0478,-0.0402,-0.0471,-0.0196,0.2711,0.2151,0.0868,1.1335,-0.0444,0.0664,0.0785,-0.0856,0.0196,-0.0631,0.1107,0.1201,0.0145,-0.0647,-0.0013,-0.0924,-0.0281,-0.0136,0.1271,-0.0628,0.1262,-0.001,-0.0144,0.1428,0.1033,-0.055,0.0194,0.0045,0.031,-0.0467,-0.0161,-0.0384,0.0264,-0.0718,0.187,1.0241,0.2397,1.3731,0.13,1.0527,BRCACancer
Utah__E02,0.7507,-0.1318,1.3107,1.2108,0.4119,0.6939,0.0338,1.9834,1.3365,0.4708,0.8183,1.6809,0.1277,-0.2211,0.381,0.5556,0.4791,0.0663,0.0047,0.0437,0.3304,-0.0554,1.2417,1.1334,0.5171,0.4695,0.8277,1.4262,0.1481,0.0329,1.4833,1.4351,0.0276,0.6251,-0.0504,0.3013,-0.0199,1.6288,1.3426,3.1558,0.1529,0.5968,0.9168,0.1465,1.502,0.1369,-0.0848,-0.1076,-0.0285,0.4031,0.3746,0.1242,1.556,0.1006,0.1412,0.1367,-0.1145,0.0345,-0.0616,0.0339,0.1012,0.0529,0.0281,0.1106,-0.0812,0.0784,0.0572,0.3829,-0.0396,0.1635,-0.0345,-0.0299,0.2891,0.3705,-0.0842,0.3063,-0.0497,0.0958,-0.0654,-0.0072,-0.0616,0.046,-0.0962,0.0963,1.2317,0.333,1.8353,0.228,1.3674,Control
Utah__E03,0.905,-0.0895,1.0699,1.3441,0.3155,0.5832,0.1248,1.6365,1.4707,0.451,0.8688,1.7404,0.2147,-0.1797,0.3705,0.3688,0.7515,0.0576,-0.0753,0.3222,0.3664,-0.0296,1.3418,1.2551,0.3827,0.3488,0.8124,1.0051,0.1064,0.0761,1.2335,0.956,-0.0017,0.568,-0.006,0.2833,-0.0358,1.4544,1.4693,3.519,0.1584,0.4617,0.6396,0.209,1.5936,0.1184,-0.0366,-0.08,0.0427,0.3189,0.3805,0.1325,1.2069,0.1301,0.1975,0.1132,-0.086,0.033,-0.0173,0.1007,0.1147,0.0834,-0.1321,-0.0067,-0.1043,0.0997,0.0309,0.1784,-0.1237,0.2506,0.182,0.0191,0.272,0.3699,0.0038,0.0509,0.0448,0.191,-0.0496,0.0309,0.0552,0.0729,-0.0553,0.046,1.1255,0.3047,1.7485,0.2417,1.1886,Control
