@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 10488 numeric
@attribute 1147 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 148327 numeric
@attribute 1499 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2033 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2260 numeric
@attribute 2263 numeric
@attribute 2308 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 2885 numeric
@attribute 2932 numeric
@attribute 2950 numeric
@attribute 3265 numeric
@attribute 3320 numeric
@attribute 3326 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 354 numeric
@attribute 3551 numeric
@attribute 3645 numeric
@attribute 367 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 468 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4824 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56034 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 64764 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6716 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7039 numeric
@attribute 7157 numeric
@attribute 7184 numeric
@attribute 80310 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 84699 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 898 numeric
@attribute 90993 numeric
@attribute 9134 numeric
@attribute 9586 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C03,0.4905,1.0317,1.2634,2.2722,1.1639,1.3615,1.6581,1.5083,0.1177,2.1384,0.1494,0.2896,0.4234,0.4901,-0.0228,1.9159,0.5958,0.9317,0.9966,0.1548,-0.095,0.5454,1.9703,1.0543,1.5147,0.5803,0.9168,0.5881,0.5639,1.5629,-0.1356,0.2636,0.0129,1.1645,0.0108,-0.1042,1.5992,1.3542,1.3388,1.8906,1.3899,2.1689,0.0404,2.8229,1.1665,0.5925,0.2657,0.0445,0.5849,0.763,1.4737,1.33,1.4918,2.1142,1.2561,0.4421,1.846,1.1527,0.2547,0.6598,0.6953,0.3606,0.8584,1.8793,0.8462,0.1281,0.8652,1.7061,0.4915,1.1291,1.3069,-0.0617,0.5534,1.3435,0.4999,0.0144,0.7382,2.1479,0.189,0.0034,0.9414,-0.0363,0.2831,0.5733,0.3007,-0.1271,0.0574,0.1465,BRCACancer
Utah__C04,0.291,0.8647,1.0151,2.004,0.5194,0.7516,0.841,1.0889,-0.1724,1.3453,0.1212,-0.005,0.122,0.5658,-0.0217,1.3993,0.2151,0.5797,0.6529,0.0613,-0.0699,0.3922,1.2788,0.5052,1.2632,0.2982,0.9558,0.4087,0.6882,1.4496,-0.04,0.1949,1e-04,0.6266,-0.0752,-0.0444,1.0429,0.8652,0.8502,1.6313,0.8832,2.1508,-0.0737,1.7678,0.8311,0.5666,0.1829,0.0508,0.1269,0.5627,0.7962,1.1358,0.8722,1.3741,0.8383,0.3168,1.4608,0.979,0.1394,0.4523,0.3635,0.2397,0.5566,1.0478,0.507,0.1791,0.634,1.2407,0.1836,0.4603,0.9061,-0.0793,0.353,1.0095,0.2049,0.0084,0.4208,1.7003,-0.0725,-0.0128,0.3835,-0.0191,-0.0838,0.3737,0.2514,-0.0542,-0.0877,0.0994,Control
Utah__C05,0.2704,0.7181,0.8027,1.4052,0.5433,0.7983,1.1785,1.0149,-0.0063,1.4874,0.0407,0.0125,0.1878,0.0764,-0.0049,1.4347,0.2554,0.582,0.6006,0.0103,-0.044,0.4256,1.1354,0.6142,1.1596,0.2458,0.8924,0.2967,0.5846,1.0251,-0.0828,0.2368,0.0239,0.6928,-0.0424,-0.0594,1.0011,0.8837,0.7937,1.1898,1.0739,1.6729,0.015,2.1059,0.8043,0.3942,0.1679,0.0465,0.1985,0.5872,0.9303,1.1334,1.0602,1.6573,0.928,0.2336,1.5008,0.8706,0.1471,0.3624,0.2836,0.0823,0.5074,1.2673,0.3939,0.1613,0.4891,1.1552,0.2558,0.4962,0.9784,-0.0881,0.4159,0.9882,0.1922,6e-04,0.3612,1.6834,-0.0568,-0.0335,0.5035,-0.0583,0.0156,0.153,0.0771,-0.0788,0.0406,0.0949,BRCACancer
Utah__C06,0.0968,0.4899,1.0512,0.4934,0.4457,0.1771,0.2438,0.5342,0.0374,0.5687,0.0727,-0.0858,0.0945,0.0799,0.0186,0.544,0.0971,0.264,0.2491,0.0823,0.0417,0.3578,0.5006,0.167,0.5665,0.1294,0.4901,0.1841,0.5773,0.5561,-0.0805,0.0981,0.2641,0.3259,-0.0155,-0.1072,0.5355,0.3249,0.2228,1.086,0.3822,0.8963,-0.2937,0.4953,0.1668,0.0886,0.0694,0.0905,0.0742,0.2414,0.2515,0.2098,0.3034,0.5143,0.4412,-0.0017,0.6402,0.3107,-0.0644,0.1769,0.1635,0.1031,0.2861,0.3671,-0.0393,0.1471,0.2427,0.5912,0.1574,0.0704,0.214,-0.2065,0.1502,0.323,0.0817,-0.0732,0.1605,1.0642,-0.2454,0.0025,0.0213,-0.0348,-8e-04,0.0221,0.1446,-0.0613,-0.1412,0.002,Control
Utah__C07,0.4051,0.7979,0.9896,1.6999,0.7787,0.972,1.3256,1.1525,-0.0187,1.683,-0.0121,-0.0042,0.2341,0.5179,0.0054,1.5619,0.2485,0.5626,0.6757,0.0305,-0.0577,0.3945,1.2615,0.7528,1.2704,0.3844,0.7758,0.3607,0.5294,1.0281,-0.0966,0.1375,0.0403,0.7662,-0.0081,-0.0699,1.0245,1.0226,0.9554,1.4185,1.1209,1.6637,-0.0428,2.6198,0.812,0.5385,0.1866,0.0133,0.1532,0.5747,1.1545,1.1209,1.0919,1.8435,1.0885,0.2044,1.6223,0.7954,0.1403,0.3623,0.2971,0.2168,0.5401,1.3982,0.5386,0.1802,0.4061,1.2031,0.2532,0.6274,1.04,-0.0428,0.4549,0.9839,0.1106,-0.032,0.3267,1.9753,0.0288,-0.0172,0.614,-0.0346,0.0758,0.2331,0.0993,-0.0746,-0.0519,0.0974,Control
Utah__C08,0.3989,0.9774,1.3874,1.8635,1.0147,1.195,1.5147,1.3209,0.0074,1.7804,0.1769,0.1246,0.2505,0.5093,-0.0219,1.7402,0.3735,0.6256,0.7298,0.0842,-0.0584,0.5079,1.4433,0.8825,1.4131,0.4246,0.7858,0.4262,0.6174,1.3835,-0.0332,0.3267,-0.0382,0.8504,0.0088,-0.0311,1.215,1.2852,1.1847,1.4829,1.2493,1.9033,-0.0071,2.8855,1.1578,0.5718,0.2531,0.0466,0.2327,0.6543,1.2713,1.2897,1.1989,1.8817,1.1859,0.2711,1.6232,0.9733,0.2642,0.4813,0.382,0.1844,0.6034,1.4462,0.7634,0.1566,0.7777,1.4,0.329,0.8108,1.225,-0.0466,0.4161,1.1907,0.217,0.0065,0.704,2.0853,0.0362,0.0207,0.6996,-0.0519,0.0464,0.3751,0.3895,-0.1337,-0.0135,0.101,Control
Utah__C09,0.3365,0.7786,1.2496,1.5101,0.7821,0.9379,1.3615,1.17,-0.0036,1.7876,0.052,0.0426,0.1779,0.4901,-0.0412,1.436,0.313,0.5925,0.6605,0.0868,-0.0141,0.3881,1.2901,0.7452,1.2526,0.3059,0.864,0.3085,0.5888,1.3452,-0.0217,0.1624,0.0426,0.8242,-0.0338,-0.0287,1.048,0.9641,0.9573,1.2843,1.196,1.946,0.0108,2.8108,0.8432,0.4076,0.1833,-0.0048,0.2085,0.6561,1.1501,1.2876,1.1591,1.9987,1.1108,0.268,1.5206,0.881,0.1683,0.4251,0.3803,0.1465,0.5046,1.3897,0.4841,0.2332,0.5166,1.278,0.2979,0.6951,0.9644,-0.1098,0.372,1.1333,0.2511,-0.0176,0.4169,1.899,0.0035,-0.0715,0.5648,0.0615,0.0482,0.3247,0.1797,-0.0454,-0.0431,0.0604,Control
Utah__C10,0.342,0.714,0.9506,1.3792,0.6968,0.8374,1.4736,1.0482,0.0765,1.789,0.0634,0.1716,0.2722,0.518,-0.0021,1.3706,0.3481,0.5969,0.6368,-0.0206,-0.0836,0.4258,1.3027,0.7992,1.2452,0.3537,0.9088,0.3185,0.4129,1.2656,-0.0919,0.1868,0.0471,0.8353,0.0625,-0.0621,1.031,1.0153,0.9137,1.1587,1.3181,2.007,0.0123,2.9163,1.2104,0.5628,0.1489,0.0212,0.2548,0.5675,1.2514,1.4217,1.3239,2.0775,1.0914,0.2323,1.5613,0.854,0.2527,0.3825,0.3152,0.1704,0.4828,1.5438,0.4739,0.1542,0.5432,1.2172,0.2703,0.7278,0.9586,-0.0434,0.4399,1.3005,0.1674,-0.0324,0.4583,1.8119,-0.0309,-0.0299,0.7244,-0.0538,0.0116,0.2655,0.1093,-0.0549,-0.0498,0.0862,BRCACancer
Utah__C11,0.3517,0.962,1.1625,2.0062,1.0525,1.1954,1.3769,1.3615,0.0061,1.7399,0.1419,0.1093,0.2355,0.5278,-0.0476,1.8082,0.4113,0.7094,0.8274,0.0545,-0.0513,0.5761,1.6729,0.8286,1.5328,0.3967,0.8032,0.5101,0.5583,1.3754,-0.0043,0.3137,0.0965,0.8964,0.0112,-0.0514,1.387,1.346,1.2633,1.4946,1.2045,1.9605,0.0034,3.0611,1.0609,0.5267,0.2968,0.0524,0.2244,0.7633,1.1799,1.2941,1.2713,1.8986,1.1242,0.4405,1.6979,1.0401,0.1869,0.5718,0.4665,0.29,0.6107,1.5467,0.7245,0.2335,0.7038,1.5603,0.3382,0.8178,1.2332,-0.1338,0.4263,1.4159,0.2723,-0.0434,0.6416,2.1045,0.0176,-0.0488,0.811,0.0501,0.0821,0.4903,0.4509,-0.0356,-0.0164,0.0782,Control
Utah__C12,0.2659,0.5783,0.7966,1.2922,0.4956,0.6328,0.8643,0.9045,-0.0247,1.1849,0.1293,0.0687,0.1429,0.5284,-0.03,1.3033,0.2036,0.5239,0.5646,0.1056,-0.081,0.3869,0.954,0.4248,1.1452,0.2972,0.797,0.3112,0.4873,1.0982,-0.0056,0.182,0.0457,0.5623,-0.0149,-0.0435,0.9292,0.8453,0.6622,1.1859,0.8912,1.4375,0.0425,2.3063,0.8112,0.5103,0.1833,-0.0252,0.0767,0.5307,0.7623,0.9928,0.88,1.4002,0.6991,0.2261,1.4198,0.8388,0.1197,0.2652,0.3275,0.1464,0.453,0.9401,0.3333,0.1352,0.5118,1.1479,0.2246,0.4174,0.7972,-0.0279,0.3777,0.9777,0.1685,-0.0077,0.3086,1.6976,-0.1108,-0.0088,0.4262,0.0206,0.0404,0.2021,0.2157,-0.086,-0.0038,0.0503,BRCACancer
Utah__D01,1.0558,0.5724,0.7318,2.0274,0.6707,0.9758,1.4884,1.4633,0.0692,1.8935,0.0392,0.0348,0.7503,0.0867,-0.0662,1.9131,0.1336,0.6018,0.702,0.1398,-0.0163,1.4112,1.5553,0.8547,1.5757,0.8331,0.5569,0.372,0.5782,1.4229,-0.0618,0.6415,0.1165,1.2541,0.0499,-0.0671,1.2986,1.094,1.0254,1.6564,1.5223,1.6606,-0.044,1.9795,1.891,0.1704,0.1571,-0.0267,0.0748,0.8044,1.2857,1.2195,1.1469,1.3874,1.3944,0.0953,1.677,0.7586,0.1315,0.8801,0.3887,0.1559,1.5047,1.6255,0.7678,0.058,1.9158,1.2261,0.5159,1.1288,1.1947,-0.1378,0.7222,1.7049,0.86,0.0279,0.4477,1.8574,-0.1036,-0.0468,0.37,-0.0156,-0.0379,0.1174,0.2102,-0.1218,-0.1517,0.2152,BRCACancer
Utah__D02,0.3337,0.8152,1.5218,1.8869,0.7247,0.9709,1.4977,1.3231,0.003,1.6802,0.2285,0.0672,0.247,0.6939,-0.0607,1.7262,0.2235,0.6343,0.7363,0.0819,-0.045,0.5584,1.3954,0.7567,1.3968,0.3551,0.8267,0.4568,0.4979,1.1211,-0.0718,0.2143,0.0443,0.8039,-0.0028,-0.0375,1.254,1.0412,1.0754,1.1874,1.2184,1.8134,0.0243,2.9727,0.862,0.6371,0.2339,0.0588,0.0772,0.6557,1.1494,1.7441,1.1918,1.923,1.0319,0.2885,1.712,0.9158,0.249,0.4381,0.4133,0.2033,0.6567,1.3262,0.6171,0.2591,0.563,1.4141,0.3422,0.7383,1.0658,-0.0221,0.446,1.118,0.2799,-0.0225,0.6359,2.0319,-0.0192,-0.035,0.5463,0.0154,0.0142,0.3654,0.3172,-0.0332,-0.0193,0.032,BRCACancer
Utah__D03,0.292,0.654,1.1774,1.6037,0.5766,0.8277,1.2549,1.1635,-0.1187,1.6781,0.0891,0.1405,0.2455,0.6602,-0.0416,1.6352,0.2228,0.6075,0.6722,0.0315,-0.0793,0.5042,1.3499,0.6883,1.412,0.3207,0.8064,0.3427,0.496,1.1988,-0.0622,0.1497,0.0424,0.8155,0.0249,-0.0255,1.1179,0.9962,0.9668,1.2409,1.0942,1.6918,0.0639,2.4588,0.745,0.6503,0.1862,0.0248,0.1577,0.5857,1.0202,1.2292,1.1583,1.8496,0.8686,0.1917,1.6481,0.9147,0.2238,0.4145,0.3607,0.2315,0.5664,1.3647,0.5284,0.1508,0.6868,1.2419,0.2681,0.6003,0.9216,-0.0849,0.3945,0.9001,0.308,0.0499,0.4349,1.8247,-0.0856,-0.0111,0.5427,-0.0535,-0.033,0.3056,0.1086,-0.0172,-0.088,0.0676,BRCACancer
Utah__D04,0.3463,0.6925,1.2943,1.8245,0.8207,1.0682,1.3986,1.2884,-0.0377,1.7915,0.0778,0.163,0.2742,0.4673,-0.0306,1.7776,0.2306,0.638,0.7289,0.0203,-0.065,0.5404,1.3736,0.7273,1.6251,0.4132,0.7792,0.4717,0.4971,1.2154,-0.0975,0.1805,0.0379,0.894,0.0094,-0.0409,1.2735,1.0974,1.0667,1.2527,1.2616,1.9513,-0.0709,2.9415,1.0071,0.4961,0.1982,0.0027,0.1454,0.7031,1.2215,1.3219,1.2135,1.7559,1.1519,0.2922,1.6749,0.9905,0.2561,0.5941,0.3936,0.2212,0.7511,1.3557,0.6546,0.0836,0.9915,1.3386,0.356,0.8315,1.1907,-0.1127,0.4384,1.1186,0.3448,0.0253,0.6633,1.9834,-0.0865,-0.0181,0.5394,0.015,0.0392,0.1994,0.2779,-0.0625,-0.0337,0.1608,BRCACancer
Utah__D05,0.3754,0.816,1.4329,1.9168,0.741,1.0563,1.4245,1.1492,0.0603,1.9316,0.0292,0.0813,0.3188,0.6568,-9e-04,1.5737,0.224,0.7055,0.6837,0.0468,-0.0988,0.3859,1.622,0.7891,1.5193,0.4322,0.8903,0.3436,0.5302,1.2315,-0.0528,0.1735,0.0632,0.9202,0.0529,-0.0775,1.157,1.155,1.0201,1.5219,1.219,2.198,-0.0873,3.2242,0.738,0.6252,0.2312,0.0467,0.243,0.6079,1.1295,1.4639,1.2434,1.8809,1.0518,0.1649,1.6996,0.8171,0.249,0.5086,0.3797,0.1803,0.566,1.6067,0.601,0.0948,0.5335,1.3071,0.387,0.7064,1.1084,0.0852,0.4587,0.8602,0.3306,0.0387,0.4684,2.0627,0.0122,-0.0264,0.865,-0.0885,0.1624,0.3744,0.1092,-0.0934,-0.0111,0.1336,BRCACancer
Utah__D06,0.4245,0.9562,1.48,2.2198,0.9472,1.2845,1.5403,1.3435,0.0264,1.8982,0.1192,0.1412,0.3147,0.5355,-0.019,1.7506,0.396,0.692,0.7939,0.1324,-0.058,0.5098,1.673,0.9425,1.5134,0.4637,0.788,0.5196,0.5056,1.4059,-0.089,0.2734,0.0378,1.0235,0.0355,-0.0738,1.373,1.2333,1.2309,1.5093,1.3989,2.086,0.0096,3.0671,1.0686,0.4844,0.2236,0.0319,0.1907,0.7781,1.2429,1.3996,1.3222,1.8966,1.2257,0.3293,1.7145,1.0635,0.1949,0.6168,0.4386,0.3165,0.7758,1.6435,0.7653,0.1435,0.8682,1.468,0.3766,0.886,1.2173,-0.0802,0.502,1.2427,0.3062,-0.019,0.6761,2.1794,0.0553,-0.0416,0.7225,0.0084,0.0959,0.4206,0.3415,-0.097,-0.0667,0.1001,BRCACancer
Utah__D07,0.3478,0.8877,1.3377,2.1409,0.8904,1.1579,1.4636,1.2675,0.0855,1.8117,0.2091,0.14,0.2215,0.6815,-0.0193,1.6982,0.5176,0.6999,0.773,0.1259,-0.066,0.4628,1.7462,0.801,1.4296,0.3692,0.8142,0.4464,0.5469,1.1971,-0.0541,0.2013,0.0483,0.9081,0.057,-0.0154,1.3189,1.0653,1.216,1.3347,1.1585,1.9997,0.0753,2.8966,0.7566,0.5927,0.2617,0.03,0.4485,0.7349,1.2075,1.3586,1.3326,1.8583,1.2167,0.3002,1.7148,0.9348,0.2136,0.5184,0.4559,0.228,0.6431,1.6082,0.6652,0.174,0.5319,1.4913,0.3643,0.8111,1.288,-0.0916,0.4182,1.0215,0.1994,0.0093,0.5807,2.1161,0.1589,-0.0714,0.7613,0.0054,0.1084,0.5088,0.1657,-0.0697,0.0011,0.0661,Control
Utah__D08,0.3066,0.7098,1.3303,1.6889,0.6151,0.9017,1.1169,0.9839,0.0218,1.5557,0.1394,0.0802,0.179,0.4573,0.0174,1.3271,0.2014,0.5626,0.595,0.093,-0.044,0.4685,1.2069,0.5553,1.2683,0.3214,0.8441,0.3309,0.4991,1.2096,-0.0428,0.2119,0.1417,0.7363,0.0611,-0.0554,1.0896,1.1195,0.9137,1.3587,1.0411,1.7568,-0.007,2.4922,0.8411,0.4862,0.1376,0.0636,0.2736,0.6407,0.9695,1.1863,0.9322,1.6235,1.0438,0.1486,1.5336,0.8146,0.1802,0.3849,0.3521,0.2537,0.4499,1.2116,0.4829,0.1099,0.5913,1.1777,0.2159,0.5506,0.9314,-0.0571,0.3225,0.9393,0.2032,-0.0311,0.3698,1.9645,-0.0506,-0.0061,0.4182,0.0568,-0.0104,0.2535,0.131,-0.0497,-0.0403,0.0616,Control
Utah__D09,0.3962,0.8114,1.3465,2.0724,0.8687,1.0917,1.4624,1.1948,0.0085,1.7265,0.0931,0.1877,0.2556,0.53,-0.0099,1.601,0.1282,0.6435,0.7035,0.0416,-0.0565,0.4708,1.3926,0.839,1.4266,0.3942,0.6923,0.4244,0.4684,1.4072,-0.1047,0.2391,-0.0256,0.882,-0.0215,-0.0791,1.2141,1.1819,1.0241,1.4268,1.256,2.0723,-0.0126,2.9893,1.1377,0.5502,0.2593,0.0187,0.1546,0.6937,1.1314,1.2944,1.2372,1.7543,1.1358,0.2507,1.5693,1.0398,0.2203,0.4905,0.4165,0.202,0.5417,1.506,0.6269,0.1515,0.6223,1.3852,0.3347,0.7371,1.0754,-0.1271,0.4513,1.3571,0.2305,0.0206,0.6046,1.9537,-0.0689,-0.0205,0.7407,-0.0645,-0.0043,0.2596,0.2259,-0.0799,-0.0437,0.0848,Control
Utah__D10,0.3118,0.7267,1.2266,1.5009,0.9228,1.1025,1.2564,1.1877,0.0079,1.4728,0.079,0.1806,0.2751,0.3122,-0.0151,1.6859,0.2813,0.4594,0.6459,0.0834,-0.0413,0.4586,1.0628,0.6229,1.581,0.3646,0.8381,0.3991,0.5158,1.237,0.0045,0.2232,0.1396,0.6619,0.0665,-0.0121,1.0252,1.0901,1.0223,1.0281,0.9598,1.7488,0.0031,2.5983,0.7404,0.4604,0.1468,0.0229,0.1345,0.6946,1.0396,1.2117,0.9305,1.6518,0.9033,0.1782,1.6679,0.8457,0.1287,0.4452,0.3482,0.1809,0.5464,1.2498,0.6817,0.1128,0.6009,1.2282,0.3177,0.6175,1.21,-0.0831,0.3825,0.9888,0.1995,-0.0031,0.3741,2.4259,0.0385,-0.0499,0.5946,-0.1176,0.0927,0.2504,0.1764,-0.105,-0.0309,0.0738,Control
Utah__D11,0.1708,0.4415,0.7113,0.9832,0.4392,0.3623,0.6866,0.7755,-0.0384,1.0388,0.0455,-0.0843,0.0523,0.1944,2e-04,0.9165,0.0833,0.378,0.4,0.0804,0.0579,0.3552,0.633,0.3337,0.8295,0.2333,0.4056,0.2183,0.5927,1.07,0.0271,0.2003,0.143,0.4698,0.0077,-0.0067,0.6508,0.7018,0.5979,0.8979,0.6449,1.1938,-0.0425,1.5273,0.705,0.2612,-0.0125,0.0857,0.0463,0.4467,0.5635,0.7339,0.4936,0.9607,0.6526,0.0418,0.9471,0.3809,-0.005,0.46,0.1474,0.1739,0.3699,0.6441,0.2462,0.0181,0.479,0.8611,0.1631,0.2635,0.5013,-0.225,0.2171,0.8224,0.1385,-0.0157,0.3432,1.482,-0.2313,-0.0202,0.2618,-0.0123,-0.0414,0.0597,0.2688,-0.0118,-0.1793,-0.0068,Control
Utah__D12,0.2792,0.5938,0.7849,1.8377,0.7654,0.9289,0.976,1.0953,0.0051,1.3738,0.0557,0.0716,0.1638,0.2314,-0.0257,1.4805,0.1752,0.5797,0.5423,0.1204,-0.0072,0.4527,1.1117,0.4532,1.4151,0.3141,0.6741,0.352,0.6041,1.234,-0.0197,0.2325,0.0685,0.5645,0.0103,-0.0553,1.1224,1.0597,0.8866,1.1197,0.9431,1.7741,-0.0858,2.6901,0.6528,0.2633,0.1076,-0.0252,0.0985,0.6671,0.8506,0.9876,0.9366,1.3328,0.8124,0.2464,1.4867,0.9554,0.073,0.4226,0.3598,0.3169,0.5219,1.0526,0.5634,0.1598,0.5213,1.3548,0.194,0.4739,0.9956,-0.1539,0.3247,0.9832,0.1895,-0.0145,0.5435,2.2053,-0.0163,-0.0287,0.3598,0.0573,-0.0424,0.0974,0.1723,-0.0892,-0.0111,0.0344,Control
Utah__E01,0.3479,0.6,0.6005,1.7949,0.6296,0.8615,1.3108,1.0924,-0.0232,1.6846,0.0591,0.0038,0.2464,0.029,-0.0372,1.4516,0.1177,0.4622,0.6014,0.085,-0.0563,0.3887,1.3141,0.6053,1.4031,0.428,0.8422,0.2755,0.6374,1.3649,-0.0165,0.0979,-0.0758,0.7001,-0.0465,-0.0793,1.1803,1.0913,0.8855,1.1641,1.0068,2.1796,0.0463,3.0096,0.6942,0.0372,0.1355,0.019,0.0718,0.4987,0.9334,0.9766,1.0741,1.5913,1.0877,0.133,1.5713,0.7767,0.0689,0.4081,0.3564,0.0506,0.4637,1.3234,0.5183,0.0675,0.447,1.2735,0.279,0.5953,0.8975,-0.061,0.3548,1.1551,0.2226,-0.0413,0.4017,2.1017,0.0365,-0.0501,0.4527,-0.0375,0.0176,0.1733,0.2174,-0.0601,-0.093,0.0735,BRCACancer
Utah__E02,0.4643,0.9078,1.5831,1.9187,1.0047,1.1221,1.7482,1.3505,0.0844,1.9677,0.138,0.1228,0.3488,0.7386,-0.0216,1.699,0.375,0.5914,0.7641,0.0408,-0.1017,0.5135,1.4626,0.9259,1.4048,0.5266,0.7637,0.4329,0.5436,1.2473,-0.0466,0.3294,0.0561,0.8895,-2e-04,-0.0734,1.2,1.1422,1.082,1.2624,1.3706,2.0506,-0.0163,3.2283,1.4106,0.7077,0.257,0.0724,0.1775,0.6113,1.4187,1.4768,1.4214,2.008,1.3123,0.3311,1.5948,1.0066,0.3188,0.5434,0.3982,0.2484,0.6074,1.5839,0.6108,0.1392,0.7097,1.3912,0.4273,0.8881,1.0286,-0.0036,0.5991,1.5412,0.2513,-0.0018,0.59,1.9084,0.0395,-0.0688,0.8474,-0.0739,0.1805,0.3291,0.3278,-0.0958,-0.0298,0.0214,Control
Utah__E03,0.3225,0.7586,1.0323,2.0646,1.0327,1.1822,1.4211,1.3706,0.0298,1.6359,0.2101,0.1283,0.2171,0.4577,-0.0163,1.7561,0.3728,0.7193,0.8478,0.0864,-0.0704,0.4654,1.6236,0.7133,1.5979,0.3929,0.9867,0.4693,0.6218,1.1597,-0.0448,0.3045,-0.0382,0.7661,0.0041,-0.0518,1.33,1.2796,1.1297,1.4891,1.1428,2.16,0.0578,2.9213,0.979,0.5064,0.288,0.0514,0.2269,0.7398,1.0946,1.2558,1.2469,1.8502,1.0162,0.393,1.8187,1.1335,0.159,0.5501,0.3878,0.2674,0.5598,1.3712,0.6955,0.2,0.5567,1.5076,0.243,0.5972,1.2022,-0.0155,0.4652,1.2222,0.2732,-0.0167,0.5594,2.0852,0.0973,-0.053,0.7942,0.0151,0.0235,0.3907,0.3092,-0.0472,-0.0265,0.0513,Control
Utah__E04,0.4557,0.9837,1.4626,2.3754,1.0717,1.0777,1.4685,1.2958,0.0777,1.8675,0.2189,0.1237,0.3349,0.779,-0.0301,1.7457,0.2901,0.6947,0.8803,0.1117,-0.0864,0.5206,1.8379,0.8834,1.5412,0.4422,0.791,0.5544,0.5743,1.5594,-0.0913,0.326,-0.0683,1.0548,-0.0123,-0.0118,1.4849,1.1433,1.0522,1.6159,1.3337,2.2546,0.0111,3.1107,1.2789,0.7521,0.3533,0.0433,0.1248,0.7936,1.2981,1.4772,1.513,1.7236,1.206,0.4236,1.7083,1.2731,0.3061,0.5435,0.5826,0.3343,0.68,1.6953,0.79,0.2866,0.8197,1.6955,0.3938,0.8595,1.2456,-0.0881,0.5087,1.6904,0.1828,0.0139,0.7239,2.0352,0.0156,-0.0335,0.9529,0.0486,0.1512,0.4656,0.3606,-0.0556,0.1135,0.1154,Control
Utah__E05,0.5428,0.6822,1.3686,1.9487,0.8064,0.9936,1.4543,1.149,0.0269,1.769,0.1311,0.2903,0.3255,0.7679,0.0576,1.6234,0.1832,0.5352,0.6352,0.0978,-0.0444,0.5085,1.2143,0.8535,1.227,0.4746,0.6288,0.3934,0.4914,1.3049,-0.0743,0.3128,0.0547,0.8801,0.1036,-0.1034,1.0857,1.0923,0.9732,1.0804,1.3495,1.567,-0.1081,2.8054,1.4867,0.6264,0.1331,0.0846,0.2652,0.55,1.3184,1.5197,1.1958,1.8244,1.3142,0.2696,1.4644,0.8005,0.2848,0.3906,0.2941,0.1632,0.5937,1.4116,0.5058,0.0464,0.7334,1.2875,0.4185,0.9182,0.9873,-0.0176,0.5058,1.3682,0.1451,0.0804,0.496,1.9113,-0.0186,0.0078,0.6698,-0.011,0.1474,0.1775,0.2738,-0.1627,-0.1517,0.0999,Control
Utah__E06,0.343,0.5429,1.0605,1.211,0.5818,0.8472,1.2151,1.0223,0.0373,1.7315,-0.0684,0.0892,0.3988,0.238,0.0779,1.535,0.1209,0.3489,0.4298,-0.0088,-0.0245,0.3727,1.0667,0.6928,1.2853,0.5171,0.5216,0.1063,0.5063,1.4442,-0.0754,0.1195,0.2024,0.7814,0.108,-0.1162,0.8662,1.0414,0.8541,1.0965,1.0716,1.6602,-0.1678,2.4898,0.5624,0.297,-0.0166,0.0976,0.2367,0.5865,1.0115,1.1302,0.824,1.8507,1.0073,-0.038,1.4397,0.4629,0.0937,0.4472,0.135,0.0742,0.5813,1.313,0.4854,-0.1099,0.3891,0.9001,0.3952,0.7624,0.9045,-0.0918,0.4188,0.619,0.4186,0.1053,0.2333,1.9048,-0.1432,0.067,0.5701,-0.0929,0.0504,-1e-04,0.1364,-0.1658,-0.1731,0.1775,BRCACancer
