@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 10497 numeric
@attribute 10681 numeric
@attribute 107 numeric
@attribute 10815 numeric
@attribute 109 numeric
@attribute 1103 numeric
@attribute 114 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1312 numeric
@attribute 1385 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 1621 numeric
@attribute 163 numeric
@attribute 1644 numeric
@attribute 1739 numeric
@attribute 1741 numeric
@attribute 1742 numeric
@attribute 2036 numeric
@attribute 22999 numeric
@attribute 23236 numeric
@attribute 23426 numeric
@attribute 27092 numeric
@attribute 27330 numeric
@attribute 2744 numeric
@attribute 2752 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2892 numeric
@attribute 2897 numeric
@attribute 2898 numeric
@attribute 2899 numeric
@attribute 2900 numeric
@attribute 2901 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 3265 numeric
@attribute 4128 numeric
@attribute 4193 numeric
@attribute 43 numeric
@attribute 4646 numeric
@attribute 4747 numeric
@attribute 4905 numeric
@attribute 5170 numeric
@attribute 51764 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 54331 numeric
@attribute 54874 numeric
@attribute 5567 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 55799 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 55970 numeric
@attribute 57030 numeric
@attribute 5864 numeric
@attribute 5894 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 59283 numeric
@attribute 59345 numeric
@attribute 60482 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 6507 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6531 numeric
@attribute 6571 numeric
@attribute 6582 numeric
@attribute 6616 numeric
@attribute 6804 numeric
@attribute 6812 numeric
@attribute 6844 numeric
@attribute 6853 numeric
@attribute 6854 numeric
@attribute 6857 numeric
@attribute 7054 numeric
@attribute 7166 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 777 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 80852 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 81539 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8224 numeric
@attribute 83988 numeric
@attribute 84254 numeric
@attribute 88 numeric
@attribute 9254 numeric
@attribute 94235 numeric
@attribute 9463 numeric
@attribute 9495 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C05,-0.1104,-0.0774,-0.0319,0.1488,0.0866,0.1409,0.1825,-0.0039,-0.1344,1.1847,0.7084,0.4347,1.1885,0.9345,0.3651,0.0599,0.5997,-0.0481,0.2515,0.1183,0.2393,-0.0117,-0.0082,0.1343,-0.097,-0.0637,-0.103,0.8021,0.8171,1.248,0.6037,0.0442,0.2604,0.031,0.5167,0.5232,-0.0875,0.0109,-0.0775,-0.0477,-0.0767,-0.1065,-0.0097,0.039,-0.0313,0.1123,-0.0145,-0.0952,-0.1311,-0.0504,0.0925,0.2915,-0.0356,0.7516,0.0491,0.0982,0.2109,0.3774,0.5665,0.2188,1.42,0.4578,0.775,-0.0135,0.7842,0.1022,0.4343,0.0341,0.0555,1.4746,0.006,0.0383,0.2215,1.2742,-0.0834,0.234,0.2221,0.7771,-0.1325,0.9079,0.0514,1.0666,-0.0516,-0.0385,0.002,0.0408,0.1664,0.1633,0.0962,0.0027,-0.1625,0.1629,0.0493,1.2532,0.1033,-0.09,-0.1096,0.0403,-0.0344,-0.0069,0.0125,0.0023,-0.0375,0.1519,-0.0418,0.0778,0.0012,1.9028,0.7238,2.268,7e-04,0.525,0.2433,1.5279,0.1315,0.3484,0.3868,-0.0536,0.0228,0.0904,-0.0412,0.1189,0.2223,0.1256,0.0602,BRCACancer
Utah__C06,-0.0869,-0.066,-0.0549,0.0573,0.0469,-0.0245,0.0281,-0.0645,-0.1358,0.339,0.3796,0.1503,0.2594,0.2038,0.2753,5e-04,0.2782,0.0452,0.0617,0.0821,-0.0472,0.014,-0.1377,0.0014,-0.072,-0.0396,-0.035,0.4498,0.1276,0.5126,0.1141,0.1339,0.1791,0.0855,0.2074,0.2948,-0.0129,-0.3687,-0.0471,-0.124,-0.0899,-0.1159,-0.1187,0.061,-0.0399,0.0638,-0.0614,-0.0949,-0.0767,-0.0832,-0.1827,0.1733,0.0293,0.093,-0.1071,-0.1405,-0.2704,0.0397,0.225,0.1538,0.3368,0.1341,0.1645,-0.0769,0.1826,-0.0098,0.3943,-0.0052,-0.1207,0.6234,0.0582,0.1335,0.1048,0.3849,0.0522,-0.0138,0.1394,0.0421,-0.0985,0.3739,0.0322,0.2922,0.1405,-0.0691,-0.019,-0.0248,0.1576,0.1695,0.0135,0.0526,-0.2395,-0.0513,-0.045,0.4481,-0.0022,0.0359,-0.1295,0.0264,-0.1467,0.0553,0.1187,0.0057,-0.1075,-0.1079,-0.0024,0.0344,0.0585,0.8072,0.2412,1.2797,-0.0063,0.1183,0.5064,0.6991,0.0699,0.1522,0.1362,0.0355,2e-04,0.0977,0.0022,0.067,-0.0832,0.0184,-0.2729,Control
Utah__C07,-0.1208,-0.1392,-0.0518,0.1815,0.042,0.1038,0.1768,-0.0457,-0.1527,1.3345,0.6832,0.3946,1.3346,0.8336,0.4038,-0.0725,0.6966,-0.0374,0.3818,0.264,0.2556,-0.0811,-0.0404,0.2128,-0.0675,-0.056,-0.0694,1.0323,0.8278,1.3045,0.5113,0.0136,0.1682,0.0209,0.5275,1.0636,-0.0691,0.2233,-0.0809,-0.022,-0.1047,-0.1466,-0.039,0.0474,-0.0676,0.0424,-0.0577,-0.126,-0.1416,-0.0811,-0.0563,0.3587,-0.047,0.9382,0.0062,0.3286,0.1105,0.4471,0.5542,0.2364,1.4462,0.415,0.9158,0.0559,1.0252,0.1355,0.5835,0.0314,-0.0586,1.5948,0.0094,-0.03,0.2158,1.4035,-0.0458,0.2194,0.1775,0.7691,-0.1401,0.865,0.0562,1.3248,-0.112,-0.1163,-0.0189,0.018,0.2105,0.1988,0.2943,0.0287,-0.1754,0.1671,0.0074,1.395,0.0535,-0.0299,-0.0909,0.0231,-0.0752,-0.0123,0.0099,0.0048,-0.0416,0.1488,-0.0625,0.051,-0.0464,2.1872,0.4905,2.3526,0.0204,0.6813,0.1626,1.8212,0.0996,0.4351,0.4305,-0.0712,0.1288,0.148,0.0268,0.2397,-0.0506,0.2596,0.1969,Control
Utah__C08,-0.1286,-0.095,-0.0053,0.2662,0.0923,0.0868,0.3051,-0.0451,-0.1304,1.3618,0.7475,0.3899,1.5226,1.0411,0.511,0.013,0.7173,-0.0289,0.3805,0.2262,0.3178,-0.0187,-0.0682,0.1185,-0.0643,-0.04,-0.0947,1.0367,0.9854,1.2634,0.5502,0.0744,-0.0384,0.0194,0.6813,1.8782,-0.1722,0.3786,-0.0719,-0.0755,-0.0888,-0.0905,-0.0795,0.0124,-0.0091,0.0534,-0.0628,-0.0873,-0.1386,-0.1029,-0.1245,0.4274,-0.0394,1.2027,-0.0168,0.1932,0.2871,0.5142,0.6328,0.2307,1.5518,0.5224,1.0777,0.1898,0.9588,0.2511,0.6781,0.0181,-0.0985,1.5956,-0.0155,0.0218,0.072,1.4509,-0.0568,0.5048,0.1475,0.7952,-0.0782,0.8782,0.0918,1.5351,-0.0343,-0.0948,-0.029,0.0141,0.2508,0.1819,0.3492,0.0019,-0.131,0.1834,0.1646,1.5818,0.0584,-0.0482,-0.1257,0.0422,-0.0074,-0.0042,-0.0129,0.0196,-0.0826,0.247,-0.0931,0.1806,-0.036,2.1154,0.6443,2.1934,-0.0106,0.8595,0.2699,1.8619,0.1115,0.4601,0.4703,-0.0748,0.1648,0.2998,0.0112,0.1864,0.1608,0.3222,0.356,Control
Utah__C09,-0.035,-0.0673,-0.0156,0.2216,0.0387,0.0243,0.2007,0.0062,-0.1348,1.3655,0.7252,0.3879,1.3704,0.9448,0.4066,-0.0153,0.6075,-0.0429,0.3482,0.1588,0.2344,-0.0405,-0.0661,0.1288,-0.0887,-0.0256,-0.0755,0.9903,0.9786,1.2995,0.606,0.0857,0.1856,-0.011,0.4956,1.2651,-0.1511,0.191,-0.0889,-0.0919,-0.0612,-0.0875,-0.0924,0.007,-0.0388,0.0853,-0.0072,-0.0951,-0.1192,-0.0848,0.0368,0.3039,-0.0132,0.9403,0.0935,0.1297,0.1904,0.4391,0.6346,0.2164,1.384,0.4887,0.867,0.0239,0.9445,0.1133,0.5262,-0.0286,0.0055,1.4942,-0.027,0.0744,0.2919,1.3951,-0.0643,0.3036,0.2482,0.8274,-0.1838,0.8696,0.0469,1.2381,-0.0723,-0.0108,-0.0445,0.0035,0.1578,0.166,0.235,0.0644,-0.1107,0.0279,0.054,1.4535,0.1068,-0.093,-0.1039,0.0994,-0.0237,0.0148,0.0356,-0.041,-0.0847,0.1839,-0.0359,0.1372,-0.0415,2.1194,0.6773,2.34,-0.0661,0.6537,0.1676,1.666,0.0849,0.4221,0.4237,-0.0216,0.1015,0.1743,-0.0463,0.1729,0.2158,0.2517,-0.0519,Control
Utah__C10,-0.1158,-0.0876,-0.0403,0.2022,0.0859,0.069,0.2589,0.0165,-0.1857,1.6411,0.6631,0.4539,1.4817,0.9829,0.3492,0.0499,0.6209,-0.0369,0.3676,0.1104,0.2625,-0.0738,-0.0152,0.1241,-0.0565,-0.0989,-0.0888,0.9511,1.0509,1.4588,0.659,0.0405,0.187,0.0828,0.5968,1.6636,-0.035,0.2075,-0.0691,-0.0226,-0.1034,-0.0903,-0.0294,0.0202,-0.0453,0.05,-0.0227,-0.0784,-0.113,-0.0896,0.031,0.3144,-0.026,0.89,0.0958,0.0563,0.2785,0.4077,0.547,0.2073,1.4574,0.5366,0.7883,0.1855,1.1142,0.11,0.4866,0.0169,-0.0229,1.5345,0.0142,0.0479,0.1298,1.5473,-0.0658,0.3715,0.1887,0.8727,-0.1281,1.0362,0.1069,1.1063,-0.0759,-0.0691,0.0247,-0.0352,0.169,0.1705,0.2315,0.0348,-0.1738,0.1665,0.0541,1.3639,0.0106,-0.0419,-0.1202,0.0567,-0.0269,-0.0254,0.0158,0.025,-0.0348,0.1876,-0.0464,0.0763,-0.0176,2.0484,0.749,2.5271,-0.006,0.7936,0.2618,1.613,0.1047,0.4183,0.4046,-0.0584,0.0798,0.1786,-0.0113,0.1724,0.1963,0.1706,0.2183,BRCACancer
Utah__C11,-0.0317,-0.0689,-0.0121,0.5371,0.0259,0.092,0.3344,0.0312,-0.1081,1.3945,0.802,0.5013,1.3856,1.1519,0.599,0.001,0.7725,-0.0573,0.4534,0.3209,0.3286,-0.0554,-0.0816,0.2008,-0.0625,-0.0212,-0.0624,1.1022,0.9565,1.2804,0.6397,0.0596,0.0892,0.034,0.7098,2.0208,-0.0973,0.6415,-0.104,-0.0791,-0.0862,-0.1003,-0.0866,-0.0156,-0.0128,0.0952,-0.0791,-0.0679,-0.0995,-0.0994,-0.0121,0.5154,-0.0454,1.2933,0.0916,0.1598,0.2131,0.5356,0.7405,0.2166,1.7486,0.6509,1.1232,0.1338,0.9625,0.2776,0.7819,-0.0159,-0.0313,1.6696,-0.0278,0.0555,0.2724,1.5501,-0.0316,0.325,0.3234,0.7382,-0.185,0.9912,0.052,1.5074,-0.0524,-0.1362,-0.0703,0.0492,0.1564,0.1976,0.3334,-0.0295,-0.1495,0.1376,0.1185,1.8718,0.1166,-0.0545,-0.1051,0.075,0.0885,0.0044,0.0289,-0.0586,-0.0812,0.2574,-0.0746,0.1532,-0.1073,2.5202,0.814,2.48,-0.0374,0.7325,0.1821,1.9277,0.0411,0.4673,0.5635,-0.038,0.1713,0.2331,-0.0307,0.2087,0.3891,0.3345,0.2096,Control
Utah__C12,-0.136,-0.1232,-0.0147,0.2478,0.0567,0.1292,0.246,-0.053,-0.1373,1.1441,0.7636,0.3967,0.8762,0.6778,0.3521,0.014,0.5281,-0.0184,0.2715,0.1251,0.2357,-0.1007,-0.0698,0.0816,-0.0928,-0.0792,-0.1427,0.7394,0.7409,1.1382,0.4314,0.0143,0.0775,0.0053,0.3162,1.7881,0.1078,-0.224,-0.1039,-0.0839,-0.0862,-0.1545,-0.052,-0.0037,-0.0327,0.0337,-0.0316,-0.0683,-0.1055,-0.0203,-0.015,0.3067,-0.0266,0.5999,0.1244,0.0589,-0.0907,0.2843,0.5107,0.0916,1.1058,0.3364,0.6838,0.1437,0.8069,0.1127,0.523,-0.0233,0.0345,1.3945,0.0254,0.0268,0.2777,0.951,-0.0515,0.1568,0.1162,0.4516,-0.0751,0.6165,0.0329,0.8868,-0.0093,-0.0839,-0.0583,0.0656,0.1515,0.1549,0.3274,-0.0416,-0.1407,0.1424,0.0548,1.3148,0.0694,-0.0614,-0.1263,0.0276,0.0024,-0.0273,0.0276,0.0138,-0.0728,0.037,-0.0712,0.0901,0.0068,2.088,0.4871,2.7461,-0.0338,0.5153,0.3051,1.5409,0.0746,0.2854,0.3352,-0.06,0.0532,0.1132,0.0206,0.0592,0.2665,0.1934,-0.0222,BRCACancer
Utah__D01,-0.1263,-0.0937,-0.0282,0.4859,0.0574,-0.0283,0.2403,0.0085,-0.1166,0.977,0.3734,0.562,1.4964,0.8305,0.6191,-0.002,0.8474,-0.0533,0.7044,0.2236,0.1915,-0.0781,-0.1057,0.5904,-0.0554,-0.0618,-0.0822,1.615,0.8423,1.3641,0.4269,-0.0412,0.1727,-0.0306,0.6374,0.3931,-0.0661,-0.0196,-0.1051,-0.1144,-0.1255,-0.1572,-0.1458,-0.0356,-0.0466,0.0557,-0.1075,-0.0715,-0.1146,-0.0359,-0.238,0.3705,-0.0722,1.0189,-0.0467,-0.0249,0.0891,0.7916,0.781,0.1351,1.7728,0.4982,1.3032,-0.0178,0.7979,0.8469,1.743,0.0317,-0.1646,1.6488,0.0069,0.0497,0.0881,1.628,-0.0201,0.6203,0.1018,0.4941,-0.1704,0.74,0.1299,1.7446,-0.0842,-0.1018,-0.0028,-0.0028,0.1965,0.1203,0.034,-0.0262,-0.1256,0.1165,0.134,1.4679,0.0554,-0.0081,-0.1451,-0.0692,0.1207,-0.0215,0.0192,-0.0085,-0.1299,0.2735,-0.0908,0.228,-0.0043,2.1724,1.2673,1.8206,-0.0204,1.5227,0.2518,2.1595,0.0734,1.0214,0.7343,0.0182,0.3279,0.231,-0.0457,0.0933,0.0701,0.3759,-0.0408,BRCACancer
Utah__D02,-0.1598,-0.059,-0.0294,0.4501,0.0238,0.0678,0.3968,-0.0019,-0.0894,1.4274,0.8271,0.4611,1.5057,0.9773,0.437,0.0238,0.7067,-0.0452,0.3838,0.1737,0.2614,-0.0165,-0.0418,0.1389,-0.0448,-0.0277,-0.0657,0.9968,0.9314,1.3391,0.624,0.0651,0.2333,0.0081,0.4995,1.9802,-0.0129,0.1279,-0.0801,-0.0622,-0.0761,-0.1221,-0.0715,-0.0305,0.0089,0.1115,0.0127,-0.0795,-0.0971,-0.0397,0.059,0.4595,-0.0233,1.0765,0.0439,0.0766,0.2992,0.4292,0.6342,0.1849,1.4931,0.4936,0.8898,0.1582,0.9862,0.1696,0.7261,-0.0231,-0.005,1.6835,-0.0015,0.0139,0.2804,1.3323,-0.0426,0.2622,0.2323,0.8739,-0.1286,0.8611,0.0613,1.3625,-0.041,-0.0619,-0.0351,-0.0215,0.1196,0.1365,0.4694,-0.0254,-0.0886,0.114,0.1301,1.562,0.0524,-0.0799,-0.0906,0.1225,0.0116,-0.0073,0.0296,-0.0655,-0.0685,0.2009,-0.0496,0.1196,0.0072,2.2717,0.713,2.6239,-0.0754,0.6434,0.1335,1.8485,0.0787,0.4972,0.4318,-0.057,0.099,0.1669,0.0025,0.102,0.179,0.2479,0.0526,BRCACancer
Utah__D03,-0.1498,-0.1245,-0.0158,0.368,0.0743,0.093,0.2692,-0.0207,-0.1535,1.4752,0.7586,0.4283,1.2644,1.0066,0.3903,0.0198,0.674,0.0088,0.3089,0.1063,0.2449,-0.0743,-0.0387,0.1297,-0.1271,-0.0978,-0.0389,1.0272,0.9924,1.3568,0.5952,-0.028,0.1285,0.0145,0.6274,1.9185,-0.0897,0.1026,-0.0909,-0.0523,-0.0761,-0.1051,-0.044,0.0302,-0.0636,0.0619,-0.038,-0.1266,-0.1045,-0.059,0.013,0.3398,-0.0607,0.9512,0.0869,0.1192,0.1898,0.4333,0.565,0.1366,1.5735,0.5112,0.7508,0.1383,0.8651,0.1075,0.7203,-0.0039,-0.0945,1.6203,-0.0315,-0.027,0.1893,1.3704,-0.0674,0.2096,0.1831,0.7336,-0.1654,0.8376,0.0728,1.3043,-0.064,-0.0712,5e-04,0.0206,0.176,0.1591,0.4651,-0.017,-0.1449,0.1475,0.0532,1.5397,-0.0185,-0.0902,-0.1137,0.0094,-0.0124,-0.0111,0.0149,5e-04,-0.0724,0.1295,-0.0394,0.1187,0.0156,2.2836,0.7323,2.7264,0.0198,0.546,0.2904,1.6555,0.117,0.5162,0.4186,-0.0529,0.1104,0.1376,-0.0242,0.1319,0.0817,0.2558,-0.0796,BRCACancer
Utah__D04,-0.1095,-0.0661,-0.0546,0.2875,0.0252,0.0975,0.2191,-0.0571,-0.1259,1.4009,0.8717,0.4886,1.4072,1.0792,0.4703,-0.0914,0.6583,-0.038,0.3888,0.1402,0.3519,-0.053,-0.0958,0.2608,-0.0677,-0.107,-0.0646,0.9749,0.9418,1.3047,0.6384,-0.0651,-0.0267,0.0025,0.6885,1.5913,-0.1128,0.1682,-0.1175,-0.0667,-0.0963,-0.093,-0.0985,-0.0274,-0.0211,0.0867,-0.0731,-0.0711,-0.1055,-0.05,0.0463,0.4751,-0.0401,1.0665,0.0839,0.0256,0.6983,0.5861,0.681,0.0873,1.7508,0.707,0.8958,0.1198,0.8834,0.2686,0.7613,-0.0131,-0.0708,1.6468,-0.0252,0.0471,0.1903,1.3615,-0.0553,0.2611,0.1289,0.835,-0.1709,0.9399,0.0503,1.4833,-0.0852,-0.0982,0.0067,-0.0021,0.1088,0.1974,0.2954,0.0015,-0.1357,0.1695,0.124,1.5456,0.0604,-0.1004,-0.0908,0.0393,-0.0277,0.0083,0.0088,-0.0406,-0.0888,0.227,-0.0223,0.1912,0.0097,2.2062,0.9005,2.435,-0.0694,0.7017,0.2303,1.7573,0.0769,0.4587,0.4832,-0.0366,0.0705,0.1912,-0.0051,0.0658,0.1393,0.2658,0.1121,BRCACancer
Utah__D05,-0.1288,-0.1484,-0.0496,0.3406,0.0799,0.0865,0.3479,-0.0537,-0.153,1.6163,0.7935,0.4526,1.433,1.126,0.4021,-0.039,0.6595,-0.0076,0.3959,0.1267,0.2967,-0.0875,-0.0233,0.1398,-0.0899,-0.0906,-0.0758,1.0134,1.3857,1.4874,0.7261,-0.0159,0.0136,0.032,0.7599,1.8034,-0.0429,0.2256,-0.0367,-0.0533,-0.1122,-0.1219,-0.0333,0.0442,-0.0701,0.0694,-0.0851,-0.0947,-0.1467,-0.0531,-0.0369,0.3408,-0.043,1.0128,0.1048,0.197,-0.016,0.4466,0.587,0.1143,1.7049,0.6452,0.8909,0.0993,0.928,0.0823,0.6208,0.0186,-0.124,1.6712,0.0314,-0.0301,0.0962,1.6094,-0.0717,0.1639,0.116,1.0859,-0.0511,1.0758,0.1211,1.3433,-0.0596,-0.1108,0.035,0.0243,0.2046,0.2199,0.3752,0.0044,-0.1489,0.2953,0.0619,1.4521,-0.0223,0.0086,-0.1391,0.0495,-0.0953,-0.0624,0.0062,0.0407,-0.0596,0.2271,-0.0554,0.1698,0.0214,2.2459,0.9038,2.4276,-2e-04,0.4889,0.3055,1.4398,0.1186,0.45,0.4538,-0.0637,0.0909,0.2041,0.0107,0.216,0.1422,0.2869,0.0947,BRCACancer
Utah__D06,-0.0785,-0.0639,0.0208,0.3623,0.0203,0.0627,0.3135,-0.0095,-0.1501,1.4923,0.7596,0.5747,1.548,1.1185,0.5253,-0.0487,0.808,-0.0689,0.4316,0.2594,0.3862,-0.0576,-0.0812,0.2126,-0.0919,-0.0315,-0.0483,1.2421,1.0141,1.3831,0.7018,0.0248,0.2146,-0.015,0.6803,1.5907,-0.067,0.428,-0.0955,-0.0871,-0.1039,-0.1385,-0.106,-0.0037,-0.0635,0.0636,-0.0831,-0.0917,-0.1148,-0.0722,-0.0622,0.5254,-0.0381,1.256,0.0224,0.1202,0.3671,0.5874,0.755,0.0938,1.7435,0.7549,1.0324,0.1114,0.9648,0.251,0.7479,0.0187,-0.0996,1.6859,-0.0202,0.0211,0.2492,1.6458,-0.0237,0.381,0.2833,0.9313,-0.1481,1.0079,0.0955,1.5828,-0.0448,-0.1205,-0.0232,-0.0175,0.1981,0.1628,0.2506,0.0014,-0.1514,0.2349,0.1434,1.6561,0.0693,-0.0587,-0.1255,0.0484,-0.0624,-0.0308,0.0161,-0.0464,-0.0957,0.2808,-0.0735,0.1744,-0.0525,2.352,1.0016,2.2707,-0.0209,0.8224,0.1771,1.9305,0.0911,0.5583,0.5684,-0.0502,0.1495,0.268,-0.0245,0.2102,0.4492,0.3745,0.2344,BRCACancer
Utah__D07,-0.1001,-0.0599,0.0032,0.3834,0.0587,0.0995,0.3543,-0.0225,-0.1151,1.5362,0.8219,0.4747,1.4719,1.1587,0.4853,-0.0275,0.7551,-0.0179,0.4074,0.2536,0.3708,-0.0396,-0.0567,0.2364,-0.0667,-0.0589,-0.0442,1.1447,1.1545,1.354,0.7204,0.0116,0.1557,0.0106,0.6954,2.1024,-0.1351,0.4931,-0.0709,-0.0337,-0.0827,-0.1054,-0.0823,-0.0056,-0.0253,0.0536,-0.0521,-0.0842,-0.1092,-0.0752,0.0146,0.4486,-0.0272,1.2387,0.1566,0.3284,0.1797,0.6227,0.7124,0.0385,1.5877,0.5613,1.0937,0.1888,1.0344,0.1306,0.654,-0.0069,-0.0477,1.6863,7e-04,0.0406,0.2143,1.6109,-0.0686,0.2215,0.2753,0.9002,-0.1447,1.0322,0.0354,1.4686,-0.0762,-0.0973,-0.0305,0.0597,0.1941,0.1963,0.2513,-0.0337,-0.1391,0.3056,0.1002,1.612,0.0748,-0.0696,-0.111,0.0711,-0.0279,-0.0176,0.0423,-0.0243,-0.0806,0.2915,-0.0326,0.1794,-0.0113,2.4516,0.9373,2.5717,-0.021,0.5502,0.1757,1.9521,0.0909,0.3882,0.4904,-0.0484,0.1871,0.1883,-0.0331,0.2566,0.125,0.3619,0.5945,Control
Utah__D08,-0.0246,-0.0636,-0.0513,0.2514,0.0582,0.1266,0.2166,-0.0605,-0.1368,1.2842,0.6283,0.3684,1.1273,0.8354,0.3589,-0.1087,0.573,0.0149,0.2799,0.1285,0.1825,-0.0909,-0.0691,0.0915,-0.0911,-0.0145,-0.1189,0.8944,0.9277,1.2489,0.4497,0.022,0.2512,0.0187,0.4823,1.7142,-0.111,0.0382,-0.0604,-0.0725,-0.1031,-0.1012,-0.0585,0.0698,-0.0604,0.0659,-0.0608,-0.0566,-0.104,-0.003,-0.0878,0.3274,-0.023,0.89,0.0371,5e-04,0.2921,0.3951,0.6194,0.1877,1.505,0.4876,0.769,0.0833,0.899,0.1167,0.5412,0.0151,-0.0472,1.507,0.0335,-0.0071,0.1609,1.2191,-0.0234,0.2178,0.1848,0.6666,-0.0798,0.802,0.0731,1.1791,-0.1568,-0.0847,-0.0131,-0.0312,0.2055,0.2171,0.3091,0.036,-0.1056,0.1453,0.0284,1.362,-0.0208,-0.0223,-0.1537,0.0016,-0.1271,-0.0135,0.0564,0.0145,-0.0888,0.0502,-0.0768,0.084,-0.0515,2.1956,0.6644,2.3454,-0.0097,0.5641,0.3929,1.6409,0.1356,0.343,0.3954,-0.0309,0.0441,0.2179,0.0153,0.1211,0.1536,0.1927,0.1177,Control
Utah__D09,-0.1254,-0.099,-0.0169,0.2565,0.0919,0.1254,0.289,-0.0466,-0.1647,1.441,0.6833,0.5398,1.4706,1.1261,0.4879,-0.0414,0.6591,0.0085,0.4103,0.2366,0.3231,-0.0439,-0.0455,0.1506,-0.0893,-0.0638,-0.1141,0.9842,0.8588,1.3055,0.6407,0.0194,0.2581,-0.0066,0.6879,1.7008,-0.037,0.2334,-0.0825,-0.0923,-0.09,-0.1319,-0.0991,0.0501,-0.0585,0.0847,-0.053,-0.1288,-0.1502,-0.0741,-0.0883,0.4255,-0.0303,1.0174,0.0907,0.0713,0.3958,0.5123,0.6717,0.1601,1.5994,0.6209,0.8928,0.1685,0.8817,0.1647,0.63,0.0181,-0.0707,1.5424,-0.0214,-0.0183,0.2206,1.51,-0.0282,0.4188,0.1328,0.8123,0.0055,0.9681,0.1007,1.4044,-0.1364,-0.1067,0.0367,-0.0315,0.146,0.224,0.3189,-0.0059,-0.144,0.1948,0.1094,1.6138,0.039,-0.098,-0.1,0.0337,-0.0773,-0.0281,-0.0133,-0.0014,-0.0895,0.2249,-0.0525,0.1236,-0.0272,2.1547,0.6787,2.2587,-0.0229,0.8016,0.2175,1.7069,0.0706,0.4559,0.4432,-0.081,0.0603,0.3191,-0.0216,0.1372,0.0149,0.2769,0.1062,Control
Utah__D10,-0.0831,-0.0854,0.0272,0.3041,0.0227,0.0557,0.1483,-0.049,-0.1183,1.6107,1.0449,0.4416,1.2659,0.9296,0.4275,0.0564,0.6344,-0.0243,0.3377,0.1637,0.2213,-0.0385,-0.0827,0.2021,-0.0764,-0.0278,-0.08,0.8903,0.6461,1.1684,0.5153,0.0578,-0.0475,0.0304,0.4738,2.1148,0.0174,0.4466,-0.0732,-0.1003,-0.0814,-0.1145,-0.0678,0.0127,-0.0109,0.0419,-0.0857,-0.0797,-0.0864,-0.0662,-0.0397,0.399,-0.0319,1.0153,0.0841,-0.0213,0.5644,0.5944,0.6726,0.0959,1.2646,0.5034,0.9655,0.08,0.8115,0.192,0.6447,0.0169,-0.031,1.6398,0.0056,8e-04,0.2296,1.2569,-0.0374,0.1987,0.1794,0.6819,-0.1995,0.7366,0.0536,1.3959,-0.1046,-0.0768,-0.0163,-0.0576,0.2055,0.1906,0.2726,-0.0862,-0.1239,0.2496,0.0363,1.5176,-0.0043,-0.0847,-0.0671,-0.0131,-0.0354,-0.0214,0.0256,-0.0271,-0.091,0.0781,-0.0526,0.1076,-0.0503,1.9427,0.5239,2.4714,-0.0112,0.578,0.1943,1.7373,0.1547,0.3513,0.3652,-0.0353,0.1276,0.1788,-0.0179,0.1273,0.0551,0.207,0.1314,Control
