@relation data

@attribute id string
@attribute 10452 numeric
@attribute 11261 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 2876 numeric
@attribute 2890 numeric
@attribute 2891 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 317 numeric
@attribute 4217 numeric
@attribute 4741 numeric
@attribute 4744 numeric
@attribute 4747 numeric
@attribute 4842 numeric
@attribute 54205 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5630 numeric
@attribute 572 numeric
@attribute 57679 numeric
@attribute 581 numeric
@attribute 5868 numeric
@attribute 5879 numeric
@attribute 596 numeric
@attribute 5961 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 6506 numeric
@attribute 6647 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7157 numeric
@attribute 79139 numeric
@attribute 834 numeric
@attribute 836 numeric
@attribute 84134 numeric
@attribute 842 numeric
@attribute 847 numeric
@attribute 9973 numeric
@attribute Class {Control,BRCACancer}

@data
D11,0.2053,0.631,0.4135,0.2337,0.7217,-0.1213,-0.129,-0.0842,-0.0375,-0.1042,-0.0703,-0.3003,0.6572,0.3383,-0.2131,-0.1371,0.1437,-0.0367,0.3639,0.2566,0.4221,0.3973,0.7472,-0.1724,0.4308,0.7126,0.1362,0.1188,0.1739,-0.0087,0.3801,0.3405,0.3377,0.479,-0.0915,0.3702,-0.1638,0.3798,-0.1727,-0.0879,0.4337,-0.1931,0.5672,0.3432,1.0307,1.0838,0.5269,0.2879,0.2618,0.5373,0.3729,Control
D12,0.4944,1.2245,0.6855,0.3282,0.6682,-0.0901,-0.0984,-0.0893,-0.0552,-0.0705,-0.0012,-0.0385,1.4067,0.5048,-0.18,-0.1102,0.3123,-0.0666,0.2351,0.3135,0.6785,0.5864,0.7566,-0.0394,0.6221,0.7899,0.2445,0.1696,0.3169,0.1099,0.6959,0.5185,0.3181,0.5213,-0.0169,0.526,0.0237,0.6431,-0.0293,-0.0333,0.7116,0.174,1.0852,0.5435,1.6414,2.5153,0.7048,0.1641,0.3598,1.0764,0.4984,Control
E01,0.3666,1.3189,0.8725,0.3477,0.6351,-0.0636,0.0058,-0.1141,-0.0747,-0.0763,-0.0811,-0.0396,1.4139,0.51,-0.1189,-0.1027,0.1575,-0.1124,0.7669,0.4116,0.672,0.7565,0.8202,-0.0496,0.7633,0.5664,0.1714,0.05,0.0506,0.1786,0.6381,0.6754,0.2781,0.447,-0.0097,0.2486,-0.0637,0.6204,-0.0525,-0.0666,0.4395,0.1725,0.9358,0.4017,1.681,2.4589,0.5489,0.3012,0.4527,1.1874,0.3605,BRCACancer
E02,0.4347,1.1843,1.269,0.5631,0.6941,-0.0657,-0.0086,-0.0828,-0.069,-0.1247,-0.0762,-0.0459,1.4044,0.8505,-0.127,-0.1497,0.2914,-0.0913,0.627,0.5602,0.8626,1.241,1.1114,0.0783,1.131,0.6714,0.2689,0.0629,0.2484,0.3328,0.7729,0.8397,0.487,0.7097,-0.0013,0.5513,-0.0424,0.6844,-0.2067,-0.0605,0.6097,0.2374,1.0845,0.59,1.8578,2.1405,1.0825,0.5754,0.8474,0.9792,0.3916,Control
E03,0.3406,1.4815,1.0223,0.5898,0.8441,-0.0568,-0.0593,-0.007,-0.0657,-0.076,-0.0166,0.0808,1.7756,0.6367,-0.1807,0.0089,0.1949,-0.1075,0.457,0.4656,0.8655,0.8308,0.9293,0.0745,0.9063,0.7678,0.3347,0.137,0.2674,0.2734,0.9614,0.6272,0.4225,0.5567,-0.054,0.4701,0.012,0.807,-0.0839,-0.0762,0.6197,0.2045,1.2811,0.5594,1.9047,3.1943,0.9086,0.3627,0.7942,1.3198,0.5443,Control
E04,0.4759,1.2702,1.1893,0.7574,1.1595,-0.0689,-0.0715,-0.0523,-0.0671,-0.089,-0.0158,0.0363,1.5034,0.823,-0.0507,-0.0939,0.3804,-0.0861,0.5757,0.5517,0.8866,1.1037,0.9855,0.1121,1.2092,0.8896,0.3125,0.1664,0.3343,0.3885,1.0467,0.8598,0.5622,0.8197,-0.1061,0.4684,-0.0504,0.6947,-0.0317,-0.1159,0.7844,0.4009,1.3585,0.7239,1.9301,2.4405,0.9967,0.5941,0.9529,1.15,0.6346,Control
E05,0.2817,0.9539,1.0443,0.6314,0.6111,-2e-04,-0.0203,-0.1374,-0.1145,-0.1513,-0.155,-0.1833,1.1497,0.79,-0.1241,-0.0836,0.1814,-0.1047,0.6198,0.5598,0.88,1.1255,1.1029,-0.0148,1.0597,0.9287,0.2815,0.0488,0.1632,0.315,0.6721,0.7635,0.4911,0.7334,-0.0219,0.6518,-0.1516,0.5334,-0.2423,-0.118,0.5813,0.0401,0.9031,0.496,1.6743,1.8924,0.9626,0.4698,0.6698,0.9923,0.5654,Control
E06,0.1191,0.9407,0.9765,0.4216,1.0921,0.0011,-0.0507,-0.2241,-0.0513,-0.1483,-0.1627,-0.3963,1.3553,0.7345,-0.076,-0.0535,-0.2404,-0.1646,0.3166,0.5586,0.7034,0.7089,1.0087,-0.2645,0.5875,0.6474,0.1189,0.0662,0.0742,0.2951,0.4776,0.6669,0.5269,0.3891,0.0528,0.4104,-0.275,0.5798,-0.3126,-0.0421,0.3597,0.1308,0.9337,0.2333,1.4365,2.541,0.8535,0.6102,0.5701,0.9687,0.3272,BRCACancer
E07,0.4419,1.3259,1.2145,0.6761,0.9815,-0.0837,-0.0782,-0.0725,-0.0958,-0.0828,-0.0327,0.0047,1.6159,0.8006,-0.012,0.0138,0.5283,-0.1017,0.6161,0.5333,0.8597,0.9821,1.1742,0.0464,0.9434,0.8563,0.2609,0.1016,0.2417,0.3652,0.9604,0.767,0.6451,0.6719,-0.0809,0.504,-0.0273,0.7154,-0.0073,-0.0799,0.6219,0.1528,1.3345,0.636,1.7057,2.6354,0.8865,0.5719,0.8374,1.1728,0.696,BRCACancer
E08,0.3933,1.2663,1.1642,0.6345,0.9335,-0.0651,-0.0478,-0.0558,-0.0609,-0.0779,-0.063,0.0046,1.651,0.8151,-0.0996,-0.0881,0.19,-0.0589,0.6532,0.5054,0.9496,1.0204,1.0792,0.1044,0.9607,0.7993,0.346,0.1529,0.256,0.2952,0.9602,0.806,0.4706,0.7301,-0.1063,0.4916,-0.0072,0.7819,-0.0619,-0.1263,0.6412,0.4305,1.3684,0.6297,1.9168,2.8009,0.9934,0.4524,0.7411,1.1111,0.5376,Control
E09,0.3268,1.3548,1.1813,0.7314,0.6252,-0.0451,-0.0668,-0.0336,-0.0644,-0.0989,-0.0296,-0.0232,1.4645,0.7157,-0.0767,-0.0338,0.2277,-0.0906,0.7681,0.4882,0.9145,0.8733,0.943,0.009,1.116,0.7904,0.2708,0.1559,0.278,0.2845,0.9106,0.6746,0.4067,0.727,-0.0125,0.5118,-0.0376,0.7825,-0.0372,-0.0776,0.7599,0.3257,1.3939,0.6369,1.8414,2.7274,1.0584,0.4636,0.8109,1.2911,0.6508,BRCACancer
E10,0.449,1.28,1.4945,0.71,0.8001,-0.063,-0.1002,-0.1161,-0.1318,-0.107,-0.0761,-0.1155,1.9584,1.0235,-0.0645,-0.0915,0.5067,-0.0682,0.6233,0.7064,1.0997,1.2752,1.2459,-0.0469,1.0613,0.7624,0.5036,0.0988,0.1345,0.4328,0.879,0.9559,0.546,0.9104,0.0022,0.6683,-0.1208,0.8321,-0.1475,-0.1424,0.6038,0.3889,1.2857,0.6215,1.8742,2.6981,1.2444,0.6857,0.9072,1.1542,0.5169,BRCACancer
E11,0.2891,1.1633,0.9164,0.4384,0.4493,-0.0673,-0.0907,-0.0912,-0.0859,-0.1093,-0.0413,-0.066,1.3519,0.6427,-0.0619,-0.1405,0.2118,-0.0951,0.4605,0.4278,0.7376,0.8631,0.9111,0.0238,0.9324,0.7528,0.25,0.0874,0.2388,0.1994,0.663,0.5642,0.3734,0.457,-0.007,0.5187,0.0183,0.6308,-0.0199,-0.0884,0.5753,0.237,1.0122,0.4201,1.7858,2.3225,0.8545,0.3746,0.5824,0.9733,0.2991,Control
E12,0.3651,1.2106,0.9012,0.3014,0.2986,-0.0542,-0.043,-0.1388,-0.0303,-0.0301,-0.0792,-0.1203,1.21,0.4537,-0.232,-0.1245,0.0108,-0.1039,0.2636,0.377,0.6517,0.6812,0.8514,-0.1144,0.6529,0.6659,0.1574,0.0197,0.0541,0.1783,0.5756,0.5201,0.2377,0.402,-0.062,0.3902,-0.1159,0.4729,-0.1408,-0.0082,0.3726,-0.0115,0.8695,0.4074,1.6004,2.4787,0.6085,0.2908,0.52,1.0227,0.2467,BRCACancer
F01,0.3321,1.2816,1.1969,0.6956,1.2257,-0.0662,-0.1086,-0.1174,-0.1006,-0.1761,-0.1096,-0.1573,1.6445,0.8325,-0.1309,-0.1277,0.4266,-0.1342,0.6962,0.6235,1.097,1.1546,1.0911,0.0964,0.9953,0.8571,0.4107,0.1475,0.2496,0.3856,0.8911,0.9345,0.5425,1.4131,0.0194,0.6021,-0.0579,0.8367,-0.0614,-0.1384,0.7427,0.5544,1.2744,0.8268,1.7322,2.5535,0.9699,0.5123,0.8004,1.1576,0.6136,Control
F02,0.4355,1.3616,1.2716,0.7852,0.9911,-0.092,-0.0552,-0.072,-0.076,-0.1164,-0.0763,-0.0514,1.6387,0.8085,-0.1201,-0.0683,0.3629,-0.1175,0.735,0.6271,0.9668,1.141,1.1836,0.0658,1.1403,0.8076,0.3221,0.095,0.2855,0.4234,0.9282,0.8864,0.6855,0.9499,-0.0052,0.4805,-0.0568,0.8506,-0.1038,-0.1506,0.8223,0.3655,1.3559,0.7088,1.7552,2.5409,1.2342,0.6669,0.8832,1.2222,0.7434,Control
F03,0.2712,1.3049,1.0093,0.6342,0.744,-0.0687,-0.0504,-0.1023,-0.1581,-0.165,-0.1659,-0.0919,1.6429,0.6566,-0.1272,-0.1272,0.1948,-0.1167,0.8033,0.5164,0.8212,0.8818,0.9132,0.0255,0.938,0.7126,0.188,0.0678,0.2638,0.3428,0.8837,0.6831,0.516,0.4833,0.1063,0.5059,-0.0023,0.8126,-0.0131,-0.049,0.6323,0.6351,1.3283,0.5976,1.7328,2.6867,1.2832,0.5146,0.7564,1.1838,0.4632,Control
F04,0.3337,1.0954,1.2456,0.5868,0.8624,-0.0664,-0.1109,-0.1559,-0.1101,-0.1469,-0.119,-0.2875,1.8241,0.8659,-0.1974,-0.1209,0.019,-0.1519,0.4937,0.7293,1.1519,1.0576,1.2223,-0.0865,0.7757,0.8424,0.5123,0.053,0.1758,0.3234,0.8395,0.8078,0.6106,1.453,0.0564,0.6572,-0.1615,0.8754,-0.1571,-0.0886,0.6674,0.3297,1.4205,0.7535,1.7977,2.9266,1.0366,0.5759,0.6911,1.208,0.6344,Control
F05,0.368,1.2996,1.1418,0.7561,0.7027,-0.0658,-0.0509,-0.0935,-0.0831,-0.0997,-0.0821,-0.0191,1.5905,0.7984,-0.0832,-0.0252,0.3532,-0.1081,0.6157,0.469,0.8485,1.0506,1.025,0.0268,0.9838,0.8457,0.3177,0.1198,0.2708,0.2878,0.8958,0.7842,0.4658,0.6012,-0.0377,0.4541,-0.0219,0.8814,-0.107,-0.1125,0.6848,0.3191,1.2076,0.656,1.727,2.651,1.0097,0.5081,0.8857,1.1177,0.6183,Control
F06,0.1229,1.2807,0.985,0.5161,0.5976,-0.0663,-0.0621,-0.0983,-0.1286,-0.1496,-0.1364,-0.1307,1.6085,0.705,-0.0818,-0.1682,0.0559,-0.1228,0.5971,0.4494,0.6734,0.6469,1.0031,-0.0019,0.748,0.7217,0.2638,0.0144,0.0988,0.2622,0.6368,0.5774,0.4184,0.4547,0.0332,0.4779,-0.0447,0.7103,-0.0374,-0.1426,0.3814,0.195,1.15,0.4228,1.557,2.5253,1.0544,0.4067,0.633,1.1422,0.497,Control
F07,0.3843,1.0671,1.3168,0.8223,0.8274,-0.1048,-0.098,-0.0717,-0.077,-0.13,-0.1039,-0.0617,1.4852,0.9058,-0.0927,-0.0464,0.3744,-0.1042,0.6441,0.8283,1.0916,1.2579,1.3225,0.0401,1.0158,0.8074,0.4231,0.1848,0.2337,0.3435,0.7751,0.9286,0.5331,1.6938,-0.0386,0.5221,-0.0137,0.8758,-0.0094,-0.0748,0.6642,0.3978,1.117,0.5996,1.6699,2.0022,1.2138,0.396,0.6471,1.0383,0.5763,Control
F09,0.4876,1.4046,1.3886,0.8481,1.2279,-0.0859,-0.1066,-0.0573,-0.0757,-0.1024,-0.0262,0.0458,1.8949,0.8527,-0.0476,-0.0395,0.2679,-0.0464,0.8726,0.6725,0.9475,1.0204,1.1853,0.1273,1.074,0.8795,0.4978,0.1711,0.353,0.4244,1.0876,0.933,0.5036,0.8031,-0.0925,0.4158,-9e-04,0.9991,-0.0472,-0.1164,0.7322,0.401,1.5184,0.7896,1.7627,2.8168,1.2498,0.6887,0.9773,1.3523,0.7095,Control
F10,0.5668,1.3376,1.5029,0.6658,0.9994,-0.0882,-0.0964,-0.0554,-0.0891,-0.1003,-0.0356,-0.0078,1.8391,1.0023,-0.1353,-0.0684,0.4435,-0.0867,0.779,0.7577,0.9799,1.1628,1.3001,0.101,1.0191,0.8507,0.5053,0.1797,0.229,0.4427,1.0828,0.9181,0.5634,1.2179,-0.0291,0.5929,0.0132,0.9853,-0.0148,-0.1057,0.7018,0.522,1.5365,0.737,1.8218,2.9753,1.3649,0.7159,0.9798,1.2597,0.665,Control
F11,0.4044,1.4904,1.0785,0.5118,0.8739,-0.0631,-0.027,-0.0312,-0.1016,-0.1159,-0.0292,0.0503,1.9516,0.6979,-0.1382,-0.0759,0.4659,-0.1044,0.6308,0.4784,0.7772,0.7761,0.9406,0.0642,0.9223,0.8258,0.3379,0.0929,0.2728,0.2921,0.9487,0.6043,0.3016,0.5114,-0.0325,0.5058,-0.0029,1.017,-0.0442,-0.0782,0.6737,0.489,1.5357,0.7035,1.7761,3.2485,1.1929,0.5299,0.8429,1.4308,0.5569,Control
F12,0.1923,1.1906,1.5414,0.6138,0.7907,-0.084,-0.0748,-0.1493,-0.1234,-0.1402,-0.1039,-0.2166,1.7856,0.9706,-0.1297,-0.0896,-0.0239,-0.1392,0.4714,1.0378,1.1353,1.163,1.3997,-0.044,0.8821,0.7502,0.5601,0.0701,0.1744,0.3234,0.7539,0.8971,0.6088,1.2317,-0.0291,0.5222,-0.1077,0.8609,-0.119,-0.139,0.5758,0.3205,1.2795,0.5285,1.7455,2.6825,1.1174,0.7027,0.6706,1.1672,0.4444,Control
G01,0.3923,1.3019,1.1157,0.4943,0.8054,-0.0568,-0.0924,-0.0975,-0.0672,-0.14,-0.0571,-0.1084,1.805,0.8344,-0.1648,0.0119,0.0379,-0.0611,0.4207,0.5148,0.7964,0.7325,1.0511,-0.0581,0.6583,0.8743,0.3499,0.1119,0.296,0.2991,0.8372,0.751,0.5387,0.5153,-0.0577,0.4274,-0.0417,0.8958,-0.0476,-0.1222,0.4575,0.4898,1.3522,0.6667,1.598,2.8732,1.0513,0.5415,0.6642,1.3036,0.5421,Control
G02,0.3715,1.336,0.9459,0.4397,1.0158,-0.09,-0.0964,-0.0321,-0.0591,-0.1026,-0.0444,-0.0292,1.5016,0.6877,-0.13,-0.1099,0.1744,-0.086,0.3196,0.4666,0.7331,0.7581,0.9421,0.0588,0.6461,0.7648,0.236,0.1137,0.1978,0.228,0.799,0.6396,0.4417,0.6034,-0.0331,0.3666,-0.019,0.7083,-0.0843,-0.0667,0.5132,0.3369,1.1862,0.5235,1.5994,2.9892,0.9681,0.2724,0.6008,1.1253,0.5971,Control
G03,0.3689,1.3806,1.418,0.6963,0.9797,-0.0684,-0.0962,-0.0844,-0.077,-0.1618,-0.1215,-0.087,1.8895,0.8998,-0.1638,-0.1284,0.1495,-0.1104,0.6256,0.6377,1.0006,1.1875,1.1755,-0.0111,1.0223,0.8413,0.3652,0.0691,0.1631,0.4378,0.8299,0.9874,0.5101,0.9931,-0.0237,0.6039,-0.0958,0.8687,-0.2289,-0.1544,0.7084,0.4869,1.392,0.7012,1.9078,2.9869,1.1684,0.6039,0.8694,1.1312,0.6769,Control
G04,0.5181,1.4248,1.2542,0.6978,1.1344,-0.0738,-0.0519,0.0109,-0.0778,-0.0743,0.0415,0.1144,1.5465,0.7509,-0.061,0.0397,0.2406,-0.0616,0.7102,0.5422,0.7228,0.9857,1.0764,0.1242,1.0869,0.7518,0.1863,0.1969,0.3033,0.2739,0.9273,0.82,0.525,0.8266,-0.0484,0.4429,0.0407,0.7757,-0.0059,-0.0669,0.6419,0.2031,1.1742,0.662,1.6378,2.5323,1.1358,0.6194,0.9222,1.1434,0.6106,BRCACancer
G05,0.3107,0.7565,0.7885,0.1642,0.911,-0.0758,-0.1925,-0.124,0.0137,-0.0824,-0.1378,-0.3467,1.1085,0.5062,-0.0967,-0.0946,0.2146,-0.0865,-0.0748,0.4239,0.6974,0.5985,0.8163,-0.3086,0.4708,0.7611,0.3499,0.1075,0.1514,0.1612,0.5304,0.4493,0.1925,0.7816,-0.0277,0.4007,-0.144,0.5878,-0.1301,-0.0482,0.4557,-0.0989,0.9073,0.4475,1.2135,2.2732,0.5159,0.1587,0.4076,0.8166,0.4895,BRCACancer
G06,0.3629,1.1755,1.1757,0.4893,1.2281,-0.0822,-0.0705,-0.1101,-0.1471,-0.1468,-0.1127,-0.1068,1.5941,0.9146,-0.1332,-0.0535,0.1257,-0.1125,0.5409,0.6007,0.7475,1.0414,1.1298,0.0138,0.776,0.7506,0.2306,0.093,0.2126,0.3916,0.7485,0.8485,0.5332,0.5826,0.0279,0.505,-0.0675,0.7331,-0.1535,-0.1059,0.4792,0.2878,1.0997,0.6084,1.6315,2.5877,1.1883,0.5758,0.8072,1.1027,0.3075,BRCACancer
G07,0.295,1.137,0.8905,0.4602,0.5653,-0.0943,-0.0806,-0.1171,-0.0575,-0.1171,-0.0716,-0.1358,1.306,0.545,-0.1485,-0.1866,0.2721,-0.0868,0.4632,0.3934,0.8239,0.8519,0.937,-0.0692,0.8906,0.6503,0.2762,0.1293,0.1988,0.2058,0.5515,0.6552,0.2645,0.7069,0.0123,0.479,-0.0801,0.6756,-0.0398,-0.1262,0.6355,-0.0224,1.0596,0.5973,1.7954,2.3288,0.9353,0.4192,0.5844,0.9358,0.4957,Control
G08,0.3809,1.3343,1.2763,0.6577,0.7782,-0.0861,-0.1007,-0.1228,-0.106,-0.1417,-0.1334,-0.2246,1.8779,0.8264,-0.1637,-0.0847,0.1046,-0.0779,0.6717,0.5898,1.0551,1.0708,1.1623,-0.0055,0.8799,0.8296,0.3836,0.0822,0.261,0.3497,0.8464,0.8306,0.5688,0.566,-0.0585,0.6283,-0.0383,0.8714,-0.1229,-0.0671,0.6447,0.6068,1.3691,0.8335,1.8682,2.8172,1.1602,0.5458,0.8595,1.3541,0.6348,Control
G09,0.3093,1.2799,0.9764,0.4748,1.0238,-0.1152,-0.0701,-3e-04,-0.1003,-0.0916,-0.0787,-0.0331,1.441,0.5487,-0.1602,0.01,-0.0719,-0.0153,0.5736,0.416,0.8037,0.7218,0.987,0.0342,0.4767,0.7719,0.2055,0.1731,0.2349,0.1595,0.7461,0.7277,0.3712,0.3955,-0.062,0.4119,0.0603,0.6755,0.0659,-0.0189,0.5303,-0.005,1.2412,0.5165,1.4927,2.6494,0.7373,0.1697,0.4566,1.1386,0.3057,Control
G10,0.2716,1.0709,0.8286,0.4673,0.9428,-0.0305,-0.0652,-0.111,-0.0859,-0.1161,-0.1043,-0.2681,1.1854,0.552,-0.0999,-0.1029,-0.0723,-0.0896,0.5425,0.5127,0.7365,0.9938,1.0476,-0.1889,0.8101,0.5935,0.1585,0.0631,0.1087,0.2211,0.5608,0.6341,0.3829,0.3603,-0.0139,0.343,-0.1113,0.6281,-0.1085,-0.0247,0.6062,0.3085,0.8856,0.4195,1.6162,2.4459,0.9982,0.4992,0.4846,0.7474,0.2492,BRCACancer
G11,0.137,0.7241,0.5821,0.4411,0.7102,-0.0417,-0.1317,-0.0605,0.037,0.0431,-0.0364,-0.3514,0.9,0.45,0.0092,-0.0781,0.2,-0.0569,0.892,0.3,0.5246,0.4947,0.7332,-0.1655,0.345,0.3768,0.2612,0.256,0.1685,0.1252,0.3982,0.4433,0.0536,0.4741,-0.0129,0.3898,-0.1704,0.4075,0.1835,0.105,0.5224,0.0121,0.7268,0.3886,1.4556,1.7828,0.4383,0.0115,0.2825,0.6759,0.3062,BRCACancer
G12,0.3172,1.1137,1.1127,0.4648,0.765,-0.0915,-0.1105,0.0185,-0.0954,-0.1296,-0.0428,-0.0697,1.3825,0.8057,-0.1732,-0.0739,-0.0315,-0.1034,0.4234,0.7291,0.7927,0.965,1.1225,-0.0185,0.695,0.7232,0.1945,0.208,0.0757,0.2824,0.687,0.8608,0.4822,0.574,-0.0219,0.4867,-0.0266,0.6262,-0.1225,-0.0933,0.5099,0.3251,1.0088,0.4475,1.5925,2.472,1.0494,0.4648,0.6762,1.0019,0.3915,BRCACancer
H01,0.2474,1.113,0.8369,0.3351,0.7502,-0.0647,-0.0939,-0.1009,-0.1175,-0.1729,-0.1678,-0.207,1.2859,0.5819,-0.2302,-0.0959,-0.0433,-0.1589,0.3636,0.4622,0.6527,0.7015,0.8858,-0.13,0.6961,0.6889,0.1552,0.0207,0.1621,0.265,0.6967,0.5791,0.447,0.5936,0.0143,0.3663,-0.0688,0.592,-0.054,-0.0954,0.5082,0.3401,0.9549,0.5733,1.5357,2.2141,0.7598,0.3243,0.5305,0.9456,0.2816,Control
H02,0.4424,1.4811,0.7302,0.4506,0.9577,-0.1129,-0.0738,0,-0.0834,-0.0821,-0.0384,0.0344,1.5992,0.5284,-0.131,-0.0446,0.1738,-0.0192,0.7388,0.3624,0.6783,0.6425,0.7498,0.0454,0.743,0.7328,0.1734,0.1471,0.2111,0.1595,0.8863,0.5515,0.372,0.5313,0.0606,0.5062,-0.0305,0.7382,-0.102,-0.0651,0.5054,0.1636,1.2549,0.6617,1.6662,3.1173,0.7286,0.3547,0.5915,1.2228,0.4873,Control
H03,0.312,1.1441,0.8786,0.4168,0.4521,-0.0935,-0.0957,-0.1058,-0.0608,-0.0973,-0.1386,-0.3092,1.3812,0.5709,-0.2149,-0.0935,0.2265,-0.1417,0.3449,0.5165,0.909,0.9087,0.8529,-0.1607,0.7248,0.6499,0.3159,0.1331,0.1633,0.223,0.6252,0.5216,0.3074,0.7771,0.0296,0.448,-0.1546,0.584,-0.1479,-0.0604,0.6081,0.2744,1.0388,0.5739,1.803,2.4333,1.0144,0.2783,0.5614,1.0466,0.4895,Control
H04,0.3294,1.2986,1.0171,0.5086,0.7304,-0.0857,-0.112,-0.0813,-0.1207,-0.1205,-0.0401,-0.2049,1.7093,0.7105,-0.1338,-0.0557,0.104,-0.1282,0.4703,0.5409,1.1333,0.9622,1.0964,0.0047,0.8468,0.7687,0.4798,0.0632,0.2476,0.3156,0.987,0.7321,0.4828,0.8627,0.0887,0.5876,-0.1043,0.8032,-0.1611,-0.0764,0.7189,0.2302,1.3546,0.758,1.9293,2.9014,0.845,0.3936,0.6564,1.1659,0.7329,Control
H06,0.3741,1.3867,0.8882,0.5361,0.7094,-0.0693,-0.0635,-0.0101,-0.1008,-0.1057,-0.0156,0.0193,1.8912,0.6237,-0.121,-0.1254,0.1476,-0.0779,0.5497,0.4515,0.844,0.675,0.9407,0.0569,0.5883,0.827,0.2513,0.1467,0.2935,0.2893,0.8662,0.6512,0.3538,0.5625,-0.0264,0.5052,-0.0029,0.8255,-0.0946,-0.0931,0.6679,0.4487,1.4302,0.7235,1.6902,3.1549,0.8676,0.3552,0.5832,1.0751,0.4635,Control
H07,0.3469,1.0988,0.9039,0.2782,0.9861,-0.0519,-0.1062,-0.0986,-0.0875,-0.1518,-0.1644,-0.3029,1.4912,0.5564,-0.2051,-0.0523,-0.0125,-0.1213,0.5444,0.5554,0.9883,0.8937,1.0575,-0.1503,0.6642,0.6372,0.2758,0.0432,0.1388,0.1972,0.6648,0.6943,0.3658,0.7025,0.1098,0.3491,-0.1322,0.648,-0.236,-0.1398,0.7963,0.2047,1.1133,0.5427,1.5601,2.807,0.8859,0.4111,0.5671,1.086,0.3294,BRCACancer
H08,0.3222,1.3829,1.113,0.3317,0.8627,-0.073,-0.0197,-0.103,-0.077,-0.0967,-0.068,-0.1955,1.7361,0.6982,-0.1714,-0.1479,-0.0759,-0.0874,0.351,0.4972,0.7631,0.7382,0.9456,-0.0813,0.5644,0.8951,0.265,0.0623,0.2421,0.2584,0.6895,0.6727,0.4226,0.4391,-0.0519,0.5715,-0.0126,0.6807,-0.1657,-0.0567,0.4951,0.1185,1.2395,0.4405,1.5422,2.9628,0.8312,0.3558,0.6076,1.1741,0.4229,BRCACancer
H09,0.116,0.5797,0.8734,0.2363,0.8944,-0.097,-0.1202,-0.0371,-0.0615,-0.0998,-0.0612,-0.2078,0.7396,0.5973,-0.1511,-0.1829,-0.223,-0.1622,0.5589,0.7189,0.6673,0.8242,1.3571,-0.118,0.5191,0.559,0.2556,0.1161,0.1759,0.2118,0.3383,0.6956,0.3883,0.9265,-0.044,0.3355,-0.0407,0.4493,-0.02,-0.0863,0.4279,-0.0145,0.5394,0.195,0.9871,1.3503,0.6645,0.1618,0.2812,0.4273,0.2141,BRCACancer
H10,0.2048,1.0337,0.7741,0.2847,1.2319,-0.0577,-0.0762,-0.09,-0.1782,-0.1525,-0.1727,-0.3772,1.2097,0.6034,-0.1736,-0.154,-0.1678,-0.1813,0.4338,0.5068,0.7197,0.7735,1.179,-0.2078,0.5115,0.6882,0.1773,-0.0202,0.0327,0.241,0.4496,0.773,0.4582,0.6309,0.1746,0.2634,-0.135,0.6254,-0.1656,-0.0804,0.4949,0.2976,0.9285,0.4295,1.2915,1.8926,0.8345,0.4215,0.3045,0.9986,0.3548,BRCACancer
H11,0.1849,1.1225,1.1234,0.5166,1.2351,-0.057,-0.0663,-0.0497,-0.0695,-0.1439,-0.087,-0.1599,1.2923,0.8328,-0.2135,-0.105,0.0656,-0.1246,0.6907,0.582,0.5948,0.9573,1.1313,-0.1017,0.8036,0.6352,0.1576,0.0554,0.1724,0.3527,0.4839,0.7359,0.393,0.4461,0.0274,0.3216,-0.0943,0.7192,-0.1301,-0.064,0.4427,-0.0682,0.8931,0.3597,1.2836,2.2918,1.08,0.4254,0.7482,0.9457,0.3304,BRCACancer
H12,0.387,1.1494,1.3303,0.7083,1.1757,-0.0863,-0.1097,-0.1189,-0.1013,-0.1507,-0.1116,-0.2162,1.657,0.9252,-0.1384,-0.0274,0.3769,-0.1116,0.7765,0.6156,1.0655,1.2866,1.1253,-0.0128,1.0133,0.7624,0.3663,0.0241,0.1424,0.433,0.8359,0.8842,0.5734,0.7156,-0.0364,0.5909,-0.1342,0.7418,-0.144,-0.1149,0.5868,0.5334,1.366,0.6753,1.9375,2.4899,1.2279,0.6717,0.8393,1.0924,0.6107,BRCACancer
I01,0.1617,1.0798,1.3671,0.7215,1.0633,-0.1059,-0.1047,-0.0734,-0.0901,-0.1274,-0.0846,-0.0638,1.461,1.1141,-0.1452,-0.0729,-0.0572,-0.0945,0.6722,1.0067,1.1253,1.3767,1.445,0.0377,1.0812,0.857,0.3796,0.0827,0.2446,0.4294,0.87,0.9741,0.6841,1.1464,-0.0252,0.6561,-0.0151,0.7952,-0.0109,-0.127,0.5805,0.2029,1.1366,0.6155,1.7828,2.4196,1.2563,0.539,0.7006,0.9276,0.4087,Control
