@relation data

@attribute id string
@attribute 34 numeric
@attribute 1579 numeric
@attribute 8841 numeric
@attribute 336 numeric
@attribute 6514 numeric
@attribute 6822 numeric
@attribute 948 numeric
@attribute 9415 numeric
@attribute 335 numeric
@attribute 376497 numeric
@attribute 23309 numeric
@attribute 1581 numeric
@attribute 6319 numeric
@attribute 2194 numeric
@attribute 1387 numeric
@attribute 7350 numeric
@attribute 10062 numeric
@attribute 4199 numeric
@attribute 9612 numeric
@attribute 9611 numeric
@attribute 123 numeric
@attribute 79718 numeric
@attribute 116519 numeric
@attribute 5360 numeric
@attribute 6256 numeric
@attribute 96764 numeric
@attribute 1376 numeric
@attribute 4547 numeric
@attribute 51129 numeric
@attribute 31 numeric
@attribute 6555 numeric
@attribute 6604 numeric
@attribute 8694 numeric
@attribute 25942 numeric
@attribute 4023 numeric
@attribute 1374 numeric
@attribute 23054 numeric
@attribute 2167 numeric
@attribute 19 numeric
@attribute 6342 numeric
@attribute 8202 numeric
@attribute 3992 numeric
@attribute 5465 numeric
@attribute 8648 numeric
@attribute 284541 numeric
@attribute 5346 numeric
@attribute 6907 numeric
@attribute 85441 numeric
@attribute 5244 numeric
@attribute 1962 numeric
@attribute 5469 numeric
@attribute 80205 numeric
@attribute 10499 numeric
@attribute 10498 numeric
@attribute 2180 numeric
@attribute 183 numeric
@attribute 8800 numeric
@attribute 6720 numeric
@attribute 51 numeric
@attribute 7363 numeric
@attribute Class {Control,BRCACancer}

@data
D04,0.6276,-0.1239,0.5939,-0.1575,-0.1418,-0.1768,1.6991,0.358,0.0722,0.2215,0.8527,-0.1824,0.1529,0.4321,1.2486,0.005,0.095,0.0298,0.434,1.4051,0.72,0.8879,-0.1291,-0.0568,0.6902,0.9165,0.5649,-0.1014,-0.1452,0.2667,0.0393,0.3139,0.7211,1.5161,-0.1091,0.8437,0.6304,-0.2632,0.3105,1.0704,1.8795,0.6356,0.2358,1.0144,-0.2139,-0.0485,0.3694,0.4829,0.0591,0.1229,1.6698,0.5658,0.4818,0.4311,1.5604,0.0847,0.0982,0.313,0.8858,-0.1132,BRCACancer
D05,0.8116,-0.0236,0.6896,-0.0545,-0.0632,-0.171,1.6236,0.2847,0.0941,0.2035,0.7953,-0.2041,0.043,0.3671,1.1055,-0.1677,0.2021,0.1351,0.3858,1.187,0.743,0.8599,-0.1531,0.0018,0.6845,0.9265,0.7116,-0.0492,-0.1484,0.1553,-0.0712,0.338,0.7277,1.3534,0.2988,0.8351,0.5464,-0.1716,0.1117,0.853,1.722,0.5399,0.2246,1.1303,-0.1642,0.002,0.2929,0.4264,-0.004,0.1306,1.5657,0.4644,0.4069,0.41,1.6881,0.0859,0.0241,0.2514,0.7418,-0.0844,BRCACancer
D06,0.8962,-0.202,0.7764,0.0294,-0.1218,-0.1177,1.3457,0.4677,0.1754,0.3391,1.0477,-0.1964,0.171,0.5741,1.3052,-0.0434,0.1918,0.0637,0.4256,1.423,0.7419,0.9253,-0.0997,-0.0625,0.697,1.1767,0.8166,-0.0709,-0.1095,0.3446,-0.0221,0.2425,0.7733,1.7258,-0.0209,0.7563,0.6605,-0.294,0.3345,0.9397,1.9838,0.8049,0.3573,1.1171,-0.1768,-0.0304,0.3488,0.4699,0.1647,-0.0097,1.9314,0.6592,0.5015,0.5274,1.3021,0.1493,0.2859,0.407,0.9777,-0.1413,BRCACancer
D07,0.8371,-0.1333,0.8007,-0.0954,-0.1062,-0.1149,0.9644,1.0387,0.1952,0.2335,0.8843,-0.1572,-0.071,0.4885,1.2271,-0.1704,0.1509,0.2264,0.3836,1.3605,0.8012,0.8503,-0.0149,0.0912,0.6564,0.9911,0.6529,-0.0573,-0.0909,0.171,-0.0518,0.2709,0.7465,1.646,-0.0269,0.8361,0.5708,-0.1691,0.5482,0.8788,1.8233,0.5514,0.2814,1.168,-0.1504,0.058,0.2632,0.5447,0.1242,0.0425,1.7914,0.5974,0.4176,0.4645,1.2524,0.1083,0.1266,0.3571,0.8496,-0.1137,Control
D08,0.4623,-0.0677,0.5238,-0.0168,-0.0925,-0.1353,1.0638,0.6906,-0.0216,0.1382,0.6108,-0.233,0.0843,0.2739,0.9355,-0.0449,0.0384,0.1565,0.2618,0.9988,0.5204,0.7081,-0.0791,-0.0219,0.5118,0.6647,0.4936,-0.0164,-0.1501,0.1329,-0.1989,0.1601,0.5527,1.2814,-0.0892,0.6695,0.3917,-0.169,0.1198,0.6313,1.6503,0.5575,0.1606,0.855,-0.1002,-0.0534,0.2779,0.3382,-0.0272,0.0871,1.3115,0.4115,0.3069,0.3404,1.0708,0.1752,0.0027,0.2411,0.5745,-0.1025,Control
D09,0.7949,-0.1991,0.672,0.0457,-0.1129,-0.0668,1.1121,0.5837,0.1809,0.148,0.8189,-0.2286,0.0033,0.4495,1.1524,-0.0608,0.105,0.0524,0.379,1.2695,0.8202,0.9052,-0.0967,0.0452,0.6144,1.0537,0.7898,-0.1175,-0.1583,0.222,-0.0215,0.2303,0.6969,1.5858,-0.0356,0.6464,0.5461,-0.3058,0.4321,0.9003,1.8022,0.5524,0.2197,1.0568,-0.1125,-0.0183,0.2486,0.4682,0.0471,0.1601,1.7895,0.5583,0.4241,0.4808,1.25,0.0547,0.2545,0.3761,0.7911,-0.1011,Control
D10,0.65,-0.2069,0.4509,-0.1164,-0.0798,-0.1446,1.1743,0.6577,0.1923,0.0837,0.5886,-0.2875,0.118,0.2843,1.145,-0.0483,0.1784,0.0552,0.2911,1.4084,0.8855,0.6893,-0.0316,-0.0184,0.5566,0.8187,0.6738,-1e-04,-0.0169,0.2099,-0.0103,0.1866,0.5582,1.4638,-0.1141,0.7794,0.6199,-0.1981,0.408,0.8846,1.9957,0.5494,0.2062,0.9769,-0.1323,-0.0391,0.2782,0.3258,0.1197,0.0067,1.5984,0.5419,0.4156,0.3479,1.0355,0.1789,0.0027,0.2413,0.847,-0.158,Control
D11,0.1468,-0.0281,0.3408,-0.1949,-0.1973,-0.1319,0.473,0.474,0.1309,-0.0457,0.3347,-0.3104,0.1035,0.0566,0.7214,-0.252,-0.1273,-0.0983,0.1643,0.7449,0.0986,0.4625,0.0706,-0.0844,0.3405,0.464,0.3055,-0.1295,-0.2813,0.0936,0.1187,0.0225,0.27,0.9262,-0.141,0.2282,0.2368,-0.3944,0.194,0.3687,1.0581,0.1902,0.0578,0.4581,-0.1927,-0.1425,0.2919,0.0925,-0.0164,-0.0807,0.7194,0.2364,0.183,0.1359,0.712,0.1768,-0.0598,0.1515,0.2952,-0.2167,Control
D12,0.5032,0.0485,0.4165,-0.0053,-0.1766,-0.1542,0.9464,0.2356,0.1484,0.1497,0.6173,-0.0624,0.1229,0.3391,1.0501,-0.1424,0.0947,-0.0287,0.344,1.1863,0.6262,0.6045,-0.0462,-0.0141,0.5461,0.578,0.4858,-0.0577,-0.0797,0.188,-0.0244,0.1478,0.5084,1.3919,-0.1156,0.5352,0.505,-0.1348,0.2333,0.712,1.6224,0.4112,0.1939,0.684,-0.1774,-0.0085,0.2591,0.3199,0.0151,-0.0125,1.4649,0.4421,0.3474,0.3908,0.8565,-0.0204,-0.0977,0.2438,0.5961,-0.0773,Control
E01,0.6337,-0.1867,0.5724,-0.064,-0.1371,-0.1605,0.9917,0.0494,0.0311,0.0613,0.6589,-0.1228,-0.0053,0.3453,1.0471,-0.1674,0.078,0.0447,0.2563,1.0881,0.6372,0.7343,-0.0269,-0.0603,0.5329,0.8256,0.4538,-0.0956,-0.0634,0.1491,-0.0971,0.1844,0.5783,1.3903,-0.0288,0.4452,0.5091,-0.1348,0.222,0.706,1.7448,0.3594,0.1551,0.8806,-0.1163,-0.1358,0.1944,0.318,-0.0326,0.0542,1.4451,0.3471,0.3293,0.2974,1.0209,-0.0471,-0.047,0.3091,0.5986,-0.065,BRCACancer
E02,1.1107,-0.043,0.7145,-0.1673,-0.0123,-0.0666,1.216,0.2939,0.0241,0.1539,0.724,-0.1874,0.0103,0.5028,1.3124,-0.1819,0.1198,0.2554,0.4039,1.3472,0.903,0.97,-0.1587,0.0101,0.4461,1.324,0.7851,-0.0025,-0.0979,0.2851,-0.0679,0.2232,0.7112,1.7351,-0.0027,0.769,0.6195,-0.107,0.2986,1.1773,1.9188,0.6618,0.2665,1.1667,-0.0285,-0.0307,0.2814,0.4932,0.2196,0.2693,1.7512,0.5404,0.4799,0.4917,1.1416,-0.0119,0.0273,0.4139,0.8351,-0.0624,Control
E03,0.8409,-0.1131,0.646,-0.1161,-0.0597,-0.0856,1.0346,0.7526,0.1473,0.3133,0.7922,-0.1076,0.0823,0.5822,1.3331,-0.1341,0.2556,0.1261,0.4395,1.33,0.8921,0.7969,-0.0845,0.1031,0.6619,0.9883,0.6114,-0.029,-0.0511,0.2449,0.0138,0.2557,0.7433,1.7132,-0.0582,0.8235,0.6293,-0.0739,0.505,0.6565,1.9561,0.6956,0.2631,1.0356,-0.0131,0.0109,0.2525,0.8036,0.0993,0.0971,1.8519,0.5052,0.4708,0.4909,1.3272,0.0242,0.2041,0.4583,0.9552,-0.0778,Control
E04,0.9684,-0.1352,0.8196,-0.1215,-0.0697,-0.0888,1.5156,0.7358,0.0203,0.3592,0.9838,-0.1708,-0.0196,0.6286,1.2562,-0.0162,0.207,0.1749,0.4904,1.3147,0.7408,0.9395,-0.1839,0.1171,0.5945,1.1528,0.7343,-0.0029,-0.0792,0.274,-0.008,0.3698,0.8675,1.7271,-0.0691,0.9094,0.6769,-0.1181,0.3113,0.8458,1.8763,0.7874,0.3151,1.1109,-0.0943,-0.0528,0.3092,0.6306,0.1616,0.0935,1.7385,0.5799,0.4412,0.5561,1.4042,0.0445,0.2118,0.5023,0.8358,-0.1148,Control
E05,0.9197,-0.1479,0.6851,-0.0315,-0.0825,-0.1611,0.8536,0.2482,0.1402,-0.0283,0.6188,-0.3408,-0.0319,0.3192,1.1053,-0.081,0.1026,0.093,0.2598,1.2733,0.6161,1.0136,-0.1059,-0.0443,0.4158,1.099,0.6272,-0.0497,-0.2696,0.2021,-0.0444,0.1087,0.5268,1.5428,-0.0776,0.7018,0.5493,-0.1816,0.1475,0.8639,1.7058,0.297,0.1918,1.1677,-0.0359,-0.0652,0.2484,0.2777,0.2086,0.0815,1.5292,0.5508,0.4208,0.4219,0.9259,0.281,0.1131,0.1872,0.6212,-0.1317,Control
E06,0.562,0.0204,0.5521,0.0132,-0.1574,-0.102,1.1791,0.1596,0.0732,-0.0425,0.513,-0.4303,0.1139,0.0456,0.975,-0.2038,-0.0207,0.0447,0.1693,1.0061,0.249,0.8927,-0.1208,-0.1343,0.4842,0.8466,0.6666,0.112,-0.2714,0.1363,0.1949,0.2396,0.3907,1.1185,-0.0888,0.508,0.4847,-0.3438,0.4034,0.3717,1.634,0.257,0.1383,0.9598,-0.0287,-0.1827,0.2633,0.077,-0.0131,0.0816,1.096,0.3774,0.3534,0.2069,1.3774,0.3238,-0.0693,0.0224,0.5913,-0.223,BRCACancer
E07,0.7747,-0.1176,0.7272,-0.0235,-0.0828,-0.1124,1.6343,0.4123,0.0949,0.2637,1.0414,-0.1113,0.06,0.5373,1.2279,-0.0542,0.1685,0.2418,0.4487,1.3564,0.6382,0.9097,-0.0455,0.0156,0.5673,0.9179,0.5976,0.0097,-0.0716,0.2448,-0.1917,0.2769,0.73,1.5073,0.0101,0.7787,0.6241,-0.0606,0.2801,0.9755,1.8475,0.6445,0.2444,1.0354,-0.0773,-0.005,0.2963,0.4669,0.1227,0.0154,1.5013,0.5991,0.3951,0.524,1.3467,0.0527,0.056,0.3192,0.7821,-0.0297,BRCACancer
E08,1.0266,-0.2011,0.7003,-0.0394,-0.0895,-0.1369,1.3686,0.2144,0.0044,0.2587,0.8772,-0.1317,-0.0571,0.4505,1.2497,-0.1574,0.0974,0.0755,0.4165,1.3681,0.7478,0.8939,-0.1508,-0.0476,0.6528,1.1052,0.7616,-0.0415,-0.1052,0.2489,-0.0831,0.181,0.7548,1.6862,-0.0436,0.7897,0.654,-0.1365,0.2715,1.0297,1.9937,0.4571,0.2861,1.0964,-0.0895,-0.0424,0.2752,0.735,0.0855,0.0788,1.7283,0.5686,0.4669,0.4869,1.2601,0.0018,0.2881,0.3988,0.8008,-0.1613,Control
E09,0.7172,0.0265,0.6158,-0.1087,-0.1017,-0.109,1.1681,0.6563,0.2402,0.1797,0.8089,-0.1495,0.0963,0.4408,1.2489,-0.068,0.1781,0.071,0.3722,1.3004,0.93,0.8394,-0.1481,0.1075,0.6117,1.0039,0.6899,-0.0416,-0.1357,0.2526,-0.1579,0.2353,0.7082,1.6558,-0.0094,0.8907,0.5878,-0.1648,0.4251,1.0004,1.8535,0.5533,0.2668,1.0371,-0.0476,0.0018,0.2607,0.494,0.13,0.1413,1.7516,0.5471,0.442,0.4594,1.1614,0.0745,0.0811,0.4397,0.8217,-0.1189,BRCACancer
E10,1.1527,-0.1506,0.747,-0.0706,-0.0709,-0.1083,1.6212,0.2369,0.1856,0.2514,0.8244,-0.1884,0.0822,0.4884,1.4388,-0.1523,0.0854,0.2906,0.4062,1.486,0.6874,1.005,-0.1178,-0.0327,0.5602,1.1716,0.793,-0.0336,-0.1328,0.3133,-0.1026,0.2778,0.7303,1.7489,0.0418,0.7987,0.7825,-0.2344,0.5416,1.0739,2.0785,0.6289,0.325,1.2967,-0.0526,-0.0935,0.4463,0.5483,0.247,0.1563,1.8678,0.7164,0.6197,0.4953,1.5848,0.087,-0.0246,0.3009,1.0258,-0.0844,BRCACancer
E11,0.6526,-0.2616,0.4974,-0.0922,-0.052,-0.1349,1.0475,0.6507,0.2079,0.1453,0.6051,-0.1513,0.0016,0.3429,1.0211,-0.0937,0.0011,0.076,0.2909,1.2497,0.6194,0.7931,-0.0813,0.0466,0.4608,0.9221,0.4393,-0.0374,-0.0857,0.1568,-0.0139,0.181,0.5508,1.5639,-0.021,0.7572,0.5116,-0.1909,0.1813,0.7481,1.6966,0.4358,0.1919,0.9678,-0.1409,-0.0077,0.2074,0.3562,0.0395,6e-04,1.5808,0.5164,0.3498,0.3497,1.0435,0.1714,0.1422,0.2419,0.6519,-0.0649,Control
E12,0.5665,0.0249,0.4267,-0.0769,-0.0467,-0.1377,0.8461,0.1366,0.0753,0.0394,0.4874,-0.1708,0.1889,0.1856,0.8267,-0.2281,0.0214,0.1201,0.2089,0.9908,0.5464,0.5934,-0.1496,-0.0556,0.3964,0.5701,0.3948,-0.0713,-0.1468,0.1869,-0.0414,0.1187,0.4293,1.2143,-0.0663,0.4149,0.3775,-0.1692,0.2667,0.6,1.4754,0.3105,0.111,0.8435,-0.1652,-0.0797,0.2364,0.2104,0.0035,0.0391,1.1358,0.3537,0.3149,0.19,0.918,0.1307,-0.1461,0.1798,0.5378,-0.0037,BRCACancer
F01,0.7926,-0.0391,0.7207,-0.0292,-0.0684,-0.2057,1.1814,0.7328,0.1937,0.2533,0.9767,-0.1738,0.1246,0.6217,1.4704,-0.113,0.177,0.1065,0.4801,1.5692,0.8133,1.042,-0.1642,-0.1,0.5894,1.1474,0.7385,-0.0023,-0.1437,0.3322,-0.0416,0.2695,0.7226,1.8813,-0.0328,0.8325,0.7939,-0.1993,0.702,0.8104,2.1261,0.6387,0.3596,1.2009,-0.206,-0.0864,0.4585,0.7511,0.0867,0.1215,1.9963,0.6672,0.6516,0.5747,1.4348,0.1253,0.1151,0.5384,0.9081,-0.1122,Control
F02,0.9394,-0.1224,0.8056,-0.0641,-0.0984,-0.1489,1.3712,0.3298,0.0415,0.3621,1.0104,-0.2124,0.1086,0.5702,1.3453,-0.0242,0.2717,0.077,0.4491,1.4489,0.8958,0.982,-0.0805,-0.0624,0.6049,1.2652,0.8487,-0.0895,-0.1357,0.3204,-0.0639,0.3179,0.8164,1.7746,0.041,0.7165,0.6973,-0.1741,0.3958,0.9414,1.9797,0.6285,0.3548,1.1569,-0.0849,-0.096,0.3363,0.5509,0.3725,0.1434,1.9534,0.631,0.4823,0.5945,1.3394,0.0906,0.1005,0.4952,0.9401,-0.1604,Control
F03,0.7155,-0.1584,0.6224,-0.0949,-0.0493,-0.0519,1.2031,0.2959,0.0387,0.2959,0.8542,-0.1815,0.0747,0.4426,1.1608,-0.1236,0.223,0.1871,0.4178,1.3633,0.8886,0.8378,-0.1614,0.0537,0.6381,1.0706,0.8452,-0.043,-0.1459,0.2506,-0.0423,0.2336,0.6825,1.5694,0.0724,0.7358,0.5604,-0.2551,0.306,1.0187,1.7898,0.6325,0.3761,1.0628,-0.2665,-0.1202,0.2348,0.4946,0.133,0.0592,1.8147,0.5806,0.3872,0.4888,1.1941,0.2168,0.2068,0.2319,0.9239,-0.0437,Control
F04,0.7181,-0.2177,0.6846,-0.0458,-0.1507,-0.1646,1.6355,0.3515,0.09,0.1699,0.9553,-0.2526,0.1085,0.3128,1.3885,-0.1228,0.1072,-0.0334,0.3741,1.5399,0.655,0.9234,-0.1453,-0.0894,0.6094,0.9904,0.5428,-0.0366,-0.1435,0.3418,0.058,0.2595,0.6166,1.6263,-0.0401,0.9748,0.7601,-0.3683,0.5203,0.7331,1.9733,0.6008,0.3011,1.1039,-0.1347,-0.1815,0.5495,0.4379,0.0564,-0.0123,1.7408,0.7572,0.7565,0.4346,1.4418,0.2204,0.3199,0.2935,0.9148,-0.1519,Control
F05,0.8543,-0.1623,0.7176,-0.0867,-0.057,-0.1056,1.4588,0.7495,0.1719,0.2336,0.8241,-0.2076,0.0614,0.4593,1.1807,-0.1056,0.1707,0.1218,0.3895,1.3641,0.7556,0.8516,-0.1285,0.0927,0.5627,1.1573,0.8119,-0.0916,-0.1338,0.2584,-0.0399,0.2849,0.6894,1.737,0.0369,0.8881,0.6386,-0.2738,0.2572,0.9401,1.8566,0.6732,0.2411,1.1449,-0.2111,-0.0506,0.2597,0.6369,0.0868,0.1457,1.8333,0.5886,0.4168,0.5031,1.3352,0.1063,0.2194,0.3552,0.8352,-0.1157,Control
F06,0.6308,-0.1955,0.5241,-0.113,-0.1379,-0.1455,1.2706,0.5771,-0.0274,0.169,0.6373,-0.3087,0.0567,0.29,0.9676,-0.04,0.0611,0.2115,0.328,1.2365,0.7839,0.8559,-0.1771,-0.0196,0.5888,0.9297,0.7531,-0.0368,-0.2006,0.1307,-0.08,0.3103,0.5524,1.3269,0.1938,0.6836,0.4357,-0.2873,0.3796,0.7714,1.7057,0.5441,0.2006,0.966,-0.181,-0.1284,0.2351,0.2977,0.1235,0.0974,1.3566,0.4879,0.4137,0.361,1.5019,0.0833,0.0059,0.164,0.878,-0.1777,Control
F07,0.7864,-0.1348,0.633,-0.0685,-0.1553,-0.1366,1.323,0.6264,0.1098,0.1555,0.9101,-0.201,0.0833,0.466,1.4215,-0.2007,0.109,0.0821,0.4369,1.6065,0.8183,1.2005,-0.1162,3e-04,0.5425,1.1905,0.6738,-0.0066,6e-04,0.3455,-0.0715,0.2204,0.5825,1.7638,-0.0564,0.8604,0.672,-0.196,0.4229,0.911,2.026,0.41,0.2982,1.1878,-0.098,-0.0756,0.595,0.4771,0.2889,0.0697,1.8668,0.6426,0.6975,0.458,1.078,0.1375,0.0763,0.3872,0.7145,-0.1979,Control
F09,0.9233,-0.0055,0.8702,-0.0828,-0.1121,-0.0851,1.373,0.3736,0.2321,0.4495,1.1078,-0.1052,0.1444,0.6209,1.3537,-0.166,0.3115,0.2378,0.5147,1.4279,1.0178,0.9588,-0.1149,0.1018,0.7599,1.3838,1.0286,-0.1151,-0.0923,0.3659,-0.0232,0.5065,0.8748,1.7729,0.2024,0.8197,0.7669,-0.2993,0.5328,1.2745,1.9217,0.8465,0.3932,1.2845,-0.1347,-0.007,0.4097,0.6071,0.3031,0.2205,2.0823,0.6485,0.5305,0.7402,1.6841,0.019,0.2342,0.5657,1.2212,-0.1079,Control
F10,1.081,-0.0551,0.8656,-0.0579,-0.0562,-0.1136,1.7319,0.8771,0.1714,0.3861,1.0283,-0.138,0.1379,0.6599,1.4238,-0.0611,0.3276,0.1719,0.5223,1.4853,0.8326,1.0847,-0.1087,0.0373,0.7357,1.3347,0.9539,-0.1176,-0.013,0.3425,0.0166,0.4123,0.8118,1.7562,-0.0475,0.8291,0.7614,-0.1849,0.4499,1.2889,2.0262,0.9003,0.3651,1.3225,-0.1756,-0.043,0.4761,0.6288,0.1792,0.1173,1.9894,0.667,0.6051,0.6439,1.6548,-0.0731,0.1175,0.5363,1.0626,-0.0667,Control
F11,0.7734,-0.1181,0.6504,-0.0168,-0.0593,-0.1326,1.5095,0.4514,0.1072,0.3519,0.8843,-0.1425,0.0478,0.4899,1.229,-0.0555,0.1633,0.0857,0.4341,1.3017,1.1738,0.8469,-0.1909,0.0725,0.7438,1.0714,0.7372,-0.0439,-0.0939,0.2284,-0.114,0.2571,0.74,1.6802,-0.0107,0.9839,0.6528,-0.1402,0.1839,1.021,1.9282,0.8619,0.2464,1.1317,-0.1497,-0.0459,0.2456,0.4969,0.0911,0.1222,1.9551,0.5388,0.4252,0.5228,1.471,0.086,-0.0294,0.2923,0.9519,-0.0798,Control
F12,0.7818,-0.3379,0.6161,-0.1281,-0.1608,-0.2092,1.7001,0.6153,-0.0119,0.1961,0.8465,-0.1555,0.0734,0.3198,1.3352,-0.1206,0.1415,0.1732,0.366,1.5792,0.5662,1.2582,-0.2238,-0.0774,0.6325,1.1275,0.6356,-0.0384,-0.1616,0.3548,0.1584,0.2677,0.6028,1.6166,-0.0825,0.4956,0.7438,-0.2703,0.5775,0.8287,1.9237,0.6194,0.3021,1.31,-0.141,-0.1222,0.7565,0.2976,0.0633,0.0658,1.6702,0.7236,0.8614,0.3179,1.377,0.1307,0.0242,0.282,0.9719,-0.1223,Control
G01,0.6113,0.0061,0.6388,-0.037,-0.1018,-0.151,1.5825,1.0312,0.0694,0.2062,0.8574,-0.2377,0.1597,0.3541,1.2923,-0.0749,0.1565,0.1231,0.4648,1.4465,0.7157,0.8824,-0.0168,-0.0118,0.7552,0.9551,0.7293,-0.1018,-0.0967,0.3136,0.1238,0.2576,0.6292,1.5401,0.0857,0.6609,0.6894,-0.3329,0.5675,0.9395,1.8186,0.6364,0.2637,1.0753,-0.2627,0.0193,0.4396,0.3508,0.0296,0.0166,1.6963,0.6208,0.5358,0.5664,1.4044,0.189,0.0078,0.2368,0.9064,-0.0962,Control
G02,0.5887,-0.1611,0.6004,-0.1182,-0.0598,-0.096,1.4937,0.6255,0.2185,0.1642,0.8413,-0.1863,0.0969,0.313,1.0527,-0.1001,0.1932,0.1017,0.3519,1.2806,0.8125,0.7813,-0.1275,0.0513,0.5969,0.8194,0.4332,-0.1372,-0.0996,0.1798,0.019,0.1834,0.57,1.4276,0.0037,0.6855,0.5562,-0.1992,0.3651,0.767,1.9129,0.4449,0.2253,0.9594,-0.021,0.0015,0.2889,0.409,0.0125,0.0349,1.5494,0.5683,0.3976,0.4418,1.2296,0.0267,0.0901,0.2991,0.6564,-0.0107,Control
G03,0.9397,-0.0297,0.8123,-0.115,-0.1032,-0.182,1.733,0.2055,0.1143,0.2963,1.0035,-0.2372,0.114,0.4662,1.3452,-0.0924,0.2112,0.2285,0.4138,1.4594,0.8359,0.9602,-0.1868,-0.0107,0.585,1.2154,0.812,-0.0517,-0.1221,0.2827,-0.1031,0.4049,0.6929,1.767,-0.0067,0.8838,0.7127,-0.254,0.348,0.9485,1.9077,0.5647,0.2637,1.2694,-0.1418,-0.0181,0.362,0.4755,0.1246,0.1384,1.9256,0.6788,0.5455,0.6305,1.5496,0.0684,0.3185,0.425,0.9947,-0.1013,Control
G04,0.9276,-0.1134,0.7485,-0.0708,-0.0495,-0.0532,1.5463,0.2773,0.2417,0.3505,0.837,-0.1053,0.1216,0.6054,1.2363,-0.0911,0.19,0.1402,0.4558,1.3431,1.0077,0.9792,-0.0974,0.1044,0.6387,1.2468,0.8288,-0.0313,-0.0328,0.2454,-0.0404,0.3133,0.911,1.7112,0.0132,0.9648,0.5637,-0.1226,0.248,0.867,1.9217,0.5537,0.2172,1.1919,-0.162,0.1108,0.2867,0.5856,0.2037,0.1125,1.9376,0.4567,0.47,0.6317,1.3664,0.0653,0.1104,0.3999,0.9204,-0.1645,BRCACancer
G05,0.3465,-0.0721,0.3694,-0.1535,-0.1901,-0.1012,0.9234,0.3025,0.139,-0.072,0.717,-0.3192,0.0164,0.1105,0.9982,-0.1421,0.0444,-0.0357,0.2318,1.0504,0.3864,0.6295,-0.107,-0.0792,0.468,0.5036,0.2098,-0.1304,-0.2039,0.1876,0.2018,0.1701,0.3776,1.1277,-0.2592,0.4647,0.4562,-0.3278,0.186,0.4613,1.4263,0.3167,0.1926,0.7171,-0.1485,-0.0998,0.4125,0.22,-0.1557,-0.0328,1.0606,0.4555,0.4044,0.2435,1.1098,0.1361,0.1887,0.1291,0.4918,-0.1285,BRCACancer
G06,0.7637,-0.0272,0.6326,-0.1253,-0.0375,-0.0744,1.4795,0.3285,0.0189,0.1882,0.8082,-0.159,0.004,0.3952,1.2046,-0.0467,0.0937,0.1251,0.3995,1.3005,0.5693,0.9477,-0.1974,-0.0371,0.5959,1.1186,0.6952,-0.093,-0.1798,0.2339,-0.0279,0.3468,0.6159,1.455,0.3392,0.6626,0.6028,-0.2364,0.419,0.6985,1.8736,0.5359,0.2199,1.1854,-0.1508,-0.0697,0.2885,0.4147,-0.0532,0.1209,1.6344,0.5493,0.4753,0.4562,1.4257,0.1852,0.0537,0.253,0.7457,-0.0512,BRCACancer
G07,0.746,-0.213,0.5258,-0.0926,-0.0664,-0.1334,0.7549,0.654,-0.004,0.11,0.7029,-0.2056,0.1985,0.3117,1.1407,-0.0457,0.0168,-0.0028,0.2515,1.2518,0.7569,0.7238,-0.1206,-0.045,0.4662,1.07,0.607,-0.0076,-0.1261,0.1972,-0.0639,0.0791,0.5166,1.622,-0.0222,0.7357,0.4884,-0.2498,0.2037,0.8229,1.8932,0.3618,0.1568,0.9401,-0.2311,-0.083,0.2686,0.3383,0.1478,0.0196,1.7802,0.4746,0.3861,0.4194,0.8626,0.1551,0.0629,0.2743,0.7325,-0.1369,Control
G08,0.9324,-0.0544,0.7386,0.0642,-0.133,-0.153,1.6089,0.4077,0.0289,0.3163,0.9951,-0.1581,0.1861,0.4056,1.3335,-0.1516,0.1728,0.0642,0.4424,1.4791,0.9162,0.9291,-0.133,-0.0142,0.6743,1.2172,0.8713,-0.1305,-0.1237,0.3333,0.0049,0.2612,0.7084,1.7507,0.0838,0.8716,0.7236,-0.2486,0.4929,1.0305,2.0066,0.6672,0.3547,1.2274,-0.298,-0.1009,0.3873,0.4411,0.0148,0.1065,1.8753,0.7306,0.5583,0.4991,1.478,0.1981,0.2438,0.3154,0.977,-0.107,Control
G09,0.4296,-0.1401,0.4581,-0.0589,-0.1337,-0.1142,1.1197,0.1784,0.1535,0.1942,0.7874,-0.0388,0.0463,0.2667,1.1031,-0.1158,0.0337,0.1454,0.4289,1.2296,0.5347,0.7412,-0.1671,0.0762,0.5979,0.7492,0.3514,-0.0769,-0.0728,0.1534,0.0795,0.2587,0.4767,1.3551,-0.0768,0.4774,0.5627,-0.1864,0.3538,0.5751,1.7177,0.3428,0.2347,0.8455,-0.2662,0.0448,0.3025,0.2923,-0.0129,0.0627,1.1803,0.5722,0.4651,0.4279,1.0044,-0.13,0.1177,0.3008,0.6355,-0.1361,Control
