@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10288 numeric
@attribute 10326 numeric
@attribute 10379 numeric
@attribute 10454 numeric
@attribute 10859 numeric
@attribute 10990 numeric
@attribute 11006 numeric
@attribute 11024 numeric
@attribute 11025 numeric
@attribute 11026 numeric
@attribute 11027 numeric
@attribute 1147 numeric
@attribute 126014 numeric
@attribute 1385 numeric
@attribute 140885 numeric
@attribute 1432 numeric
@attribute 1435 numeric
@attribute 1436 numeric
@attribute 1513 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 1540 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 2274 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 2354 numeric
@attribute 23547 numeric
@attribute 2534 numeric
@attribute 27035 numeric
@attribute 2885 numeric
@attribute 29760 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3690 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 3726 numeric
@attribute 3727 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4286 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4982 numeric
@attribute 50508 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 54 numeric
@attribute 54209 numeric
@attribute 5468 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 55423 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5970 numeric
@attribute 5971 numeric
@attribute 6300 numeric
@attribute 6688 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6850 numeric
@attribute 6885 numeric
@attribute 695 numeric
@attribute 7006 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 7305 numeric
@attribute 79168 numeric
@attribute 799 numeric
@attribute 8061 numeric
@attribute 814 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8600 numeric
@attribute 8651 numeric
@attribute 8792 numeric
@attribute 8878 numeric
@attribute 9020 numeric
@attribute 9021 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C06,0.0968,0.6247,0.0807,0.4382,0.0349,0.0089,0.0323,0.2968,0.1541,0.2676,0.1447,0.243,0.1771,0.003,0.2438,0.2379,0.2537,0.2668,0.2008,-0.0036,0.6279,0.904,0.7558,0.264,0.2491,-0.0473,-0.1328,-0.3379,0.0625,0.3532,0.7035,0.5006,0.4198,0.0591,0.5527,-0.0404,0.5665,-0.0999,0.3246,0.3127,-0.3011,0.2754,0.3207,0.2906,0.3259,0.0271,0.1887,0.0503,1.2922,0.8039,0.2724,0.929,0.7967,0.6474,0.6114,-0.1196,0.6673,0.025,0.2781,0.3284,0.3822,0.3444,0.8963,-0.1669,-0.0778,0.2515,0.2098,0.3034,0.5143,0.4412,-0.0017,0.0819,0.5329,-0.0352,-0.0266,0.1301,0.236,0.2515,0.1496,0.6402,0.3107,0.1558,-0.0824,0.2001,-0.0407,0.402,0.1769,0.0752,0.1993,0.0209,0.5912,0.1796,-0.1105,0.3145,0.6652,0.5666,0.3455,0.1868,0.1931,0.1721,0.7769,-4e-04,0.2883,0.5439,-0.1009,0.4324,0.0578,0.2052,0.2457,0.4487,0.1759,-0.0711,-0.0719,0.1897,-8e-04,0.0221,0.1591,-0.3514,0.0455,0.6132,0.1749,0.2921,0.2949,Control
Utah__C07,0.4051,2.2103,0.6469,1.0555,0.1074,0.3646,-0.0929,0.6415,1.2583,1.2749,2.0269,1.3515,0.972,0.6259,1.3256,0.3091,0.9322,0.2578,1.2161,0.1612,1.2071,2.7929,1.6402,0.5626,0.6757,0.2391,0.2714,0.9467,0.0119,1.086,1.1656,1.2615,0.3058,0.1511,1.1562,-0.103,1.2704,0.1002,1.1763,1.0594,-0.1289,0.9656,1.5034,0.9703,0.7662,0.145,0.5503,0.1033,3.1773,1.7137,0.8757,2.1832,1.3455,1.8538,1.7465,0.0039,2.6064,0.351,0.3726,0.4139,1.1209,0.8016,1.6637,-0.0175,-0.1256,1.1545,1.1209,1.0919,1.8435,1.0885,0.2044,0.4236,1.0854,0.0777,0.0728,0.4747,0.7202,0.8796,0.3529,1.6223,0.7954,0.8201,0.0854,0.8387,0.0191,0.9341,0.3623,0.3471,0.4486,0.4022,1.2031,0.6018,-0.0074,0.7207,1.5005,1.6002,0.6672,1.0637,1.0723,0.3096,2.1308,0.0479,1.0929,1.3485,0.2344,1.0562,0.1335,0.6435,0.8763,1.3167,0.8697,-0.0166,0.1431,0.7059,0.0758,0.2331,0.0266,0.0034,0.0079,1.405,0.4372,0.5031,0.4423,Control
Utah__C08,0.3989,2.6792,0.7069,1.4767,0.1548,0.5939,-0.0389,1.0469,1.7091,1.8212,2.1775,1.7862,1.195,0.771,1.5147,0.2825,1.0155,0.381,1.6302,0.2919,1.3173,2.728,2.088,0.6256,0.7298,0.3653,0.3332,1.4036,0.1354,1.2903,1.562,1.4433,0.3377,0.1426,1.1159,-0.086,1.4131,0.2076,1.6258,1.458,-0.0085,1.0073,1.666,1.0925,0.8504,0.2661,0.712,0.1336,2.4876,1.6992,0.7973,2.5173,1.5957,1.7599,1.8921,0.0637,2.386,0.6244,0.4588,0.4435,1.2493,0.9931,1.9033,-0.1088,-0.0854,1.2713,1.2897,1.1989,1.8817,1.1859,0.2711,0.5061,1.3394,-0.0061,0.0394,0.4767,0.9072,0.9912,0.6116,1.6232,0.9733,1.0589,0.0196,0.959,0.0551,0.9597,0.4813,0.3254,0.5639,0.3509,1.4,0.7637,-0.0332,0.9737,2.1564,2.1407,0.7588,1.103,1.4783,0.3567,2.2263,0.0867,1.0872,1.4237,0.3381,1.226,0.1945,0.8229,1.0643,1.4092,1.3152,-0.0606,0.143,0.8692,0.0464,0.3751,0.051,-0.0967,0.0775,1.3951,0.5739,0.5352,0.4728,Control
Utah__C09,0.3365,2.1881,1.5197,1.3444,0.1176,0.4358,-0.0301,0.7534,1.656,1.2628,1.8581,1.1866,0.9379,0.6886,1.3615,0.3659,0.9567,0.3558,1.4929,0.1522,1.1808,2.7386,1.5914,0.5925,0.6605,0.2705,0.1613,1.2023,0.0483,1.1449,2.3816,1.2901,1.0431,0.2972,1.144,-0.1199,1.2526,0.1539,1.2652,1.2084,-0.234,0.8587,1.6396,0.965,0.8242,-0.0083,1.0336,0.0982,2.5791,1.755,1.0962,2.5718,1.5556,1.785,1.9531,0.0169,2.6383,0.4062,0.4146,0.425,1.196,0.9559,1.946,-0.0358,-0.0906,1.1501,1.2876,1.1591,1.9987,1.1108,0.268,0.3803,1.4118,-0.1128,-0.0438,0.4615,0.6763,0.9549,0.5185,1.5206,0.881,0.7813,0.0653,0.7392,0.0061,0.8678,0.4251,0.1915,0.4784,0.4522,1.278,0.6757,0.063,0.9106,2.0331,1.606,0.7174,1.0486,1.0562,0.3064,2.0636,0.1279,1.0315,1.3158,0.4074,1.1725,0.242,0.7536,0.9694,1.3572,1.2735,-0.0633,0.0722,0.6806,0.0482,0.3247,0.0487,0.2035,0.0393,1.4121,0.4887,0.6999,0.3912,Control
Utah__C10,0.342,2.2674,1.4905,1.1984,0.1343,0.5702,-0.0185,0.6506,1.8593,1.3187,1.7494,1.2285,0.8374,0.6684,1.4736,0.2965,1.0218,0.3013,1.5686,0.3345,1.0291,2.8328,1.6932,0.5969,0.6368,0.4615,0.3202,1.5016,0.0976,1.2723,1.2761,1.3027,0.3461,0.2226,1.0423,-0.1213,1.2452,0.1416,1.1496,1.0528,-0.0472,0.3493,1.7803,1.1501,0.8353,0.0132,1.1539,0.172,2.8418,1.8527,0.8773,2.2875,1.4003,1.8911,1.9044,0.0953,2.7421,0.5824,0.3646,0.289,1.3181,0.9824,2.007,-0.0228,-0.0565,1.2514,1.4217,1.3239,2.0775,1.0914,0.2323,0.3801,1.0334,-0.0076,0.1044,0.4639,0.6319,0.7919,0.379,1.5613,0.854,0.6542,0.0709,0.9184,-0.0232,0.9916,0.3825,0.1751,0.4483,0.3496,1.2172,0.6908,-0.0024,0.9768,1.9981,1.6405,0.691,1.0876,1.138,0.4196,2.1618,0.0606,0.9144,1.5058,0.1751,1.0727,0.1395,0.7522,0.8982,1.552,0.8593,-0.007,0.0598,0.8088,0.0116,0.2655,0.0749,0.1791,0.0323,1.5201,0.4347,0.4916,0.4203,BRCACancer
Utah__C11,0.3517,2.5409,0.8826,1.5674,0.256,0.4755,-0.0535,0.911,1.7565,1.7534,1.7971,1.8353,1.1954,0.8061,1.3769,0.5439,1.0379,0.3324,1.4533,0.3056,1.5617,2.9606,2.1723,0.7094,0.8274,0.4067,0.375,1.4302,0.0525,1.2912,1.6417,1.6729,0.4795,0.2231,1.3013,-0.0386,1.5328,0.2398,1.5312,1.6548,-0.0741,1.2746,1.5978,1.2313,0.8964,0.1757,0.7547,0.0254,3.0138,1.7474,1.0199,2.5748,1.7418,1.8211,2.1046,-0.0175,2.3962,0.6415,0.5349,0.6029,1.2045,1.0526,1.9605,0.0604,-0.0973,1.1799,1.2941,1.2713,1.8986,1.1242,0.4405,0.6053,1.3396,-0.0736,0.0259,0.4744,0.9806,1.0501,0.6598,1.6979,1.0401,1.0132,0.1131,0.9055,-0.0206,1.06,0.5718,0.3555,0.6591,0.508,1.5603,0.7349,-7e-04,1.0662,2.0464,2.1858,0.8179,1.0904,1.3822,0.2875,2.5133,0.0253,1.2559,1.4513,0.2305,1.3394,0.2427,0.8104,1.206,1.4838,1.1329,-0.0719,0.2274,0.7528,0.0821,0.4903,0.0806,0.0691,0.0789,1.4882,0.6199,0.5446,0.4897,Control
Utah__C12,0.2659,1.8282,0.2901,0.947,0.1335,0.1864,-0.0438,0.6891,1.2174,0.9277,1.5471,0.9427,0.6328,0.3065,0.8643,0.2649,0.6049,0.2148,0.7759,0.1211,1.0051,2.6811,1.5241,0.5239,0.5646,0.1,0.1309,0.6363,0.0771,1.0406,0.9171,0.954,0.3338,-0.0433,0.7822,-0.1163,1.1452,0.2847,0.8825,0.8766,-0.2868,0.4973,1.2181,0.8711,0.5623,0.2054,0.4373,0.0849,4.3423,1.4628,0.791,1.9763,1.1989,1.4716,1.4293,0.0093,1.8709,0.4096,0.4056,0.2998,0.8912,0.8806,1.4375,-0.0239,-0.0322,0.7623,0.9928,0.88,1.4002,0.6991,0.2261,0.3927,1.1505,-0.0172,0.0159,0.3567,0.5619,0.6081,0.3858,1.4198,0.8388,0.6454,0.0013,0.5826,-0.0231,0.5511,0.2652,0.1511,0.4317,0.4645,1.1479,0.5338,-0.03,0.8666,1.3457,1.3743,0.593,0.6934,1.0675,0.2215,2.3985,0.0316,0.7781,1.0652,0.088,0.8816,0.1688,0.5372,0.8102,1.1274,0.9945,-0.0357,0.0917,0.5537,0.0404,0.2021,0.0303,0.1819,0.1017,1.1651,0.3423,0.3716,0.3097,BRCACancer
Utah__D01,1.0558,2.2473,1.7467,1.4497,0.2925,0.4446,-0.049,0.6206,1.1725,1.5314,1.1768,1.1872,0.9758,0.698,1.4884,0.7358,1.4617,0.3267,1.038,0.6435,1.5575,3.4497,2.444,0.6018,0.702,0.379,0.3937,0.365,0.0289,1.6634,0.7339,1.5553,0.2714,0.0401,2.0938,-0.0631,1.5757,0.3399,1.1704,2.2141,-0.1783,0.1263,1.8286,1.3158,1.2541,0.1738,0.3828,-0.0145,1.222,1.9326,0.5089,1.8739,1.3885,1.2833,2.4474,0.0833,2.3411,0.6568,0.4775,0.8359,1.5223,0.8727,1.6606,-0.128,-0.1218,1.2857,1.2195,1.1469,1.3874,1.3944,0.0953,0.7479,0.8447,-0.0777,0.0011,1.076,1.3393,1.2216,0.5275,1.677,0.7586,1.1365,-0.1456,0.9256,-0.0743,0.7018,0.8801,0.6773,0.4953,0.7422,1.2261,0.3933,-0.1236,0.972,2.1035,2.0027,1.2811,1.2539,1.0764,0.4498,1.7341,0.015,1.3446,1.9276,0.2691,1.1003,0.2017,0.7654,1.1935,1.0557,1.1673,-0.0646,-0.0453,1.4773,-0.0379,0.1174,0.0927,-0.1178,-0.0217,1.3383,0.7199,0.3305,1.0801,BRCACancer
Utah__D02,0.3337,2.4033,1.2328,1.1558,0.2371,0.3298,-0.0619,0.683,1.7179,1.4234,1.7576,1.2496,0.9709,0.5729,1.4977,0.3861,0.9554,0.324,1.5886,0.2087,1.3373,3.0413,1.8965,0.6343,0.7363,0.2282,0.4775,1.3152,0.0506,1.2708,1.2106,1.3954,0.4184,0.4378,1.0718,-0.1113,1.3968,0.5719,1.3827,1.4446,-0.216,0.4468,1.6002,1.1362,0.8039,0.0487,0.644,0.1434,3.6807,1.7786,0.9631,2.3427,1.6548,1.54,1.8164,0.0474,2.3325,0.5414,0.4947,0.4379,1.2184,1.0907,1.8134,-0.0138,-0.1251,1.1494,1.7441,1.1918,1.923,1.0319,0.2885,0.5843,1.0292,-0.1839,0.0487,0.4879,0.8068,0.9052,0.4446,1.712,0.9158,0.7929,0.114,0.7982,-0.039,0.8454,0.4381,0.1541,0.5621,0.4827,1.4141,0.6996,0.087,1.0682,1.7056,1.8111,0.9222,1.0174,1.5008,0.2512,2.8805,0.0426,1.0282,1.386,0.3824,1.092,0.2114,0.7325,0.9237,1.2962,1.0017,-0.0913,0.111,0.6711,0.0142,0.3654,0.0581,0.1637,0.0817,1.4147,0.6241,0.4588,0.4381,BRCACancer
Utah__D03,0.292,2.3886,1.5145,1.3197,0.1147,0.4507,-0.0724,0.7631,1.4695,1.5278,1.1252,1.1814,0.8277,0.6453,1.2549,0.4122,0.9972,0.448,1.5924,0.1694,1.3738,3.3551,1.7411,0.6075,0.6722,0.1773,0.2316,1.1294,0.0523,1.1816,1.0222,1.3499,0.357,-0.0245,1.0987,-0.0613,1.412,0.317,1.0751,1.1949,-0.0727,0.41,1.5889,1.0758,0.8155,-0.0258,0.5978,0.0891,3.9207,1.6691,0.88,2.4583,1.4075,1.5561,1.8177,0.044,2.5855,0.6343,0.4072,0.3633,1.0942,0.9146,1.6918,-0.0617,-0.0699,1.0202,1.2292,1.1583,1.8496,0.8686,0.1917,0.4612,1.2295,-0.0994,0.0241,0.5042,0.7603,0.7318,0.3102,1.6481,0.9147,0.6973,0.1128,0.6909,-0.0082,0.762,0.4145,0.157,0.5185,0.4075,1.2419,0.6712,-0.008,1.0226,1.8676,1.9785,0.8886,0.8984,1.3048,0.2296,2.7621,0.1056,1.0286,1.3474,0.3039,1.0502,0.175,0.5624,1.0898,1.3431,1.0307,-0.0388,0.1051,0.5819,-0.033,0.3056,0.0042,-0.0217,-0.0015,1.3846,0.4838,0.3807,0.4234,BRCACancer
Utah__D04,0.3463,2.7467,2.0047,1.476,0.1983,0.6836,-0.0871,1.3825,1.9609,1.864,2.6893,1.8668,1.0682,0.9087,1.3986,0.6661,1.1294,0.3662,1.4785,0.3006,1.3905,3.5265,2.2024,0.638,0.7289,0.3369,0.4632,1.0026,0.0045,1.401,1.183,1.3736,0.3714,0.1544,1.1092,-0.0962,1.6251,0.2563,1.5046,1.6152,-0.2186,0.3107,1.7339,1.3085,0.894,0.1287,0.7156,0.0878,3.4419,1.6258,0.7995,2.5131,1.5669,1.4476,1.8177,0.0487,2.7227,0.846,0.4439,0.4015,1.2616,1.1557,1.9513,-0.1031,-0.0747,1.2215,1.3219,1.2135,1.7559,1.1519,0.2922,0.5351,1.2216,-0.1662,-0.0112,0.526,0.9541,0.7516,0.5695,1.6749,0.9905,0.8644,-0.0119,0.7717,-0.0625,0.8479,0.5941,0.3456,0.5628,0.4112,1.3386,0.7734,-0.0574,1.1685,1.8886,2.1672,1.0269,1.0279,1.244,0.3899,2.5963,0.0746,1.0521,1.4235,0.2301,1.3787,0.2013,0.7656,1.1151,1.4396,1.6396,-0.0444,0.1986,0.7246,0.0392,0.1994,0.0538,0.0828,0.0299,1.3427,0.5369,0.6301,0.5828,BRCACancer
Utah__D05,0.3754,2.9783,0.9887,1.5634,0.1743,0.655,-0.0635,0.9355,1.8,1.9437,2.3473,1.953,1.0563,1.001,1.4245,0.451,1.1513,0.2514,1.8334,0.4262,1.4106,3.6839,1.6481,0.7055,0.6837,0.4228,0.1502,1.1688,0.1019,1.2197,1.6839,1.622,0.3128,0.0554,1.24,-0.1479,1.5193,0.027,1.3575,1.2797,-0.218,0.6936,2.39,1.3789,0.9202,0.106,0.666,0.1024,3.5236,1.7365,0.754,2.6409,1.5465,1.5393,2.0973,0.1172,3.0391,0.6766,0.3561,0.3505,1.219,0.9538,2.198,-0.098,-0.0322,1.1295,1.4639,1.2434,1.8809,1.0518,0.1649,0.3828,1.0155,-0.027,0.0733,0.5685,0.771,0.8873,0.3012,1.6996,0.8171,0.7921,0.0065,0.836,0.0356,0.8409,0.5086,0.2167,0.4676,0.5978,1.3071,0.558,-0.0625,1.1389,2.2717,2.2425,0.8778,0.9925,1.4629,0.3708,2.6241,0.0821,1.0541,1.4187,0.2115,1.2885,0.1817,0.6987,1.1666,1.5512,1.501,-0.0094,0.0181,0.5295,0.1624,0.3744,-0.0169,0.0558,0.0354,1.6182,0.5172,0.3279,0.5056,BRCACancer
Utah__D06,0.4245,2.391,1.073,1.45,0.3023,0.5186,-0.095,1.3277,1.8485,1.6701,2.2384,1.7247,1.2845,0.9268,1.5403,0.4971,1.1899,0.318,1.6299,0.3997,1.5676,3.1461,2.1867,0.692,0.7939,0.4479,0.6663,1.3765,0.1363,1.461,1.5613,1.673,0.3979,0.4397,1.351,-0.0903,1.5134,0.4689,1.6226,1.5988,0.0205,0.6359,1.9446,1.1448,1.0235,0.0636,0.5987,0.0592,2.7514,1.8189,0.9539,2.4866,1.7216,1.7367,2.1549,0.1019,2.6736,0.789,0.4473,0.5534,1.3989,1.061,2.086,-0.0727,-0.1084,1.2429,1.3996,1.3222,1.8966,1.2257,0.3293,0.6094,1.1451,-0.0082,-0.0355,0.5979,1.0631,1.0981,0.5394,1.7145,1.0635,1.1561,-0.0272,1.0099,-0.033,0.9853,0.6168,0.4186,0.6639,0.555,1.468,0.7791,0.0122,1.0558,1.8485,2.0838,0.9484,1.1641,1.4708,0.4277,2.4116,0.1012,1.2244,1.4832,0.3946,1.3899,0.248,0.8304,1.2812,1.5139,1.3349,-0.0905,0.119,0.8352,0.0959,0.4206,0.0326,0.2291,0.0807,1.5669,0.6774,0.5282,0.5259,BRCACancer
Utah__D07,0.3478,2.6853,0.863,1.5414,0.2154,0.5798,-0.0332,0.9584,1.8047,1.87,2.0192,1.8081,1.1579,0.6367,1.4636,0.3916,1.0984,0.4008,1.5311,0.2761,1.7923,3.0946,1.9305,0.6999,0.773,0.4672,0.3382,1.4357,0.0808,1.1994,1.7021,1.7462,0.3466,0.2946,1.3277,-0.0751,1.4296,0.2937,1.3482,1.3459,-0.2483,1.052,1.7143,1.1715,0.9081,-0.0051,0.7646,0.3031,3.375,1.7794,0.885,2.4718,1.6811,1.7927,2.0057,0.0985,2.7169,0.6974,0.4117,0.4405,1.1585,1.0734,1.9997,-0.0264,-0.074,1.2075,1.3586,1.3326,1.8583,1.2167,0.3002,0.4899,1.1116,-0.0504,0.0393,0.5284,0.8794,1.0124,0.3476,1.7148,0.9348,1.0501,0.0422,0.8661,-0.0072,0.9548,0.5184,0.2863,0.5975,0.3617,1.4913,0.732,-0.0419,1.0217,1.9708,2.1902,0.8209,1.1037,1.454,0.3134,2.7882,0.0531,1.173,1.3555,0.2332,1.3723,0.2007,0.8018,1.1988,1.5472,1.1929,-0.0935,0.0798,0.5857,0.1084,0.5088,0.0799,0.1482,0.0303,1.6324,0.5672,0.5732,0.4603,Control
Utah__D08,0.3066,2.2605,1.229,1.2562,0.1539,0.3211,-0.0488,0.6714,1.2522,1.3599,1.4802,1.3115,0.9017,0.4308,1.1169,0.3471,0.8615,0.3064,1.1547,0.1457,1.1167,3.0485,1.7707,0.5626,0.595,0.3121,0.207,0.9801,0.0997,1.1704,1.1539,1.2069,0.3023,0.2217,1.0187,-0.0495,1.2683,0.116,1.1724,1.0551,-0.1249,0.228,1.5074,0.9518,0.7363,0.1145,0.7793,0.127,2.9397,1.5141,0.6983,2.156,1.2342,1.4768,1.6195,0.0666,2.4675,0.5513,0.3787,0.3562,1.0411,0.8089,1.7568,-0.1431,-0.0628,0.9695,1.1863,0.9322,1.6235,1.0438,0.1486,0.3586,0.8844,-0.0569,0.0105,0.433,0.6195,0.7387,0.3982,1.5336,0.8146,0.6594,-0.0496,0.7061,-0.0247,0.7243,0.3849,0.2089,0.3851,0.5215,1.1777,0.5392,-0.0527,0.7635,1.8856,1.9195,0.6525,0.7978,1.0586,0.2366,2.4203,0.086,0.9049,1.2041,0.3078,0.9912,0.1065,0.5567,0.7799,1.1741,1.2979,-0.0661,0.1348,0.5984,-0.0104,0.2535,0.0545,0.0215,0.0113,1.2717,0.4401,0.43,0.4097,Control
Utah__D09,0.3962,2.6118,0.8132,1.3175,0.2413,0.4328,0.0033,1.1222,1.6115,1.7174,1.9601,1.6355,1.0917,0.8154,1.4624,0.4325,1.0529,0.377,1.5936,0.1943,1.3173,2.9417,1.9688,0.6435,0.7035,0.2884,0.3001,1.1379,0.0921,1.3139,1.1844,1.3926,0.4305,0.2566,1.1271,-0.1075,1.4266,0.2842,1.3406,1.4135,-0.0224,0.4667,1.8381,1.1578,0.882,0.1653,0.819,0.1905,2.8211,1.7268,0.8836,2.5242,1.6087,1.6835,1.9789,0.0449,2.6162,0.7534,0.4548,0.3997,1.256,1.0072,2.0723,-0.1659,-0.1477,1.1314,1.2944,1.2372,1.7543,1.1358,0.2507,0.4383,1.0301,-0.1236,0.0356,0.483,0.7741,0.8955,0.5697,1.5693,1.0398,0.92,0.0098,0.8789,-0.0304,0.9115,0.4905,0.2774,0.6042,0.4527,1.3852,0.709,0.0034,1.0929,1.8798,1.9684,0.82,1.0173,1.3674,0.2637,2.4079,0.0934,1.0402,1.3845,0.4945,1.1618,0.168,0.6841,1.0078,1.3769,1.6794,-0.0458,0.1394,0.8162,-0.0043,0.2596,-0.0019,0.0456,0.003,1.4837,0.597,0.4635,0.4668,Control
Utah__D10,0.3118,2.8844,0.9137,1.117,0.1134,0.6395,-0.0458,1.1797,1.8666,1.8969,2.3026,2.1289,1.1025,0.5243,1.2564,0.4136,0.9916,0.2718,1.2062,0.2312,0.8479,2.9473,2.0347,0.4594,0.6459,0.2739,0.2189,1.8992,0.1246,1.1848,1.0737,1.0628,0.4828,0.1676,0.9222,-0.0779,1.581,0.2699,1.4634,1.293,-0.2692,0.5677,1.5343,1.2264,0.6619,0.0654,0.7498,0.0754,2.6839,1.5702,0.8928,2.5999,1.4975,1.4648,1.5822,0.0612,2.5647,0.9875,0.3672,0.4252,0.9598,0.7999,1.7488,-0.0981,-0.1072,1.0396,1.2117,0.9305,1.6518,0.9033,0.1782,0.4434,1.0872,-0.0786,-0.0245,0.3861,0.8529,0.7673,0.4718,1.6679,0.8457,0.8182,-0.0528,0.7784,-0.0524,0.7468,0.4452,0.3147,0.3778,0.2713,1.2282,0.7309,-0.0743,0.9812,1.5577,1.805,0.8219,0.871,1.4776,0.3201,2.7098,0.077,1.1158,1.2133,0.1329,1.3123,0.166,0.6148,0.7862,1.6576,1.1139,-0.0386,0.0851,0.6112,0.0927,0.2504,-0.0097,0.0634,0.0768,1.2452,0.4402,0.4918,0.4376,Control
Utah__D11,0.1708,1.0318,0.281,0.575,0.1053,-0.0446,-0.1179,0.3077,0.6028,0.6242,0.4597,0.6229,0.3623,0.1389,0.6866,0.2165,0.4135,0.2043,0.5012,0.1226,0.6037,1.8485,1.3042,0.378,0.4,-0.014,0.1054,0.1691,0.0158,0.7971,0.613,0.633,0.1629,0.1715,0.6743,-0.0183,0.8295,0.0941,0.6382,0.6691,-0.4182,0.0496,0.9539,0.6355,0.4698,0.1193,0.346,0.0298,2.8902,1.1595,0.3777,1.4442,0.8641,1.022,1.0488,-0.1319,1.302,0.1423,0.2739,0.3994,0.6449,0.4709,1.1938,-0.0901,-0.1481,0.5635,0.7339,0.4936,0.9607,0.6526,0.0418,0.1728,0.4929,-0.0601,0.0155,0.2566,0.4221,0.3973,0.3545,0.9471,0.3809,0.3413,-0.1724,0.4344,-0.0479,0.4308,0.46,0.1362,0.1369,0.3377,0.8611,0.2589,-0.1638,0.434,1.0332,0.8318,0.4735,0.424,0.6614,0.275,1.7495,0.0313,0.5981,0.7916,-0.1931,0.5672,0.0669,0.3625,0.3413,0.7307,0.1736,-0.0981,-0.136,0.5013,-0.0414,0.0597,0.0769,-0.2476,0.0536,0.7879,0.2323,0.1701,0.3234,Control
Utah__D12,0.2792,2.437,0.599,0.9605,0.207,0.3119,-0.0816,0.914,1.4341,1.4722,2.0615,1.6389,0.9289,0.6161,0.976,0.4358,0.6855,0.2668,0.9689,0.1606,1.0831,3.1052,1.959,0.5797,0.5423,0.2366,0.0666,0.9256,0.0049,0.9673,1.2406,1.1117,0.4371,0.0599,0.8836,0.0297,1.4151,0.2252,1.3026,1.2574,-0.1899,0.4424,1.4285,1.0126,0.5645,0.0102,0.5411,0.0222,2.1627,1.4541,0.7047,2.1938,1.4259,1.4352,1.398,0.0112,2.3479,0.7252,0.3909,0.3366,0.9431,0.8827,1.7741,-0.056,-0.1158,0.8506,0.9876,0.9366,1.3328,0.8124,0.2464,0.3741,1.0704,-0.0798,-0.0446,0.3135,0.6785,0.5864,0.4862,1.4867,0.9554,0.65,-0.0394,0.6356,-0.0643,0.6221,0.4226,0.2445,0.4833,0.3181,1.3548,0.5478,0.0237,0.9587,1.4482,1.645,0.6363,0.7282,1.2135,0.1543,2.4968,0.0622,0.9508,0.9853,0.174,1.0852,0.1477,0.4381,0.8144,1.2479,0.9727,-0.1106,0.0995,0.5234,-0.0424,0.0974,0.1282,-0.0754,0.0651,1.1103,0.373,0.5626,0.4796,Control
