@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10105 numeric
@attribute 10319 numeric
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 1234 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22798 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23643 numeric
@attribute 240 numeric
@attribute 26279 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 284217 numeric
@attribute 30814 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 331 numeric
@attribute 3312 numeric
@attribute 345611 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3655 numeric
@attribute 3688 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 391013 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 3949 numeric
@attribute 4261 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 50487 numeric
@attribute 51135 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 572 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 64600 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 81579 numeric
@attribute 836 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8651 numeric
@attribute 8681 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
C07,0.3665,0.4755,0.0246,0.1,0.9891,0.7041,0.0764,0.915,0.551,0.6551,-0.0065,1.0849,1.2108,0.6372,1.0398,0.1064,0.0637,0.6759,1.5284,0.0059,-0.072,0.101,1.4626,1.7329,0.3686,3.2502,1.0543,0.1906,3.0724,0.3058,1.6298,1.3924,2.991,0.6484,0.6155,0.0426,0.6934,1.3977,0.1944,1.0111,1.5131,0.9524,0.7485,-0.0196,2.6561,0.8183,0.0484,0.0257,0.5583,0.7785,2.0737,1.6731,0.5865,-0.0386,-0.0737,-0.0563,-0.0537,0.1463,0.2096,0.0727,-0.0754,0.3262,0.7647,1.6238,1.1322,1.6617,0.7325,6e-04,-0.0329,1.192,1.1736,1.1021,1.0766,1.8423,1.0366,0.1955,-0.0334,0.0398,0.2612,-0.0791,0.5516,1.5948,0.7808,0.7965,0.0812,0.828,0.0244,0.9146,0.6453,0.3431,0.2273,0.3689,1.1737,0.334,0.0118,0.0088,1.4952,1.1854,1.0627,2.1052,0.0493,0.0956,0.9093,2.151,0.2303,1.0294,0.6198,0.8509,0.2191,0.8349,0.2415,-0.2396,1.0345,0.6067,-0.0684,0.094,0.2164,-0.0229,0.2927,0.2391,0.7198,Control
C08,0.3599,0.5141,0.0323,0.1475,1.2106,1.0353,0.0098,1.0007,0.6146,0.7092,-0.0378,1.2913,1.3935,0.6761,1.3061,0.087,0.0196,0.7466,1.5046,0.041,-0.0659,-0.0612,1.5408,1.697,0.5957,2.8898,1.095,0.2573,2.9788,0.9021,1.9226,1.9742,2.7589,0.6425,0.9382,0.0973,0.8998,1.6174,0.3968,1.0552,1.6836,1.0733,0.8332,0.2639,2.624,0.908,0.035,0.0085,0.6586,1.1605,1.9168,1.6563,0.8603,-0.0671,-0.0811,-0.0671,-0.1307,0.1028,0.1729,0.1634,-0.0584,0.5939,0.9008,1.5576,1.256,1.9071,0.9232,-0.03,0.0985,1.5738,1.2968,1.2657,1.1848,1.8845,1.1417,0.2624,-0.1099,-0.0138,0.3152,-0.1354,0.6184,1.5956,0.9573,1.0421,0.0155,0.9491,0.0603,0.9413,0.82,0.3219,0.194,0.7524,1.3756,0.525,-0.0179,0.0232,2.1783,1.2555,1.1016,2.203,0.0885,0.0499,1.0216,2.3852,0.3332,1.1972,0.7965,1.0379,0.3653,0.8646,0.3911,-0.0186,1.1049,0.6941,-0.0459,0.052,0.3589,-0.1316,0.4716,0.7212,1.1442,Control
C09,0.293,0.5079,0.0648,0.1102,0.9552,0.9418,0.0329,0.9402,0.5812,0.6399,-0.0812,1.1444,1.2396,0.5612,1.2257,0.0701,-0.01,0.7481,1.4874,-0.0133,-0.0447,0.0593,1.4346,1.4665,0.3502,3.0192,0.9089,0.1796,3.1469,0.3247,1.5968,1.6854,3.0269,0.5299,1.0021,-0.011,0.6896,1.6121,-0.0759,0.898,1.6559,0.9472,0.8068,0.0383,2.5814,0.7472,0.0536,-0.031,0.5854,0.8545,1.9606,1.7211,0.5702,-0.0598,-0.0436,-0.0694,-0.1023,0.1709,0.1321,-0.0024,-0.0803,0.3921,0.6717,1.7421,1.2046,1.9508,0.903,-0.0096,0.0933,1.1361,1.1689,1.2637,1.1446,2.0143,1.0607,0.2592,-0.0548,0.0063,0.1829,-0.2197,0.5717,1.4942,0.8657,0.7566,0.0611,0.7278,0.0114,0.8458,0.6912,0.1908,0.1551,0.483,1.2505,0.4179,0.0928,0.0654,2.0498,1.1785,1.0478,2.0363,0.1301,0.0348,1.0238,2.187,0.4021,1.1444,0.7283,0.9435,0.198,0.8981,0.2588,-0.1763,1.082,0.5565,0.0139,0.0545,0.3083,0.1944,0.3713,0.3518,1.0222,Control
C10,0.2989,0.5389,0.0571,0.127,0.8554,0.3012,0.0019,1.0072,0.5856,0.6162,-0.037,1.2732,1.2523,0.6511,1.3304,0.3348,0.0133,0.8118,1.5314,-0.0635,-0.0757,-0.0424,1.6186,1.8778,0.5418,2.9992,0.9046,0.1964,3.3181,0.8436,1.6067,1.5928,3.384,0.5544,1.1752,0.0581,0.5585,1.3767,0.0169,0.3588,1.8034,1.1303,0.818,0.1397,2.5273,0.8526,0.1008,-0.0162,0.5435,1.0004,1.7524,1.8345,0.4975,-0.0247,-0.0656,-0.0332,-0.0208,0.1506,0.1415,0.134,-0.0701,0.3668,0.7269,1.854,1.3224,2.0133,0.8001,-0.0114,-0.0684,1.016,1.2759,1.3937,1.3112,2.1015,1.0398,0.2235,-0.0853,0.0366,0.3022,-0.1099,0.5668,1.5345,0.8389,0.6258,0.0666,0.9083,-0.0177,0.9744,0.8478,0.1747,0.1796,0.5104,1.1881,0.418,0.0176,0.0419,2.0134,1.119,1.0863,2.1369,0.0622,0.0037,1.265,2.2555,0.1714,1.0457,0.7269,0.8726,0.3831,0.9367,0.2473,-0.1227,1.0331,0.7194,-0.0668,0.0023,0.2489,0.1678,0.2651,0.3859,0.989,BRCACancer
C11,0.3093,0.7542,0.1216,0.2491,1.2111,0.6255,0.0326,1.0238,0.699,0.8067,-0.0771,1.2922,1.6242,0.6608,1.443,0.199,0.0368,0.8007,1.4085,0.0444,-0.0119,-0.0057,1.5866,1.8492,0.3471,2.6483,0.9655,0.0576,2.9167,0.3359,1.8452,1.883,2.6635,0.6848,0.5982,0.1012,0.8709,1.5783,0.3733,1.3382,1.6121,1.2107,0.8794,0.1282,2.8473,1.1184,-0.0605,-0.0248,0.8192,1.0475,2.1315,1.7122,0.8805,-0.0547,-0.031,-0.0976,-0.0413,0.1569,0.1365,0.0925,-0.0688,0.8449,0.9621,1.7298,1.2128,1.9656,1.0112,0.033,0.0252,1.5139,1.2004,1.27,1.258,1.9033,1.0752,0.4322,0.1221,-0.0661,0.2797,-0.1753,0.7354,1.6696,1.0236,0.9952,0.1087,0.8953,-0.0152,1.0455,0.9087,0.3513,0.3027,0.6761,1.54,0.6172,0.0195,0.0155,2.0637,1.2935,1.0891,2.4973,0.0265,0.0914,1.1743,2.3113,0.2264,1.3094,0.7842,1.1788,0.3574,0.8526,0.4366,0.0776,1.1971,0.8077,-0.0191,0.1029,0.4745,0.0484,0.6978,0.4779,1.3024,Control
C12,0.2174,0.6496,0.0259,0.1262,0.6521,0.337,0.0556,0.5781,0.5121,0.5441,-0.0264,1.039,0.9018,0.37,1.2413,0.2054,0.0115,0.5605,0.9214,-0.0156,-0.0305,-0.1542,1.1417,1.4815,0.3824,2.2935,0.5731,0.2207,2.8096,0.2323,1.5199,1.8727,2.0541,0.3655,0.3648,-0.0159,0.6076,1.4701,0.126,0.5154,1.214,0.8543,0.5436,-0.0356,1.9644,0.6029,0.07,-0.0071,0.473,0.709,2.0163,1.3819,0.4207,-0.0353,-0.0339,-0.069,-0.0814,0.1537,0.1529,0.1212,-0.092,0.4079,0.7927,1.2655,0.9106,1.43,0.7327,0.0017,0.0523,0.7451,0.7596,0.978,0.8622,1.3512,0.6171,0.2172,0.0079,-0.0307,0.1826,-0.0674,0.2884,1.3945,0.8239,0.6168,-0.0028,0.5702,-0.0176,0.5165,0.6259,0.1513,0.1549,0.478,1.1171,0.3794,-0.0142,0.0148,1.334,1.0046,0.6967,2.3796,0.0329,0.1303,0.6673,1.1718,0.0849,0.8568,0.5151,0.7851,0.3325,0.5522,0.2477,-0.1876,0.6705,0.4151,-0.0181,0.0435,0.1853,0.1709,0.3395,0.4675,0.7524,BRCACancer
D01,1.0636,0.6482,0.0217,0.2857,0.9929,0.4233,0.0763,1.4599,0.5906,0.6814,-0.0096,1.6685,1.506,0.489,1.5755,0.1619,0.0149,0.8009,1.142,0.0452,-0.0918,0.0383,1.6727,2.1248,0.3352,2.2788,1.5317,0.1644,2.7781,0.9798,1.7603,1.8307,1.7927,0.3466,0.481,-0.0475,0.5771,1.2223,0.1957,0.1227,1.854,1.2942,1.2389,-0.0954,2.6951,1.1462,-0.0596,0.0483,0.4767,1.1085,2.6604,1.9272,1.3595,-0.1127,-0.0821,-0.0926,0.0208,0.0491,0.1484,0.0684,-0.1093,0.3013,1.4561,1.3116,1.5194,1.6585,0.5823,0.0253,0.1192,1.3961,1.312,1.1977,1.1323,1.3371,1.3663,0.0861,0.0725,-0.1352,0.2442,-0.0887,0.4035,1.6488,0.7443,1.122,-0.1493,0.9155,-0.0687,0.6732,0.7076,0.6664,0.1647,1.9268,1.1972,0.5552,-0.122,-0.015,2.1231,1.2333,1.2508,1.6985,0.0161,0.1901,2.2644,1.7644,0.2647,1.073,0.7399,1.1663,0.5107,0.6771,0.3394,-0.0502,1.1883,0.3578,-0.0254,-0.0683,0.1003,-0.1546,0.8234,0.672,0.9388,BRCACancer
D02,0.29,0.652,0.0917,0.2302,0.988,0.9665,0.0549,0.9389,0.6233,0.7157,-0.075,1.2717,1.3454,0.452,1.553,0.1979,0.0221,0.7648,1.4105,0.0252,-0.0136,-0.0571,1.8525,2.0261,0.6726,3.3029,0.9468,0.0754,3.5883,1.0561,1.683,2.3171,2.5414,0.3949,0.6661,0.1251,0.7014,1.3377,0.124,0.4619,1.6146,1.1165,0.7864,0.0673,2.5631,0.9943,-0.0146,0.0367,0.6554,0.7708,2.1727,1.7485,0.6727,-0.0676,-0.0272,-0.075,-0.1761,0.2237,0.1147,0.0593,-0.1146,0.3534,1.2283,1.4544,1.2262,1.815,0.8284,-0.0189,0.0824,1.1338,1.1682,1.7062,1.1777,1.9303,0.9756,0.2798,0.0431,-0.0209,0.2578,-0.1012,0.5661,1.6835,0.9003,0.7685,0.1096,0.7872,-0.0335,0.8224,0.753,0.1542,0.2134,0.5308,1.3901,0.4818,0.1205,0.0017,1.7088,1.1711,1.017,2.8737,0.044,0.0655,1.124,2.1036,0.3772,1.0647,0.7075,0.898,0.2811,0.9171,0.3549,-0.1603,0.9414,0.5376,-0.032,0.006,0.3492,0.1512,0.3202,0.6728,0.9351,BRCACancer
D03,0.2453,0.6295,0.0145,0.1073,0.8458,0.7655,0.0316,0.9818,0.5962,0.6516,-0.0403,1.1815,1.2996,0.3937,1.4727,0.201,-0.0183,0.8218,1.3357,-0.0389,-0.0502,-0.0794,1.7115,1.795,0.418,3.0111,0.9816,0.286,3.3511,0.1495,1.5805,2.0967,2.9923,0.4764,0.4761,0.0551,0.7508,1.5129,0.1633,0.423,1.6028,1.0568,0.7981,0.0723,2.7582,0.787,-0.0398,-0.0578,0.5848,0.5905,2.4395,1.6214,0.7914,-0.0552,-0.0729,-0.0176,-0.123,0.1335,0.2322,0.0694,-0.0811,0.4526,1.1379,1.8598,1.1064,1.6905,0.648,-0.0439,0.0342,1.0474,1.0319,1.2071,1.1437,1.8491,0.7997,0.1827,-0.1242,-0.0331,0.2419,-0.1918,0.5447,1.6203,0.8992,0.6701,0.1084,0.6793,-0.0028,0.7358,0.8311,0.157,0.2424,0.6586,1.2135,0.369,0.0111,0.0241,1.8775,1.1635,0.8994,2.7523,0.1077,0.08,1.1235,2.171,0.2993,1.0235,0.54,1.0632,0.2804,0.8639,0.2545,-0.2743,0.8951,0.534,-0.0787,-0.0614,0.2892,-0.0502,0.3755,0.5973,0.6914,BRCACancer
D04,0.3035,0.5929,0.0389,0.1912,1.0847,0.6948,0.0628,1.118,0.627,0.7083,-0.0287,1.4032,1.3234,0.706,1.7079,0.1448,0.0167,0.7817,1.4221,-0.0119,-0.0531,0.0512,1.5386,1.7751,0.4081,2.7313,0.8488,0.1528,3.0301,0.2697,1.867,2.0163,3.3913,0.8731,0.661,0.0177,0.7138,1.4745,0.1202,0.3179,1.7548,1.287,0.8771,0.1663,2.8318,0.9706,-0.0746,0.0401,0.6881,0.9167,2.3039,1.5711,0.9546,-0.0729,-0.075,-0.0873,-0.0863,0.1229,0.3187,0.0986,-0.0794,0.4561,1.0184,1.8525,1.2679,1.9562,0.8424,-0.0102,-0.0773,1.3937,1.2443,1.2969,1.1996,1.7452,1.105,0.2835,-0.087,-0.0497,0.3,-0.1297,0.5337,1.6468,0.9744,0.8421,-0.0159,0.7607,-0.0569,0.8251,0.8162,0.3416,0.2318,0.973,1.3126,0.429,-0.0458,0.0248,1.8994,1.273,1.0274,2.5823,0.0763,-0.0331,1.834,2.7356,0.226,1.3483,0.7401,1.0883,0.3748,0.805,0.2126,-0.0193,1.0007,0.5306,-0.0496,0.0417,0.1826,0.0633,0.4284,0.6389,1.1744,BRCACancer
D05,0.3347,0.7106,0.042,0.1671,1.0729,0.899,0.022,1.1405,0.6951,0.6631,-0.0073,1.22,1.5731,0.7057,1.5433,0.2198,0.0823,0.9716,1.6191,0.0089,-0.059,0.0906,1.8513,2.1264,0.3356,3.3961,1.012,0.2009,3.3866,0.324,1.8297,1.2367,3.4619,0.7337,0.6959,-0.0309,0.6016,1.2823,0.0353,0.7232,2.4427,1.3566,0.9033,0.0948,2.8244,0.9051,0.0198,0.0651,0.5987,0.7273,2.0159,1.6996,0.881,-0.0209,-0.0844,-0.0263,0.0689,0.0948,0.2759,0.2063,-0.0909,0.4731,1.0212,2.0103,1.2268,2.2088,0.819,0.0275,0.0278,1.3243,1.1472,1.4346,1.2299,1.8837,0.9971,0.1559,0.016,0.0299,0.4104,-0.0884,0.6595,1.6712,0.8024,0.7677,0.0024,0.8253,0.0409,0.8178,0.773,0.2154,0.1897,0.5003,1.2803,0.4103,-0.0516,0.0511,2.2984,1.2654,0.9923,2.6109,0.0839,0.0072,1.955,2.6618,0.2075,1.259,0.6742,1.1396,0.4146,0.9294,0.2382,0.0973,1.1412,0.8629,0.0049,0.2176,0.3583,0.0339,0.4725,0.3726,0.4914,BRCACancer
D06,0.3872,0.6235,0.0066,0.2955,1.2995,0.9514,0.0474,1.1802,0.6815,0.7732,-0.0517,1.4639,1.6243,0.6664,1.507,0.1089,0.0065,1.0282,1.5508,0.0264,-0.0586,-0.052,1.7642,2.047,0.5801,2.8446,1.0651,0.076,2.9984,0.2766,1.94,2.1187,3.0414,0.677,0.7593,0.1388,0.7987,1.6221,0.2248,0.6622,1.9757,1.1251,1.0072,-0.0092,2.8469,1.0191,-0.0076,0.04,0.7343,0.9557,2.3216,1.7952,0.9296,-0.0536,-0.0646,-0.0662,0.0047,0.1369,0.3069,0.0251,-0.0977,0.6733,1.1768,1.6801,1.4003,2.0942,0.8923,0.0154,0.0623,1.6288,1.2669,1.3722,1.3096,1.9011,1.1845,0.3207,4e-04,-0.0616,0.2965,-0.053,0.6463,1.6859,1.0468,1.1422,-0.0312,1.0005,-0.0275,0.9679,0.8266,0.4131,0.3299,0.8458,1.4453,0.5385,0.0344,0.0689,1.8576,1.2474,1.162,2.393,0.1032,0.0886,1.7872,2.5013,0.3893,1.3593,0.8039,1.2535,0.3787,1.056,0.4408,-0.0081,1.2533,0.7175,-0.0395,0.1227,0.4046,0.2221,0.6516,0.6256,1.1232,BRCACancer
D07,0.3051,0.6695,0.0201,0.2084,1.1738,0.8082,0.0102,1.086,0.6895,0.7523,-0.0566,1.1995,1.6978,0.5325,1.3971,0.2012,0.0244,0.9278,1.5341,0.0217,-0.0443,0.0107,1.7941,2.0045,0.5045,3.0624,1.0056,0.0071,3.2203,0.7975,1.8883,1.796,2.6428,0.645,0.7004,0.0868,0.8209,1.5393,0.0619,1.1026,1.7343,1.1515,0.8912,0.1801,3.1298,0.9055,-0.0809,-0.0202,0.7237,0.6697,2.2845,1.7494,0.7917,-0.0686,-0.0436,-0.0552,0.0208,0.1393,0.2717,0.0458,-0.0869,0.5321,1.0958,1.6096,1.1684,2.0057,0.915,0.0472,0.0458,1.4943,1.2295,1.3325,1.3201,1.8587,1.1748,0.2915,0.0893,-0.1023,0.3466,-0.1,0.6279,1.6863,0.9191,1.0331,0.038,0.8557,-0.0017,0.9362,0.8359,0.2836,0.2388,0.4987,1.4693,0.5737,-0.0279,0.0574,1.9849,1.3528,1.1023,2.7791,0.0546,0.0427,1.1981,2.4123,0.2291,1.3419,0.7757,1.1716,0.3697,1.1161,0.4015,-0.1273,1.0738,0.7571,-0.0539,0.1406,0.4931,0.1343,0.6049,0.5012,0.5968,Control
D08,0.261,0.5939,0.0379,0.1467,0.9192,0.3448,0.0458,0.8422,0.551,0.5744,-0.0377,1.1702,1.156,0.3956,1.1711,0.2306,-0.0763,0.6369,1.2562,0.019,-0.0683,0.1407,1.3711,1.5355,0.2138,2.8069,0.8541,0.0629,3.2291,0.9511,1.7528,1.6968,2.6864,0.5833,0.4733,-0.0061,0.5894,1.4492,0.0369,0.2304,1.5173,0.9341,0.7185,-0.0354,2.6741,0.7379,-0.024,0.087,0.4706,0.8373,1.9791,1.4415,0.6577,-0.0886,-0.0682,-0.0635,-0.0538,0.1003,0.2496,0.1328,-0.0999,0.5126,0.7452,1.6224,1.0552,1.7571,0.6245,0.0451,0.0674,1.0936,0.9784,1.1655,0.915,1.5985,0.9885,0.1395,0.0122,0.0019,0.2,-0.0884,0.5893,1.507,0.7999,0.6312,-0.0535,0.6946,-0.0193,0.6966,0.7351,0.2078,0.2653,0.56,1.1476,0.5062,-0.0404,0.073,1.8963,1.0548,0.7999,2.4019,0.0879,0.0363,1.0749,2.075,0.3031,0.9651,0.5343,0.755,0.2837,0.9033,0.2356,-0.002,0.9083,0.407,-0.0276,-0.0291,0.237,-0.0034,0.3735,0.448,0.74,Control
D09,0.3569,0.6176,-0.0103,0.2344,1.1081,0.8425,0.0686,1.0392,0.6326,0.6828,-0.0723,1.3152,1.3426,0.7123,1.3822,0.2045,0.026,0.8176,1.4218,0.0184,-0.0509,-0.0135,1.6157,1.9143,0.4834,3.0584,0.8342,0.1818,3.2911,0.9345,1.8319,1.8712,2.9523,0.6265,0.7557,0.0446,0.6165,1.3557,0.0746,0.483,1.8641,1.1378,0.8649,0.0037,2.5617,0.9389,0.007,0.0501,0.6364,1.0433,1.8801,1.6884,0.6954,-0.0791,-0.1055,-0.0906,-0.0153,0.1227,0.258,0.0882,-0.1214,0.4243,0.9517,1.7317,1.2624,2.0801,0.8718,-0.0427,0.0551,1.3981,1.1492,1.2703,1.2235,1.7435,1.0877,0.2419,-0.077,-0.072,0.3396,-0.1897,0.6309,1.5424,1.0233,0.8993,0.0057,0.8685,-0.0249,0.8912,0.7824,0.2749,0.2121,0.592,1.3605,0.3838,0.0242,0.0571,1.8902,1.1389,1.0169,2.3892,0.0953,0.0371,1.2498,2.3062,0.4885,1.1337,0.6599,0.9817,0.3745,0.9858,0.2971,0.017,1.0111,0.736,-0.0662,-0.0205,0.243,0.0228,0.4736,0.4691,1.1315,Control
D10,0.2666,0.4743,0.0079,0.106,1.1187,0.6339,0.0068,0.9761,0.447,0.6253,-0.0315,1.1848,1.0112,0.6499,1.4015,0.184,0.0043,0.6949,1.3183,-0.0238,-0.0501,0.0422,1.3535,1.9963,0.4902,2.9915,0.624,0.1078,3.4675,1.8641,1.963,1.8904,4.5602,0.6201,0.5099,0.1308,0.6782,1.1979,0.0242,0.5899,1.5455,1.2058,0.6437,-0.0391,2.1461,0.9339,-0.0277,0.0184,0.4855,0.7586,2.0026,1.5065,0.6803,-0.0497,-0.0742,-0.0706,0.0755,0.0867,0.1745,0.1194,-0.0903,0.4697,0.7362,1.713,0.9767,1.7489,0.7433,-0.02,0.0555,0.9346,1.0523,1.1901,0.9133,1.6299,0.8371,0.1692,-0.0202,0.0149,0.3024,-0.129,0.3998,1.6398,0.8307,0.7945,-0.0567,0.7674,-0.0468,0.7199,0.7381,0.3114,0.1904,0.5699,1.1994,0.4894,-0.0653,0.0608,1.5547,1.1575,0.8722,2.6987,0.0788,0.0056,0.9964,2.3389,0.1295,1.2826,0.5916,0.7613,0.2295,0.9908,0.1993,0.0158,0.8465,0.5869,-0.1058,0.1182,0.2338,0.0422,0.2342,0.4989,0.7969,Control
D11,0.1155,0.3712,-0.0454,0.0979,0.3834,0.6577,0.0609,0.3811,0.3649,0.3796,-0.0516,0.7928,0.5793,0.183,0.7599,0.2094,-0.1135,0.3095,0.6931,0.0979,-0.0267,0.0027,0.5711,0.9273,0.1116,1.6139,0.3203,0.2694,2.1471,0.4674,1.0765,1.2117,1.5396,0.365,0.3987,-0.0315,0.2321,1.0325,-0.0273,0.0415,0.937,0.6212,0.4506,-0.0662,1.1796,0.6197,-0.2608,0.1994,0.2018,0.5009,1.3903,1.0299,0.2879,-0.1686,-0.0164,-0.1293,0.1514,0.0449,0.1544,0.0762,-0.0842,0.2334,0.401,0.8926,0.673,1.1805,0.4771,0.069,0.0333,0.3098,0.5499,0.727,0.4713,0.8644,0.567,0.0325,-0.017,-0.0333,-0.0162,-0.0552,0.3619,0.9269,0.3696,0.3039,-0.176,0.421,-0.0424,0.3915,0.6788,0.1367,0.1832,0.4441,0.8229,0.3498,-0.1682,0.1163,1.0085,0.7297,0.4303,1.7142,0.0326,0.1291,0.2446,0.7676,-0.1943,0.5459,0.343,0.3189,-0.0046,0.5333,0.1008,0.2669,0.5856,0.2474,0.0089,-0.0734,0.0425,-0.2956,0.12,0.2562,0.7145,Control
D12,0.2316,0.6847,0.0478,0.1999,0.9463,0.668,0.1037,0.661,0.5683,0.5218,-0.0719,0.9649,1.0603,0.3971,1.1134,0.2678,-0.0579,0.5925,1.031,0.0197,-0.0124,0.0468,1.3251,1.623,0.2521,2.3293,0.558,0.0249,3.2941,0.123,1.6972,1.8485,2.5872,0.4444,0.5773,0.1204,0.6616,1.4002,-0.0515,0.4573,1.4345,0.9943,0.5458,0.074,2.3322,0.8034,-0.081,-0.0166,0.5471,0.6526,1.998,1.3718,0.6044,-0.0865,-0.033,-0.064,-0.1566,0.1143,0.1559,0.0077,-0.1233,0.4027,0.6642,1.4653,0.9607,1.7747,0.7721,0.0745,0.1162,0.9983,0.8528,0.9729,0.9195,1.2766,0.7392,0.2376,-0.1248,-0.1237,0.1094,-0.0969,0.2373,1.4606,0.9396,0.6215,-0.0434,0.6235,-0.0587,0.5903,0.7658,0.2427,0.3303,0.4878,1.3293,0.5018,0.0476,0.003,1.4408,1.0881,0.7311,2.4803,0.0638,-0.0027,0.6893,1.9916,0.1703,1.058,0.4175,0.7894,0.1525,0.7179,0.2197,0.0081,0.6882,0.3473,-0.0214,-0.0749,0.0802,-0.1086,0.3567,0.4402,1.123,Control
E01,0.3052,0.5325,-0.0442,0.0617,0.8794,0.9008,-0.0056,0.8535,0.4498,0.5808,-0.0531,1.0807,1.2636,0.4773,1.3097,0.1447,-0.0967,0.6756,1.477,-0.0437,-0.0615,0.0109,1.5905,2.156,0.4043,3.4484,0.8415,0.1244,3.6403,-0.0172,1.6962,1.5224,3.4288,0.661,0.6367,-0.1008,0.5371,1.497,-0.0779,0.2346,1.8688,1.0487,0.6821,0.0704,3.1439,0.813,-0.0626,0.0723,0.4809,0.5736,2.1983,1.6054,0.5136,-0.0292,-0.0581,-0.0314,0.0891,0.0736,0.0821,0.0524,-0.0734,0.3515,0.7099,1.7297,1.0221,2.19,0.7792,-0.0287,0.0733,1.1923,0.9402,0.9622,1.0586,1.563,1.0359,0.1238,0.0366,-0.0034,0.0982,-0.0202,0.7517,1.5443,0.7623,0.6584,-0.0535,0.7063,-0.0081,0.7371,0.5142,0.1711,0.0563,0.4111,1.2459,0.2311,-0.053,-0.0261,1.9742,1.2202,0.8397,2.0889,0.0111,0.0524,1.1922,2.2844,0.1688,0.9103,0.5111,0.9811,0.2388,0.5561,0.1679,-0.0359,0.7874,0.4422,-0.0488,0.0109,0.1565,0.0285,0.3617,0.2274,0.6591,BRCACancer
E02,0.4299,0.6538,0.0052,0.18,1.1382,1.4265,-0.0168,1.2616,0.5801,0.7434,-0.0447,1.455,1.4129,0.5506,1.1839,0.148,0.129,0.8292,1.6396,0.0405,-0.0564,-0.0647,1.6355,1.8088,0.6874,3.1563,0.7051,0.0039,3.0439,0.2214,1.7918,2.017,2.7285,0.5896,0.8715,0.1197,0.8185,1.336,0.2675,1.2529,1.8623,1.0912,0.8725,0.0686,2.486,0.91,0.098,0.007,0.6275,1.2983,2.1189,1.9378,0.6719,-0.0173,-0.0726,-0.0829,-0.0081,0.1349,0.1299,-0.1009,-0.105,0.6539,0.898,1.5482,1.373,2.0579,0.8568,-0.0236,-0.0167,1.4142,1.4524,1.4471,1.4099,2.0246,1.2778,0.3225,0.0635,-0.1141,0.3724,-0.1648,0.6163,1.5675,0.9903,0.9029,0.0741,1.0616,0.028,1.1194,0.6324,0.2665,0.2598,0.6822,1.3666,0.5266,-0.0285,-0.0717,2.1609,1.2461,1.2472,2.6082,0.1542,-0.0143,1.2173,1.9459,0.2333,1.0573,0.7477,0.9532,0.5649,1.1098,0.3645,-0.1701,1.2355,0.8449,-0.1203,0.2436,0.3128,0.1772,0.4285,0.5761,1.0568,Control
