@relation data

@attribute id string
@attribute 10451 numeric
@attribute 10725 numeric
@attribute 10870 numeric
@attribute 11261 numeric
@attribute 135250 numeric
@attribute 1437 numeric
@attribute 154064 numeric
@attribute 2185 numeric
@attribute 2207 numeric
@attribute 2214 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 25759 numeric
@attribute 259197 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3133 numeric
@attribute 3135 numeric
@attribute 3265 numeric
@attribute 3383 numeric
@attribute 3384 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 353091 numeric
@attribute 355 numeric
@attribute 356 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 369 numeric
@attribute 3802 numeric
@attribute 3804 numeric
@attribute 3805 numeric
@attribute 3809 numeric
@attribute 3811 numeric
@attribute 3812 numeric
@attribute 3823 numeric
@attribute 3824 numeric
@attribute 3845 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 399694 numeric
@attribute 4068 numeric
@attribute 4277 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 5058 numeric
@attribute 51744 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 53358 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5551 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 6452 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6850 numeric
@attribute 7124 numeric
@attribute 7305 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7535 numeric
@attribute 79465 numeric
@attribute 80328 numeric
@attribute 80329 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 8743 numeric
@attribute 8793 numeric
@attribute 8794 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 919 numeric
@attribute 9436 numeric
@attribute 9437 numeric
@attribute 962 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C09,0.3928,0.7969,2.4555,1.119,-0.169,0.173,0.175,0.9407,3.2429,1.1679,1.2396,1.036,-0.0758,0.4386,1.3793,1.2543,3.9304,0.727,0.3039,0.7586,1.2637,0.1572,-0.3422,0.0826,0.6515,1.2709,1.2044,-0.2506,0.898,1.6559,0.9472,0.2204,0.8314,0.5763,2.2182,2.515,1.0391,0.0192,-0.2674,0.1475,1.3537,0.1033,0.477,0.4973,2.0336,0.9616,1.8125,1.9259,-0.0289,1.3483,1.1803,0.3873,0.3822,0.8728,0.0718,2.8642,0.7608,0.9588,1.1689,1.2637,1.1446,2.0143,1.0607,0.2592,1.2637,-0.0667,0.3637,0.4338,0.6632,0.9517,0.9032,3.2542,0.1133,0.5262,0.0055,1.4942,0.8657,0.4155,0.3748,1.9539,0.3237,0.4361,1.5655,0.1642,1.3951,0.7157,0.0279,1.1961,0.7537,0.6941,0.94,0.3624,0.6995,0.4021,1.3634,1.1302,0.1198,0.9265,-0.2112,0.4454,-0.0475,0.8981,0.0545,1.3091,0.5421,0.4156,0.771,0.7812,0.4457,0.0493,0.7633,2.895,Control
Utah__C10,0.5172,0.7244,2.5799,1.3012,-0.0716,0.179,0.1021,1.0571,3.7857,1.4731,1.2523,0.9194,-0.0228,0.6644,1.3355,1.2466,3.8629,0.6249,0.3144,0.7617,1.3683,-0.2872,-0.298,-0.0041,0.4803,1.1559,1.0516,-0.0674,0.3588,1.8034,1.1303,0.2425,0.6229,0.472,1.9458,2.5598,1.0221,0.4669,-0.0789,0.0326,0.9851,0.1107,0.4182,0.504,1.9961,1.0131,1.9207,1.8729,-0.0244,1.0223,1.0324,0.3378,0.2419,0.8827,0.0085,2.9712,0.9055,1.2171,1.2759,1.3937,1.3112,2.1015,1.0398,0.2235,1.2567,-0.0801,0.3635,0.4362,0.6185,0.7847,0.9843,3.4417,0.11,0.4866,-0.0229,1.5345,0.8389,0.3739,0.3093,1.7802,0.2065,0.3326,1.6002,0.0776,1.5473,0.7078,-0.0463,1.2964,0.8254,0.7272,0.9337,0.431,0.6717,0.1714,1.5755,1.1635,0.0931,0.9636,-0.0777,0.4728,0.1122,0.9367,0.0023,1.4487,0.5148,0.5614,0.8029,0.6262,0.5919,0.0782,0.9281,3.0378,BRCACancer
Utah__C11,0.4825,1.024,2.5061,1.2246,-0.1707,0.0843,0.1,1.0209,3.0244,1.4004,1.6242,1.2161,-0.1208,0.6475,1.7013,1.5471,3.7575,0.6582,0.5154,0.9893,1.679,-0.1034,-0.4522,-0.1121,0.5459,1.5356,1.6428,-0.0938,1.3382,1.6121,1.2107,0.2471,0.967,0.5895,2.532,2.5394,1.3764,0.7005,-0.1446,0.3154,1.9269,0.4321,0.5543,1.5513,2.4526,1.346,1.8494,2.0908,0.0252,1.7548,1.0954,0.5066,0.5657,1.2199,0.1259,3.118,0.9931,1.1632,1.2004,1.27,1.258,1.9033,1.0752,0.4322,1.551,-0.0248,0.5801,0.4468,0.9694,1.0492,0.9483,3.3506,0.2776,0.7819,-0.0313,1.6696,1.0236,0.5591,0.4616,1.9445,0.369,0.4923,1.7965,0.1059,1.5501,0.7469,-0.0287,1.3545,0.7797,0.8182,1.2273,0.4173,0.8054,0.2264,1.5012,1.434,0.1371,1.0562,-0.1814,0.4699,0.0281,0.8526,0.1029,1.4022,0.5097,0.5741,0.9002,0.8044,0.6416,0.0711,1.1787,2.5118,Control
Utah__C12,0.3045,0.6863,2.4096,1.1287,-0.2305,-0.0351,0.2259,0.6817,3.4181,0.5908,0.9018,0.6215,-0.0156,0.4199,1.4712,1.142,3.8729,0.604,0.3067,0.4597,1.1986,-0.009,-0.2206,0.0314,0.7265,0.8901,0.8786,-0.3023,0.5154,1.214,0.8543,0.2616,0.4208,0.3012,1.8043,2.2697,0.9209,0.0414,-0.1483,0.0574,0.6133,0.1217,0.335,0.3276,1.3332,0.842,1.4932,1.3554,-0.038,1.0295,0.6752,0.3784,0.2531,0.7721,0.1495,2.3528,0.7072,0.5085,0.7596,0.978,0.8622,1.3512,0.6171,0.2172,1.1264,-0.0801,0.3757,0.3276,0.5481,0.5965,0.8105,2.6717,0.1127,0.523,0.0345,1.3945,0.8239,0.2591,0.3217,1.767,0.3637,0.4485,1.5015,0.177,0.951,0.6431,-0.0151,0.7518,0.4821,0.4133,0.7611,0.3683,0.5684,0.0849,1.113,0.9138,0.0519,0.7522,-0.0314,0.3131,-0.1131,0.5522,0.0435,0.7746,0.4378,0.2482,0.5106,0.4018,0.2762,0.1844,0.4204,2.4177,BRCACancer
Utah__D01,0.8659,1.1586,1.1155,0.7779,-0.1244,0.1871,0.2189,1.4006,2.0196,0.3142,1.506,2.1241,-0.2523,0.158,1.2517,1.5919,2.9351,-0.0154,0.3705,0.6988,1.0621,-0.0906,-0.3025,-0.1256,0.5392,1.1766,2.192,-0.196,0.1227,1.854,1.2942,0.2314,1.0744,0.314,2.0495,2.193,1.2884,0.0196,-0.0322,0.2045,0.0818,-0.0105,0.4068,0.8735,1.0686,1.0924,1.3014,2.4642,-0.0351,1.4533,0.7877,0.4497,0.806,1.3145,0.0629,2.0213,1.1432,0.8517,1.312,1.1977,1.1323,1.3371,1.3663,0.0861,1.4351,-0.0846,0.7172,1.0563,1.3304,1.2249,1.5229,1.4471,0.8469,1.743,-0.1646,1.6488,0.7443,0.8608,0.3833,1.7459,0.5346,0.7285,1.2375,0.16,1.628,0.7792,-0.144,1.5291,0.5928,1.1326,1.1862,0.7155,1.2936,0.2647,1.0349,1.1839,0.2587,0.8614,-0.1193,0.3146,-0.131,0.6771,-0.0683,1.497,0.5214,0.5037,0.9936,0.8533,1.311,0.1338,0.4358,2.1253,BRCACancer
Utah__D02,0.5227,0.9277,2.5185,1.2286,-0.0965,0.0518,0.1224,0.9661,3.4963,1.2831,1.3454,0.9532,-0.0484,0.5065,1.4499,1.405,4.0419,0.6838,0.4595,0.7242,1.3806,-0.1456,-0.2576,0.0626,0.4127,1.3879,1.4363,-0.2329,0.4619,1.6146,1.1165,0.2546,0.662,0.4266,2.0997,2.3585,1.244,0.1787,-0.2553,0.1159,1.1062,0.072,0.3816,0.8739,1.7827,1.0392,1.563,1.777,-0.0152,1.3686,1.0737,0.4667,0.3955,1.077,0.1448,3.0284,0.8156,0.8761,1.1682,1.7062,1.1777,1.9303,0.9756,0.2798,1.1922,-0.0216,0.5599,0.4605,0.7945,0.9008,1.012,2.9859,0.1696,0.7261,-0.005,1.6835,0.9003,0.4283,0.408,1.9951,0.3212,0.4669,1.6499,0.1702,1.3323,0.6872,-0.0838,1.1171,0.7361,0.7378,1.0483,0.4371,0.9154,0.3772,1.2968,1.1685,0.1503,0.7399,-0.1126,0.3626,-0.0116,0.9171,0.006,1.1058,0.5566,0.3479,0.6733,0.6811,0.4396,0.0832,0.6365,2.6497,BRCACancer
Utah__D03,0.4615,0.8569,2.2068,1.2404,-0.0483,0.1051,0.1356,0.9476,3.3395,1.0936,1.2996,0.9841,-0.1272,0.4132,1.5,1.4209,4.046,0.3776,0.3398,0.5998,1.1824,-0.1807,-0.3743,-0.0559,0.6069,1.0817,1.1912,-0.0924,0.423,1.6028,1.0568,0.2757,0.6057,0.3172,2.4148,2.7225,1.1086,-0.0513,-0.1889,0.0175,0.3888,-0.0502,0.2343,0.7347,1.7015,0.9939,1.5793,1.7784,-0.0031,1.059,1.0028,0.38,0.3186,0.953,0.0294,2.5073,0.9149,0.8053,1.0319,1.2071,1.1437,1.8491,0.7997,0.1827,1.2135,-0.0728,0.4416,0.477,0.7478,0.7232,0.9251,2.9915,0.1075,0.7203,-0.0945,1.6203,0.8992,0.4051,0.3551,2.0115,0.3024,0.391,1.6679,0.1326,1.3704,0.6963,-0.0644,1.3235,0.5892,0.5983,0.8941,0.3852,0.8799,0.2993,1.3479,1.1568,0.1631,0.6953,-0.1699,0.4249,-0.0238,0.8639,-0.0614,1.2457,0.4448,0.3087,0.7089,0.6137,0.3777,0.086,0.5358,2.7204,BRCACancer
Utah__D04,0.4841,0.9318,2.1428,1.3077,-0.0687,0.238,0.2131,1.0469,3.3257,0.9643,1.3234,0.996,-0.0831,0.3787,1.3759,1.6436,3.6642,0.2655,0.4751,1.0576,1.3883,-0.2589,-0.3759,-0.0046,0.6078,1.5092,1.6039,-0.2355,0.3179,1.7548,1.287,0.2722,1.0057,0.3688,2.1903,2.5594,1.2634,-0.0263,-0.1676,0.0388,0.5958,-0.1197,0.4676,1.0451,1.3369,1.0957,1.4688,1.7784,-0.0537,1.1752,1.0607,0.4164,0.358,1.0035,0.0678,2.9967,1.1288,0.8139,1.2443,1.2969,1.1996,1.7452,1.105,0.2835,1.3193,-0.0793,0.5126,0.4991,0.9428,0.7435,1.0278,2.4573,0.2686,0.7613,-0.0708,1.6468,0.9744,0.5809,0.3882,1.9332,0.3735,0.3948,1.7207,0.1588,1.3615,0.8128,-0.1802,1.2848,0.7168,0.832,1.1819,0.4295,1.0258,0.226,1.4531,1.273,0.1528,0.7334,-0.2726,0.4695,-0.0927,0.805,0.0417,1.6153,0.6164,0.4101,0.9908,0.8737,0.368,0.1629,0.6628,2.6172,BRCACancer
Utah__D05,0.5402,0.8331,2.5649,1.3346,-0.0061,0.2575,0.2751,1.0476,3.7062,1.1338,1.5731,1.1459,-0.1096,0.5032,1.349,1.5329,4.054,0.5257,0.3408,1.0427,1.362,-0.0715,-0.2227,0.0409,0.4873,1.3628,1.2744,-0.2349,0.7232,2.4427,1.3566,0.1738,0.8369,0.4806,2.3827,2.7627,1.1475,0.3009,-0.165,0.3142,1.7381,0.3581,0.5589,1.3311,2.4405,1.1538,1.5623,2.0829,-0.0371,1.4413,1.4143,0.3293,0.3055,0.9651,0.0792,3.2833,1.1412,1.1136,1.1472,1.4346,1.2299,1.8837,0.9971,0.1559,1.0528,-0.1009,0.3662,0.5421,0.7585,0.8825,1.0532,3.5462,0.0823,0.6208,-0.124,1.6712,0.8024,0.4972,0.3742,1.9521,0.241,0.5829,1.5772,0.0596,1.6094,0.7867,-0.1078,1.6269,0.8859,0.7056,1.0939,0.4499,0.8686,0.2075,1.5747,1.2709,0.0917,0.8824,-0.0803,0.5333,0.003,0.9294,0.2176,1.6982,0.4454,0.6666,0.9271,0.6068,0.5341,0.1654,0.8098,2.915,BRCACancer
Utah__D06,0.5946,1.0065,2.2939,1.2543,-0.0871,0.138,0.079,1.0694,2.7933,1.3456,1.6243,1.2731,-0.1081,0.4646,1.5341,1.5268,3.6082,0.582,0.5254,0.9221,1.5713,-0.3257,-0.3639,-0.0513,0.4564,1.6266,1.5878,-0.001,0.6622,1.9757,1.1251,0.2302,1.1114,0.512,2.3329,2.4537,1.3624,0.2889,0.0434,0.1838,0.3146,-0.04,0.4591,1.172,2.2062,1.2325,1.7634,2.1456,-0.0289,1.7337,1.2285,0.4198,0.5146,1.1689,0.147,3.1241,1.1797,1.1439,1.2669,1.3722,1.3096,1.9011,1.1845,0.3207,1.5016,-0.0356,0.5841,0.5719,1.0525,1.0984,1.0873,3.198,0.251,0.7479,-0.0996,1.6859,1.0468,0.6032,0.4335,1.8964,0.4074,0.5398,1.7064,0.1408,1.6458,0.796,-0.0731,1.4158,0.7551,0.8872,1.2103,0.4936,0.943,0.3893,1.534,1.3881,0.2502,0.8978,-0.1938,0.3196,-0.1096,1.056,0.1227,1.5096,0.6506,0.7186,1.0884,0.885,0.6745,0.0413,0.99,2.5516,BRCACancer
Utah__D07,0.5573,0.9649,2.5926,1.2989,-0.1217,0.17,0.2523,1.0426,3.1381,1.406,1.6978,1.2464,-0.0443,0.6454,1.6084,1.4392,4.0436,0.7178,0.4486,1.0569,1.6261,-0.1775,-0.185,0.0746,0.4635,1.3535,1.3394,-0.2646,1.1026,1.7343,1.1515,0.216,0.9161,0.5993,2.4097,2.6944,1.3086,0.6379,-0.0885,0.4396,2.0621,0.1998,1.0386,2.7951,3.0326,1.0634,1.8205,1.9832,-0.0453,1.8092,1.2475,0.3844,0.3982,1.1423,0.0976,2.9513,0.9408,1.2501,1.2295,1.3325,1.3201,1.8587,1.1748,0.2915,1.2344,-0.0109,0.4691,0.5016,0.8676,1.0106,0.9816,4.1752,0.1306,0.654,-0.0477,1.6863,0.9191,0.5068,0.4509,1.909,0.3539,0.3448,1.7716,0.0747,1.6109,0.7275,-0.0553,1.3992,0.7719,0.8114,1.2859,0.4091,0.8086,0.2291,1.5703,1.4182,0.1435,0.9989,-0.1381,0.3242,0.055,1.1161,0.1406,1.4316,0.3822,0.7106,1.028,0.7084,0.5734,0.0544,1.2737,2.786,Control
Utah__D08,0.3608,0.6743,1.8963,1.1458,-0.1192,0.194,0.1728,0.8047,3.2277,0.9415,1.156,0.8923,-0.1303,0.3394,1.1987,1.2707,3.6558,0.496,0.3274,0.604,1.2347,-0.0727,-0.376,-0.0953,0.442,1.1786,1.0539,-0.1436,0.2304,1.5173,0.9341,0.2919,0.7862,0.4108,1.9072,2.3621,1.0805,0.4325,-0.0912,0.2688,1.5393,0.2141,0.4743,0.5273,1.8752,1.118,1.4986,1.5625,-0.0509,1.1093,0.9957,0.3517,0.3113,0.9021,0.0462,2.5412,0.6745,0.8772,0.9784,1.1655,0.915,1.5985,0.9885,0.1395,1.1834,-0.0056,0.3429,0.4049,0.606,0.7303,0.893,3.0223,0.1167,0.5412,-0.0472,1.507,0.7999,0.3761,0.3464,1.692,0.2815,0.506,1.4001,0.0648,1.2191,0.5792,-0.181,0.9243,0.5358,0.548,0.9046,0.3126,0.6311,0.3031,1.1638,0.995,0.0998,0.6555,-0.0757,0.4533,0.0737,0.9033,-0.0291,1.2058,0.4521,0.3405,0.7708,0.5105,0.3792,0.2017,0.8361,2.4734,Control
Utah__D09,0.4491,0.9025,2.2007,1.2134,-0.1257,0.1919,0.2043,0.9942,3.3197,1.1023,1.3426,1.0165,-0.108,0.3718,1.5634,1.436,3.6502,0.3661,0.4255,0.9711,1.4344,0.1107,-0.0914,-0.1068,0.6037,1.346,1.4058,-0.0431,0.483,1.8641,1.1378,0.1656,0.9261,0.2596,2.0933,2.4048,1.2043,0.2312,-0.2351,0.1815,0.9115,0.0776,0.3676,0.86,1.277,1.1808,1.7092,1.9539,-0.0589,1.481,1.1952,0.4272,0.3561,0.9608,0.0765,3.0452,1.0365,0.931,1.1492,1.2703,1.2235,1.7435,1.0877,0.2419,1.3985,-0.1184,0.4195,0.4555,0.7616,0.8909,0.9946,2.2702,0.1647,0.63,-0.0707,1.5424,1.0233,0.4795,0.4112,1.9271,0.3715,0.4366,1.5847,0.1589,1.51,0.7813,-0.0925,1.1849,0.7436,0.7366,1.0586,0.4424,0.8077,0.4885,1.3848,1.2262,0.1258,0.7593,-0.2062,0.4503,0.0274,0.9858,-0.0205,1.3164,0.5877,0.531,0.9072,0.7329,0.5321,0.1264,0.5353,2.6752,Control
Utah__D10,0.3402,0.839,2.3256,1.3607,-0.0699,0.1506,0.182,0.7799,2.9417,1.8786,1.0112,0.7818,-0.1076,0.3806,1.3853,1.5974,3.2376,0.2989,0.399,0.7403,1.6419,-0.2532,-0.1379,0.0374,0.561,1.4682,1.2875,-0.285,0.5899,1.5455,1.2058,0.1762,0.7987,0.3076,1.8866,2.4024,1.0164,0.4373,-0.1663,0.2218,0.2536,-0.0754,0.4851,0.4108,2.0317,1.0884,1.4864,1.5219,-0.0216,1.2488,1.119,0.3403,0.3824,0.9378,0.0721,2.6488,1.0871,0.9173,1.0523,1.1901,0.9133,1.6299,0.8371,0.1692,1.0367,-0.0707,0.4244,0.3574,0.841,0.7596,0.8608,2.5165,0.192,0.6447,-0.031,1.6398,0.8307,0.4352,0.3425,1.8323,0.37,0.2536,1.5823,0.0835,1.2569,0.8087,-0.0596,0.9114,0.6027,0.6156,1.2026,0.3731,0.8096,0.1295,1.6905,1.1678,0.0825,0.5487,-0.0904,0.4452,0.0668,0.9908,0.1182,1.2003,0.4118,0.4825,0.7456,0.6699,0.4528,0.1751,0.7053,2.3245,Control
Utah__D11,0.113,0.4756,1.1387,0.6002,-0.1936,0.2053,0.4522,0.4465,1.9154,0.1145,0.5793,0.4978,-0.2756,-0.0144,0.979,0.8122,2.6734,0.0932,0.2093,0.2564,0.6388,-0.2609,-0.6143,0.0393,0.5697,0.6469,0.6749,-0.4311,0.0415,0.937,0.6212,0.1736,0.6115,0.1738,1.0138,1.4273,0.6439,-0.0322,0.1402,0.3103,0.4266,-0.02,0.3454,-0.2629,0.3757,0.6976,1.0352,0.941,-0.0727,0.327,0.3834,0.2478,0.3558,0.6365,0.2366,1.5629,0.4322,0.321,0.5499,0.727,0.4713,0.8644,0.567,0.0325,0.8235,-0.0447,0.1642,0.2263,0.4074,0.3806,0.7123,1.1458,0.1759,0.4751,-0.1609,0.9269,0.3696,0.4496,0.1403,1.134,0.1954,0.3206,1.0213,0.0301,0.6585,0.3571,-0.1596,0.393,0.3364,0.2578,0.4447,0.2063,0.4424,-0.1943,0.6809,0.5236,0.1407,0.3486,-0.1635,0.5343,0.0077,0.5333,-0.0734,0.3688,0.4361,0.2814,0.3988,0.2253,0.2043,0.2625,0.157,1.8904,Control
Utah__D12,0.3006,0.6557,2.0074,1.2173,-0.2287,0.1112,0.0124,0.6961,3.3686,0.8858,1.0603,0.7376,-0.1271,0.227,1.2577,1.4241,3.5143,0.2643,0.3495,0.6168,1.2059,-0.1326,-0.2726,-0.0222,0.5704,1.3082,1.2526,-0.2074,0.4573,1.4345,0.9943,0.1485,0.706,0.2681,1.7255,2.4678,1.1131,0.2714,-0.2915,0.1362,0.1867,0.0607,0.3714,0.6186,1.5349,1.0578,1.4562,1.3213,0.0226,1.0694,0.759,0.3638,0.291,0.8859,0.1468,2.7418,1.0253,0.6661,0.8528,0.9729,0.9195,1.2766,0.7392,0.2376,1.1346,-0.0697,0.3578,0.2838,0.6654,0.5743,0.7223,2.364,0.1842,0.5707,-0.0218,1.4606,0.9396,0.4131,0.3542,1.7347,0.4046,0.3008,1.618,0.2156,1.0621,0.633,-0.0156,0.9086,0.5084,0.4705,0.9733,0.3148,0.6141,0.1703,1.2443,1.144,0.1451,0.557,-0.0328,0.5673,-0.0405,0.7179,-0.0749,0.8906,0.3261,0.4367,0.7227,0.5122,0.3386,0.1002,0.3137,2.3595,Control
Utah__E01,0.3739,0.7194,2.4282,1.3155,-0.0182,0.1698,0.183,0.8215,3.4418,1.2904,1.2636,0.9646,-0.1077,0.3312,1.3639,1.4116,3.9611,0.6912,0.2692,0.7954,1.0608,0.101,-0.2843,-0.029,0.1859,1.2126,1.0337,-0.0579,0.2346,1.8688,1.0487,0.1076,0.792,0.1928,2.3235,2.6593,1.1707,-0.0569,-0.0938,0.085,0.2058,0.1797,0.1629,0.6783,2.2465,1.0897,1.7941,1.8532,0.0058,1.374,1.0921,0.2566,0.2663,0.9291,0.0906,3.0658,0.7629,0.9727,0.9402,0.9622,1.0586,1.563,1.0359,0.1238,1.2313,-0.0515,0.3422,0.3832,0.6588,0.7485,0.7899,3.2815,0.107,0.5621,-0.0751,1.5443,0.7623,0.3989,0.3507,1.9726,0.2474,0.2605,1.63,0.0449,1.3296,0.6092,-0.0389,1.0518,0.6753,0.5932,0.8683,0.3452,0.7395,0.1688,1.3074,1.1896,0.0083,0.6936,-0.1149,0.3471,-0.0679,0.5561,0.0109,1.212,0.4201,0.4726,0.7182,0.4874,0.3707,0.0888,0.4172,2.9504,BRCACancer
Utah__E02,0.6332,0.9977,2.5089,1.1755,-0.055,0.1319,0.0707,1.0911,3.2009,1.3614,1.4129,1.2548,-0.0297,0.8769,1.6275,1.4133,4.0316,0.6745,0.4344,0.8511,1.6133,-0.1677,-0.2705,0.009,0.3833,1.2659,1.389,-0.1993,1.2529,1.8623,1.0912,0.1381,0.7812,0.5287,2.21,2.2651,1.1903,0.7609,-0.1187,0.1503,1.3602,0.4092,0.5149,1.1748,2.1771,1.1409,1.9952,2.0876,-0.0277,1.7936,1.5274,0.4237,0.4159,1.1459,0.0874,3.2875,0.8731,1.0718,1.4524,1.4471,1.4099,2.0246,1.2778,0.3225,1.3656,-0.0802,0.4721,0.5338,0.8506,1.2448,1.0998,3.3727,0.262,0.6854,-0.0578,1.5675,0.9903,0.5313,0.3929,1.7831,0.3547,0.4711,1.7082,0.1162,1.5869,0.6762,-0.1938,1.2182,0.812,0.8892,1.0086,0.5915,0.7239,0.2333,1.1971,1.3054,0.0892,0.9852,-0.0879,0.4085,0.0051,1.1098,0.2436,1.272,0.5539,0.5392,0.7064,0.6933,0.8379,-0.0638,0.7102,2.8226,Control
Utah__E03,0.4472,0.9663,2.5569,1.4846,-0.1193,0.1144,0.0985,0.8897,3.4879,1.5182,1.5747,0.9109,-0.0379,0.5803,1.6763,1.6152,4.0209,0.4714,0.4726,1.069,1.7578,-0.2494,-0.2555,-0.0526,0.4821,1.5088,1.3654,-0.2179,0.9764,1.7664,1.3921,0.2176,0.7313,0.3648,2.4061,2.8011,1.3197,0.3511,0.0125,0.1569,1.786,0.3406,0.5976,1.2631,2.3228,1.2792,1.9132,1.7783,-0.01,1.5722,1.4003,0.4513,0.344,1.1223,0.1037,2.9763,1.1793,1.0437,1.1103,1.2329,1.2334,1.8498,0.9588,0.3846,1.3873,-0.0577,0.4944,0.4379,0.8536,0.8246,0.906,3.4801,0.1971,0.6427,-0.0098,1.789,1.1162,0.5378,0.3823,2.0882,0.3656,0.4061,1.7308,0.1895,1.3768,0.8046,-0.0705,1.1593,0.6447,0.5951,1.1943,0.4565,0.8262,0.2006,1.7474,1.4575,0.1228,0.8095,-0.1305,0.3001,0.0395,0.9293,0.0193,1.5708,0.6228,0.8099,0.9583,0.7483,0.5187,0.094,0.9943,2.8721,Control
Utah__E04,0.5285,0.9665,2.3211,1.2648,-0.1092,0.1068,0.0775,1.1186,3.0487,0.8922,1.7901,1.215,-0.0749,0.5594,1.8604,1.5558,4.0609,0.6852,0.5619,0.9317,1.6276,-0.2105,-0.1309,-0.0168,0.5849,1.4758,1.5208,0.0354,0.5202,1.9371,1.1383,0.2269,0.95,0.5215,2.2732,2.6088,1.4737,0.3284,-0.307,0.1223,1.6158,0.3058,0.3509,1.1316,1.9844,1.1419,1.9991,2.126,-0.0014,1.6424,1.408,0.5134,0.3426,1.0882,0.0864,3.1683,1.0623,0.9897,1.3251,1.4475,1.5026,1.7095,1.1632,0.4152,1.7514,-0.0783,0.4446,0.5251,0.8748,1.1041,0.9659,2.928,0.2354,0.6497,-0.0121,1.6798,1.2547,0.5313,0.5785,1.9464,0.3234,0.547,1.744,0.0768,1.6969,0.6869,-0.0181,1.5427,0.9792,0.8603,1.2407,0.5003,0.8241,0.3956,1.4494,1.4646,0.1888,1.0612,0.0378,0.2182,-0.068,1.0208,0.2017,1.5268,0.5328,0.4886,0.9982,0.9316,0.5976,0.0741,0.6049,2.6728,Control
Utah__E05,0.6103,0.9334,2.0915,0.936,-0.0089,0.152,0.2208,0.9123,2.7081,0.8613,1.1634,1.2778,-0.2188,0.6505,1.5194,1.2276,3.6382,0.4431,0.393,0.4621,1.2518,0.0446,-0.4011,-0.0481,0.4408,1.1183,1.2392,0.0191,0.8349,1.4865,0.6911,0.1726,0.9215,0.461,1.9994,1.879,1.0766,0.1718,-0.0499,0.087,0.9995,-0.0337,0.4825,1.5119,1.7016,1.0906,1.7366,1.9012,-0.0848,1.6759,1.0903,0.3173,0.3677,1.042,0.0665,2.8588,0.6615,0.9072,1.3465,1.4887,1.1817,1.8211,1.2799,0.2608,1.3914,-0.1031,0.3424,0.5333,0.8682,1.1265,1.0907,2.6829,0.2324,0.5946,-0.2092,1.4386,0.7859,0.3818,0.288,1.5709,0.3087,0.4753,1.3873,0.0041,1.4168,0.518,-0.2295,0.9568,0.6624,0.9197,0.9644,0.4974,0.5807,0.0373,0.8705,1.0346,0.088,0.8066,-0.2816,0.7096,-0.0423,0.9854,0.1962,1.0687,0.4815,0.3367,0.5271,0.6176,0.611,0.1909,0.6811,2.5495,Control
Utah__E06,0.5123,0.7536,1.4927,0.9221,-0.0511,0.4703,0.3256,0.9506,2.9173,1.2815,1.0151,1.0549,-0.3959,0.1708,0.6271,1.2885,3.0954,0.1138,0.0917,0.6468,0.7828,-0.0453,-0.5236,-0.3204,0.6684,1.1131,1.1892,-0.4547,0.518,1.7865,0.9632,0.3137,0.7404,0.3796,1.9131,2.0323,0.8582,0.3183,-0.0405,0.3236,0.4639,-0.0131,0.3717,1.2178,1.7695,1.0394,0.9551,1.81,-0.0335,0.943,1.0462,0.1306,0.2664,0.8021,0.1146,2.5388,0.9588,0.9852,1.0227,1.1112,0.8056,1.8502,0.9492,-0.0475,0.5651,-0.075,0.3949,0.5321,0.6904,0.6998,0.9905,2.1717,0.0261,0.6728,-0.2058,1.4141,0.451,0.4372,0.1279,1.6216,0.2316,0.5114,1.1421,-0.065,1.3193,0.5666,-0.3001,1.2041,0.5419,0.7621,0.8759,0.4097,0.8183,0.1274,1.1169,0.785,0.1421,0.4868,-0.1558,0.6621,0.2187,0.8723,0.0577,1.5593,0.315,0.8062,0.7197,0.2374,0.5443,0.232,0.4992,2.4338,BRCACancer
