@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 1029 numeric
@attribute 10298 numeric
@attribute 1398 numeric
@attribute 1434 numeric
@attribute 1793 numeric
@attribute 2048 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22801 numeric
@attribute 22808 numeric
@attribute 23162 numeric
@attribute 23421 numeric
@attribute 23452 numeric
@attribute 23542 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2909 numeric
@attribute 3611 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 4296 numeric
@attribute 4638 numeric
@attribute 5034 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5313 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5728 numeric
@attribute 5747 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 6010 numeric
@attribute 6093 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7094 numeric
@attribute 7408 numeric
@attribute 7454 numeric
@attribute 7791 numeric
@attribute 83660 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 85366 numeric
@attribute 857 numeric
@attribute 87 numeric
@attribute 8874 numeric
@attribute 9459 numeric
@attribute 9475 numeric
@attribute 9479 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C06,0.0362,0.9097,0.9031,-0.0135,0.1063,0.0973,0.2519,-0.0697,0.0714,0.25,0.2288,-0.002,0.0201,0.2279,-0.0676,0.2554,0.0109,0.1083,0.3585,0.5373,0.0598,0.2311,0.6194,0.0854,-0.0804,0.0406,0.0172,0.561,0.2812,0.0424,0.0351,0.2035,0.0661,0.7254,0.1789,0.1142,-0.0935,0.2206,0.2189,-0.1044,0.4169,0.0768,0.6014,0.6234,0.113,0.1852,-0.0352,0.1938,0.0861,-0.0906,0.2868,-0.0571,0.3849,0.1726,-0.0727,0.3764,0.0703,0.1502,0.0625,0.1375,0.2471,0.1388,1.0801,0.1541,0.6112,0.454,-0.0976,0.0276,-0.1205,-0.0314,-0.0496,0.3527,0.181,0.2665,-0.0736,0.0388,0.2632,0.3935,Control
Utah__C07,0.3665,1.7804,1.7352,0.0911,0.2557,0.6566,1.3201,-0.1049,0.075,0.551,0.6551,-0.0957,-0.006,0.41,0.3533,-0.0235,0.0112,0.3144,1.0499,1.2729,0.0234,0.4432,1.4717,0.7785,0.027,0.1258,0.035,1.9294,1.3565,-0.0811,0.0269,0.5917,0.2084,1.7243,0.7596,0.6666,-0.1022,1.1736,1.1021,-0.0705,1.098,0.4054,1.3096,1.5948,0.7965,0.828,0.0244,0.4426,0.0907,-0.1211,0.5416,0.1039,1.4035,0.4828,0.0846,1.0643,0.4129,0.6527,0.6257,1.0207,0.3536,0.4461,2.912,0.4888,0.9669,1.0891,-0.089,-0.0414,-0.1306,-0.0691,-0.0895,0.792,0.3714,1.1616,0.6735,0.0708,0.1058,0.7236,Control
Utah__C08,0.3599,1.7772,1.6849,0.0211,0.2842,0.8168,1.6798,-0.1063,0.0987,0.6146,0.7092,-0.0882,0.0932,0.5424,0.4618,0.0897,0.0259,0.3142,1.0038,1.422,0.0235,0.5544,1.5912,1.1605,0.0857,0.262,0.0519,2.1415,1.5252,0.0249,0.023,0.7679,0.271,1.7406,1.0215,0.7183,-0.1,1.2968,1.2657,-0.0552,1.4112,0.4848,1.5925,1.5956,1.0421,0.9491,0.0603,0.5577,0.021,-0.1219,0.6051,0.21,1.4509,0.5231,-0.0455,1.295,0.4405,0.7215,0.8111,1.2186,0.4734,0.4069,2.4987,0.6222,1.267,1.1115,-0.0827,0.0183,-0.0983,-0.0152,-0.0809,0.8993,0.5252,1.4437,0.8302,0.0591,0.1186,0.8861,Control
Utah__C09,0.293,1.8648,1.7006,0.0891,0.2656,0.6487,1.263,-0.0533,0.0938,0.5812,0.6399,-0.0603,0.0687,0.483,0.2153,0.1252,0.038,0.2781,1.036,1.2543,0.0497,0.3963,1.5173,0.8545,0.0159,0.0918,0.0935,2.264,1.341,0.0087,0.0019,0.7467,0.1645,1.7535,0.7608,0.7745,-0.044,1.1689,1.2637,-0.1009,1.2637,0.3637,1.1649,1.4942,0.7566,0.7278,0.0114,0.4723,0.0538,-0.114,0.506,0.1271,1.3951,0.5521,0.0503,0.9805,0.3929,0.7537,0.6941,0.94,0.3698,0.3624,2.5992,0.5471,0.993,1.0921,-0.067,-0.0401,-0.0919,-0.0625,-0.0302,0.7694,0.3976,1.064,0.6537,0.0984,0.1413,0.8216,Control
Utah__C10,0.2989,1.9768,1.642,0.0693,0.2189,0.5772,1.1761,-0.0859,0.1092,0.5856,0.6162,-0.085,0.0943,0.4372,0.3265,-0.0098,0.0514,0.2566,0.9194,1.2466,-0.0448,0.3309,1.5597,1.0004,0.074,0.2145,0.0569,2.1023,1.4077,0.0075,0.0409,0.7082,0.2324,1.6831,0.9055,0.7389,-0.0855,1.2759,1.3937,-0.052,1.2567,0.3635,1.2854,1.5345,0.6258,0.9083,-0.0177,0.4423,0.0237,-0.119,0.4842,0.1143,1.5473,0.5376,0.0206,0.8729,0.3497,0.8254,0.7272,0.9337,0.3475,0.431,2.6012,0.5495,1.0838,1.267,-0.0674,0.0081,-0.1143,-0.0499,0.0303,0.877,0.4143,1.1132,0.7821,0.086,0.1413,0.8316,BRCACancer
Utah__C11,0.3093,1.8844,1.6028,0.1111,0.3419,0.8506,1.6248,-0.049,0.0397,0.699,0.8067,-0.0694,0.0873,0.6665,0.3406,0.0336,0.0211,0.3825,1.2161,1.5471,-0.0088,0.6189,1.8242,1.0475,0.0037,0.2042,0.0861,2.2316,1.5924,0.0435,0.0011,0.9074,0.2637,1.7605,0.9931,0.7182,-0.1166,1.2004,1.27,-0.0698,1.551,0.5801,1.7922,1.6696,0.9952,0.8953,-0.0152,0.6527,0.1364,-0.124,0.6124,0.2377,1.5501,0.5861,-0.0277,1.2825,0.527,0.7797,0.8182,1.2273,0.6104,0.4173,2.8343,0.7696,1.441,1.31,-0.0683,0.008,-0.0944,-0.0277,-0.0687,1.0158,0.5951,1.4667,0.7428,0.1196,0.1156,1.0109,Control
Utah__C12,0.2174,1.5108,1.4581,0.0382,0.2985,0.4886,0.9287,-0.1113,0.0473,0.5121,0.5441,-0.0658,0.0088,0.4458,0.1757,0.0729,0.0022,0.1825,0.6215,1.142,0.0449,0.3113,1.7563,0.709,0.0487,0.2129,0.0045,1.7107,0.9904,0.015,0.0337,0.609,0.2421,1.6169,0.7072,0.4327,-0.0801,0.7596,0.978,0.0088,1.1264,0.3757,1.105,1.3945,0.6168,0.5702,-0.0176,0.4257,0.0392,-0.0452,0.4542,0.0727,0.951,0.4402,0.0215,0.7864,0.2592,0.4821,0.4133,0.7611,0.4191,0.3683,3.3825,0.4336,0.9589,1.0731,-0.0741,-0.0853,-0.0578,-0.0526,-0.0756,0.9818,0.3553,0.9332,0.3905,0.1754,0.1233,0.5595,BRCACancer
Utah__D01,1.0636,2.0772,2.1654,0.0544,0.2352,0.7649,1.3778,-0.0899,0.135,0.5906,0.6814,-0.0712,0.0412,0.7564,0.525,0.1195,0.0029,0.4119,2.1241,1.5919,0.003,0.7153,1.3557,1.1085,-0.0069,-0.0425,0.095,2.6481,1.2462,0.032,0.0122,0.7756,0.0672,1.2814,1.1432,0.929,-0.0552,1.312,1.1977,-0.0438,1.4351,0.7172,1.3447,1.6488,1.122,0.9155,-0.0687,0.4892,0.123,-0.1927,1.5094,0.1745,1.628,0.7234,0.0752,1.3601,0.7175,0.5928,1.1326,1.1862,0.3225,0.7155,1.9073,0.4183,1.0259,1.0928,-0.0862,0.0599,-0.1221,-0.0909,-0.1704,0.7392,0.774,1.4594,0.7496,-0.0605,0.1409,1.4819,BRCACancer
Utah__D02,0.29,1.9031,1.6862,0.1358,0.3313,0.6823,1.2927,-0.0793,0.0107,0.6233,0.7157,-0.0522,0.0199,0.5765,0.408,0.0336,0.0328,0.2804,0.9532,1.405,0.0574,0.4938,1.8667,0.7708,0.0156,0.0919,0.0832,2.4175,1.2487,0.0235,-0.0536,0.7262,0.2018,1.7245,0.8156,0.7489,-0.0784,1.1682,1.7062,-0.0871,1.1922,0.5599,1.324,1.6835,0.7685,0.7872,-0.0335,0.5559,0.057,-0.0613,0.6586,0.2124,1.3323,0.5306,-0.0994,1.0743,0.4042,0.7361,0.7378,1.0483,0.4957,0.4371,3.2623,0.7018,1.138,1.1764,-0.0626,-0.0476,-0.0876,-0.0737,-0.0427,0.8965,0.5336,1.2046,0.6374,0.0978,0.1858,0.883,BRCACancer
Utah__D03,0.2453,1.8776,1.7552,0.0703,0.2453,0.6004,1.1441,-0.0955,0.0711,0.5962,0.6516,-0.0773,0.047,0.5465,0.2272,0.0407,0.0512,0.2172,0.9841,1.4209,0.0199,0.4083,2.0563,0.5905,0.1651,0.2631,0.0445,2.5126,1.3097,0.0359,0.0158,0.761,0.2386,1.7105,0.9149,0.657,-0.0944,1.0319,1.2071,0.0202,1.2135,0.4416,1.3224,1.6203,0.6701,0.6793,-0.0028,0.5124,0.0566,-0.1015,0.568,0.1674,1.3704,0.4834,0.0235,0.9948,0.3351,0.5892,0.5983,0.8941,0.4882,0.3852,3.3585,0.6103,1.1415,1.3398,-0.0777,-0.0467,-0.0961,-0.1119,-0.0863,0.9709,0.3906,1.1136,0.6342,0.0719,0.1137,0.8321,BRCACancer
Utah__D04,0.3035,1.9619,1.8221,0.2029,0.213,0.7921,1.4871,-0.1063,0.1436,0.627,0.7083,-0.0676,0.0776,0.5496,0.2324,0.0523,0.029,0.3148,0.996,1.6436,0.007,0.4751,1.8459,0.9167,-0.0113,0.2003,0.0987,2.1542,1.5601,0.0208,0.0197,0.867,0.2035,1.7839,1.1288,0.7984,-0.1092,1.2443,1.2969,-0.0637,1.3193,0.5126,1.3878,1.6468,0.8421,0.7607,-0.0569,0.5565,0.0382,-0.1436,0.7533,0.1294,1.3615,0.506,-0.0256,1.2425,0.4267,0.7168,0.832,1.1819,0.509,0.4295,3.015,0.7255,1.3232,1.4801,-0.0763,-0.0354,-0.1001,-0.1275,-0.0729,0.9317,0.5385,1.3409,0.6663,0.0543,0.096,0.9329,BRCACancer
Utah__D05,0.3347,2.002,1.939,0.0359,0.2187,0.684,1.3224,-0.0884,0.1559,0.6951,0.6631,-0.0571,0.0852,0.6033,0.2459,0.0691,0.0252,0.233,1.1459,1.5329,-0.0071,0.4063,1.9115,0.7273,0.0174,0.1941,-0.0068,2.431,1.4448,0.0014,0.0581,0.8688,0.3062,1.8382,1.1412,0.838,-0.1034,1.1472,1.4346,-0.018,1.0528,0.3662,1.4746,1.6712,0.7677,0.8253,0.0409,0.4615,0.0691,-0.0908,0.5676,0.1284,1.6094,0.468,-0.0032,1.1301,0.3779,0.8859,0.7056,1.0939,0.5519,0.4499,3.1893,0.7274,1.2588,1.4885,-0.096,0.0501,-0.147,-0.1152,-0.042,0.9718,0.4367,1.2865,0.8248,0.0948,0.0692,1.0237,BRCACancer
Utah__D06,0.3872,1.9323,1.773,0.0857,0.2846,0.8265,1.6725,-0.0805,0.1207,0.6815,0.7732,-0.0725,0.0352,0.7133,0.3802,0.1102,-0.0347,0.3967,1.2731,1.5268,-0.0311,0.6299,1.7587,0.9557,0.0307,0.2632,0.1028,2.5106,1.684,0.0486,0.0185,0.9455,0.2321,1.7971,1.1797,0.8508,-0.0988,1.2669,1.3722,-0.075,1.5016,0.5841,1.642,1.6859,1.1422,1.0005,-0.0275,0.6575,0.0978,-0.1242,0.778,0.1686,1.6458,0.5516,-0.0443,1.311,0.4884,0.7551,0.8872,1.2103,0.5104,0.4936,2.6422,0.7931,1.2831,1.3882,-0.0752,0.0231,-0.1414,-0.0564,-0.055,0.8596,0.6281,1.3696,0.7899,0.0122,0.1315,1.1326,BRCACancer
Utah__D07,0.3051,1.8479,1.6857,0.1087,0.2663,0.7031,1.5002,-0.0557,0.0909,0.6895,0.7523,-0.0544,0.0713,0.6547,0.2936,0.0114,0.0624,0.3168,1.2464,1.4392,0.0334,0.5046,1.9849,0.6697,0.0227,0.2406,0.1011,2.2811,1.6333,-0.007,-0.0104,0.8266,0.2396,1.8631,0.9408,0.6889,-0.052,1.2295,1.3325,-0.0422,1.2344,0.4691,1.6647,1.6863,1.0331,0.8557,-0.0017,0.5912,0.0906,-0.066,0.6449,0.2205,1.6109,0.4773,-0.0507,1.2128,0.4185,0.7719,0.8114,1.2859,0.5407,0.4091,3.1006,0.7342,1.3432,1.3501,-0.0811,-0.0199,-0.0928,-0.0818,-0.1005,0.9114,0.5181,1.34,0.772,0.021,0.1462,0.932,Control
Utah__D08,0.261,1.7965,1.568,0.0633,0.2246,0.5682,1.2546,-0.0879,0.1677,0.551,0.5744,-0.076,0.0404,0.51,0.1934,0.0692,0.0313,0.2103,0.8923,1.2707,0.0142,0.3484,1.6509,0.8373,-0.032,0.1391,0.0251,1.9355,1.2899,0.0671,0.0416,0.5708,0.2287,1.5853,0.6745,0.498,-0.1222,0.9784,1.1655,-0.0418,1.1834,0.3429,1.2816,1.507,0.6312,0.6946,-0.0193,0.3792,0.0337,-0.121,0.4511,0.129,1.2191,0.3766,0.0554,0.9559,0.3117,0.5358,0.548,0.9046,0.389,0.3126,2.431,0.4854,0.9895,1.1118,-0.077,-0.015,-0.1582,-0.0608,-0.0975,0.7912,0.3882,1.0939,0.5444,0.0543,0.1377,0.7707,Control
Utah__D09,0.3569,1.8437,1.7066,0.0367,0.2649,0.7254,1.4882,-0.0662,0.0985,0.6326,0.6828,-0.0851,0.0479,0.5535,0.3422,0.0828,-0.0374,0.2988,1.0165,1.436,0.029,0.504,1.7155,1.0433,0.0656,0.1514,0.1268,2.1923,1.4284,-0.0179,-0.0131,0.7332,0.2406,1.6925,1.0365,0.7394,-0.061,1.1492,1.2703,-0.0485,1.3985,0.4195,1.4582,1.5424,0.8993,0.8685,-0.0249,0.5979,0.068,-0.1719,0.5432,0.185,1.51,0.4941,0.0462,1.1499,0.4438,0.7436,0.7366,1.0586,0.5447,0.4424,2.6382,0.6113,1.1987,1.3445,-0.0759,0.0349,-0.1194,-0.0673,-0.0322,0.8533,0.4856,1.3148,0.7367,0.0019,0.1125,0.8898,Control
Utah__D10,0.2666,1.6744,1.4396,0.0229,0.2442,0.6991,1.6213,-0.0626,0.073,0.447,0.6253,-0.0446,0.0561,0.3581,0.1973,0.0823,-0.007,0.2293,0.7818,1.5974,-0.0027,0.4815,1.6651,0.7586,-0.0159,0.1176,0.1067,1.8903,1.3179,-0.0129,-0.009,0.6868,0.2319,1.7538,1.0871,0.7018,-0.0784,1.0523,1.1901,-0.0659,1.0367,0.4244,1.3485,1.6398,0.7945,0.7674,-0.0468,0.3719,0.1192,-0.1058,0.5479,0.1735,1.2569,0.4713,0.0566,1.1154,0.4826,0.6027,0.6156,1.2026,0.3606,0.3731,2.5874,0.4876,1.1379,1.1282,-0.0546,-0.0745,-0.0834,-0.0648,-0.1045,0.827,0.4541,1.2318,0.5549,0.0535,0.1273,0.6282,Control
Utah__D11,0.1155,1.1831,1.2323,-0.0535,0.1951,0.2022,0.8694,-0.0919,0.1191,0.3649,0.3796,-0.0073,0.0126,0.2903,0.0481,0.2696,-0.0224,0.1855,0.4978,0.8122,0.0705,0.3552,1.1553,0.5009,-0.0741,0.128,0.0919,1.1198,0.6642,0.0381,0.0327,0.3272,0.1938,1.0535,0.4322,0.25,-0.0442,0.5499,0.727,-0.0246,0.8235,0.1642,0.8363,0.9269,0.3039,0.421,-0.0424,0.1315,0.2065,-0.1927,0.3709,0.0822,0.6585,0.1673,0.0211,0.6137,0.1536,0.3364,0.2578,0.4447,0.2705,0.2063,2.1414,0.2386,0.6021,0.7734,-0.0522,0.0778,-0.1241,-0.0201,-0.1598,0.7553,0.3371,0.7026,0.2616,0.0502,0.2623,0.4032,Control
Utah__D12,0.2316,1.857,1.3296,0.1024,0.1838,0.6629,1.2322,-0.0469,0.0382,0.5683,0.5218,-0.0186,0.0234,0.4589,0.1496,0.111,-0.0402,0.256,0.7376,1.4241,0.027,0.4579,1.4102,0.6526,-0.0341,0.0313,0.0935,1.9429,1.261,0.0233,0.0077,0.7069,0.1718,1.7373,1.0253,0.491,-0.0684,0.8528,0.9729,-0.1129,1.1346,0.3578,1.3876,1.4606,0.6215,0.6235,-0.0587,0.4772,0.1356,-0.0849,0.5234,0.1353,1.0621,0.3634,-0.0848,1.0568,0.2693,0.5084,0.4705,0.9733,0.3561,0.3148,2.3308,0.6014,1.2078,1.0539,-0.0667,-0.0299,-0.0818,0.013,-0.1443,0.7532,0.4511,1.2849,0.4552,0.0693,0.1213,0.5519,Control
Utah__E01,0.3052,1.9574,1.9133,0.0848,0.1933,0.5388,1.1299,-0.0887,0.0342,0.4498,0.5808,-0.0429,0.0327,0.4185,0.3387,0.0358,-0.0173,0.2317,0.9646,1.4116,-0.0623,0.3412,1.2741,0.5736,7e-04,-0.0426,0.0541,2.3429,1.2322,-0.0562,0.0299,0.6734,0.0148,1.8465,0.7629,0.6668,-0.0448,0.9402,0.9622,-0.1326,1.2313,0.3422,1.5049,1.5443,0.6584,0.7063,-0.0081,0.4724,0.015,-0.1109,0.465,0.0386,1.3296,0.3945,-0.0035,0.9704,0.3717,0.6753,0.5932,0.8683,0.2768,0.3452,2.2634,0.5038,1.0571,1.0572,-0.0741,-0.0177,-0.0909,-0.1367,-0.1038,0.528,0.3961,1.2438,0.5101,0.0521,0.0365,0.7054,BRCACancer
Utah__E02,0.4299,1.9699,1.7455,0.1319,0.2762,0.7325,1.574,-0.074,0.0397,0.5801,0.7434,-0.0785,0.01,0.5294,0.3585,0.0097,2e-04,0.2812,1.2548,1.4133,0.0064,0.5388,1.6601,1.2983,0.0611,0.3069,0.1028,2.2762,1.3793,-0.02,0.0115,0.7758,0.3472,1.7287,0.8731,0.8486,-0.0817,1.4524,1.4471,-0.0888,1.3656,0.4721,1.5802,1.5675,0.9029,1.0616,0.028,0.5734,-0.0216,-0.1489,0.6091,0.2135,1.5869,0.6901,-0.0347,1.1431,0.4878,0.812,0.8892,1.0086,0.5055,0.5915,2.9756,0.7077,1.1943,1.2959,-0.0547,0.0291,-0.1295,-0.0664,-0.077,1.023,0.4731,1.2776,0.9188,-0.0019,0.0921,0.9921,Control
Utah__E03,0.278,1.7821,1.623,0.0491,0.3286,0.7565,1.5175,-0.068,0.0899,0.709,0.827,-0.0813,0.0597,0.5576,0.3408,0.0084,0.0778,0.3065,0.9109,1.6152,-0.0438,0.4632,1.8518,0.9231,0.0102,0.2414,0.0841,2.2475,1.5817,6e-04,-0.0389,0.9476,0.1823,1.9526,1.1793,0.752,-0.0232,1.1103,1.2329,-0.047,1.3873,0.4944,1.6134,1.789,0.9619,0.8517,0.0285,0.6216,0.0448,-0.0674,0.5614,0.1963,1.3768,0.5119,-0.014,1.2249,0.4862,0.6447,0.5951,1.1943,0.5017,0.4565,3.119,0.8126,1.4302,1.3166,-0.0611,-0.0286,-0.1117,-0.0936,-0.0085,1.0005,0.449,1.4378,0.6955,0.07,0.0994,0.7108,Control
Utah__E04,0.4207,1.8855,1.7329,0.1078,0.2988,0.7968,1.635,-0.082,0.0738,0.6841,0.8595,-0.0711,0.0765,0.7543,0.6023,0.0013,-0.0279,0.3154,1.215,1.5558,-0.0269,0.5231,1.97,1.268,0.2067,0.2491,0.108,2.4654,1.7129,-0.0153,0.0092,0.9946,0.2804,1.9067,1.0623,0.824,-0.0556,1.3251,1.4475,-0.044,1.7514,0.4446,1.8294,1.6798,1.1244,1.0185,0.0438,0.7132,0.0429,-0.0877,0.682,0.218,1.6969,0.4641,-0.1497,1.2398,0.4915,0.9792,0.8603,1.2407,0.5874,0.5003,2.9215,0.6893,1.4396,1.5401,-0.0756,0.0127,-0.0816,-0.0317,-0.0149,1.1046,0.5246,1.3919,0.8796,0.1365,0.1441,1.0057,Control
Utah__E05,0.514,1.9554,1.6787,0.0196,0.1987,0.5937,1.4559,-0.1002,0.1223,0.5234,0.6147,-0.0749,0.0736,0.4076,0.4453,0.1229,-0.0414,0.212,1.2778,1.2276,-0.0284,0.4344,1.3938,1.458,0.0182,0.3426,0.0428,2.4777,1.1059,-0.0282,0.0662,0.6075,0.3479,1.424,0.6615,0.7392,-0.1166,1.3465,1.4887,-0.0865,1.3914,0.3424,1.5619,1.4386,0.9068,1.0074,0.0161,0.4403,0.0739,-0.1692,0.5954,0.1521,1.4168,0.624,-0.0147,1.1547,0.4307,0.6624,0.9197,0.9644,0.2313,0.4974,2.6912,0.3491,0.9925,1.0563,-0.0907,0.057,-0.1414,-0.0963,-0.0973,0.8747,0.4984,1.2011,0.7954,-0.0201,0.1284,0.8599,Control
Utah__E06,0.3,2.0203,1.7613,-0.1094,0.0661,0.4668,1.1248,-0.0754,0.1996,0.3356,0.4094,-0.0991,0.2023,0.3642,0.229,0.1186,-0.1493,0.2257,1.0549,1.2885,-0.105,0.3606,1.1897,0.3877,0.0042,0.0191,-0.0826,2.3152,0.9358,-0.0383,0.1168,0.5321,0.2064,1.2901,0.9588,0.7442,-0.0843,1.0227,1.1112,-0.0718,0.5651,0.3949,0.9959,1.4141,0.5907,0.6774,-0.0074,0.1897,0.039,-0.1863,0.5829,0.0909,1.3193,0.4325,0.0784,0.9765,0.3044,0.5419,0.7621,0.8759,0.2365,0.4097,2.123,0.3368,0.8146,1.0484,-0.115,0.1683,-0.1646,-0.1696,0.0121,0.4824,0.3974,1.0861,0.59,-0.0846,0.0296,0.9758,BRCACancer
Utah__E07,0.3544,1.9659,1.756,0.0962,0.32,0.7238,1.4828,-0.0459,0.133,0.6581,0.776,-0.0661,0.0492,0.6586,0.3125,-0.007,0.0474,0.2888,1.1246,1.5248,0.0167,0.4952,2.1264,0.8279,0.0164,0.3339,0.1139,2.3981,1.4858,0.0319,-0.0112,0.9248,0.3185,1.8553,0.9734,0.7684,-0.0759,1.1695,1.5163,-0.0566,1.2198,0.5276,1.5025,1.6611,0.7674,0.8822,-0.0255,0.5893,0.1003,-0.053,0.6584,0.204,1.6164,0.5141,-0.0317,1.2341,0.3993,0.7957,0.8202,1.1382,0.6616,0.4542,3.4579,0.7592,1.4478,1.6425,-0.0532,0.0066,-0.0868,-0.1027,-0.0939,1.0897,0.5037,1.3114,0.8697,0.0907,0.0875,1.1467,BRCACancer
Utah__E08,0.3112,2.072,1.8868,0.1198,0.3121,0.749,1.6011,-0.0843,0.0605,0.6592,0.808,-0.0686,0.0784,0.6283,0.413,-0.039,0.0498,0.3136,1.2643,1.5424,-0.0514,0.4731,1.8744,1.146,0.0475,0.2543,0.078,2.4936,1.5327,0.0123,-0.0326,1.008,0.2197,1.8385,1.1724,0.848,-0.0771,1.359,1.4378,-0.1141,1.5205,0.5058,1.7161,1.6571,1.0163,0.954,-0.009,0.5925,0.0412,-0.1032,0.6502,0.1818,1.5775,0.5102,-0.0787,1.2609,0.465,0.8305,0.8492,1.1599,0.5938,0.4688,2.9815,0.7438,1.4151,1.4356,-0.0698,-0.0425,-0.0925,-0.0727,-0.1009,0.9979,0.5142,1.4773,0.848,0.0513,0.1051,1.0323,Control
Utah__E09,0.2795,1.8136,1.6064,0.0812,0.2507,0.7472,1.6139,-0.1242,0.0013,0.5132,0.7524,-0.0604,0.0633,0.5043,0.409,-0.0124,-0.008,0.2932,1.0581,1.58,-0.0254,0.4819,1.8848,1.0097,0.0493,0.3662,0.1319,2.0211,1.4299,-0.0277,-0.0382,0.8727,0.2958,1.8447,0.8369,0.7878,-0.087,1.2519,1.3256,-0.1256,1.4408,0.4431,1.4972,1.6549,0.8915,0.8178,0.0223,0.5882,0.0485,-0.0894,0.6215,0.2204,1.3763,0.4869,-0.0113,1.0541,0.4291,0.7454,0.746,1.0797,0.5228,0.4563,3.2188,0.6061,1.3181,1.3398,-0.066,-0.0624,-0.1258,-0.1016,-0.0405,1.0941,0.476,1.2936,0.7084,0.1879,0.1508,0.8823,BRCACancer
Utah__E10,0.4197,2.1348,2.0156,0.0074,0.2635,0.7835,1.7099,-0.1038,0.1105,0.5538,0.7421,-0.1128,0.1221,0.5864,0.4773,0.0323,-0.0641,0.34,1.3957,1.6937,-0.0327,0.7114,1.6001,1.0185,0.1771,0.1737,0.0505,2.4877,1.5235,-0.0236,0.0578,0.8787,0.252,1.7535,1.1513,0.9267,-0.0492,1.4629,1.5647,-0.0806,1.2304,0.6321,1.6569,1.7701,1.0471,1.1246,0.0424,0.5174,-0.0061,-0.1498,0.8581,0.2202,1.7278,0.6817,0.0026,1.4306,0.5728,0.8213,1.0442,1.2838,0.4416,0.5945,2.7048,0.5486,1.3206,1.3074,-0.0934,-0.0028,-0.1345,-0.1201,-0.0581,0.8621,0.6161,1.3829,1.0655,-0.0471,0.0614,1.2217,BRCACancer
Utah__E11,0.2767,1.9511,1.5373,0.0743,0.153,0.6654,1.3788,-0.0662,0.0564,0.5311,0.58,-0.0633,0.041,0.3953,0.2211,0.0202,0.0297,0.2181,0.9092,1.4043,-0.0253,0.4069,1.8032,0.9464,0.1842,0.14,0.0502,2.1226,1.3094,0.0213,0.0588,0.6688,0.2411,1.7011,0.7406,0.5754,-0.0764,1.0499,1.3704,-0.1287,1.21,0.3508,1.4025,1.55,0.7104,0.7518,-0.0031,0.4082,0.1094,-0.0957,0.5337,0.1878,1.3781,0.4268,0.0146,1.0889,0.342,0.6387,0.6349,1.0368,0.4306,0.3902,3.0848,0.5455,1.0264,1.2614,-0.0715,-0.058,-0.1125,-0.0846,-0.0755,1.0862,0.4066,1.2502,0.7303,0.104,0.1225,0.7292,Control
Utah__E12,0.2089,1.7908,1.5531,-0.0441,0.1856,0.4447,1.0368,-0.0419,-0.0262,0.4564,0.4997,-0.0397,0.0407,0.2688,0.0867,0.013,-0.0933,0.2286,0.816,1.2328,-0.1096,0.2467,1.3874,0.565,0.0411,0.1338,-0.0708,2.1572,1.1691,-0.0555,0.0574,0.5504,0.1278,1.6705,0.8207,0.4933,-0.0219,0.8682,1.0354,-0.2161,0.8398,0.4117,1.1665,1.556,0.5391,0.6931,-0.0307,0.3345,-0.011,-0.0522,0.4716,0.1143,1.1409,0.3611,-0.0797,0.9078,0.3048,0.5768,0.4624,0.9218,0.2407,0.2952,2.4675,0.3516,1.086,1.1828,-0.0611,0.0221,-0.0484,-0.1243,-0.1398,0.6184,0.3725,1.0049,0.4696,0.0475,0.0703,0.5642,BRCACancer
Utah__F01,0.4807,1.9801,1.8637,0.1392,0.2686,0.8231,1.7627,-0.1342,0.1057,0.706,0.8556,-0.1294,0.0205,0.7359,0.441,-0.0122,-0.0638,0.3895,1.3427,1.6285,-0.0499,0.6743,1.6684,1.4166,0.1308,0.1802,0.182,2.5281,1.6118,-0.0374,0.0134,0.8864,0.2048,1.6864,1.0813,0.8839,-0.1128,1.4425,1.3426,-0.134,1.7921,0.5132,1.6838,1.6642,1.2532,0.9432,0.0085,0.6757,0.0051,-0.1809,1.0158,0.1993,1.6954,0.6494,-0.0376,1.4427,0.6182,0.7212,0.9725,1.2581,0.4545,0.5418,2.5735,0.6862,1.491,1.2243,-0.1118,0.005,-0.1401,-0.0819,-0.06,0.9649,0.6249,1.4548,0.8107,-0.0072,0.0693,1.1198,Control
