@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10252 numeric
@attribute 10254 numeric
@attribute 10379 numeric
@attribute 10401 numeric
@attribute 11009 numeric
@attribute 1154 numeric
@attribute 116379 numeric
@attribute 122809 numeric
@attribute 1271 numeric
@attribute 1387 numeric
@attribute 1437 numeric
@attribute 1439 numeric
@attribute 1440 numeric
@attribute 1441 numeric
@attribute 1489 numeric
@attribute 149233 numeric
@attribute 161742 numeric
@attribute 163702 numeric
@attribute 200734 numeric
@attribute 2033 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23529 numeric
@attribute 23533 numeric
@attribute 23624 numeric
@attribute 2689 numeric
@attribute 2690 numeric
@attribute 282618 numeric
@attribute 2885 numeric
@attribute 29949 numeric
@attribute 30837 numeric
@attribute 338376 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3445 numeric
@attribute 3448 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3467 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 3572 numeric
@attribute 3574 numeric
@attribute 3575 numeric
@attribute 3578 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3589 numeric
@attribute 3590 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3594 numeric
@attribute 3595 numeric
@attribute 3596 numeric
@attribute 3597 numeric
@attribute 3600 numeric
@attribute 3601 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 3952 numeric
@attribute 3953 numeric
@attribute 3976 numeric
@attribute 3977 numeric
@attribute 4352 numeric
@attribute 4609 numeric
@attribute 5008 numeric
@attribute 50604 numeric
@attribute 50615 numeric
@attribute 50616 numeric
@attribute 51561 numeric
@attribute 51588 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5292 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 53832 numeric
@attribute 53833 numeric
@attribute 55801 numeric
@attribute 5617 numeric
@attribute 5618 numeric
@attribute 56832 numeric
@attribute 5777 numeric
@attribute 5781 numeric
@attribute 58985 numeric
@attribute 59067 numeric
@attribute 595 numeric
@attribute 598 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute 7173 numeric
@attribute 7297 numeric
@attribute 8027 numeric
@attribute 81848 numeric
@attribute 8503 numeric
@attribute 85480 numeric
@attribute 8554 numeric
@attribute 8651 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8835 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 9021 numeric
@attribute 9063 numeric
@attribute 9180 numeric
@attribute 9655 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C04,0.291,0.0368,0.5219,0.9912,0.4014,-0.092,0.7294,0.0244,0.5411,0.091,1.0889,0.0413,1.2146,-0.0868,1.3997,0.0311,0.0054,0.0904,0.0427,-0.0584,1.3993,-0.0799,0.4521,0.5797,0.6529,0.4391,1.2788,0.0212,-0.3152,-0.0595,0.0233,1.2632,-0.0514,0.3102,-0.1316,0.0232,-0.1767,0.1721,0.6937,1.0648,0.9912,-0.193,0.0143,1.3643,1.0634,-0.0536,-0.0473,0.1876,2.1366,2.076,-0.0426,-0.2033,0.9155,-0.1247,0.0094,-0.0894,1.553,-0.1141,3.2867,0.0279,-0.0076,2.4492,0.7876,0.1002,0.594,-0.115,-0.0026,0.6415,0.0289,-0.1148,0.8091,0.0184,0.3157,1.5105,0.6283,1.34,-0.1436,0.3871,-0.0336,9e-04,0.6139,1.0028,0.4848,-0.1929,0.4292,-0.2329,0.3115,0.5706,0.7962,1.1358,1.2068,0.8722,1.3741,0.8383,0.3168,-0.0246,0.0064,-0.1964,-0.0169,0.0526,-0.0489,1.8407,0.2048,-0.081,0.2138,0.1791,0.4619,0.4603,0.9061,1.3735,1.6059,1.1768,0.9012,0.985,0.9356,1.9597,-0.0992,0.9276,1.0892,0.0758,-0.0838,-0.1629,0.7633,0.3066,1.0783,0.5241,0.2883,1.0344,1.824,0.5321,0.6594,0.0374,0.2221,Control
Utah__C05,0.2704,0.0954,0.7076,1.1166,0.471,0.0193,0.8501,0.0105,0.6147,0.0481,1.0149,0.1657,1.2776,0.0675,1.8598,0.0426,-0.037,0.0974,0.0663,0.0536,1.4347,-0.0312,0.3366,0.582,0.6006,0.3645,1.1354,-0.0257,-0.0872,-0.02,-0.0728,1.1596,-0.0684,0.1834,-0.1534,-0.156,-0.3438,0.0447,0.4843,1.1687,0.9066,-0.2599,0.4989,1.3817,1.2799,-0.0599,0.0106,0.1549,2.1783,1.917,-0.0503,-0.1575,0.8859,0.0252,0.0976,-0.0152,1.4503,-0.148,3.4956,0.0228,0.0093,2.691,0.8183,0.2398,0.4384,-0.0163,-0.0419,0.6489,0.1977,-0.0055,0.7564,0.0893,0.2969,1.6132,0.6115,1.3828,-0.09,0.2358,0.0092,-0.0148,0.243,1.0743,0.3273,-0.1055,0.4288,-0.1775,0.4759,0.5245,0.9303,1.1334,1.3397,1.0602,1.6573,0.928,0.2336,-0.0558,0.0029,-0.0894,-0.0225,0.0735,-0.1239,1.833,0.2329,-0.0808,0.0675,0.1613,0.3238,0.4962,0.9784,1.8099,1.7745,1.1573,1.16,1.0237,0.7774,2.0705,-0.0788,0.9495,0.8857,0.0508,0.0156,-0.171,0.7737,0.042,1.133,0.6144,0.2394,1.0992,1.6081,0.4803,0.6577,-0.0787,0.2934,BRCACancer
Utah__C06,0.0968,-0.1524,0.0056,0.4382,0.102,0.1125,-0.0353,-0.1024,0.0241,0.0826,0.5342,0.1893,0.3483,-0.055,0.5465,-0.1447,-0.1136,-0.0412,0.1208,0.1887,0.544,-0.2129,0.1617,0.264,0.2491,0.2208,0.5006,-0.0393,-0.1773,-0.0537,0.1067,0.5665,0.0179,0.1682,-0.2416,-0.1278,-0.55,0.0182,0.7808,0.3246,0.3127,-0.3011,0.2754,0.3207,0.2906,-0.1978,-0.0542,0.1467,0.5293,1.0728,-0.0945,-0.0101,0.6214,-0.1389,-0.0288,0.0975,0.5001,-0.249,1.2768,-0.1584,0.1291,1.1288,0.2308,0.2304,0.2673,-0.082,0.0544,0.1263,0.0491,-0.0682,0.126,-0.1017,0.2302,0.8039,0.0456,0.3344,-0.0555,0.0081,-0.1115,-0.0083,0.0186,0.311,0.2266,0.2519,0.1785,-0.2843,0.5942,0.2992,0.2515,0.2098,0.2519,0.3034,0.5143,0.4412,-0.0017,-0.165,0.0501,-0.2538,-0.1316,-0.1522,-0.3105,0.6184,0.2322,-0.2032,0.0608,0.1471,0.273,0.0704,0.214,0.6652,0.5666,0.5374,0.4626,0.389,0.3509,0.6969,-0.0707,0.2457,0.2766,-0.0323,-8e-04,-0.2516,0.296,-0.3514,0.2759,0.2973,-0.0732,0.4214,0.542,0.2921,0.2095,-0.0912,0.2372,Control
Utah__C07,0.4051,0.0309,0.9782,1.0555,0.5143,0.1745,0.5219,-0.0452,0.783,0.0518,1.1525,0.1232,0.985,-0.0869,1.6853,0.0914,-0.0486,0.0722,0.1881,0.1135,1.5619,-0.0934,0.2922,0.5626,0.6757,0.4073,1.2615,-0.0554,0.0068,-0.0321,-0.0871,1.2704,-0.0353,0.1992,-0.1403,-0.0986,-0.4221,0.0884,0.6376,1.1763,1.0594,-0.1289,0.9656,1.5034,0.9703,-0.0943,0.0321,0.0818,2.0956,2.3757,-0.0444,-0.1611,0.7276,-0.1225,0.114,0.065,1.4145,-0.0425,3.8405,-0.0849,-0.0458,2.6907,0.8473,0.1788,0.3135,0.0135,0.0167,0.6161,0.122,-0.0107,0.8405,0.0599,0.3456,1.7137,0.5995,1.2426,-0.1227,0.5366,0.0457,-0.0433,0.5515,0.9365,0.4503,-0.0898,0.5713,-0.1052,0.3286,0.5934,1.1545,1.1209,1.1774,1.0919,1.8435,1.0885,0.2044,-0.0449,-0.0076,-0.1131,-0.0662,0.0231,-0.0297,1.7964,0.3212,-0.09,0.0569,0.1802,0.3541,0.6274,1.04,1.5005,1.6002,1.2008,1.4572,0.8866,0.8519,2.0872,-0.0921,0.8763,0.9928,-0.0495,0.0758,-0.0111,0.8517,0.0034,1.1301,0.7539,0.1139,1.0961,1.5697,0.5031,0.6735,-0.0517,0.3648,Control
Utah__C08,0.3989,0.0389,1.2027,1.4767,0.5719,0.0818,1.0595,-0.0569,1.115,0.1081,1.3209,0.147,1.3034,-0.1704,1.5412,-0.0945,0.0638,0.1453,0.1557,0.1353,1.7402,-0.0398,0.3729,0.6256,0.7298,0.4792,1.4433,-0.1164,-0.0778,-0.0731,-0.0355,1.4131,-0.0366,0.2745,-0.1814,-0.0709,-0.3754,-0.0938,0.5607,1.6258,1.458,-0.0085,1.0073,1.666,1.0925,-0.1082,-0.0828,0.2332,2.5421,2.577,-0.0319,-0.1195,1.0141,-0.1291,0.0976,0.0795,1.8838,-0.0267,3.4712,0.0286,0.1921,2.6627,0.9399,0.1552,0.5885,0.0032,7e-04,0.8526,0.3966,-0.0965,0.8703,0.1404,0.4687,1.6992,0.871,1.5432,-0.0561,0.5387,-0.0712,-0.0391,0.692,1.3507,0.405,0.0301,0.7609,-0.1704,0.5435,0.6743,1.2713,1.2897,1.6272,1.1989,1.8817,1.1859,0.2711,-0.1195,0.077,-0.168,-0.0887,0.0673,0.0616,1.8873,0.3511,-0.0732,0.0479,0.1566,0.5497,0.8108,1.225,2.1564,2.1407,1.2679,1.6415,1.0655,1.0566,2.2735,-0.0462,1.0643,1.236,0.0504,0.0464,-0.1695,0.9685,-0.0967,1.3024,0.7508,0.348,1.2247,1.527,0.5352,0.86,-0.0243,0.2991,Control
Utah__C09,0.3365,0.0894,0.9636,1.3444,0.5694,0.0972,0.9815,-0.0956,0.7644,0.0987,1.17,0.1779,1.121,-0.0408,1.6727,0.0134,0.0675,0.17,0.1388,0.0616,1.436,0.0289,0.3255,0.5925,0.6605,0.4023,1.2901,-0.0428,-0.0982,-0.0227,0.0336,1.2526,-0.0727,0.2963,-0.0925,0.0895,-0.3424,0.0781,0.6611,1.2652,1.2084,-0.234,0.8587,1.6396,0.965,-0.0506,-0.0241,0.2626,2.3645,2.2486,-0.0364,-0.2114,0.827,-0.1334,0.1069,-0.0467,1.5051,0.0349,4.0254,-0.1674,0.0028,2.6256,0.7739,0.2444,0.4968,0.0176,-0.036,0.755,0.1293,-0.2639,0.6386,0.0908,0.3822,1.755,0.5834,1.4924,-0.1415,0.2845,-0.0301,-0.0826,0.5267,1.1555,0.5328,-0.0469,0.609,-0.1609,0.6334,0.598,1.1501,1.2876,1.5112,1.1591,1.9987,1.1108,0.268,-0.0838,-0.0613,-0.1607,-0.0838,-0.0096,-0.1405,1.9502,0.342,-0.0593,0.0082,0.2332,0.4399,0.6951,0.9644,2.0331,1.606,1.1943,1.4997,1.0073,0.9083,2.083,-0.0837,0.9694,1.0129,0.0225,0.0482,-0.1352,0.8023,0.2035,1.1558,0.6617,0.21,1.1826,1.7272,0.6999,0.6423,-0.1027,0.2525,Control
Utah__C10,0.342,0.1972,1.0719,1.1984,0.6845,0.1897,1.2481,-0.0207,0.7832,0.0459,1.0482,0.1839,1.4354,0.0316,1.8545,0.0875,-1e-04,0.1008,0.1316,0.1253,1.3706,0.0946,0.358,0.5969,0.6368,0.3418,1.3027,0.0246,-0.0625,-0.049,-0.1078,1.2452,-0.0185,0.3107,-0.1752,-0.2652,-0.2995,-0.0091,0.494,1.1496,1.0528,-0.0472,0.3493,1.7803,1.1501,-0.0347,-0.0043,0.3344,2.6471,2.2619,-0.0365,-0.177,1.0098,-0.0946,0.0757,-0.0578,2.0288,-0.1376,4.3247,-0.0896,0.0879,2.5785,0.8827,0.1531,0.5641,0.0539,-0.0222,0.6594,0.3469,-0.122,0.6086,0.0619,0.342,1.8527,0.5113,1.4465,-0.0213,0.2756,-0.164,-0.0413,0.5146,1.2943,0.2519,0.0997,0.5335,-0.1384,0.4836,0.5682,1.2514,1.4217,1.8954,1.3239,2.0775,1.0914,0.2323,-0.0028,0.0557,-0.1957,-0.078,0.0778,-0.224,1.7776,0.2238,0.0179,0.0496,0.1542,0.4401,0.7278,0.9586,1.9981,1.6405,1.1373,1.4961,1.023,0.8116,2.1182,-0.0288,0.8982,0.9476,0.0151,0.0116,-0.0247,0.7512,0.1791,1.1524,0.6786,0.3922,1.0905,2.0001,0.4916,0.6684,-0.0511,0.2601,BRCACancer
Utah__C11,0.3517,0.0665,1.0505,1.5674,0.6769,0.0233,0.9199,-0.0636,0.9699,0.0243,1.3615,0.0892,1.3524,0.0367,1.6994,0.0612,-0.013,0.1356,0.1443,0.1329,1.8082,-0.0543,0.3744,0.7094,0.8274,0.4845,1.6729,0.0145,-0.0952,-0.0229,-0.0867,1.5328,-0.1146,0.3767,-0.0844,-0.1184,-0.4492,-0.1177,0.5581,1.5312,1.6548,-0.0741,1.2746,1.5978,1.2313,-0.1422,-0.0601,0.2696,2.8127,2.757,-0.0916,-0.2148,1.0939,-0.1079,0.054,-0.0881,1.956,0.0287,3.6757,-0.171,0.0783,2.8572,1.157,0.2912,0.8131,-0.0704,-0.0302,1.0148,0.1304,-0.2095,0.9449,0.0728,0.4529,1.7474,0.8911,1.7174,-0.1604,0.4178,0.051,-0.072,0.7211,1.175,0.3155,-0.0143,0.8089,-0.1526,0.5016,0.7179,1.1799,1.2941,1.4868,1.2713,1.8986,1.1242,0.4405,-0.1001,0.0499,-0.1516,-0.1416,0.0109,0.1559,1.9409,0.3878,-0.0782,0.0437,0.2335,0.6441,0.8178,1.2332,2.0464,2.1858,1.3042,1.5826,1.1999,1.2001,2.2732,-0.0685,1.206,1.223,-0.0378,0.0821,-0.1343,1.0086,0.0691,1.3139,0.7442,0.383,1.2957,1.7571,0.5446,0.8676,-0.0702,0.349,Control
Utah__C12,0.2659,0.0396,0.4576,0.947,0.3806,0.0589,0.8245,-0.0309,0.3474,0.0145,0.9045,-0.0303,0.9514,-0.0473,1.2024,0.0178,-0.0815,0.0339,0.0811,0.087,1.3033,-0.0835,0.4281,0.5239,0.5646,0.4053,0.954,-0.1016,-0.2258,-0.0401,-0.0225,1.1452,-0.0883,0.2208,-0.0281,-0.0431,-0.2242,0.0266,0.7343,0.8825,0.8766,-0.2868,0.4973,1.2181,0.8711,-0.2258,-0.062,0.2325,2.2616,2.06,0.0969,-0.1327,1.0886,0.055,-0.0692,0.0616,1.3124,-0.0618,2.9886,-0.162,-0.0592,2.0883,0.625,0.1736,0.3462,0.0302,-0.0137,0.4355,0.0552,-0.1207,0.3702,0.002,0.266,1.4628,0.4351,1.1651,-0.0513,0.3841,-0.1007,-0.0722,0.6762,1.0827,0.3781,0.0957,0.3502,-0.1738,0.4323,0.4616,0.7623,0.9928,1.2228,0.88,1.4002,0.6991,0.2261,-0.0543,5e-04,-0.1757,-0.0176,0.0108,0.0993,1.7646,0.3824,0.0015,0.1107,0.1352,0.4006,0.4174,0.7972,1.3457,1.3743,1.0279,0.8975,0.8569,0.7293,1.9058,-0.0584,0.8102,0.8159,-0.0259,0.0404,-0.1503,0.5934,0.1819,0.9931,0.5176,0.2551,0.9743,1.6709,0.3716,0.555,-0.0141,0.2657,BRCACancer
Utah__D01,1.0558,-0.1256,0.8876,1.4497,0.6659,0.0431,0.6394,-0.152,0.7793,-0.0048,1.4633,0.192,0.9671,-0.0576,2.0437,-0.1221,0.0929,0.3025,0.0284,0.0937,1.9131,-0.0634,0.142,0.6018,0.702,0.3979,1.5553,-0.1204,-0.1144,-0.1236,0.0215,1.5757,-0.0848,0.2687,-0.3977,-0.1082,-0.3038,-0.1313,0.5515,1.1704,2.2141,-0.1783,0.1263,1.8286,1.3158,-0.255,-0.0604,0.4841,1.348,2.094,-0.0526,-0.3265,1.3671,-0.0559,-0.0257,0.0755,2.0162,-0.0607,3.6975,-0.2353,-0.1094,2.7247,1.1857,0.0882,1.071,-0.0697,0.0376,0.6058,0.0953,-0.034,0.8142,0.5249,0.318,1.9326,1.3661,1.2601,-0.0247,0.0717,0.0623,-0.0128,0.1775,0.8845,0.4424,0.0456,0.5623,-0.1164,0.5834,0.5548,1.2857,1.2195,1.067,1.1469,1.3874,1.3944,0.0953,-0.1592,0.1379,-0.282,-0.1913,0.0186,0.051,1.7437,0.5548,-0.0608,-0.0952,0.058,0.5806,1.1288,1.1947,2.1035,2.0027,1.2466,1.6881,1.0304,1.3172,2.1613,-0.0922,1.1935,1.4202,0.0101,-0.0379,-0.1621,1.801,-0.1178,1.3815,1.1915,0.0588,1.0588,1.1488,0.3305,1.0311,-0.0768,0.5464,BRCACancer
Utah__D02,0.3337,0.1132,1.023,1.1558,0.4891,0.0358,0.7417,-0.0758,0.7567,0.0998,1.3231,0.0566,1.4713,-0.0045,1.4954,0.0659,0.029,0.2078,0.2398,0.0629,1.7262,0.1986,0.4127,0.6343,0.7363,0.4768,1.3954,0.0174,-0.13,-0.0637,0.071,1.3968,-0.0673,0.2973,-0.0174,-0.1522,-0.2602,0.058,0.4281,1.3827,1.4446,-0.216,0.4468,1.6002,1.1362,-0.2047,-0.0091,0.2242,2.7088,2.4617,-0.0171,-0.0909,1.418,0.0166,0.1192,-0.0182,1.6016,0.0302,3.8176,-0.0608,0.0271,2.6097,1.029,0.1806,0.4934,-0.035,0.0269,0.6345,0.3863,-0.1473,0.7266,0.0714,0.3218,1.7786,0.685,1.421,-0.0853,0.3294,0.0327,-0.0767,0.698,1.0764,0.3443,-0.0136,0.744,-0.0573,0.3268,0.7493,1.1494,1.7441,1.3557,1.1918,1.923,1.0319,0.2885,-0.0714,-0.0715,-0.0373,-0.0789,0.0446,0.1051,1.9911,0.3396,-0.0734,0.1025,0.2591,0.5054,0.7383,1.0658,1.7056,1.8111,1.1871,1.1391,1.1407,0.9813,2.2331,-0.0739,0.9237,1.1839,-0.0732,0.0142,-0.0232,0.8828,0.1637,1.2643,0.6888,0.2024,1.2182,1.7404,0.4588,0.7274,-0.0505,0.363,BRCACancer
Utah__D03,0.292,0.0667,0.8833,1.3197,0.5297,0.0576,0.9595,-0.0505,0.6536,0.0629,1.1635,0.1099,1.3412,0.0546,1.8022,0.017,-0.0272,0.1109,0.1245,0.0509,1.6352,0.0739,0.4094,0.6075,0.6722,0.3625,1.3499,-0.069,-0.0459,-0.0569,-0.0867,1.412,-0.0745,0.2489,-0.126,-0.1801,-0.3736,-0.0613,0.6176,1.0751,1.1949,-0.0727,0.41,1.5889,1.0758,-0.2397,0.0823,0.1673,1.8683,2.3609,0.0237,-0.1071,1.1513,-0.0019,0.0437,0.0583,1.3812,-0.0884,3.3898,0.0593,0.0314,2.7796,0.815,0.2229,0.441,-0.0545,-0.0608,0.6547,0.0772,-0.2049,0.6047,0.1325,0.284,1.6691,0.8027,1.4915,-0.0743,0.3735,-0.0897,-0.0592,0.7033,0.9861,0.3243,0.0828,0.5994,-0.1818,0.4547,0.6842,1.0202,1.2292,1.4692,1.1583,1.8496,0.8686,0.1917,0.0052,0.0662,-0.1592,-0.0986,0.0335,-0.0458,2.0074,0.3205,-0.0423,0.0521,0.1508,0.3899,0.6003,0.9216,1.8676,1.9785,1.1799,1.0782,0.9649,0.9392,2.2995,-0.0433,1.0898,0.9746,-0.0388,-0.033,-0.1703,0.7781,-0.0217,1.262,0.6228,0.2649,1.0794,1.9109,0.3807,0.6052,-0.0467,0.2614,BRCACancer
Utah__D04,0.3463,-0.017,0.9652,1.476,0.56,-0.0349,1.3123,-0.0405,0.9273,-0.0027,1.2884,0.2429,1.5383,-0.0659,2.0653,-0.031,-0.0933,0.2259,0.0372,0.1294,1.7776,0.0519,0.3556,0.638,0.7289,0.4042,1.3736,-0.0488,-0.0913,-0.0586,0,1.6251,-0.1062,0.2439,-0.1555,-0.2426,-0.3751,-0.0096,0.6184,1.5046,1.6152,-0.2186,0.3107,1.7339,1.3085,-0.0464,-0.0946,0.3459,2.1003,2.4233,-0.1061,-0.2638,1.1051,0.1734,-0.0624,0.0113,1.5595,-0.0643,3.6196,-0.1385,0.1102,2.8437,1.0045,0.1453,0.5812,-0.0813,0.0301,0.65,0.0455,-0.2602,0.9075,0.1746,0.5292,1.6258,0.9645,1.5753,0.022,0.3174,-0.0555,-0.1021,0.7043,1.2816,0.5161,0.0065,0.557,-0.0699,0.5599,0.7247,1.2215,1.3219,1.5496,1.2135,1.7559,1.1519,0.2922,-0.0487,0.0567,-0.2116,-0.1025,0.0484,0.0493,1.9296,0.3923,-0.0758,0.0559,0.0836,0.4513,0.8315,1.1907,1.8886,2.1672,1.2846,1.2462,1.1244,1.0958,2.3035,-0.0518,1.1151,1.115,-0.0468,0.0392,-0.0322,1.0393,0.0828,1.4315,0.6451,0.4203,1.2775,1.6448,0.6301,0.7173,-0.0368,0.3071,BRCACancer
Utah__D05,0.3754,0.0493,1.1058,1.5634,0.6318,0.0959,0.7762,-0.0392,0.7793,0.0109,1.1492,0.2624,1.2894,-0.0858,2.2552,0.0337,0.0113,0.2003,0.119,0.1526,1.5737,0.2018,0.3917,0.7055,0.6837,0.3823,1.622,-0.0046,-0.0622,-0.0357,-0.1217,1.5193,-0.0106,0.2395,-0.0677,-0.093,-0.2263,0.0361,0.5009,1.3575,1.2797,-0.218,0.6936,2.39,1.3789,-0.2122,-0.0872,0.1348,2.3951,2.221,0.0614,-0.1985,0.8286,-0.1572,0.0296,0.1601,1.6288,-0.0392,3.1384,-0.1049,0.0502,2.8373,0.9369,0.0945,0.4458,-0.0085,0.0533,0.7683,0.1464,-0.1607,1.0589,0.2222,0.3597,1.7365,0.8915,1.4439,0.0141,0.3678,0.0027,0.0096,0.9292,0.9132,0.3877,-0.0197,0.4663,-0.0995,0.2164,0.6515,1.1295,1.4639,1.5723,1.2434,1.8809,1.0518,0.1649,-0.077,0.0674,-0.1837,0.0071,0.0681,0.0793,1.9484,0.2587,-0.029,-0.0579,0.0948,0.4322,0.7064,1.1084,2.2717,2.2425,1.2773,1.468,1.0671,0.9351,2.4644,0.0083,1.1666,0.9573,0.042,0.1624,-0.1376,0.894,0.0558,1.2852,0.7417,0.2436,1.0003,1.7947,0.3279,0.7213,-0.0039,0.3313,BRCACancer
Utah__D06,0.4245,0.0057,1.199,1.45,0.775,0.0675,1.1412,-0.0916,1.056,0.0763,1.3435,0.1429,1.4278,-0.113,2.0494,-0.0118,0.0655,0.2108,0.188,0.053,1.7506,-0.0186,0.366,0.692,0.7939,0.4929,1.673,-0.0594,-0.0591,-0.0635,-0.1454,1.5134,-0.0464,0.347,-0.1868,-0.2958,-0.3635,-0.0566,0.4707,1.6226,1.5988,0.0205,0.6359,1.9446,1.1448,-0.1875,-0.0451,0.4048,2.5298,2.4917,-0.0655,-0.2357,1.12,-0.106,0.0651,-0.0107,1.7307,0.0199,3.753,-0.1017,-0.0371,2.8568,1.0545,0.1335,0.8686,-0.0296,0.0299,0.7995,0.396,-0.0817,0.9544,0.1256,0.4046,1.8189,0.9398,1.5195,-0.0919,0.4042,-0.0189,-0.0353,0.6933,1.2944,0.2777,-0.0159,0.7884,-0.0926,0.5781,0.7691,1.2429,1.3996,1.6333,1.3222,1.8966,1.2257,0.3293,-0.1222,0.0996,-0.1791,-0.1164,0.03,-0.132,1.893,0.4265,0.0197,0.0311,0.1435,0.5636,0.886,1.2173,1.8485,2.0838,1.2601,1.5951,1.1449,1.1695,2.347,-0.0871,1.2812,1.2705,0.0156,0.0959,-0.0715,1.0253,0.2291,1.3664,0.8475,0.2235,1.2108,1.7103,0.5282,0.8244,-0.0655,0.3969,BRCACancer
Utah__D07,0.3478,0.1763,1.0635,1.5414,0.6569,0.049,0.7858,0.0067,0.9752,0.0561,1.2675,0.1749,1.5912,0.0075,1.9952,0.053,0.0196,0.1267,0.1683,0.0612,1.6982,0.0838,0.3754,0.6999,0.773,0.6497,1.7462,-0.0511,-0.057,-0.0361,-0.0643,1.4296,-0.079,0.3428,-0.1005,-0.1776,-0.1896,0.0701,0.4776,1.3482,1.3459,-0.2483,1.052,1.7143,1.1715,-0.1725,-0.0728,0.1793,2.7908,2.7088,-0.0798,-0.217,0.9991,-0.1425,0.0994,-0.0333,1.4361,0.0513,3.7622,-0.1349,0.1218,3.1032,0.9373,0.1556,0.5605,-0.0861,-0.0259,0.9062,0.2848,-0.1379,0.7751,0.1641,0.3828,1.7794,0.803,1.5317,-0.0409,0.4466,0.0374,-0.0682,1.0293,0.8773,0.4628,-0.0077,0.7185,-0.0789,0.4385,0.7296,1.2075,1.3586,1.6789,1.3326,1.8583,1.2167,0.3002,-0.074,0.0488,-0.1301,-0.1122,0.0462,0.1892,1.9056,0.3725,-0.1483,-0.0394,0.174,0.5995,0.8111,1.288,1.9708,2.1902,1.361,1.7222,1.0955,1.0636,2.4596,-0.054,1.1988,1.212,-0.0194,0.1084,-0.0855,0.9068,0.1482,1.1492,0.7914,0.2712,1.4397,1.7929,0.5732,0.7314,-0.0821,0.261,Control
Utah__D08,0.3066,-0.1186,0.8288,1.2562,0.4529,0.1196,1.0682,-0.0425,0.7848,0.0397,0.9839,0.1989,1.1308,-0.0095,1.5948,-0.0026,-0.0162,0.0527,0.0733,0.1206,1.3271,-0.0219,0.3032,0.5626,0.595,0.3323,1.2069,-0.0035,-0.1506,-0.0408,-0.026,1.2683,-0.0632,0.2084,-0.0741,-0.094,-0.3753,-0.1009,0.4567,1.1724,1.0551,-0.1249,0.228,1.5074,0.9518,-0.1443,-0.0317,0.3071,2.1687,2.4027,0.1006,-0.1563,0.903,-0.0041,0.0149,0.1216,1.6929,-0.1046,3.8675,-0.0273,-0.0591,2.7064,0.7643,0.1485,0.4479,-0.0423,0.0736,0.5789,0.2578,-0.1244,0.8082,0.0788,0.3,1.5141,0.6701,1.179,-0.1246,0.2741,-0.0554,-0.0432,0.5057,1.0161,0.3666,-0.1012,0.522,-0.1271,0.518,0.5346,0.9695,1.1863,1.4241,0.9322,1.6235,1.0438,0.1486,-0.109,0.0204,-0.2173,-0.0874,0.0211,0.1853,1.6901,0.2995,-0.0187,-0.0948,0.1099,0.5305,0.5506,0.9314,1.8856,1.9195,1.0759,1.2134,0.9208,0.8008,2.0043,-0.0306,0.7799,0.9593,0.0393,-0.0104,-0.1807,0.8136,0.0215,1.0253,0.5747,0.2604,1.0231,1.447,0.43,0.5794,-0.0414,0.1685,Control
