@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C05,0.7579,0.4098,0.2577,-0.0297,0.0379,0.3354,0.1581,1.4689,0.2299,0.1177,0.356,0.6859,0.5599,1.2853,-0.0612,-0.0585,0.0482,0.2651,0.1284,0.087,-0.07,0.1706,-0.0381,-0.0446,0.1411,0.3803,-0.0443,0.1636,-0.0411,-0.0715,0.0984,0.0343,0.108,-0.0054,0.1676,0.2597,0.0579,-0.0552,0.4882,-0.0836,0.1913,0.3596,0.4177,2.0616,0.2352,0.9248,-0.0232,-0.1469,-0.0681,0.7132,1.2517,-0.0805,0.2458,0.1491,0.2967,1.7247,0.8837,0.3798,0.0207,0.2103,0.5374,0.3986,0.0782,0.4415,0.4029,0.2891,0.8764,0.0853,2.1059,0.2371,0.7753,0.6235,-0.1012,0.2776,0.0887,0.1016,0.0789,0.0874,0.4863,0.4207,0.6075,0.6104,0.8302,0.2131,1.5008,0.8706,-0.0581,0.0835,0.0581,-0.1174,0.0692,-0.0496,-0.0632,-0.0664,-0.0177,0.4719,1.4894,0.0745,0.5473,0.0638,0.1491,-0.0146,-0.0878,0.9371,-0.0154,0.0741,0.1791,0.0272,-0.0789,-0.0261,2.0084,-0.005,-0.1588,0.4681,0.1449,0.2991,0.0152,-0.058,0.0472,0.0229,-0.0394,-0.0304,0.4309,-0.0646,-0.0295,0.7005,BRCACancer
Utah__C06,0.235,-0.123,0.1033,-0.1157,-0.1066,0.1563,0.0941,0.6576,0.0292,-0.1721,0.2426,0.2343,0.0496,0.3471,-0.0216,-0.0841,-0.0343,0.0019,0.1374,0.0414,-0.0637,0.2314,-0.1415,0.0198,-0.1069,0.1474,-0.1204,-0.0082,-0.1437,-0.139,0.0428,0.0775,0.0689,0.1187,0.0245,0.1201,0.0191,-0.0414,-0.0457,-0.1613,0.1627,0.1325,0.1184,0.2532,0.1294,0.5527,-0.0711,-0.0448,-0.0814,0.1564,0.1692,-0.1768,0.1294,0.3186,0.1841,0.7491,0.3249,0.2993,-0.0149,0.1337,0.133,0.1862,-0.0088,0.0517,0.2781,0.3284,0.3582,0.1856,0.4953,0.0309,0.1762,0.0984,-0.089,0.1195,0.0304,0.082,0.0568,0.0845,0.171,0.1301,0.236,0.2515,0.4149,0.0103,0.6402,0.3107,-0.0503,0.0151,0.086,-0.0927,-0.029,-0.0322,-0.0557,-0.0843,0.0595,0.0209,0.4981,-0.0458,0.1078,0.046,0.1365,-0.0589,-0.1569,0.3785,0.0556,0.0135,0.0826,-0.0643,-0.0139,0.0462,1.1145,-0.1442,-0.121,0.2661,0.1076,0.1947,-0.0117,-0.0756,-0.0877,-0.0206,-0.0774,0.0434,-0.0682,-0.1588,-0.033,0.4255,Control
Utah__C07,0.7021,0.3756,0.2494,0.0106,-0.0582,0.2695,0.2183,1.5509,0.2204,0.1085,0.3528,0.8867,0.6584,1.1921,-0.0426,-0.089,0.0696,0.0974,0.0836,0.1602,-0.0236,0.2543,-0.0449,-0.0855,0.1245,0.1873,-0.0554,0.2389,-0.0295,-0.0698,0.0828,0.033,0.0724,0.0357,0.0959,0.2928,0.0697,-0.0032,0.3958,-0.0806,0.3048,0.7752,0.4248,1.843,0.3342,1.1562,-0.0222,-0.1168,0.0611,0.6921,1.5275,-0.1027,0.3844,0.2268,0.3607,2.1035,1.0226,0.3451,0.0338,0.2426,0.547,0.3783,0.0966,0.5696,0.3726,0.4139,1.0117,0.0526,2.6198,0.051,0.7513,0.6529,-0.0977,0.2359,0.0575,0.0863,0.1106,0.0321,0.6077,0.4747,0.7202,0.8796,0.9897,0.243,1.6223,0.7954,-0.1059,0.0212,0.0908,-0.1228,0.1166,-0.0734,-0.0593,-0.1103,-0.0538,0.4022,1.4913,0.118,0.6682,0.0065,0.1872,0.0102,-0.1004,1.0716,0.0187,-0.0388,0.0876,0.0269,-0.0783,-0.0068,2.2008,-0.0659,-0.1268,0.5676,0.1252,0.3362,-0.0287,-0.1177,0.0192,-0.0321,-0.0308,-0.0363,0.6721,-0.086,0.0313,0.7427,Control
Utah__C08,0.9445,0.48,0.2772,0.0348,-0.0388,0.2952,0.2751,1.5012,0.3047,0.0447,0.471,1.0001,0.9921,1.2655,-0.0444,-0.0884,0.1083,0.0992,0.1489,0.2428,-0.0718,0.5007,-0.081,-0.1341,0.0453,0.4296,-0.0855,0.323,-0.0664,-0.0827,0.0738,0.0735,0.0954,0.0124,0.1721,0.3955,0.0822,-0.0391,0.5104,-0.1134,0.304,0.7533,0.4686,2.1454,0.3339,1.1159,-0.0661,-0.0549,0.0177,0.7597,1.5037,-0.131,0.4246,0.1392,0.4262,1.9631,1.2852,0.4811,9e-04,0.3852,0.599,0.5688,0.0333,0.6091,0.4588,0.4435,1.1272,0.0322,2.8855,0.0916,1.0106,0.7047,-0.0954,0.343,0.0774,0.1039,0.0345,0.0639,0.7016,0.4767,0.9072,0.9912,0.9601,0.2088,1.6232,0.9733,-0.0599,0.0405,0.0189,-0.1236,0.2127,-0.0495,-0.0608,-0.147,-0.0754,0.3509,1.5335,0.1941,0.8183,-0.0296,0.21,-0.0337,-0.0713,1.304,-0.0842,-0.0969,0.0866,0.0778,-0.0629,-0.005,2.275,-0.0968,-0.0891,0.5919,0.0893,0.3395,-0.0279,-0.0418,0.0337,0.0169,-0.0733,-0.0327,0.8274,-0.1527,0.0254,0.8988,Control
Utah__C09,0.9282,0.5019,0.2591,-0.0283,0.0265,0.349,0.2163,1.5409,0.2593,-0.0211,0.5777,0.7954,0.6247,1.1299,-0.1034,-0.0534,-0.0301,0.177,0.1466,0.1598,-0.0861,0.2217,-0.0649,-0.069,0.0632,0.3018,-0.1098,0.2602,-0.0796,-0.0765,0.0304,0.0048,0.0906,0.0082,0.1529,0.2572,0.0928,-0.0206,0.3338,-0.1249,0.2315,0.6371,0.4772,1.9622,0.2981,1.144,-0.0758,-0.0787,-0.0115,0.7611,1.4865,-0.1378,0.3059,0.1335,0.3085,2.0022,0.9641,0.4766,0.0295,0.2451,0.5227,0.5416,0.0432,0.4695,0.4146,0.425,0.8872,0.059,2.8108,0.1308,0.7525,0.7612,-0.0403,0.2713,-0.0098,0.0651,0.0962,0.07,0.6466,0.4615,0.6763,0.9549,0.9267,0.2832,1.5206,0.881,-0.1135,0.0252,0.0527,-0.1158,0.1377,-0.0082,-0.0983,-0.0707,-0.0221,0.4522,1.5619,0.1561,0.7024,0.0421,0.1753,-0.0297,-0.1227,0.9872,0.0094,0.014,0.1152,-0.0029,-0.0514,-0.0416,2.1014,-0.0603,-0.0844,0.5792,0.0768,0.3493,-0.0521,-0.0792,0.0098,-0.0538,-0.0609,-0.0186,0.6525,-0.1168,-0.0057,0.8368,Control
Utah__C10,0.7745,0.5057,0.2134,0.0055,0.0143,0.2954,0.1498,1.4611,0.265,0.151,0.496,0.7198,0.5858,1.3051,-0.039,-0.0779,0.1201,0.2087,0.1647,0.198,-0.0255,0.2724,-0.0893,-0.0351,0.2204,0.3924,-0.0138,0.2424,-0.0567,-0.0588,0.064,0.0485,0.1056,0.072,0.1897,0.378,0.0885,-0.0162,0.3596,-0.0557,0.3417,0.6256,0.489,2.2565,0.2768,1.0423,-0.0084,-0.1536,0.0115,0.822,1.5304,-0.0585,0.3537,0.1112,0.3185,1.8158,1.0153,0.3523,0.0194,0.2622,0.626,0.3953,0.0371,0.5882,0.3646,0.289,0.8968,0.0134,2.9163,0.1202,0.8958,0.7254,-0.0812,0.3201,0.0445,0.0959,0.0817,0.0652,0.686,0.4639,0.6319,0.7919,1.0029,0.1644,1.5613,0.854,-0.0796,0.0987,0.0217,-0.1207,0.1261,-0.0432,-0.0267,-0.0843,-0.04,0.3496,1.5966,0.0714,0.7744,0.0107,0.1398,0.0088,-0.0716,0.8787,0.0346,-0.0599,0.0689,0.0297,-0.0582,-0.0172,2.7798,0.0068,-0.1182,0.6717,0.1258,0.3101,-0.0202,-0.0795,0.0558,0.0046,-0.055,-0.0568,0.7797,-0.0522,0.0101,0.8464,BRCACancer
Utah__C11,1.0414,0.4879,0.3336,-0.0339,-0.0148,0.3083,0.1881,1.7772,0.369,0.0644,0.5579,1.0326,0.8525,1.2315,-0.0976,-0.0659,0.0299,0.117,0.115,0.1882,-0.0921,0.4918,-0.0062,-0.0441,0.1046,0.4017,-0.0774,0.1588,-0.063,-0.0877,0.0097,0.0141,0.038,0.0233,0.1482,0.3767,0.1572,-0.0374,0.5654,-0.0993,0.3531,0.7385,0.5532,2.1511,0.4017,1.3013,-0.057,0.0246,0.0346,0.8114,1.4077,-0.1211,0.3967,0.0907,0.5101,2.1552,1.346,0.5739,0.0121,0.4043,0.5915,0.6464,0.0679,0.6143,0.5349,0.6029,1.2269,0.0978,3.0611,0.1464,0.9825,0.7047,-0.1119,0.3222,0.0365,0.0616,0.1406,0.04,0.875,0.4744,0.9806,1.0501,0.9691,0.3812,1.6979,1.0401,-0.0926,-0.0024,0.1379,-0.1257,0.2377,-0.0178,-0.0966,-0.1146,0.0176,0.508,1.7928,0.0991,0.8088,0.0158,0.2656,-0.0647,-0.1269,1.2914,-0.0575,-0.0423,0.0371,0.0667,-0.033,-0.0473,2.1134,-0.0952,-0.1094,0.6664,0.0775,0.4796,-0.0767,-0.0765,0.0245,-0.0528,-0.0937,0.0011,0.7408,-0.0812,0.0017,1.0187,Control
Utah__C12,0.6417,0.216,0.2912,-0.0508,-0.0324,0.3484,0.0557,1.368,0.2277,-0.0259,0.3417,0.68,0.5026,1.1392,-0.0957,-0.0661,-0.0148,0.1262,0.0921,0.2032,-0.0364,0.2556,0.0463,0.0054,0.1132,0.1829,-0.0827,0.0845,-0.0515,-0.0347,0.0363,0.046,0.0454,0.0346,0.0587,0.1932,0.084,-0.053,0.2661,-0.0591,0.2908,0.7312,0.2592,1.5786,0.2032,0.7822,0.0012,-0.0465,0.0097,0.5819,0.921,-0.101,0.2972,0.0514,0.3112,2.0521,0.8453,0.2969,0.0038,0.3016,0.3958,0.2904,0.0977,0.3954,0.4056,0.2998,0.7885,0.1147,2.3063,0.1506,0.6994,0.4181,-0.0759,0.2422,0.0582,0.0979,0.1391,0.0739,0.3266,0.3567,0.5619,0.6081,0.8395,0.1821,1.4198,0.8388,-0.0898,0.0029,0.0376,-0.0477,0.0884,-0.0437,-0.0273,-0.1648,-0.0383,0.4645,1.498,0.1686,0.4866,-0.036,0.1478,-0.0214,-0.1023,0.7916,-0.0575,-0.0288,0.1444,0.0356,-0.0533,-0.0045,2.1915,-0.068,-0.0943,0.6131,0.0808,0.3436,-0.059,-0.0877,0.044,-0.0021,-0.0703,-9e-04,0.3917,-0.0512,0.0125,0.5849,BRCACancer
Utah__D01,1.1757,0.1414,0.2293,-0.1028,-0.0215,0.114,0.2345,2.0143,0.3212,0.1661,0.5087,1.1731,0.694,0.802,-0.0516,-0.1219,0.0064,-0.1019,0.0233,0.025,-0.0851,0.0723,-0.1264,-0.0785,0.0044,0.3757,-0.1735,0.4195,-0.1436,-0.1372,0.0684,0.0242,0.1307,0.0178,0.1399,0.382,0.0556,-0.0354,0.4924,-0.16,0.1328,0.327,0.7836,1.9804,0.4309,2.0938,-0.1099,-0.0213,0.0131,0.8116,1.1414,-0.1736,0.8331,0.2655,0.372,2.6286,1.094,0.8636,0.0078,0.425,0.3525,0.7323,-0.0468,0.7231,0.4775,0.8359,1.3195,0.0525,1.9795,0.0407,1.1312,0.9163,-0.0513,0.2203,0.1192,0.0773,-0.0134,-0.0073,0.5594,1.076,1.3393,1.2216,1.5091,0.3727,1.677,0.7586,-0.0641,-0.0276,0.124,-0.1936,0.1806,-0.0994,-0.0716,-0.1944,0.0071,0.7422,1.2341,0.152,1.2521,0.0013,0.1846,-0.0972,-0.1598,1.3696,0.0265,-0.1571,0.1022,4e-04,-0.0342,-0.046,2.1143,-0.1674,-0.1246,1.2585,0.1052,0.194,-0.1254,-0.0723,-0.0076,0.0159,-0.131,-0.0223,0.7475,-0.1849,0.0765,1.4712,BRCACancer
Utah__D02,0.9383,0.3565,0.3234,-0.0223,-0.0113,0.3435,0.1284,1.4523,0.3481,0.0276,0.4852,0.9321,0.8358,1.2353,-0.1131,-0.054,-0.0019,0.2102,0.0803,0.1058,-0.0659,0.4203,-0.036,-0.0733,0.0967,0.2777,-0.0955,0.247,-0.0732,-0.0763,0.0021,0.0193,0.0098,0.0157,0.0527,0.2784,0.1667,-0.06,0.3988,-0.1008,0.4256,0.9189,0.4221,2.2398,0.3004,1.0718,-0.0554,-0.03,0.0201,0.7771,1.4097,-0.0842,0.3551,0.1897,0.4568,2.1921,1.0412,0.4528,0.0942,0.362,0.6013,0.4095,0.0318,0.5283,0.4947,0.4379,1.087,0.1113,2.9727,0.2786,0.8067,0.7355,-0.0742,0.2392,0.0513,0.057,0.2272,-0.006,0.5626,0.4879,0.8068,0.9052,1.0289,0.3604,1.712,0.9158,-0.1201,8e-04,0.0561,-0.0636,0.2148,0.0242,-0.067,-0.0713,-0.0113,0.4827,1.6463,0.162,0.7809,0.0297,0.1534,-0.0396,-0.1084,1.0816,0.052,-0.0972,0.0544,0.0489,-0.0682,-0.0472,2.3901,-0.0568,-0.0984,0.6265,0.0799,0.4146,-0.0328,-0.0185,0.0219,-0.0464,-0.0707,-0.0107,0.6363,-0.0799,-0.04,0.8958,BRCACancer
Utah__D03,0.9246,0.4033,0.2392,-0.0548,0.001,0.3221,0.1179,1.5183,0.297,0.0466,0.498,0.8581,0.5657,1.2467,-0.0739,-0.1001,0.0396,0.128,0.0768,0.1608,-0.0455,0.3012,-0.0573,-0.1107,0.0992,0.2126,-0.0725,0.193,-0.0612,0.0041,0.0398,-0.0358,0.0686,0.0571,0.07,0.2051,0.1097,-0.013,0.4042,-0.0988,0.3976,0.8065,0.4825,2.4029,0.2376,1.0987,-0.0586,-0.0261,-0.0196,0.8315,1.335,-0.0965,0.3207,0.0319,0.3427,2.4309,0.9962,0.4292,0.0035,0.2836,0.5065,0.3936,0.0461,0.5479,0.4072,0.3633,0.9656,0.0285,2.4588,0.1283,0.9051,0.6432,-0.09,0.266,0.0338,0.09,0.1983,0.0461,0.567,0.5042,0.7603,0.7318,0.9472,0.2216,1.6481,0.9147,-0.0439,0.0428,0.0556,-0.1034,0.1742,-0.0486,-0.0536,-0.0777,-0.054,0.4075,1.6642,0.1252,0.7014,0.0134,0.1532,-0.0425,-0.0797,1.0015,-0.0118,-0.0778,0.1448,-0.0143,-0.0733,-0.0071,2.1558,-0.0247,-0.1319,0.6479,0.0855,0.3069,-0.0541,-0.1075,0.0544,-0.0474,-0.0387,-0.0224,0.6332,-0.1082,0.0089,0.8469,BRCACancer
Utah__D04,1.0955,0.3607,0.2077,-0.0283,0.0202,0.3951,0.0748,1.508,0.3066,0.1232,0.6344,0.9364,0.8035,1.3114,-0.0615,-0.0835,0.0617,0.1562,0.1451,0.1834,-0.0721,0.4274,-0.0257,-0.128,0.035,0.3884,-0.0574,0.1704,-0.0557,-0.0773,0.1218,0.0098,0.1391,0.0326,0.0996,0.3486,0.167,-0.0498,0.5729,-0.0714,0.2638,0.8192,0.5355,2.3663,0.3345,1.1092,-0.0204,-0.0177,0.0148,0.7932,1.4212,-0.1038,0.4132,0.2226,0.4717,2.3095,1.0974,0.5248,0.0523,0.2914,0.5701,0.6162,-0.0072,0.5084,0.4439,0.4015,1.0151,0.0561,2.9415,0.1389,1.1169,0.7852,-0.1045,0.2736,0.0272,0.1073,0.1463,0.0186,0.5319,0.526,0.9541,0.7516,1.0437,0.3312,1.6749,0.9905,-0.0782,-0.0529,0.0366,-0.145,0.1397,-0.0509,-0.0991,-0.1064,-0.0607,0.4112,1.717,0.1509,0.8036,0.0071,0.1604,-0.0742,-0.1126,1.2511,-0.0093,-0.1931,0.079,0.0138,-0.0675,-0.0415,2.5192,-0.0744,-0.1215,0.6251,0.0751,0.3339,-0.0418,-0.0344,0.0325,-0.0222,-0.0752,-0.0407,0.665,-0.0997,0.0062,0.9437,BRCACancer
Utah__D05,0.9464,0.524,0.2133,-0.0058,0.02,0.2572,0.2228,1.5362,0.2254,0.1044,0.7349,0.8333,0.7237,1.3373,-0.0504,-0.0931,0.199,0.0809,0.1754,0.1787,-0.0093,0.2637,-0.1173,-0.1608,0.1237,0.3029,-0.0203,0.1153,-0.0561,0.0185,0.1331,0.0415,0.1511,0.1289,0.173,0.3343,0.1025,-0.047,0.6016,-0.0802,0.436,0.8073,0.6455,2.5166,0.2533,1.24,-0.0182,-0.11,0.0794,0.9747,1.6181,-0.0866,0.4322,0.0644,0.3436,2.0517,1.155,0.4986,-0.0204,0.2257,0.7331,0.4498,0.0849,0.6585,0.3561,0.3505,0.9774,0.0642,3.2242,0.1352,1.1292,0.8249,-0.0989,0.3102,0.1154,0.1281,0.1304,0.0689,0.6439,0.5685,0.771,0.8873,1.0677,0.2014,1.6996,0.8171,-0.0595,0.0711,0.0685,-0.0928,0.1388,-0.0032,-0.0608,-0.1178,-0.0114,0.5978,1.5736,0.0539,0.7717,0.0261,0.1736,0.0011,-0.0765,1.1378,-0.0048,-0.1211,0.1746,-0.0127,-0.0515,0.0082,2.4609,-0.008,-0.1113,0.6361,0.123,0.2704,-0.0072,-0.0907,0.0666,-0.0141,-0.0699,-0.0709,0.822,-0.0613,0.045,1.0309,BRCACancer
Utah__D06,0.9934,0.4422,0.2776,0.0025,-0.0055,0.2726,0.2808,1.6207,0.4306,0.0628,0.6117,1.0143,0.8929,1.26,-0.0734,-0.0863,0.0926,0.1197,0.1153,0.2034,-0.0879,0.3851,-0.0637,-0.0808,0.0689,0.3486,-0.1339,0.3816,-0.1018,-0.0805,0.0833,0.0491,0.1168,0.1081,0.1579,0.4243,0.1494,-0.0671,0.6619,-0.1468,0.3,0.755,0.6648,2.2612,0.4158,1.351,-0.0452,0.018,0.0047,1.0288,1.5499,-0.1047,0.4637,0.1736,0.5196,2.3253,1.2333,0.5952,0.0457,0.3561,0.6855,0.6132,0.0024,0.6604,0.4473,0.5534,1.1769,0.1129,3.0671,0.188,1.1674,0.8378,-0.0943,0.3153,0.1003,0.0771,0.1064,0.0243,0.7899,0.5979,1.0631,1.0981,1.0997,0.3764,1.7145,1.0635,-0.1037,0.0995,0.0981,-0.1259,0.1752,-0.0658,-0.0777,-0.1096,0.0205,0.555,1.7027,0.1332,0.8816,0.0134,0.2617,-0.0769,-0.099,1.3201,0.0551,-0.0865,0.0817,0.0714,-0.0191,-0.0179,2.5398,-0.0848,-0.108,0.7256,0.0952,0.4518,-0.0529,-0.0591,0.018,-0.0192,-0.0757,-0.0383,0.7875,-0.1469,0.0398,1.1356,BRCACancer
Utah__D07,0.8764,0.4801,0.2598,-0.0392,0.0533,0.3278,0.181,1.6651,0.317,0.1238,0.7406,0.9709,0.789,1.303,-0.0601,-0.0742,0.1156,0.1116,0.1402,0.1347,-0.0281,0.3534,0.0082,-0.0693,0.1043,0.1888,-0.0704,0.2409,-0.1144,-0.0119,0.0625,0.0333,0.0878,-0.0151,0.1578,0.3895,0.122,-0.0366,0.5033,-0.0918,0.4237,0.9124,0.5333,2.1989,0.3366,1.3277,-0.0422,-0.0323,0.0224,0.9329,1.5331,-0.0954,0.3692,0.0799,0.4464,2.2921,1.0653,0.4904,0.0396,0.2822,0.6898,0.4826,0.0177,0.5666,0.4117,0.4405,1.1509,0.0774,2.8966,0.1803,0.9307,0.6752,-0.0482,0.2911,0.0825,0.0829,0.1613,0.0764,0.8495,0.5284,0.8794,1.0124,1.0003,0.3699,1.7148,0.9348,-0.059,0.0253,0.0906,-0.0683,0.2222,-0.0173,-0.0873,-0.0844,-0.0977,0.3617,1.7679,0.0687,0.7651,0.0291,0.2406,-0.0353,-0.096,1.2212,-0.0163,-0.0687,0.1026,0.056,-0.0093,-0.0305,2.798,-7e-04,-0.0984,0.6575,0.082,0.3951,-0.0504,-0.0015,0.0567,0.0022,-0.0415,-0.0138,0.7697,-0.1123,0.0205,0.9428,Control
Utah__D08,0.7278,0.2398,0.219,-0.0507,-0.0076,0.2095,0.0762,1.5059,0.1723,0.0409,0.5553,0.6675,0.5499,1.1557,-0.0332,-0.0809,0.1093,0.0522,0.1248,0.1324,-0.0602,0.2153,-0.0261,-0.1058,0.0809,0.324,-0.1092,0.0732,-0.0635,-0.0335,0.1248,0.0709,0.1626,0.0412,0.0978,0.3449,0.0921,-0.044,0.3357,-0.0908,0.3467,0.6361,0.4809,1.6755,0.2308,1.0187,0.0208,-0.0476,-0.0768,0.6549,1.2555,-0.1121,0.3214,0.1415,0.3309,2.0188,1.1195,0.418,0.0529,0.2472,0.4682,0.4343,-0.006,0.4248,0.3787,0.3562,0.9158,0.0405,2.4922,0.0908,0.667,0.4837,-0.1174,0.2413,0.0694,0.0989,0.0366,0.0745,0.5279,0.433,0.6195,0.7387,0.9171,0.2155,1.5336,0.8146,-0.042,0.0616,0.032,-0.1227,0.1394,-0.0461,-0.0186,-0.1175,-0.0282,0.5215,1.3966,0.059,0.5799,-0.0035,0.1289,-0.0449,-0.1265,0.9624,0.0815,-0.194,0.1507,-0.0341,-0.0207,-0.0064,2.5859,-0.0665,-0.0932,0.5836,0.1546,0.2678,-0.075,-0.0873,0.0596,-0.0514,-0.0679,-0.0336,0.5442,-0.1479,0.0084,0.7879,Control
Utah__D09,0.9627,0.5584,0.2584,-0.0218,-0.0294,0.2622,0.2254,1.5208,0.2986,0.0498,0.67,0.9057,1.0185,1.2207,-0.0565,-0.087,0.0418,0.0537,0.1623,0.1199,-0.0616,0.3578,-0.0431,-0.1172,0.0571,0.4624,-0.0972,0.2858,-0.0901,-0.0652,0.0327,0.066,0.0952,0.0899,0.1764,0.4744,0.0955,-0.0115,0.5334,-0.1283,0.3455,0.6435,0.5543,2.2748,0.3187,1.1271,-0.0941,-0.085,0.024,0.8275,1.421,-0.1656,0.3942,0.1324,0.4244,1.9302,1.1819,0.4465,0.0367,0.314,0.6204,0.6029,0.0235,0.579,0.4548,0.3997,0.9733,0.0623,2.9893,0.1691,1.0255,0.7259,-0.0571,0.3503,0.0705,0.1026,0.1198,0.0398,0.6414,0.483,0.7741,0.8955,1.0126,0.3114,1.5693,1.0398,-0.1125,0.0101,0.0674,-0.1731,0.1901,-0.1298,-0.035,-0.1126,-0.0777,0.4527,1.5811,0.1509,0.7568,0.0117,0.1394,0.0042,-0.1334,1.1578,-0.0441,-0.1059,0.082,0.0577,-0.0849,-0.0298,2.3873,-0.075,-0.1011,0.6561,0.0813,0.3693,-0.0567,-0.0795,-0.0034,-0.013,-0.0774,-0.0477,0.7347,-0.1205,0.0204,0.9023,Control
Utah__D10,0.9739,0.4804,0.2382,-0.0684,0.0091,0.2558,0.0856,1.4692,0.2781,0.0885,0.5703,0.8395,0.7965,1.3623,-0.0472,-0.0589,0.0707,0.0555,0.1537,0.0979,-0.0405,0.3479,-0.056,-0.0785,0.053,0.307,-0.0774,0.1846,-0.0591,-0.0524,0.0828,0.0317,0.0704,0.0065,0.0843,0.2736,0.0739,-0.0145,0.471,-0.1062,0.2452,0.7423,0.4473,2.1039,0.2496,0.9222,-0.0497,0.013,0.0026,0.7103,1.3176,-0.0947,0.3646,0.2102,0.3991,2.0399,1.0901,0.3351,-0.0223,0.3376,0.4487,0.4562,0.0502,0.4184,0.3672,0.4252,0.9507,0.0591,2.5983,0.1668,1.0757,0.6882,-0.0742,0.2304,0.0688,0.0994,0.0451,0.0136,0.3226,0.3861,0.8529,0.7673,0.8868,0.1317,1.6679,0.8457,-0.0993,0.0262,0.1201,-0.1077,0.1796,-0.0303,-0.043,-0.1262,-0.0269,0.2713,1.5787,0.0772,0.5976,-0.0478,0.1746,-0.0075,-0.0863,1.123,-0.069,-0.0731,0.0872,0.0027,-0.0414,-0.0198,2.1522,-0.1046,-0.1206,0.5127,0.0999,0.4155,-0.037,-0.0761,0.0588,0.0048,-0.0522,-0.0279,0.5545,-0.0859,0.0149,0.651,Control
