@relation data

@attribute id string
@attribute 107 numeric
@attribute 10746 numeric
@attribute 108 numeric
@attribute 1081 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 163688 numeric
@attribute 1839 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2002 numeric
@attribute 2185 numeric
@attribute 23236 numeric
@attribute 2488 numeric
@attribute 26279 numeric
@attribute 2767 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2796 numeric
@attribute 2797 numeric
@attribute 2798 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3972 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4313 numeric
@attribute 4323 numeric
@attribute 468 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 51806 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 81579 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B11,-0.0029,1.7181,-0.0368,0.0452,0.2103,0.0264,0.1526,1.5418,-0.1462,0.1991,0.006,1.3549,0.1144,0.4492,-0.0224,0.113,0.2409,1.0439,0.4488,0.0138,0.0073,0.0817,0.5084,0.6187,0.1313,0.1194,-0.223,1.7392,0.0439,0.4126,0.5697,0.7976,0.5183,0.9395,1.3354,-0.0022,-0.3447,2.0871,0.8574,0.8271,-0.1475,-0.0677,1.3878,2.6495,0.0552,-0.2288,-0.0328,-0.0623,0.4457,-0.0829,1.696,0.6398,-0.0329,0.3011,0.3938,1.1206,0.8979,-0.1753,0.3123,0.9569,1.3346,1.6655,0.929,0.4664,0.96,-0.0483,0.9698,0.0096,0.6731,0.5479,0.4011,0.7839,0.4514,0.3819,0.8914,1.3717,-0.0541,0.5723,0.0108,0.949,1.2658,0.4267,-0.088,0.0072,-0.056,2.1117,1.0831,2.2914,0.0344,0.2703,0.3644,0.0716,0.5602,0.4348,0.2179,-0.0988,-0.0585,0.375,1.1301,Control
Utah__B12,0.0589,1.0814,-0.0709,0.0843,0.1341,-0.0087,0.0175,1.5314,-0.11,0.1318,0.0252,1.1246,0.0672,0.2472,-0.0631,0.041,0.1437,1.1357,0.4228,-0.1967,0.1601,-0.0173,0.8178,0.5449,0.2195,0.1974,-0.1127,1.3322,-0.1864,0.223,0.693,0.6504,0.5279,0.4563,0.938,-0.0612,-0.0247,2.5139,0.8693,0.8051,-0.1467,-0.1194,1.3828,1.1387,-0.0067,-0.2192,-0.007,0.0404,0.206,-0.2481,1.419,0.2497,-0.11,0.1191,0.2589,0.6792,0.7255,-0.1048,0.6519,1.3776,0.9098,1.4468,0.5105,0.2004,0.7719,-0.1049,0.6875,-0.0112,0.5247,0.6269,0.3052,0.5747,0.3165,0.295,0.7009,1.2848,-0.0987,0.4985,-0.0435,1.0091,0.8422,0.2132,-0.1139,-0.0424,0.0129,2.0912,1.0803,1.8541,0.0637,0.2358,0.3684,0.0411,0.8036,0.4877,0.2491,-0.156,-0.1125,0.4113,1.488,Control
Utah__C01,0.0598,1.7968,-0.0152,-0.0458,0.2995,0.0131,0.0422,2.0991,-0.2017,0.3192,-0.0154,1.4497,0.1318,0.4316,-0.0174,0.2219,0.3199,1.3612,0.6491,-0.0675,0.0153,0.0405,0.7247,0.6989,0.1791,0.1435,-0.2563,1.7966,-0.0132,0.4383,0.7023,0.8065,0.7498,1.1862,1.499,-0.0928,0.1178,2.1947,1.3182,0.8826,-0.2217,0.0824,1.5158,2.7168,0.0018,-0.2027,-0.0334,0.0065,0.4403,-0.197,2.065,0.847,-0.1199,0.3662,0.7939,1.0811,0.8639,-0.0299,0.3616,1.229,1.4966,1.9339,1.0546,0.5741,1.1802,-0.0017,0.9998,0.006,0.9253,0.8022,0.5572,0.9702,0.5852,0.643,1.0348,1.7078,-0.1108,0.6473,0.0189,1.0332,1.3664,0.5989,-0.1124,-0.0406,0.0052,2.28,1.3271,2.1046,0.0813,0.2492,0.454,0.0953,0.7184,0.5869,0.4326,0.0607,-0.1148,0.6413,1.3248,BRCACancer
Utah__C02,0.0502,1.7126,-0.0062,0.0134,0.3704,0.0214,0.0748,1.8856,-0.1196,0.2992,0.0245,1.1894,0.1661,0.429,0.0131,0.1252,0.4445,1.0896,0.2937,-0.1268,0.3071,0.0695,0.2526,0.6217,0.0958,0.0631,-0.1407,1.5019,-0.1048,0.5255,0.5586,0.5927,0.8984,1.0171,1.2044,-0.0184,0.0517,1.9275,0.9702,0.8798,-0.1509,-0.0431,1.5665,2.9549,0.0208,-0.0178,-0.0544,-0.0144,0.3927,-0.1472,1.8722,0.6713,-0.1015,0.3123,0.6519,0.9256,1.0809,-0.1685,0.2437,0.7082,1.4459,1.6487,1.0889,0.5279,1.0125,0.1321,1.0107,0.0616,1.06,0.5312,0.5124,0.8751,0.3502,0.6856,1.0075,1.7071,-0.0339,0.4926,-0.0027,0.9069,1.1897,0.5092,-0.0994,0.0317,-0.043,2.3218,0.8945,2.3238,0.0731,0.2711,0.4532,0.0962,0.6144,0.5648,0.4646,0.0471,-0.1234,0.5847,1.0933,BRCACancer
Utah__C03,0.0459,1.7682,-0.0088,-0.062,0.3292,0.0377,0.0528,2.2277,-0.1693,0.4669,0.0064,1.3579,0.2034,0.412,-0.0228,0.2172,0.5012,1.3038,0.2952,-0.0981,0.1887,0.0898,0.3465,0.7864,0.2651,0.0426,-0.1948,1.5147,0.019,0.5881,0.5749,0.6796,1.0183,1.1467,1.3542,-0.0189,0.0195,2.0283,1.1669,0.9492,-0.1299,0.0313,1.8906,2.8229,0.0219,-0.0216,-0.088,0.0393,0.3827,-0.1392,2.244,0.8394,-0.0985,0.3745,0.9425,0.9695,1.0198,-0.1013,0.2667,0.8439,1.4755,1.846,1.1527,0.6649,1.2277,0.1195,1.0957,0.012,1.2113,0.6598,0.6953,0.9522,0.3876,0.8214,1.0807,1.8793,-0.0566,0.6286,-0.0752,1.1291,1.3069,0.541,-0.1339,-0.0246,-0.0288,2.6161,1.1949,2.2582,0.0291,0.1984,0.4613,0.1183,0.6734,0.6402,0.6252,0.1195,-0.116,0.8837,1.3439,BRCACancer
Utah__C04,0.0535,0.9226,-0.0317,0.0375,0.211,0.0032,0.1133,1.4909,-0.1511,0.0795,0.0556,0.6766,0.2069,0.1975,-0.0217,0.0895,0.3704,0.6727,0.1426,-0.0415,0.3173,0.0191,0.183,0.6261,0.026,0.0059,-0.2262,1.2632,-0.169,0.4087,0.3302,0.3773,0.4544,0.6556,0.8652,-0.1653,0.0803,1.2702,0.7942,0.4837,-0.1845,-0.085,1.6313,1.7678,-0.0011,0.1127,0.0801,0.0383,0.2208,-0.1074,1.4118,0.5303,-0.0485,0.1119,0.4869,0.883,0.7329,-0.0527,0.2023,0.5393,1.0865,1.4608,0.979,0.2772,0.7169,0.1138,0.6149,0.004,0.5763,0.4523,0.3635,0.809,0.2388,0.5242,0.7066,1.0478,0.1038,0.4406,0.0131,0.4603,0.9061,0.433,-0.069,-0.0221,0.0257,2.2155,0.6556,2.7034,0.2153,0.1769,0.2892,0.0833,0.3241,0.4254,0.2093,-0.2828,-0.1657,0.3559,0.7196,Control
Utah__C05,0.0764,1.1948,0.009,0.0672,0.1841,0.0486,0.0468,1.6082,-0.1343,0.1714,0.0791,0.7992,0.2026,0.3649,-0.0049,0.0652,0.4282,0.7924,0.1722,-0.0238,0.2773,0.0193,0.1895,0.5259,-0.0017,0.0957,-0.2251,1.1596,-0.0829,0.2967,0.3582,0.392,0.5868,0.561,0.8837,-0.0752,0.0676,1.597,0.7688,0.5725,-0.1299,-0.0434,1.1898,2.1059,0.0406,0.1214,-0.0121,0.025,0.1459,-0.1833,1.4503,0.4762,-0.0526,0.1792,0.4312,0.7746,0.8033,-0.1001,0.1357,0.4731,1.1205,1.5008,0.8706,0.2905,0.6878,0.079,0.6914,-0.0065,0.6294,0.3624,0.2836,0.6832,0.1357,0.4703,0.7514,1.2673,-0.0177,0.3786,-0.0323,0.4962,0.9784,0.3517,-0.0577,-0.0571,0.0059,1.9306,0.7229,2.2658,0.155,0.252,0.1854,0.1182,0.3681,0.3963,0.2234,-0.2682,-0.024,0.3473,0.7005,BRCACancer
Utah__C06,0.0366,0.3642,0.0628,0.1005,0.0427,-0.0338,0.1453,0.3726,-0.1357,-0.0247,0.0624,0.2537,0.1952,0.254,0.0186,0.1765,0.0872,0.3295,0.0439,0.1027,0.2196,0.0517,0.1551,0.302,-0.2049,0.0095,-0.1964,0.5665,-0.0468,0.1841,0.2114,0.0848,0.18,0.2724,0.3249,0.0111,0.3297,0.3522,0.311,0.0801,-0.0103,-0.101,1.086,0.4953,0.2108,-0.0643,0.0635,0.094,-0.042,-0.1022,0.426,0.1473,-0.0486,-0.1132,0.0288,0.5181,0.2386,-0.0712,0.0318,0.4341,0.3022,0.6402,0.3107,0.2389,0.1558,-0.0824,0.2001,-0.0407,0.402,0.1769,0.1635,0.5727,0.0752,0.1993,0.2754,0.3671,-0.1105,0.0823,-0.0747,0.0704,0.214,0.2542,-0.0018,0.0581,-0.0404,0.8831,0.2453,1.2786,0.4046,0.4893,0.0139,0.0568,0.1788,0.1409,0.0612,-0.0247,0.0995,0.0358,0.4255,Control
Utah__C07,0.0318,1.4256,-0.022,0.041,0.1789,0.0557,0.0525,1.5658,-0.153,0.2152,0.0763,0.9322,0.1694,0.354,0.0054,0.0623,0.3642,0.8735,0.248,0.0629,0.103,-0.0141,0.1674,0.5501,0.0643,0.1839,-0.1829,1.2704,0.0801,0.3607,0.4277,0.5151,0.7194,0.8757,1.0226,-0.0599,0.2193,1.5039,0.6775,0.7333,-0.1728,-0.1057,1.4185,2.6198,-0.0429,-0.1237,-0.0287,0.0291,0.2488,-0.0878,1.4751,0.4326,-0.0813,0.1482,0.4404,0.7731,1.0296,-0.0334,0.1667,0.619,1.1409,1.6223,0.7954,0.3355,0.8201,0.0854,0.8387,0.0191,0.9341,0.3623,0.2971,0.6829,0.3471,0.4486,0.7248,1.3982,-0.0074,0.4296,1e-04,0.6274,1.04,0.3657,-0.0719,0.0124,-0.0125,2.2026,0.4921,2.3503,0.1743,0.1792,0.2309,0.0863,0.4517,0.4409,0.2513,-0.2151,-0.0686,0.3038,0.7427,Control
Utah__C08,0.082,1.5616,-0.0099,-0.0787,0.2963,0.0358,0.1156,1.73,-0.1302,0.2226,0.0109,1.0155,0.1541,0.3815,-0.0219,0.0966,0.3645,0.8828,0.157,-0.0073,0.0834,0.1114,0.2068,0.584,0.0886,0.1896,-0.2102,1.4131,-0.0809,0.4262,0.4969,0.6277,0.7013,0.7973,1.2852,-0.1385,0.192,1.7148,0.8163,0.7823,-0.1489,-0.0305,1.4829,2.8855,0.0917,-0.2071,-0.1033,-0.0238,0.3016,-0.1446,1.575,0.5418,-0.047,0.1709,0.5738,0.9547,0.9672,-0.0554,0.2738,0.7114,1.2826,1.6232,0.9733,0.4873,1.0589,0.0196,0.959,0.0551,0.9597,0.4813,0.382,0.8381,0.3254,0.5639,0.8955,1.4462,-0.0332,0.4576,0.0147,0.8108,1.225,0.4913,-0.068,0.0068,-0.0127,2.1339,0.6442,2.1913,0.099,0.2759,0.3669,0.0983,0.4758,0.4815,0.4008,0.0058,-0.0459,0.4823,0.8988,Control
Utah__C09,0.0285,1.4646,-0.05,-1e-04,0.2007,0.0104,0.0786,1.5111,-0.1347,0.1776,0.0336,0.9567,0.1401,0.2582,-0.0412,0.0932,0.3339,0.9563,0.1669,4e-04,0.0662,0.1056,0.1723,0.5718,0.0458,0.1728,-0.2003,1.2526,0.0388,0.3085,0.3576,0.5002,0.6932,1.0962,0.9641,-0.1094,-0.088,1.6979,0.7476,0.7758,-0.0733,-0.0539,1.2843,2.8108,0.0863,-0.0575,-0.0495,-0.004,0.1721,-0.2298,1.4163,0.5075,-0.0504,0.0792,0.421,0.7457,0.9538,-0.0345,0.1461,0.563,1.2869,1.5206,0.881,0.3757,0.7813,0.0653,0.7392,0.0061,0.8678,0.4251,0.3803,0.7237,0.1915,0.4784,0.8,1.3897,0.063,0.4093,0.0574,0.6951,0.9644,0.3827,-0.0545,0.0066,-0.0555,2.1377,0.6769,2.3378,0.1081,0.1837,0.2113,0.0717,0.4391,0.4339,0.2686,-0.1519,0.0148,0.3823,0.8368,Control
Utah__C10,0.0757,1.6008,-0.0108,-0.0107,0.2541,0.0086,0.0262,1.6341,-0.1866,0.1553,0.0031,1.0218,0.1795,0.2897,-0.0021,0.0427,0.3241,1.0724,0.1624,-0.1793,0.3341,0.0835,0.1454,0.4975,-0.1157,0.0048,-0.1262,1.2452,-0.0623,0.3185,0.4529,0.3888,0.6303,0.8773,1.0153,-0.0263,0.1366,1.7154,0.7174,0.7839,-0.1442,-0.049,1.1587,2.9163,-0.0792,-0.0343,-0.0793,0.0259,0.2889,-0.1188,1.4857,0.5562,-0.0655,0.1665,0.428,0.7909,1.1131,-0.0991,0.143,0.5243,1.4953,1.5613,0.854,0.4575,0.6542,0.0709,0.9184,-0.0232,0.9916,0.3825,0.3152,0.8628,0.1751,0.4483,0.945,1.5438,-0.0024,0.3655,0.0337,0.7278,0.9586,0.3594,-0.0741,0.0053,-0.0176,2.0699,0.7478,2.5247,0.1724,0.2687,0.3835,0.0915,0.4355,0.4145,0.2571,-0.0983,-0.067,0.2763,0.8464,BRCACancer
Utah__C11,0.0156,1.486,-0.0393,0.0084,0.3232,-0.0128,0.1027,1.8057,-0.1075,0.319,0.0333,1.0379,0.1772,0.2784,-0.0476,0.1524,0.4473,1.0363,0.2364,0.2256,0.1967,0.13,0.277,0.7479,-0.0207,0.0322,-0.2117,1.5328,-0.0258,0.5101,0.4534,0.5985,0.7742,1.0199,1.346,-0.0472,0.2803,1.6869,1.0096,0.7663,-0.0306,-0.0404,1.4946,3.0611,0.0166,-0.1101,0.1232,-0.0753,0.2669,-0.185,1.7611,0.6723,-0.0317,0.181,0.6348,1.0607,0.9707,-0.168,0.2985,0.813,1.2809,1.6979,1.0401,0.5529,1.0132,0.1131,0.9055,-0.0206,1.06,0.5718,0.4665,0.9169,0.3555,0.6591,1.0345,1.5467,-7e-04,0.5452,0.0069,0.8178,1.2332,0.6349,-0.0469,0.065,-0.0538,2.521,0.8122,2.4776,0.1666,0.1968,0.3596,0.0282,0.4827,0.5765,0.4462,0.1019,-0.0187,0.708,1.0187,Control
Utah__C12,0.0465,1.0294,-0.0292,0.0831,0.2423,0.0071,0.1943,1.2984,-0.1373,0.0334,0.0559,0.6049,0.1146,0.357,-0.03,0.0606,0.2536,0.698,0.1214,-0.0364,0.2032,-0.0027,0.1644,0.5255,0.1123,0.1707,-0.2699,1.1452,-0.1733,0.3112,0.3489,0.3775,0.4503,0.791,0.8453,-0.0881,0.2172,1.3805,0.5511,0.4959,-0.1399,-0.053,1.1859,2.3063,0.0443,6e-04,0.0117,-0.0404,0.1718,-0.0759,1.1532,0.3528,-0.0535,0.0174,0.1845,0.7046,0.8246,-0.1347,0.1455,0.5599,0.9655,1.4198,0.8388,0.3246,0.6454,0.0013,0.5826,-0.0231,0.5511,0.2652,0.3275,0.6656,0.1511,0.4317,0.5796,0.9401,-0.03,0.2738,0.0062,0.4174,0.7972,0.4345,-0.068,0.0148,-0.0292,2.1077,0.4887,2.7435,0.0812,0.3077,0.3364,0.0615,0.3074,0.3438,0.2575,-0.1631,-0.0177,0.3505,0.5849,BRCACancer
Utah__D01,0.0472,1.559,-0.0439,0.0285,0.237,0.01,0.11,1.714,-0.1162,0.2922,0.0762,1.4617,0.1499,0.3242,-0.0662,0.2955,0.1844,1.415,0.6124,0.0147,0.1592,0.094,1.2018,0.6689,0.3457,0.2048,-0.2897,1.5757,0.0178,0.372,0.8991,0.9454,0.7706,0.5089,1.094,0.0161,0.3679,2.7613,1.2679,1.0676,-0.1426,-0.1102,1.6564,1.9795,0.1129,-0.2396,0.0747,-0.1434,0.2321,-0.0974,1.784,0.5171,-0.0876,0.1646,0.5316,0.8265,0.8162,-0.1095,0.8266,1.7525,1.1893,1.677,0.7586,0.2852,1.1365,-0.1456,0.9256,-0.0743,0.7018,0.8801,0.3887,0.7383,0.6773,0.4953,1.0172,1.6255,-0.1236,0.7384,-0.024,1.1288,1.1947,0.3332,-0.0633,0.0149,-0.04,2.1885,1.2607,1.8189,0.0568,0.2596,0.5022,0.0604,1.0172,0.7505,0.3491,-0.0259,-0.025,0.8333,1.4712,BRCACancer
Utah__D02,0.0135,1.363,-0.032,-0.0575,0.3803,0.0021,0.1329,1.664,-0.0884,0.1692,0.0551,0.9554,0.1431,0.3676,-0.0607,0.0969,0.431,0.9816,0.1767,-0.005,0.1956,0.1315,0.2167,0.6655,0.0919,0.0347,-0.1803,1.3968,-0.0768,0.4568,0.5229,0.5671,0.6754,0.9631,1.0412,-0.1848,0.0028,2.0025,0.83,0.7216,-0.0506,0.064,1.1874,2.9727,0.0752,-0.0729,0.0461,-0.0308,0.2454,-0.1101,1.5195,0.5125,-0.0331,0.1221,0.4808,0.8747,0.9929,-0.0224,0.1983,0.7584,1.3373,1.712,0.9158,0.422,0.7929,0.114,0.7982,-0.039,0.8454,0.4381,0.4133,0.7786,0.1541,0.5621,0.8004,1.3262,0.087,0.4208,-0.0071,0.7383,1.0658,0.5147,-0.0457,0.0328,-0.0278,2.2834,0.7122,2.6213,0.088,0.153,0.2886,0.0656,0.5116,0.4422,0.3646,-0.1359,-0.0317,0.3313,0.8958,BRCACancer
Utah__D03,0.064,1.3257,-0.0137,-0.0087,0.2635,0.0262,0.2021,1.825,-0.1538,0.1298,0.0323,0.9972,0.131,0.3957,-0.0416,0.0678,0.291,0.9632,0.1678,-0.0298,0.1987,0.093,0.2558,0.5709,0.1502,0.1226,-0.171,1.412,-0.0989,0.3427,0.5068,0.4829,0.5825,0.88,0.9962,-0.1306,0.1365,1.9059,0.784,0.6711,-0.1271,-0.1163,1.2409,2.4588,0.0258,-0.0511,-0.1173,-0.0428,0.2299,-0.2016,1.5955,0.5304,-0.0602,0.1222,0.4745,0.791,0.8793,-0.0579,0.1406,0.7527,1.4,1.6481,0.9147,0.3654,0.6973,0.1128,0.6909,-0.0082,0.762,0.4145,0.3607,0.848,0.157,0.5185,0.7217,1.3647,-0.008,0.3507,0.0156,0.6003,0.9216,0.5069,-0.0624,0.01,-0.008,2.2948,0.7313,2.7238,0.1862,0.2945,0.288,0.1037,0.5299,0.4287,0.2643,-0.2498,-0.0791,0.3864,0.8469,BRCACancer
Utah__D04,0.0149,1.5137,-0.0327,-0.0996,0.2176,-7e-04,0.0912,1.7388,-0.1257,0.2294,0.0629,1.1294,0.0724,0.3549,-0.0306,0.1086,0.4079,1.0622,0.2943,0.0888,0.1418,0.1287,0.3917,0.5935,0.2708,0.2258,-0.2976,1.6251,0.0307,0.4717,0.4918,0.6405,0.616,0.7995,1.0974,-0.0932,0.0045,2.0988,0.9654,0.7191,-0.0837,0.0343,1.2527,2.9415,-0.0884,-0.0786,-0.081,-0.0591,0.2868,-0.1388,1.7632,0.7293,-0.0471,0.2188,0.6707,0.9614,0.8964,-0.1218,0.2901,0.7928,1.3785,1.6749,0.9905,0.4582,0.8644,-0.0119,0.7717,-0.0625,0.8479,0.5941,0.3936,0.8347,0.3456,0.5628,0.9117,1.3557,-0.0574,0.4436,0.0164,0.8315,1.1907,0.5287,-0.0643,0.0177,-0.0152,2.2208,0.8977,2.4326,0.0312,0.2402,0.3758,0.0638,0.4745,0.4946,0.2224,0.005,-0.0496,0.4392,0.9437,BRCACancer
Utah__D05,0.0696,1.5331,-0.005,0.06,0.3355,0.0631,0.1515,1.9066,-0.1533,0.2291,0.0229,1.1513,0.1504,0.4076,-9e-04,0.1232,0.2988,1.0629,0.1775,-0.1052,0.2177,0.0994,0.2773,0.5039,0.0473,0.1033,-0.1522,1.5193,0.0698,0.3436,0.4765,0.4663,0.6579,0.754,1.155,0.0653,0.0594,1.8024,0.9464,0.6866,-0.1638,-0.0158,1.5219,3.2242,0.0193,-0.1603,0.0196,0.0193,0.3949,-0.0972,1.7198,0.6665,-0.06,0.2363,0.5435,0.9663,0.9383,-0.1235,0.1172,0.6554,1.659,1.6996,0.8171,0.412,0.7921,0.0065,0.836,0.0356,0.8409,0.5086,0.3797,0.7963,0.2167,0.4676,0.8396,1.6067,-0.0625,0.3941,0.0429,0.7064,1.1084,0.5736,-0.0776,-0.0096,0.0193,2.2587,0.901,2.4253,0.1344,0.308,0.4128,0.1053,0.466,0.4646,0.248,0.1216,0.0056,0.4832,1.0309,BRCACancer
Utah__D06,0.0101,1.6535,-0.0486,-0.0246,0.304,-0.0173,0.1403,1.8685,-0.1504,0.3041,0.0479,1.1899,0.1289,0.3385,-0.019,0.1971,0.4233,1.0847,0.2478,-0.1185,0.1055,0.0903,0.3269,0.7045,0.1855,0.1282,-0.2556,1.5134,-0.0718,0.5196,0.538,0.6174,0.7811,0.9539,1.2333,-3e-04,0.1482,2.005,0.9752,0.8452,-0.1288,5e-04,1.5093,3.0671,0.0546,-0.2444,0.0044,-0.0708,0.2833,-0.0613,1.7563,0.778,-0.0746,0.2271,0.6375,1.0053,0.9729,-0.0271,0.2738,0.7797,1.4377,1.7145,1.0635,0.5461,1.1561,-0.0272,1.0099,-0.033,0.9853,0.6168,0.4386,0.844,0.4186,0.6639,0.9353,1.6435,0.0122,0.5062,0.061,0.886,1.2173,0.5301,-0.0668,0.0706,-0.0197,2.3602,0.9978,2.2685,0.1638,0.1923,0.3794,0.0779,0.5706,0.5815,0.4504,0.0162,-0.0394,0.6619,1.1356,BRCACancer
Utah__D07,0.0485,1.5549,-0.0199,0.0411,0.3414,0.0253,0.1089,1.9492,-0.1147,0.3282,0.0112,1.0984,0.1672,0.4013,-0.0193,0.1256,0.3049,1.0579,0.2708,-0.0213,0.199,0.0854,0.197,0.6069,0.1024,0.1748,-0.2041,1.4296,-0.0095,0.4464,0.4641,0.5499,0.8075,0.885,1.0653,0.0161,0.1034,1.7326,0.9244,0.8012,-0.1071,-0.0229,1.3347,2.8966,0.0376,0.1279,0.0911,-0.111,0.3324,-0.1088,1.6089,0.5813,-0.0372,0.2069,0.6489,0.8585,1.0382,-0.0681,0.162,0.6879,1.416,1.7148,0.9348,0.5703,1.0501,0.0422,0.8661,-0.0072,0.9548,0.5184,0.4559,0.8522,0.2863,0.5975,0.9853,1.6082,-0.0419,0.4353,0.0494,0.8111,1.288,0.5619,-0.0534,0.0568,-0.0104,2.4554,0.9342,2.5692,0.0602,0.191,0.371,0.0777,0.4064,0.5019,0.4112,-0.1029,-0.054,0.6153,0.9428,Control
Utah__D08,0.0479,1.2123,0.0057,-0.0494,0.2153,0.0542,0.1152,1.4303,-0.1368,0.1477,0.0462,0.8615,0.1407,0.3519,0.0174,0.0961,0.196,0.8207,0.1309,0.0295,0.2286,0.0428,0.1797,0.5001,0.0737,0.1647,-0.2502,1.2683,0.1195,0.3309,0.3455,0.3968,0.5695,0.6983,1.1195,-0.06,0.2214,1.534,0.6958,0.5462,-0.0683,-0.0814,1.3587,2.4922,0.0598,-0.2025,0.0159,-0.0083,0.1888,-0.0971,1.5307,0.5064,-0.0202,0.141,0.3962,0.796,0.9111,-0.1307,0.1492,0.5777,1.2485,1.5336,0.8146,0.2637,0.6594,-0.0496,0.7061,-0.0247,0.7243,0.3849,0.3521,0.7627,0.2089,0.3851,0.8118,1.2116,-0.0527,0.327,0.0651,0.5506,0.9314,0.4029,-0.0286,0.0477,0.0535,2.2106,0.6641,2.3431,0.0772,0.3868,0.291,0.1221,0.3628,0.4051,0.2454,0.0224,-0.0273,0.3844,0.7879,Control
Utah__D09,0.0816,1.4869,-0.0455,0.0949,0.2816,0.0321,0.0844,1.5732,-0.1653,0.1486,0.0687,1.0529,0.1556,0.3749,-0.0099,0.1433,0.3659,1.0096,0.1879,-0.0493,0.2022,0.0321,0.1938,0.5493,0.1313,0.0386,-0.2839,1.4266,-0.0335,0.4244,0.5058,0.5259,0.6882,0.8836,1.1819,-0.0206,-0.0816,1.8582,0.9215,0.75,-0.1428,-0.0046,1.4268,2.9893,0.0472,-0.1784,-0.0712,-0.0811,0.3256,-0.1995,1.62,0.6418,-0.0618,0.1583,0.5365,0.9957,0.8949,-0.0335,0.1937,0.6644,1.4131,1.5693,1.0398,0.4522,0.92,0.0098,0.8789,-0.0304,0.9115,0.4905,0.4165,0.8047,0.2774,0.6042,0.8538,1.506,0.0034,0.461,0.049,0.7371,1.0754,0.5661,-0.0592,0.0177,0.023,2.1715,0.6783,2.2565,0.1538,0.2287,0.3755,0.0575,0.4717,0.4539,0.3069,0.0413,-0.0664,0.4843,0.9023,Control
Utah__D10,0.0125,1.2449,-0.0153,-0.0915,0.1527,0.0388,0.1422,1.3882,-0.118,0.2023,0.0079,0.9916,0.1739,0.4336,-0.0151,0.0776,0.1923,0.7959,0.2377,-0.0814,0.1815,0.1173,0.2474,0.4839,0.0509,-0.0686,-0.2504,1.581,0.0218,0.3991,0.3989,0.5703,0.4439,0.8928,1.0901,0.0719,0.1803,1.513,0.6416,0.629,-0.0854,-0.076,1.0281,2.5983,0.0477,-0.1793,-0.0158,0.0045,0.2892,-0.1381,1.3034,0.5225,-0.0248,0.1552,0.4009,1.0254,0.8289,-0.1194,0.2191,0.6788,1.2504,1.6679,0.8457,0.3082,0.8182,-0.0528,0.7784,-0.0524,0.7468,0.4452,0.3482,0.7653,0.3147,0.3778,0.8919,1.2498,-0.0743,0.5002,0.0527,0.6175,1.21,0.3731,-0.033,0.0467,-0.0159,1.9689,0.5251,2.469,0.1015,0.2077,0.2406,0.1412,0.3709,0.3744,0.2092,0.0401,-0.1065,0.2455,0.651,Control
