@relation data

@attribute id string
@attribute 1001 numeric
@attribute 10053 numeric
@attribute 10205 numeric
@attribute 10207 numeric
@attribute 1040 numeric
@attribute 10653 numeric
@attribute 11030 numeric
@attribute 11227 numeric
@attribute 114569 numeric
@attribute 118429 numeric
@attribute 118932 numeric
@attribute 120224 numeric
@attribute 123036 numeric
@attribute 126695 numeric
@attribute 128077 numeric
@attribute 128218 numeric
@attribute 1364 numeric
@attribute 1366 numeric
@attribute 143098 numeric
@attribute 147700 numeric
@attribute 147798 numeric
@attribute 152002 numeric
@attribute 161291 numeric
@attribute 1832 numeric
@attribute 200634 numeric
@attribute 2041 numeric
@attribute 2065 numeric
@attribute 2125 numeric
@attribute 2335 numeric
@attribute 2591 numeric
@attribute 25987 numeric
@attribute 266977 numeric
@attribute 26751 numeric
@attribute 27134 numeric
@attribute 27242 numeric
@attribute 29841 numeric
@attribute 3176 numeric
@attribute 347735 numeric
@attribute 3694 numeric
@attribute 3880 numeric
@attribute 4070 numeric
@attribute 4072 numeric
@attribute 4313 numeric
@attribute 4582 numeric
@attribute 50848 numeric
@attribute 5349 numeric
@attribute 5468 numeric
@attribute 54836 numeric
@attribute 54845 numeric
@attribute 54961 numeric
@attribute 55040 numeric
@attribute 55615 numeric
@attribute 55620 numeric
@attribute 558 numeric
@attribute 5603 numeric
@attribute 5652 numeric
@attribute 57111 numeric
@attribute 57402 numeric
@attribute 57619 numeric
@attribute 57669 numeric
@attribute 59084 numeric
@attribute 6337 numeric
@attribute 64063 numeric
@attribute 6935 numeric
@attribute 7040 numeric
@attribute 7431 numeric
@attribute 79098 numeric
@attribute 79767 numeric
@attribute 79977 numeric
@attribute 83481 numeric
@attribute 84674 numeric
@attribute 8829 numeric
@attribute 92359 numeric
@attribute 9289 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__C06,0.0051,0.0668,0.005,-1e-04,-0.1216,0.1168,-0.0347,-0.0643,-0.1745,0.3415,-0.1145,-0.0088,0.6113,0.2296,0.0766,0.1419,-0.4086,-0.1976,0.1031,-0.0142,0.0834,0.0301,-0.0606,-0.0864,0.064,0.1474,-0.0146,-0.1092,-0.0912,0.0051,0.1765,0.009,0.0587,0.2362,-0.1075,-0.0897,-0.0345,0.2222,-0.0202,-0.0801,-0.2005,-0.208,-0.0103,0.0888,0.212,0.2148,-0.0266,0.1678,-0.0902,-0.0751,-0.0546,0.311,0.0209,-0.057,0.402,-0.0187,-0.0346,0.2537,-0.0087,-0.0671,-0.1569,-0.0204,-0.153,0.2013,0.7769,0.7629,-0.0509,-0.0555,-0.1459,0.1175,0.0543,-0.0756,0.0724,0.2212,-0.0093,Control
Utah__C07,-0.0614,0.0505,0.3011,0.225,0.0293,0.4532,-0.0324,-0.0562,-0.1451,1.1716,0.0189,0.0535,2.7143,0.3313,1.1538,0.0613,-0.284,-0.0217,0.5148,0.0261,0.1067,0.1054,0.0722,0.0089,0.1137,0.1873,-0.1009,-0.0024,-0.0436,0.4865,-0.0827,0.0413,0.2879,0.245,0.1171,0.0627,0.4177,0.3134,-0.0243,-0.0792,0.012,-0.0293,-0.1728,0.1207,1.0714,-0.0625,0.0728,0.1327,-0.1351,0.0576,-0.013,0.2346,-0.013,-0.0118,0.9341,-0.0224,-0.0571,-0.0057,-0.0099,0.231,0.2918,-0.1176,-0.0667,0.4117,2.1308,2.1351,-0.0027,0.0513,-0.0451,0.2274,0.5436,-0.1177,0.2004,1.1457,-0.0392,Control
Utah__C08,-0.0402,0.2302,0.3847,0.2796,-0.055,0.5944,-0.0924,-0.0558,-0.0973,1.2506,0.2268,0.2814,2.6487,0.1858,1.0723,0.103,-0.1939,-0.0811,0.5486,-0.0241,0.0741,0.1389,0.2009,0.0322,0.1058,0.4296,-0.1001,0.0218,-0.0208,0.4593,0.015,-0.0763,0.4485,0.3539,-0.0157,0.1174,0.5256,0.3114,-0.028,-0.1472,0.0162,-0.1508,-0.1489,0.1428,1.0683,0.0331,0.0394,0.0644,-0.0945,0.1176,-0.0513,0.2226,0.0496,-0.0168,0.9597,-0.0923,-0.0393,0.1013,-0.0284,0.2182,0.2201,-0.0944,-0.1045,0.597,2.2263,2.1547,0.2739,0.0941,-0.0994,0.4331,0.7942,-0.0418,0.0728,0.9936,-0.0353,Control
Utah__C09,-0.0621,0.0745,0.2507,0.1935,-0.0831,0.4518,-0.0785,-0.0858,-0.1793,1.1097,0.1626,0.0579,2.1142,0.1505,1.2855,0.0438,-0.1628,-0.0415,0.4949,0.081,0.0537,0.0771,0.1323,-0.0667,0.1632,0.3018,-0.0572,-0.013,-0.0903,0.419,-0.1614,0.0095,0.3183,0.2523,0.0226,-0.0254,0.3437,0.2463,-0.074,-0.0497,-0.0234,-0.0918,-0.0733,0.0542,0.9942,0.07,-0.0438,0.0804,-0.0699,0.1151,0.0283,0.2193,0.0319,0.0356,0.8678,-0.0142,-0.0814,-0.0352,-0.0563,0.1174,0.1024,-0.0932,0.0047,0.402,2.0636,2.1439,0.1054,0.1503,-0.1364,0.2487,0.7022,-0.0792,0.1211,0.9733,-6e-04,Control
Utah__C10,-0.0536,-0.0168,0.1429,0.2382,0.0493,0.5152,-0.0651,-0.0593,-0.0599,1.2786,0.1887,0.1549,2.2071,0.2883,1.4734,0.0927,-0.087,-0.0471,0.3777,0.0905,0.1009,0.0874,0.0509,0.1736,0.0827,0.3924,-0.0363,0.0153,-0.0442,0.4732,0.0485,-0.052,0.5002,0.2525,0.066,0.0542,0.5552,0.2519,0.0204,-0.1327,0.1309,-0.0213,-0.1442,0.1262,1.1328,0.0875,0.1044,0.1436,-0.0384,0.0933,-0.0097,0.2301,0.0936,0.0292,0.9916,-0.1251,-0.0857,0.0197,-0.0188,0.2242,0.2196,-0.0751,0.0017,0.4033,2.1618,1.9828,0.1623,0.0772,-0.0518,0.234,0.7822,-0.0795,0.1884,0.9591,-0.0432,BRCACancer
Utah__C11,-0.0378,0.1287,0.1441,0.2664,-0.0612,0.6046,-0.0902,-0.0852,-0.0992,1.0998,0.263,0.2852,2.7963,0.2419,1.1585,0.0938,-0.2081,0.0232,0.6406,-0.019,0.1388,0.1032,0.0923,0.0451,0.1748,0.4017,-0.0525,0.0185,-0.0675,0.4179,-0.028,-0.0641,0.3958,0.3756,0.0458,0.0129,0.345,0.2022,-0.0577,-0.0441,-0.0435,-0.0844,-0.0306,0.0425,1.1669,0.0638,0.0259,0.205,-0.1386,0.2316,-0.0247,0.3505,0.0758,0.0622,1.06,-0.065,-0.0749,-0.022,-0.0623,0.1482,0.1586,-0.0657,-0.0281,0.5476,2.5133,2.2209,0.1473,0.179,-0.1554,0.3397,0.7224,-0.0765,0.1669,1.3437,0.0211,Control
Utah__C12,-0.1035,-0.0319,0.0875,0.1022,-0.0436,0.4606,-0.0482,-0.0589,-0.0111,0.8222,-0.0186,-0.024,1.7885,0.2638,0.7656,0.0587,-0.0414,-0.1113,0.3843,0.0462,0.0373,0.0574,-0.0392,0.0952,0.0642,0.1829,-0.0577,-0.0198,-0.0498,0.2508,0.0305,-0.0112,0.2255,0.2624,-0.0062,0.0033,0.243,0.2521,-0.0192,-0.1208,-0.0509,-0.0776,-0.1399,0.1178,0.9796,0.1256,0.0159,0.0606,-0.1199,0.053,-0.0105,0.2138,0.005,0.0209,0.5511,-0.1588,-0.0341,-0.0406,-0.0443,0.0963,5e-04,-0.0562,-0.0056,0.3495,2.3985,1.7891,0.0261,0.0948,-0.1249,0.1981,0.3341,-0.0877,0.1663,0.5591,-0.0109,BRCACancer
Utah__D01,-0.075,-0.0451,0.1515,0.4253,-0.1557,0.2228,-0.0807,-0.0652,-0.1341,1.5384,-0.0891,0.3658,2.6874,0.1283,0.5682,0.0305,-0.4605,0.0082,0.9143,-0.0741,0.0494,0.1793,-0.082,0.0079,0.1146,0.3757,-0.0775,-0.0485,-0.0587,0.3624,-0.0341,-0.0769,0.4964,0.381,-0.0052,-0.0171,0.5079,0.2636,-0.081,-0.1062,-0.1158,-0.1741,-0.1426,0.1776,0.7331,0.1398,0.0011,0.1339,-0.1561,0.1583,-0.124,0.2839,0.0864,-0.0178,0.7018,0.0072,0.0283,-0.0322,-0.0728,0.1747,0.0094,-0.057,-0.0714,0.9634,1.7341,1.9163,0.0349,0.1358,-0.141,0.3548,0.3554,-0.0723,-0.0945,0.3258,-0.0401,BRCACancer
Utah__D02,-0.0258,0.2128,0.2108,0.1709,-0.0464,0.6707,-0.0908,-0.0382,0.0047,1.2743,0.129,0.0154,2.3988,0.2705,1.2026,0.0362,-0.0549,-0.05,0.4715,0.0586,0.1459,0.0385,0.1039,0.1735,0.1138,0.2777,-0.0655,0.0223,-0.0664,0.4087,-0.0922,-0.0486,0.3137,0.2129,0.1915,0.0307,0.3279,0.2037,-0.0324,-0.0563,-0.0563,-0.0165,-0.0506,0.0821,1.1911,0.0881,0.0487,0.1944,-0.1009,0.1818,0.0331,0.2531,-0.0088,0.0921,0.8454,-0.0611,-0.14,-0.0906,-0.06,0.1406,0.0665,-0.118,0.0421,0.4566,2.8805,2.156,0.1034,0.1594,-0.1103,0.2143,0.555,-0.0185,0.2044,0.7267,0.1212,BRCACancer
Utah__D03,-0.1081,0.1776,0.1049,0.1162,-0.0263,0.6204,-0.0573,-0.0653,-0.0532,1.11,0.0521,0.0578,2.318,0.1861,0.9098,0.0953,-0.079,-0.1852,0.3627,-0.0382,0.1206,0.0908,-0.0585,0.2017,0.1472,0.2126,-0.0797,-0.0024,-0.0294,0.3729,-0.1383,-0.0245,0.2456,0.1806,0.042,0.0394,0.3623,0.2223,-0.0392,-0.0907,-0.0443,-0.0829,-0.1271,0.0456,1.2631,-0.037,0.0241,5e-04,-0.0535,0.1172,-0.0254,0.1611,-0.0697,0.0415,0.762,-0.1113,-0.15,0.1138,-0.0298,0.1518,0.1193,-0.1579,-0.0335,0.3616,2.7621,2.1371,0.11,0.1726,-0.0874,0.0735,0.5861,-0.1075,0.1774,0.8602,-0.0313,BRCACancer
Utah__D04,0.0231,0.0904,0.3284,0.2339,-0.0098,0.5576,-0.0661,-0.0074,0.0031,1.3578,0.1808,0.1091,2.3581,0.2873,1.1807,0.1063,0.1045,-0.0235,0.5985,0.0023,0.1368,0.116,0.035,0.0275,0.0932,0.3884,-0.0722,0.0094,-0.0322,0.4006,-0.0302,-0.0515,0.3883,0.2209,0.0426,0.0326,0.487,0.2795,-0.0392,-0.1619,0.0072,-0.152,-0.0837,0.1153,1.2592,0.0758,-0.0112,0.0946,-0.1606,0.0401,-0.02,0.2687,0.0094,0.0357,0.8479,-0.0733,0.0507,0.0441,-0.0355,0.1444,0.0606,-0.0961,-0.0206,0.4216,2.5963,2.5598,0.0037,0.1211,-0.1291,0.1184,0.6856,-0.0344,0.164,0.6152,-0.0224,BRCACancer
Utah__D05,-0.0739,0.0919,0.3845,0.1821,-4e-04,0.6091,-0.016,-0.0725,-0.1197,1.1624,0.1172,0.0236,2.0512,0.2516,1.1946,0.1926,-0.2093,-0.1294,0.4773,-0.0346,0.1211,0.1451,-0.0651,-0.0085,0.0227,0.3029,-0.0926,-0.0419,0.0575,0.4999,-0.1924,0.0255,0.2746,0.204,0.0624,0.0656,0.6335,0.4156,0.0376,-0.1286,0.1054,-0.0656,-0.1638,0.0825,1.43,0.049,0.0733,0.0906,-0.0933,0.1136,-0.0679,0.2605,0.0057,-0.0289,0.8409,-0.1579,-0.0684,0.1213,-0.0146,0.2044,0.2399,-0.0659,-0.0732,0.3365,2.6241,2.4518,0.1732,0.059,-0.0787,0.079,0.895,-0.0907,0.0864,1.0113,-0.0453,BRCACancer
Utah__D06,-0.1009,0.1885,0.2832,0.2866,-0.0796,0.6228,-0.0878,-0.066,-0.2177,1.4303,0.0354,0.1288,2.617,0.1847,1.1805,0.0134,-0.1491,0.0572,0.6047,0.021,0.0691,0.1274,0.0603,0.2053,0.184,0.3486,-0.0489,0.0138,-0.045,0.5336,-0.0279,-0.0538,0.4462,0.4218,0.0017,0.0588,0.443,0.3966,-0.023,-0.1407,0.1334,-0.0976,-0.1288,0.0454,1.3369,0.0726,-0.0355,0.106,-0.1281,0.2376,-0.0765,0.3121,-0.0263,0.037,0.9853,-0.0531,-0.028,0.0144,-0.0336,0.23,0.2079,-0.0873,-0.0895,0.5006,2.4116,2.482,0.1506,0.1554,-0.0843,0.1674,0.7754,-0.0591,0.0474,1.2517,-0.0316,BRCACancer
Utah__D07,0.0063,0.2442,0.3119,0.169,-0.0333,0.598,-0.053,-0.0447,-0.0541,1.3259,0.1492,0.0768,2.4235,0.3372,1.1639,0.0723,-0.0912,-0.0667,0.5717,0.0538,0.0509,0.0888,0.0599,0.136,0.1072,0.1888,-0.0742,0.0501,-0.0644,0.5825,-0.0168,-0.0476,0.3425,0.284,0.0633,0.0269,0.5031,0.3214,-0.0106,-0.109,-0.0352,-0.0368,-0.1071,0.0135,1.3518,0.0183,0.0393,0.1581,-0.1367,0.1892,0.0051,0.2834,0.0707,0.0193,0.9548,-0.0726,-0.1262,0.0473,-0.0408,0.1947,0.3254,-0.0883,0.0285,0.3854,2.7882,2.5127,0.0467,0.12,-0.0859,0.0894,0.7227,-0.0015,0.1515,1.6292,0.0255,Control
Utah__D08,-0.0471,0.003,0.1026,0.1305,0.0125,0.2954,-0.0364,-0.045,-0.1125,0.9569,0.1653,0.1245,2.4006,0.2848,0.7995,0.0983,-0.053,-0.12,0.3896,-0.0399,0.102,0.1395,-0.0897,-0.0111,0.169,0.324,-0.024,-0.0468,-0.029,0.3204,-0.1607,-0.0324,0.3269,0.3014,0.0329,0.0481,0.3502,0.3192,0.0163,-0.0576,-0.1072,-0.0396,-0.0683,0.1051,1.1893,0.1221,0.0105,0.1753,-0.0951,0.0968,-0.0398,0.2366,0.0362,0.0392,0.7243,0.0026,-0.0104,0.1185,-0.0434,0.1146,0.1751,-0.0534,3e-04,0.2864,2.4203,2.2831,0.0733,0.0644,-0.093,0.1735,0.5765,-0.0873,0.0411,0.8443,0.0109,Control
Utah__D09,-0.0903,0.1332,0.21,0.2789,-0.059,0.5655,-0.0762,-0.13,-0.1343,1.24,0.1124,0.2285,2.5582,0.2548,1.1833,0.0671,-0.1343,-0.0248,0.5489,-0.0506,0.0367,0.0447,0.2152,-0.0244,0.0315,0.4624,-0.0806,-0.0475,-0.0677,0.3762,-0.1315,-0.0166,0.4092,0.3003,0.0796,0.0145,0.53,0.3027,-0.0753,-0.158,0.0508,-0.1225,-0.1428,0.1101,1.1187,0.0824,0.0356,0.0399,-0.0558,0.1337,-0.0299,0.1878,0.0168,0.0694,0.9115,-0.1096,-0.07,-0.0172,-0.0344,0.2257,0.0368,-0.0916,-0.1031,0.4801,2.4079,2.1791,0.2053,0.1259,-0.1071,0.2336,0.7873,-0.0795,0.1218,0.525,-0.0278,Control
Utah__D10,0.0063,0.0954,0.2845,0.1501,-0.0199,0.6521,-0.0581,-0.062,-0.0022,1.1198,0.1142,0.038,2.7051,0.1665,0.9357,-0.0102,-0.1926,-0.1607,0.4742,0.0021,0.0676,0.1164,0.0188,-0.0065,0.1376,0.307,-0.0338,-0.0624,-0.0522,0.3599,-0.1067,-0.0454,0.2462,0.2107,0.0734,-0.0211,0.4414,0.3012,0.0021,-0.0066,0.1713,-0.0923,-0.0854,0.072,1.0206,0.1695,-0.0245,0.1435,-0.1375,0.0688,-0.0718,0.3406,0.1239,-0.0399,0.7468,-0.0228,-0.008,0.119,-0.0399,0.1145,0.1338,-0.0774,-0.0275,0.4561,2.7098,2.3752,0.1187,0.0416,-0.1132,0.2416,0.7765,-0.0761,0.1001,0.7291,3e-04,Control
Utah__D11,-0.0872,-0.0047,0.0533,0.0818,-0.1613,0.2459,-0.0858,-0.1116,-0.0602,0.6102,0.02,0.0279,1.7875,0.1562,0.3909,-0.0403,-0.2857,-0.0939,0.3045,-0.0377,0.0465,0.0994,-0.2104,-0.0037,-0.0861,0.3066,0.018,-0.0791,-0.0642,0.0147,-0.012,-0.0438,0.1612,0.3005,-0.1092,-0.0456,0.089,0.119,0.0124,-0.1412,-0.1365,-0.1772,-0.045,0.1017,0.7326,0.2595,0.0155,0.0242,-0.1769,-0.0958,-0.0579,0.2177,0.0169,-0.0417,0.4308,-0.0165,0.0449,0.2333,-0.0338,-0.0263,-0.1283,0.0347,-0.1805,0.175,1.7495,1.3392,0.0197,0.0387,-0.1682,0.2805,0.1043,-0.0865,-0.1571,0.2401,0,Control
Utah__D12,0.0094,0.0722,0.2001,0.142,-0.0729,0.5144,-0.0919,-0.0534,-0.0591,0.9207,0.0961,0.0861,2.5778,0.1864,0.8166,0.1055,-0.1782,0.0281,0.4238,0.0089,0.0943,0.0378,0.0149,-0.07,0.0162,0.2575,-0.0688,-0.017,-0.0669,0.164,0.0628,-0.0517,0.1898,0.2471,0.0221,-0.057,0.2903,0.2092,-0.075,-0.0167,-0.0415,-0.1702,0.0054,0.0195,0.8613,0.1552,-0.0446,0.1674,-0.1499,0.0571,0.0388,0.2849,0.0064,0.0025,0.6221,-0.0075,-0.1445,0.0215,-0.0761,0.0704,0.0487,0.0293,-0.0105,0.4523,2.4968,2.3474,0.0137,0.063,-0.1446,0.1545,0.4879,-0.0265,0.1123,0.5618,0.0609,Control
Utah__E01,-0.0732,-0.0103,0.2817,0.1439,0.0021,0.3257,-0.0607,-0.0173,0.0087,1.0954,0.148,0.0883,2.196,0.2413,1.0525,0.0052,0.0016,-0.1333,0.4116,-0.0167,0.0779,0.0748,-0.1127,-0.0579,0.0115,0.1923,-0.0749,-0.0343,-0.0676,0.4052,-0.0502,-0.0407,0.3209,0.12,0.107,-0.0432,0.5267,0.2276,-0.0211,-0.1161,-0.0678,-0.08,-0.0904,0.0696,0.7922,-0.0316,0.0505,0.093,-0.0597,0.033,-0.076,0.2417,-0.0742,-0.0077,0.7633,-0.1026,-0.0374,0.0257,-0.0297,0.137,0.1187,-0.0865,-0.0099,0.3314,2.1149,2.4865,-0.0166,0.0276,-0.0824,-0.0416,0.5131,-0.0754,0.0992,0.8726,0.0399,BRCACancer
Utah__E02,-0.0415,0.229,0.2939,0.3844,-9e-04,0.6732,-0.0595,-0.0914,0.0482,1.328,0.1174,0.2779,2.5524,0.2559,1.3712,0.0853,-0.168,-0.1364,0.5937,0.0558,0.0252,0.0809,0.0475,-0.0681,0.1908,0.3273,-0.0328,-0.0246,-0.0064,0.605,-0.1262,-0.0457,0.5022,0.282,0.049,0.1008,0.5407,0.2135,0.04,-0.1788,-0.0498,-0.1014,-0.1785,-0.0258,1.3948,-0.022,0.0695,0.1227,-0.1034,0.1207,-0.0752,0.2556,0.0624,0.0218,1.131,-0.1745,-0.071,0.0243,-0.0355,0.31,0.307,-0.1975,-0.0819,0.5273,2.6215,2.0055,0.2738,0.0568,-0.1145,0.3469,0.8301,-0.0856,0.1761,1.2054,-0.025,Control
Utah__E03,0.0405,0.1546,0.4196,0.1948,0.013,0.7653,-0.0519,-0.0592,0.0135,1.1078,0.2415,0.0905,2.558,0.2439,1.2467,0.016,-0.1013,-0.0409,0.5334,0.0235,0.0822,0.0718,0.1421,-0.003,0.0635,0.3563,-0.0704,0.0504,-0.0355,0.4126,-0.0819,-0.0154,0.319,0.3204,0.131,-0.0132,0.5338,0.2872,-0.0155,-0.0428,-0.009,-0.0899,-0.0886,0.0813,1.2518,0.0348,0.0688,0.0688,-0.1033,0.1856,-0.0091,0.3362,0.1108,0.0632,0.9063,-0.1012,-0.0702,-0.0067,-0.0541,0.2054,0.131,-0.043,0.0535,0.4519,2.7238,2.3841,0.1038,0.1235,-0.0754,0.3321,0.7499,-0.0605,0.1975,0.9646,0.0514,Control
Utah__E04,-0.0628,0.2982,0.373,0.3319,0.0557,0.6795,-0.049,-0.0571,-0.1276,1.4617,0.1772,0.3375,2.8676,0.3196,1.4322,0.0847,-0.0988,-0.0199,0.6135,0.05,0.0544,0.0919,0.1771,0.0284,0.1881,0.4269,-0.0733,-0.0087,-0.0205,0.4044,-0.0632,-0.0363,0.5677,0.379,0.1661,-0.0036,0.519,0.3003,0.0165,-0.1291,0.0953,-0.0147,-0.1185,0.0379,1.3182,-0.0435,0.0249,0.0776,-0.0758,0.236,-0.0298,0.2227,-0.0643,0.0189,1.2092,-0.1605,-0.0615,0.0167,-0.0406,0.2896,0.2178,-0.0297,-0.0375,0.5464,2.8909,2.4017,0.2632,0.201,-0.0735,0.3719,0.7493,-0.0138,0.2108,0.9662,-0.0106,Control
Utah__E05,-0.0731,0.0761,0.1154,0.4228,-0.0406,0.4611,-0.0178,0.0561,-0.0438,1.384,0.011,0.1595,2.6928,0.3878,1.0049,0.1044,-0.2478,-0.0712,0.4847,-0.0011,0.0093,0.109,-0.0779,-0.077,0.1714,0.4581,-0.0707,-0.0381,-0.0023,0.4336,-0.1393,0.005,0.5203,0.3644,0.032,0.0923,0.2213,0.2354,-0.0339,-0.1187,-0.0655,-0.1259,-0.0954,0.1571,1.1837,0.1552,0.0245,0.1257,-0.0923,0.0418,-0.1082,0.1865,-0.0314,0.0341,1.0597,-0.0464,0.0474,0.1509,9e-04,0.2471,0.1839,-0.0468,-0.2017,0.5201,2.0877,1.7916,0.1293,0.0155,-0.0773,0.3201,0.4565,-0.1213,-0.0518,0.9002,0.0116,Control
Utah__E06,-0.1215,-0.0455,0.3485,0.1019,-0.1882,0.0777,-0.032,-0.0018,-0.0662,1.1817,0.0762,0.0511,1.5089,0.2256,0.5354,0.1093,-0.3334,-0.2066,0.313,-0.2298,-0.0015,0.1568,-0.0533,-0.0457,0.0077,0.2018,-0.0566,-0.1379,-0.0131,0.4682,-0.0886,0.0072,0.3178,0.1734,0.0811,0.0777,0.5265,0.2497,-0.0161,-0.1025,-0.034,-0.1916,-0.1143,0.2081,0.81,0.1365,0.0497,-0.0164,-0.0899,-0.1494,-0.22,0.1977,-0.079,-0.0804,0.5875,-0.0673,0.122,0.1953,0.0316,0.1228,0.0912,-0.059,-0.2469,0.267,1.4713,2.285,0.0744,-0.1417,-0.0251,0.0442,0.7593,-0.0445,-0.314,0.6956,-0.0139,BRCACancer
Utah__E07,-0.046,0.2101,0.1817,0.2003,-0.0118,0.7558,-0.082,-0.0534,0.0101,1.3162,0.1312,0.1328,2.4084,0.2389,1.1767,0.0021,-0.2648,-0.0404,0.5216,0.0344,0.1328,0.0686,0.0756,0.0514,0.2762,0.3227,-0.0961,-0.0344,-0.0134,0.4531,-0.0721,0.028,0.366,0.2748,0.0751,0.0297,0.5139,0.3378,-0.019,-0.1043,-0.0739,-0.0317,-0.0692,0.1347,1.4807,0.0669,0.0631,0.1023,-0.069,0.1826,-0.0325,0.309,-0.0211,0.061,0.9434,-0.0497,-0.0531,-0.0474,-0.0634,0.1538,0.1029,-0.0818,0.0258,0.3846,2.7741,2.7981,0.1418,0.1212,-0.11,0.1273,0.8155,-0.0407,0.1647,0.9078,0.0418,BRCACancer
Utah__E08,-0.0581,0.0215,0.5013,0.2416,-0.0423,0.6392,-0.0698,-0.0552,-0.0394,1.2455,0.1916,0.1178,2.7981,0.2334,1.2886,-0.0296,-0.1656,-0.099,0.5179,0.0381,0.075,0.0267,0.099,-0.0604,0.1555,0.3657,-0.1066,-0.0248,-0.036,0.4521,-0.1022,-0.048,0.4128,0.3154,0.0437,-0.0017,0.494,0.2475,-0.0424,-0.1049,-0.0296,-0.0529,-0.0887,0.0267,1.2601,-0.0036,0.0444,-0.0079,-0.1275,0.1655,-0.0799,0.1963,0.0304,0.0228,0.9607,-0.1417,-0.1809,0.0382,-0.0371,0.1695,0.1677,-0.0776,-0.0268,0.5026,2.6508,2.3625,0.0351,0.0868,-0.1021,0.2559,0.8972,-0.0707,0.1916,1.0236,0.0568,Control
Utah__E09,-0.0118,0.2483,0.1813,0.2321,0.016,0.7008,-0.0468,-0.0608,-0.018,1.2116,0.1217,0.1429,2.7319,0.2472,1.202,0.1106,-0.1811,-0.1246,0.5246,0.0766,0.1707,0.0567,0.0541,0.2173,0.1357,0.3425,-0.0882,0.005,-0.0118,0.4029,-0.0987,-0.0485,0.3026,0.4673,0.0706,0.0091,0.4863,0.2733,-0.0522,-0.082,-0.0117,-0.0671,-0.1991,-0.0177,1.4031,0.0114,0.0502,0.0848,-0.0941,0.1905,-0.0016,0.215,0.0523,0.0477,1.116,-0.0929,-0.0553,0.0471,-0.0234,0.1518,0.1421,-0.1767,-0.015,0.4767,2.8026,2.1972,0.1995,0.1737,-0.042,0.4087,0.6837,-0.0617,0.2595,1.0027,0.0155,BRCACancer
Utah__E10,-0.0488,0.1284,0.3057,0.3421,-0.0551,0.4953,-0.0684,-0.0322,-0.1169,1.6259,0.2007,0.112,2.2929,0.1818,1.1634,0.0669,-0.1167,-0.0731,0.7068,-0.0353,0.0759,0.1299,-0.049,0.1259,0.189,0.2764,-0.0847,-0.0638,0.0669,0.5779,-0.1239,-0.0137,0.4726,0.2367,0.022,0.0072,0.672,0.2712,-0.0029,-0.2296,-0.0142,-0.0743,-0.1475,0.124,1.3563,0.0479,0.0085,0.1336,-0.1429,0.1342,-0.134,0.3003,-0.0107,-0.0217,1.0613,-0.1685,-0.0124,-0.0013,-0.0425,0.2416,0.1822,-0.0773,-0.1601,0.5937,2.2854,2.4292,0.2784,0.0221,-0.0945,0.1856,1.0065,-0.0278,0.0269,1.1559,-0.0505,BRCACancer
Utah__E11,-0.0812,0.0353,0.2991,0.229,-0.0464,0.5673,-0.0793,-0.008,-0.0367,1.2112,0.0932,0.1408,2.8957,0.2723,1.1319,0.0729,-0.1918,-0.1143,0.5293,0.0227,0.0745,0.0963,0.0927,-0.0104,0.1507,0.4186,-0.071,-0.0338,-0.0497,0.3822,-0.067,-0.0535,0.3538,0.3212,0.0419,0.0512,0.2746,0.2464,-0.0509,-0.125,0.1126,-0.18,-0.0987,0.0605,1.3881,0.0773,0.0912,0.1175,-0.1297,0.0915,-0.042,0.2499,-0.0217,0.028,0.9324,-0.0502,-0.0758,0.0526,-0.0558,0.1561,0.0381,-0.0575,-0.0453,0.3772,2.6043,2.0556,0.2056,0.0871,-0.1045,0.12,0.5512,-0.0751,0.0334,1.0625,-0.0373,Control
Utah__E12,-0.0855,0.0302,0.1424,0.118,-0.0636,0.3541,-0.0471,-0.0041,0.0163,0.8939,-0.0442,-0.0042,2.0696,0.2042,0.8904,-0.0805,-0.1942,-0.2168,0.3599,-0.0774,-0.0122,-0.0303,-0.0529,-0.0594,0.033,0.1447,0.0304,-0.0857,-0.0373,0.3047,-0.0932,-0.0055,0.2134,0.0518,0.0081,-0.0819,0.3999,0.0605,-0.0342,-0.1517,-0.1418,-0.1323,-0.0647,-0.007,0.9208,0.0516,0.1406,0.0647,-0.046,0.0085,-0.0827,0.2286,0.0625,0.0265,0.6529,-0.0987,0.0031,0.0707,-0.0617,0.1122,0.0852,-0.2027,-0.0923,0.278,2.2688,2.0658,-0.0167,-0.038,-0.1043,0.1209,0.4662,-0.0148,0.0374,0.9543,0.0373,BRCACancer
Utah__F01,-0.0862,-0.0089,0.3542,0.4492,-0.0494,0.5343,-0.0765,-0.1284,-0.1995,1.4326,0.1539,0.2514,2.6596,0.2642,1.1016,-0.006,-0.191,-0.0387,0.7301,-0.0377,0.0745,0.0634,0.0826,0.1361,0.3367,0.4596,-0.0781,-0.0085,-0.0756,0.3981,-0.1334,-0.05,0.44,0.472,-0.0279,0.0184,0.5054,0.2686,-0.0162,-0.139,-0.0502,-0.2078,-0.2109,0.186,1.1281,-0.0345,-0.0503,0.0516,-0.146,0.1836,-0.0971,0.1653,0.0701,0.036,0.9953,-0.0974,-0.125,0.0217,-0.0551,0.2432,-0.0582,-0.1017,-0.1452,0.8204,2.4503,2.4628,0.1313,0.1069,-0.1181,0.4932,0.7071,-0.0957,0.0182,0.523,0.0481,Control
