@relation data

@attribute id string
@attribute 10319 numeric
@attribute 107 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1437 numeric
@attribute 1511 numeric
@attribute 1992 numeric
@attribute 22798 numeric
@attribute 23236 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 284217 numeric
@attribute 2919 numeric
@attribute 3315 numeric
@attribute 3458 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3684 numeric
@attribute 3689 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 4583 numeric
@attribute 4790 numeric
@attribute 4843 numeric
@attribute 50509 numeric
@attribute 5269 numeric
@attribute 5272 numeric
@attribute 5273 numeric
@attribute 5275 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 5747 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5970 numeric
@attribute 6318 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 7414 numeric
@attribute 7850 numeric
@attribute 7879 numeric
@attribute 81 numeric
@attribute 836 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 912 numeric
@attribute 929 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B10,-0.036,0.0734,-0.1557,-0.0991,-0.0845,-4e-04,-0.103,-0.0927,-0.0563,-0.1686,-0.0726,-0.1093,-0.0921,-0.0946,-0.052,0.144,0.0044,1.5163,-0.0477,0.5557,-0.0304,1.0806,0.0517,0.6054,0.6751,0.4852,-0.0611,0.4525,0.0098,0.699,0.6415,0.0161,-0.0171,0.9211,-0.0201,-0.1568,0.0249,1.3341,2.0721,0.1862,0.1569,-0.0544,-0.0672,-0.0666,0.0054,0.2027,0.0088,-0.0973,-0.1327,1.488,-0.0465,-0.1199,0.5715,1.47,-0.1221,-0.0103,1.4557,1.2765,1.0392,2.015,1.4619,0.0478,1.4806,0.2826,-0.0925,0.6609,1.0901,-0.2815,0.3924,1.0926,-0.083,0.9058,0.0802,0.9523,1.0182,0.929,0.9463,-0.1833,1.6541,0.057,-0.0423,1.4252,1.7199,0.0864,-0.0115,0.0318,0.1636,-0.101,1.043,0.1807,1.5429,0.7001,0.874,0.1516,0.5971,-0.0295,-0.1269,0.7908,1.2125,-0.0777,Control
Utah__B11,-0.0555,0.0074,-0.2065,-0.1151,-0.0575,-0.0063,-0.0964,-0.0571,-0.0661,-0.1439,-0.0945,-0.0853,-0.0667,-0.0608,-0.0758,0.1936,0.0404,1.8894,-0.0489,0.4208,-0.0654,1.1408,0.0879,1.3563,0.4736,0.6179,-0.034,0.4088,0.3466,0.4402,0.7016,0.0083,-0.0928,0.7328,0.1554,-0.0355,0.0557,1.6226,2.2398,0.0758,0.3291,-0.0631,-0.0649,-0.0706,0.0408,0.1711,-0.046,-0.1079,-0.0294,1.3382,-0.005,-0.1144,0.6858,1.8782,0.1869,-0.1175,1.4217,1.3764,1.0564,1.9382,1.24,0.1458,1.6798,0.6189,-0.0352,1.1173,0.885,-0.1812,0.2925,0.9291,-0.0018,0.8692,0.1845,0.8126,1.0231,1.1257,1.2114,-0.2161,2.5363,0.1012,-0.0199,1.7626,2.566,0.1554,-0.0259,-0.0801,0.238,-0.0823,1.485,0.1253,1.3252,0.7801,1.0068,0.2017,0.9208,-0.018,-0.028,1.0669,2.12,-0.0645,Control
Utah__B12,-0.0498,0.0692,-0.0703,-0.1002,-0.0407,0.0525,-0.1009,-0.0969,-0.0644,-0.1238,-0.1059,-0.092,-0.0486,-0.0896,-0.0608,0.075,-0.0293,1.0265,-0.0616,0.3939,-0.0719,0.9547,-0.0105,0.418,0.8003,0.5398,-0.0975,0.4188,-0.0383,0.0181,0.2319,0.0197,-0.0318,0.6265,-0.1207,-0.1883,0.1109,1.1284,1.7572,0.08,-0.0439,-0.0626,-0.0761,-0.0682,0.0343,0.1156,0.0795,-0.165,-0.0863,1.2842,-0.0552,-0.0916,0.6536,1.3951,-0.1849,-0.0719,1.1501,1.1129,0.9981,1.2222,1.1456,0.0789,1.3869,0.235,-0.1122,0.6353,0.7013,-0.1101,0.6586,1.3595,-0.1152,0.6805,0.0977,0.8476,0.5292,0.7283,0.777,-0.015,1.5348,0.0668,-0.0477,1.4078,0.8779,0.2909,-0.0229,-0.0347,0.2445,-0.0431,0.9676,0.1309,1.3665,0.4748,0.6178,-0.0027,0.5807,-0.0563,-0.1101,0.5601,0.763,-0.0984,Control
Utah__C01,-0.0034,0.07,-0.2066,-0.1111,-0.0684,0.0121,-0.0954,-0.1027,-0.0041,-0.1977,-0.107,-0.124,-0.058,-0.0487,-0.0574,0.1597,-0.0098,1.9379,0.0174,0.6284,-0.0316,1.6889,0.0469,1.4684,0.702,0.7028,-0.1086,0.4549,0.3561,0.7974,1.0638,0.1738,0.0797,0.7045,0.2694,-0.0176,-0.0596,2.0951,2.527,0.0042,0.2776,-0.0479,-0.1501,-0.0641,0.0896,0.4276,0.1003,-0.1183,-0.0804,1.4466,-0.055,-0.1431,0.8837,2.0272,-0.0257,-0.0423,1.3664,1.3659,1.3215,2.0354,1.2568,0.2252,2.07,0.8229,-0.122,1.0742,0.8487,-0.0344,0.3456,1.2075,-0.1702,1.0113,0.1894,0.9293,1.3197,1.3005,1.4302,-0.1569,2.3079,0.0901,0.0773,1.9876,2.5149,0.4812,0.032,0.0269,0.2314,-0.0898,1.4443,0.2259,1.584,0.9941,0.9613,0.1749,0.8318,-0.0153,-0.0378,1.4821,2.1796,-0.0759,BRCACancer
Utah__C02,0.0399,0.0604,-0.1698,-0.025,0.0063,0.0703,-0.0685,-0.0751,0.0249,-0.1566,-0.1136,-0.0875,-0.0558,-0.0573,0.0207,0.23,0.0394,2.0375,-0.0212,0.2602,-0.0238,1.5715,0.0758,1.415,0.2034,0.6211,-0.0691,0.4759,0.4529,0.649,0.7445,0.1689,0.1329,0.7264,0.1537,0.0691,0.0092,1.6939,2.4965,0.1275,0.1495,-0.0163,-0.0912,-0.0536,0.1405,0.3193,0.1958,-0.1007,-0.0498,1.3945,0.0087,-0.0534,0.6944,1.8039,0.026,-0.0176,1.4157,1.3914,1.3841,1.9216,1.2932,0.2894,1.8661,0.65,-0.1036,0.9043,1.0799,-0.1743,0.2186,0.6748,-0.0912,0.9842,0.1387,0.9133,1.3402,1.2419,1.5139,-0.1995,2.3737,0.1446,0.0433,1.5529,2.3698,0.4151,-0.0234,-0.0311,0.3158,-0.0768,1.3709,0.0793,1.3239,0.8439,0.9934,0.1995,0.876,3e-04,2e-04,1.2888,2.2475,-0.1293,BRCACancer
Utah__C03,0.0066,0.0561,-0.1575,-0.0366,-0.0248,0.0718,-0.0674,-0.0892,-0.0491,-0.1566,-0.146,-0.1146,-0.0402,-0.0428,0.0175,0.2084,0.0791,2.0557,-0.036,0.2617,0.0148,1.923,0.096,1.4395,0.3026,0.7953,-0.0971,0.2903,0.4984,1.3967,0.8734,0.1613,0.0194,0.685,0.1101,0.1856,-0.032,2.1431,2.7414,0.1973,0.2336,-0.0123,-0.0906,-0.0326,0.1105,0.3867,0.1337,-0.0787,-0.0709,1.3917,-0.0313,-0.1009,1.1351,2.0956,0.0481,-0.129,1.5104,1.3048,1.4812,2.1422,1.2173,0.4337,2.2592,0.8153,-0.1006,0.9522,1.0148,-0.1065,0.2433,0.8136,-0.0481,1.0568,0.0924,1.0325,1.4351,1.224,1.6895,-0.1565,2.4757,0.1268,0.113,1.8112,2.3733,0.5511,-0.0049,-0.0137,0.1931,-0.081,1.5157,0.139,1.392,0.9956,1.2434,0.39,0.7695,-0.0157,0.0205,1.4658,2.1639,-0.1144,BRCACancer
Utah__C04,0.0696,0.0637,-0.0659,-0.0766,0.1121,0.0695,0.0103,0.0085,-0.0484,-0.1041,-0.0662,-4e-04,-0.0662,-0.026,0.0128,0.0365,-0.1104,1.3571,-0.0434,0.1036,-0.1046,1.2282,0.0257,1.2339,0.1299,0.6257,-0.0458,0.3137,0.2429,0.0041,0.4131,0.0871,-0.1314,0.7249,0.0259,-0.1184,0.0049,1.6617,2.5496,-0.0065,0.1604,-0.0451,-0.0755,-0.049,0.1967,0.2355,0.1137,-0.1504,0.0245,0.9029,-0.0114,0.0184,0.2784,1.1436,-0.1726,0.0335,0.7955,1.1165,0.8543,1.3223,0.7671,0.3081,1.3792,0.5112,-0.0507,0.8578,0.7092,-0.0574,0.174,0.502,-0.0114,0.6861,0.1722,0.5845,1.0244,1.2561,1.2122,-0.14,2.4826,0.1082,0.031,0.7409,1.9305,0.1199,0.015,-0.034,0.2646,0.0106,1.522,-0.0198,0.839,0.6682,0.692,-0.1339,1.0129,-0.0136,-0.0375,0.6992,1.8969,-0.0204,Control
Utah__C05,0.0397,0.0866,-0.0185,-0.0537,0.0766,0.0628,-0.0043,0.0285,-0.078,-0.0708,-0.0619,0.0098,-0.0561,-0.0219,0.0533,0.1608,0.1012,1.5954,-0.0653,0.1343,-0.0264,1.0841,0.0258,0.9724,0.1367,0.5198,-0.0422,0.4058,0.1702,0.5171,0.7626,0.1607,-0.0474,0.6981,0.046,0.0097,-0.0374,1.6965,2.7839,0.088,0.1006,-0.0416,-0.0579,-0.0223,0.1268,0.1709,0.0963,-0.1485,-0.0244,1.0868,-0.0159,0.0064,0.5682,1.505,0.0852,-0.0147,0.937,1.1142,1.0445,1.636,0.8638,0.2248,1.42,0.4578,-0.0549,0.7395,0.7842,-0.1053,0.1022,0.4343,0.0555,0.7306,0.0514,0.5872,1.0493,1.2273,1.1245,-0.2378,1.94,0.1004,0.029,0.8182,2.4275,0.1511,0.0351,0.0165,0.2724,-0.0483,0.9478,0.068,0.9873,0.6263,0.7308,0.0081,0.6607,-0.0412,0.0193,0.9395,2.0828,-0.0582,BRCACancer
Utah__C06,0.057,0.0469,-0.106,-0.1197,-0.0037,-0.021,0.0496,-0.0087,-0.0108,-0.1817,0.0116,-0.0429,-0.102,-0.1007,-0.0933,0.1844,-0.0979,0.1357,0.0395,0.0014,-0.0881,0.4463,0.0581,0.5119,0.1005,0.2829,-0.0402,0.5312,-0.0612,0.2805,0.0521,0.034,0.0804,0.9719,0.1888,-0.0755,0.0663,0.45,1.2274,0.1125,-0.0175,-0.1362,0.006,-0.1025,0.0749,0.1826,0.1123,-0.0908,-0.0447,0.4197,0.0319,-0.0741,0.0464,0.5837,-0.1558,0.0361,0.2206,0.2189,0.2789,0.3699,0.3392,-0.0112,0.3368,0.1341,-0.0509,0.4594,0.1826,-0.0761,-0.0098,0.3943,-0.1207,0.2591,-0.0571,0.1702,0.1447,0.4979,0.5461,-0.2143,0.7172,5e-04,0.2148,0.057,0.2135,-0.1027,0.1865,-0.0014,0.2638,0.0653,0.3177,0.1957,0.3652,0.3262,0.2605,-0.0154,0.3527,0.0022,-0.195,0.3734,0.4097,0.0047,Control
Utah__C07,0.0246,0.042,-0.0649,-0.0839,0.054,0.0513,-0.0371,-0.0495,-0.0443,-0.147,-0.0715,-0.0197,-0.0613,-0.0633,-0.0264,0.1184,-0.0352,1.6276,-0.0065,0.2128,-0.0442,1.2108,-0.0074,1.127,0.1134,0.5454,-0.072,0.4613,0.3171,1.0111,0.4532,0.0907,0.0436,0.7072,-0.0196,0.0484,0.0257,1.5112,2.4171,0.0772,0.159,-0.0386,-0.0737,-0.0563,0.1463,0.2096,0.0727,-0.0754,-0.0567,1.1322,6e-04,0.0067,0.5002,1.5906,-0.1015,-0.0016,1.1736,1.1021,1.0766,1.8423,1.0366,0.1955,1.4462,0.415,-0.0835,0.7379,1.0252,-0.038,0.1355,0.5835,-0.0586,0.7042,0.1039,0.6349,1.0907,1.2165,1.1737,-0.137,2.1052,0.0493,0.0956,0.9093,2.151,0.2303,0.0218,-0.0198,0.3088,-0.1,1.3053,0.1809,1.1921,0.7667,0.8349,0.094,0.792,0.0268,-0.0612,0.9499,1.98,-0.0319,Control
Utah__C08,0.0323,0.0923,-0.1499,-0.0835,0.025,-0.0027,-0.0552,-0.0412,-0.0434,-0.1667,-0.0845,-0.0755,-0.0784,-0.0404,-0.068,0.1421,0.0877,1.7336,-0.0378,0.1185,-0.0233,1.3935,0.1175,1.3408,0.155,0.5813,-0.0659,0.3218,0.2625,1.0552,0.6325,0.1232,0.0599,0.7925,0.2639,0.035,0.0085,1.5987,2.3226,0.0319,0.246,-0.0671,-0.0811,-0.0671,0.1028,0.1729,0.1634,-0.0584,-0.0756,1.256,-0.03,-0.0074,0.4931,1.6503,0.0889,-0.0692,1.2968,1.2657,1.1848,1.8845,1.1417,0.2624,1.5518,0.5224,-0.0492,0.9361,0.9588,-0.0601,0.2511,0.6781,-0.0985,0.8732,0.21,0.6679,1.334,1.1683,1.3756,-0.1566,2.203,0.0885,0.0499,1.0216,2.3852,0.3332,0.0273,-0.0411,0.2079,-0.0671,1.1491,0.061,1.2009,0.7607,0.8646,0.052,0.8993,0.0112,-0.0712,1.1841,2.011,-0.0857,Control
Utah__C09,0.0648,0.0387,-0.0659,-0.1202,0.0417,0.0064,0.0132,-0.0018,-0.0839,-0.1075,-0.0567,-0.0063,-0.0743,-0.0556,0.0159,0.173,0.0824,1.6444,-0.0812,0.1288,-0.0872,1.2396,0.1118,1.0424,0.1186,0.5684,-0.0447,0.3743,0.1042,0.898,0.9893,0.0853,-0.083,0.7856,0.0383,0.0536,-0.031,1.5161,2.515,0.0762,0.0434,-0.0598,-0.0436,-0.0694,0.1709,0.1321,-0.0024,-0.0803,0.0264,1.2046,-0.0096,0.0494,0.4572,1.9288,0.0065,0.0029,1.1689,1.2637,1.1446,2.0143,1.0607,0.2592,1.384,0.4887,-0.0527,0.7079,0.9445,-0.0391,0.1133,0.5262,0.0055,0.7787,0.1271,0.6399,1.0542,1.2592,1.2505,-0.053,2.0363,0.1301,0.0348,1.0238,2.187,0.4021,0.0212,-0.0422,0.3323,-0.0421,1.1105,0.1034,1.1857,0.7353,0.8981,0.0545,0.7694,-0.0463,-0.063,0.915,1.9031,-0.0457,Control
Utah__C10,0.0571,0.0859,-0.1154,-0.0617,0.0673,0.0512,-0.0273,-0.022,-0.0395,-0.1323,-0.0816,-0.0384,-0.0252,-9e-04,0.0388,0.179,0.0454,1.7513,-0.037,0.1241,-0.0448,1.2523,0.0897,1.2548,0.0902,0.4898,-0.0757,0.4487,0.3713,0.3588,1.1227,0.1643,-0.0957,0.6637,0.1397,0.1008,-0.0162,1.6883,2.5598,0.1343,0.1628,-0.0247,-0.0656,-0.0332,0.1506,0.1415,0.134,-0.0701,-0.0468,1.3224,-0.0114,0.0182,0.6263,1.974,0.025,-0.0506,1.2759,1.3937,1.3112,2.1015,1.0398,0.2235,1.4574,0.5366,-0.0678,0.7573,1.1142,-0.1043,0.11,0.4866,-0.0229,0.9223,0.1143,0.7016,1.1211,1.24,1.1881,-0.1617,2.1369,0.0622,0.0037,1.265,2.2555,0.1714,0.0203,-0.0059,0.2137,-0.0208,1.2633,0.1896,1.2115,0.6573,0.9367,0.0023,0.877,-0.0113,0.0151,1.1214,2.3825,-0.0668,BRCACancer
Utah__C11,0.1216,0.0259,-0.0873,-0.0845,0.0242,0.0058,-0.0149,-0.0333,-0.0807,-0.1641,-0.0863,-0.0436,-0.0705,-0.0754,-0.059,0.0843,0.0748,1.6829,-0.0771,0.2008,-0.0663,1.6242,0.136,1.4876,0.2292,0.7546,-0.0119,0.3286,0.1875,1.3382,0.6799,0.0073,-0.1299,0.6249,0.1282,-0.0605,-0.0248,1.9911,2.5394,0.0422,0.3786,-0.0547,-0.031,-0.0976,0.1569,0.1365,0.0925,-0.0688,0.0077,1.2128,0.033,-0.0254,0.7235,1.9912,0.1742,-0.0316,1.2004,1.27,1.258,1.9033,1.0752,0.4322,1.7486,0.6509,-0.034,1.0519,0.9625,-0.1738,0.2776,0.7819,-0.0313,1.011,0.2377,0.7839,1.5233,1.2832,1.54,-0.0566,2.4973,0.0265,0.0914,1.1743,2.3113,0.2264,-0.0811,-0.0249,0.2873,-0.0661,1.4829,0.0086,1.2767,0.8605,0.8526,0.1029,1.0158,-0.0307,0.0355,1.1534,2.1026,-0.0453,Control
Utah__C12,0.0259,0.0567,-0.1201,-0.0689,0.0411,0.0484,-0.0309,-0.0223,-0.0536,-0.1007,-0.06,-0.0346,-0.0748,-0.0552,2e-04,-0.0351,-0.0173,1.1591,-0.0264,0.0816,-0.05,0.9018,0.004,0.8865,0.1103,0.5194,-0.0305,0.3144,0.1605,0.5154,0.3278,0.0711,0.0397,0.523,-0.0356,0.07,-0.0071,1.3458,2.2697,-0.0181,0.087,-0.0353,-0.0339,-0.069,0.1537,0.1529,0.1212,-0.092,-0.0345,0.9106,0.0017,0.0214,0.2925,1.1119,-0.1407,-0.0107,0.7596,0.978,0.8622,1.3512,0.6171,0.2172,1.1058,0.3364,-0.0558,0.663,0.8069,-0.1402,0.1127,0.523,0.0345,0.5604,0.0727,0.392,1.0014,1.1157,1.1171,0.0021,2.3796,0.0329,0.1303,0.6673,1.1718,0.0849,-0.0098,0.0261,0.2677,-0.0275,1.4392,0.0763,0.9684,0.5429,0.5522,0.0435,0.9818,0.0206,0.0075,0.5499,1.5049,-0.0115,BRCACancer
Utah__D01,0.0217,0.0574,-0.0905,-0.1192,-0.0343,-0.0887,-0.0445,-0.0527,-0.0456,-0.1956,-0.0524,-0.1058,-0.157,-0.0862,-0.0755,0.1871,-0.0758,1.3447,-0.0096,0.5904,-0.0582,1.506,0.1002,0.773,1.2058,0.6711,-0.0918,0.2146,0.0731,0.1227,0.2674,-0.0353,0.0554,0.679,-0.0954,-0.0596,0.0483,1.3992,2.193,0.0497,-0.0121,-0.1127,-0.0821,-0.0926,0.0491,0.1484,0.0684,-0.1093,-0.0231,1.5194,0.0253,-0.1366,0.6212,1.5991,0.1092,0.0222,1.312,1.1977,1.1323,1.3371,1.3663,0.0861,1.7728,0.4982,-0.0898,0.7961,0.7979,-0.1148,0.8469,1.743,-0.1646,0.9938,0.1745,0.9771,0.9864,1.0423,1.1972,-0.2329,1.6985,0.0161,0.1901,2.2644,1.7644,0.2647,-0.0838,-0.0261,0.2148,-0.0988,1.0371,0.0991,1.5469,0.7711,0.6771,-0.0683,0.7392,-0.0457,-0.0539,1.0735,1.5006,-0.0664,BRCACancer
Utah__D02,0.0917,0.0238,-0.071,-0.0585,0.0703,-0.014,-0.006,0.0045,-0.0921,-0.0894,-0.0578,0.0069,-0.0587,-0.0629,-0.023,0.0518,0.0049,1.6523,-0.075,0.1389,-0.0653,1.3454,0.1375,1.2052,0.1655,0.6674,-0.0136,0.3589,0.2029,0.4619,0.5571,0.1337,-0.0507,0.4345,0.0673,-0.0146,0.0367,1.4593,2.3585,-0.0298,0.2725,-0.0676,-0.0272,-0.075,0.2237,0.1147,0.0593,-0.1146,0.0052,1.2262,-0.0189,0.0794,0.5327,1.6456,-0.0012,0.0089,1.1682,1.7062,1.1777,1.9303,0.9756,0.2798,1.4931,0.4936,-0.0353,0.8487,0.9862,-0.0268,0.1696,0.7261,-0.005,0.7791,0.2124,0.5829,1.2479,1.3947,1.3901,-0.0586,2.8737,0.044,0.0655,1.124,2.1036,0.3772,-0.029,-0.0436,0.2477,-0.067,1.5852,0.0436,1.2169,0.8045,0.9171,0.006,0.8965,0.0025,0.0277,0.8998,1.9851,-0.0263,BRCACancer
Utah__D03,0.0145,0.0743,-0.0653,-0.0555,0.0292,0.0549,-0.0348,-0.024,-0.0456,-0.104,-0.0666,-0.0551,-0.0581,-0.0872,-0.0037,0.1051,-0.0093,1.4297,-0.0403,0.1297,-0.0312,1.2996,0.0992,1.1982,0.2068,0.5674,-0.0502,0.4658,0.2709,0.423,0.5059,0.0756,0.0359,0.7288,0.0723,-0.0398,-0.0578,1.7075,2.7225,0.1086,0.0945,-0.0552,-0.0729,-0.0176,0.1335,0.2322,0.0694,-0.0811,-0.0322,1.1064,-0.0439,-0.0169,0.5143,1.5332,-0.0783,-0.0744,1.0319,1.2071,1.1437,1.8491,0.7997,0.1827,1.5735,0.5112,-0.0625,0.7573,0.8651,-0.0626,0.1075,0.7203,-0.0945,0.7011,0.1674,0.623,1.2192,1.2169,1.2135,-0.2748,2.7523,0.1077,0.08,1.1235,2.171,0.2993,0.0074,0.0122,0.2382,-0.0353,1.7694,0.121,1.1565,0.7586,0.8639,-0.0614,0.9709,-0.0242,-0.0423,0.97,1.9264,-0.0669,BRCACancer
Utah__D04,0.0389,0.0252,-0.1276,-0.1031,0.001,0.0048,-0.0081,0.0102,-0.093,-0.1472,-0.0785,-0.0529,-0.0674,-0.0787,-0.0248,0.238,-0.074,1.8052,-0.0287,0.2608,-0.0338,1.3234,0.1347,1.4533,0.3503,0.5913,-0.0531,0.355,0.135,0.3179,0.6365,0.0741,-0.0173,0.5837,0.1663,-0.0746,0.0401,2.1036,2.5594,-0.0111,0.196,-0.0729,-0.075,-0.0873,0.1229,0.3187,0.0986,-0.0794,-0.0388,1.2679,-0.0102,-0.052,0.5308,1.6898,0.2307,0.0108,1.2443,1.2969,1.1996,1.7452,1.105,0.2835,1.7508,0.707,-0.0494,0.9434,0.8834,-0.1272,0.2686,0.7613,-0.0708,0.8893,0.1294,0.7006,1.3192,1.2788,1.3126,-0.1313,2.5823,0.0763,-0.0331,1.834,2.7356,0.226,-0.0749,0.0069,0.2589,-0.067,1.4842,0.214,1.2547,0.7661,0.805,0.0417,0.9317,-0.0051,0.0753,1.186,2.3471,-0.0543,BRCACancer
Utah__D05,0.042,0.0799,-0.0968,-0.0323,0.0032,0.0396,-0.0512,-0.0465,-0.0639,-0.1619,-0.0952,-0.079,-0.0533,-0.0434,0.0023,0.2575,0.0904,1.908,-0.0073,0.1398,0.0489,1.5731,0.1056,1.3425,0.2295,0.4965,-0.059,0.5039,0.4191,0.7232,0.5815,0.0898,0.1512,0.6698,0.0948,0.0198,0.0651,1.8333,2.7627,0.0517,0.2514,-0.0209,-0.0844,-0.0263,0.0948,0.2759,0.2063,-0.0909,-0.0484,1.2268,0.0275,-0.0805,0.5801,1.7408,0.1037,-0.0495,1.1472,1.4346,1.2299,1.8837,0.9971,0.1559,1.7049,0.6452,-0.0622,0.9488,0.928,-0.1289,0.0823,0.6208,-0.124,0.8179,0.1284,0.6699,1.2807,1.288,1.2803,-0.1451,2.6109,0.0839,0.0072,1.955,2.6618,0.2075,0.0226,0.0129,0.2945,-0.0793,1.6155,0.2605,1.3487,0.7915,0.9294,0.2176,0.9718,0.0107,-0.0116,1.4806,2.6512,-0.095,BRCACancer
Utah__D06,0.0066,0.0203,-0.0559,-0.1504,0.0155,0.002,-0.0284,0,-0.1074,-0.1439,-0.0601,-0.0403,0.0217,-0.0718,-0.0703,0.138,-0.0073,1.8411,-0.0517,0.2126,-0.0455,1.6243,0.0965,1.479,0.2819,0.7087,-0.0586,0.3502,0.2474,0.6622,0.5069,0.0435,-0.0423,0.5817,-0.0092,-0.0076,0.04,1.8332,2.4537,0.1058,0.2648,-0.0536,-0.0646,-0.0662,0.1369,0.3069,0.0251,-0.0977,-0.0452,1.4003,0.0154,-0.0778,0.6718,1.8038,0.0061,-0.02,1.2669,1.3722,1.3096,1.9011,1.1845,0.3207,1.7435,0.7549,-0.0768,0.9914,0.9648,-0.0316,0.251,0.7479,-0.0996,0.9127,0.1686,0.8065,1.3511,1.2592,1.4453,-0.1877,2.393,0.1032,0.0886,1.7872,2.5013,0.3893,-0.0524,-0.0437,0.2203,-0.0818,1.2911,0.1796,1.2732,0.8477,1.056,0.1227,0.8596,-0.0245,0.02,1.278,2.321,-0.0107,BRCACancer
Utah__D07,0.0201,0.0587,-0.0675,-0.1061,0.037,0.0129,-0.0314,0.0126,-0.0351,-0.1122,-0.0476,-0.0202,-0.0512,-0.0829,0.0093,0.17,0.0431,2.0684,-0.0566,0.2364,-0.0634,1.6978,0.0916,1.3924,0.1447,0.6055,-0.0443,0.4119,0.194,1.1026,0.6909,0.3047,-0.0679,0.5933,0.1801,-0.0809,-0.0202,1.9651,2.6944,0.1213,0.2755,-0.0686,-0.0436,-0.0552,0.1393,0.2717,0.0458,-0.0869,-0.0473,1.1684,0.0472,0.0093,0.6427,2.0879,0.179,-0.0488,1.2295,1.3325,1.3201,1.8587,1.1748,0.2915,1.5877,0.5613,-0.0395,0.831,1.0344,-0.073,0.1306,0.654,-0.0477,0.9622,0.2205,0.6884,1.4905,1.3179,1.4693,-0.1326,2.7791,0.0546,0.0427,1.1981,2.4123,0.2291,-0.0194,-0.0348,0.2457,-0.0541,1.5998,0.1524,1.1908,0.8236,1.1161,0.1406,0.9114,-0.0331,0.0119,1.3713,2.4718,-0.0745,Control
Utah__D08,0.0379,0.0582,-0.1217,-0.101,0.0084,-0.0427,-0.0262,-0.0355,-0.0445,-0.1621,-0.0735,-0.0755,-0.0795,-0.0692,-0.0106,0.194,-0.1118,1.5581,-0.0377,0.0915,-0.0308,1.156,0.0492,0.9106,0.1265,0.4924,-0.0683,0.4447,0.112,0.2304,0.7072,0.1161,0.1076,0.6008,-0.0354,-0.024,0.087,1.4158,2.3621,-0.0049,0.1403,-0.0886,-0.0682,-0.0635,0.1003,0.2496,0.1328,-0.0999,0.012,1.0552,0.0451,-0.0578,0.4095,1.411,0.024,-0.1282,0.9784,1.1655,0.915,1.5985,0.9885,0.1395,1.505,0.4876,-0.0225,0.7628,0.899,-0.1362,0.1167,0.5412,-0.0472,0.7904,0.129,0.5278,1.044,1.1378,1.1476,-0.1661,2.4019,0.0879,0.0363,1.0749,2.075,0.3031,0.005,-0.0082,0.2819,-0.0549,1.2268,0.0639,1.1072,0.6632,0.9033,-0.0291,0.7912,0.0153,-0.0481,0.9021,1.9403,-0.0826,Control
