@relation data

@attribute id string
@attribute 121504 numeric
@attribute 128312 numeric
@attribute 1511 numeric
@attribute 158983 numeric
@attribute 1991 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 221613 numeric
@attribute 286436 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 3012 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 3017 numeric
@attribute 3018 numeric
@attribute 3020 numeric
@attribute 3021 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 317772 numeric
@attribute 3458 numeric
@attribute 3586 numeric
@attribute 55506 numeric
@attribute 55766 numeric
@attribute 644950 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6634 numeric
@attribute 6737 numeric
@attribute 6738 numeric
@attribute 6741 numeric
@attribute 712 numeric
@attribute 7124 numeric
@attribute 713 numeric
@attribute 714 numeric
@attribute 715 numeric
@attribute 716 numeric
@attribute 717 numeric
@attribute 718 numeric
@attribute 727 numeric
@attribute 729 numeric
@attribute 730 numeric
@attribute 731 numeric
@attribute 732 numeric
@attribute 733 numeric
@attribute 735 numeric
@attribute 81 numeric
@attribute 8290 numeric
@attribute 8294 numeric
@attribute 8330 numeric
@attribute 8331 numeric
@attribute 8332 numeric
@attribute 8334 numeric
@attribute 8335 numeric
@attribute 8336 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 8341 numeric
@attribute 8342 numeric
@attribute 8345 numeric
@attribute 8346 numeric
@attribute 8347 numeric
@attribute 8348 numeric
@attribute 8349 numeric
@attribute 8352 numeric
@attribute 8353 numeric
@attribute 8354 numeric
@attribute 8355 numeric
@attribute 8356 numeric
@attribute 8360 numeric
@attribute 8361 numeric
@attribute 8364 numeric
@attribute 8365 numeric
@attribute 8366 numeric
@attribute 8367 numeric
@attribute 8368 numeric
@attribute 8369 numeric
@attribute 85235 numeric
@attribute 85236 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 8968 numeric
@attribute 8969 numeric
@attribute 8970 numeric
@attribute 92815 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute 94239 numeric
@attribute 9555 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__B11,0.0398,0.6275,0.0404,0.0096,0.3822,0.3187,0.5014,2.1557,0.0024,-0.0795,-0.0684,-0.0946,1.6171,0.4432,0.7648,0.2563,-0.0288,1.5677,1.777,1.6393,2.2778,0.6019,2.9205,0.8439,0.1053,3.3025,1.9642,2.0299,0.4402,0.1554,0.0561,1.0409,0.14,1.613,0.43,1.4903,1.0648,1.3699,0.5387,0.1943,0.1554,0.2305,-0.0751,0.062,0.0097,0.1802,0.137,0.2182,-0.106,-0.1388,-0.0259,-0.0801,0.238,-0.0823,0.7801,-0.2058,0.6238,0.88,0.6494,0.3627,3.2977,0.1832,0.423,1.0442,0.944,0.7885,1.8215,0.7941,0.5719,1.0516,-0.1537,1.7763,0.6345,0.2168,3.0465,1.1416,-0.1656,0.1496,1.6183,2.6273,0.7973,0.5744,0.9705,0.6047,0.0337,0.1704,0.4178,0.9208,-0.018,-0.028,0.7175,0.786,0.2401,0.4365,1.4491,0.331,0.9018,2.0743,1.3671,0.5024,0.9894,Control
Utah__B12,-0.1081,0.1106,-0.0293,-0.03,0.1076,0.1228,0.2017,0.6587,0.1519,-0.1291,-0.1234,-0.124,1.0453,-0.0741,0.4768,-0.0183,0.0855,2.0691,1.2418,1.1255,1.7988,0.2226,1.8059,1.1972,0.2381,2.4327,0.4206,1.0656,0.0181,-0.1207,-0.0272,0.3189,-0.2238,0.6978,0.0447,0.7444,0.3526,0.8416,0.2632,-0.0552,0.2909,-0.0222,0.0548,0.049,-0.0373,0.0556,-0.0935,0.0491,-0.0758,-0.1578,-0.0229,-0.0347,0.2445,-0.0431,0.4748,-0.5124,0.0461,0.5162,-0.0275,0.1169,3.3049,-0.3965,0.2142,0.5235,0.4242,0.4898,0.0723,0.2839,-0.2818,0.1634,-0.0977,1.3608,-0.4538,-0.1119,1.4562,0.1742,-0.3813,-0.1361,1.1342,0.2565,0.3068,-0.2176,0.283,-0.0402,-0.1859,-0.055,0.1942,0.5807,-0.0563,-0.1101,0.1153,0.3248,-0.1096,-2e-04,1.194,0.1523,0.4746,1.3356,1.2113,0.2097,0.5101,Control
Utah__C01,0.1715,0.3489,-0.0098,-0.0476,0.2385,0.5603,0.3621,1.4019,0.131,-0.1293,-0.1536,-0.1591,1.7468,0.2103,0.739,0.2179,-0.0582,1.8927,1.6004,1.8635,2.2848,0.4387,3.0068,1.3796,0.2899,2.8403,0.2968,1.9035,0.7974,0.2694,0.0682,0.684,0.0038,1.4018,0.5241,1.5332,1.4443,1.4867,0.5545,0.173,0.4812,0.3875,0.0838,0.0458,-0.0835,0.2219,0.133,0.3185,-0.1148,-0.13,0.032,0.0269,0.2314,-0.0898,0.9941,-0.5002,0.6346,1.2868,0.8866,0.7706,3.8329,0.8503,0.684,1.2781,1.1274,1.0817,1.5047,0.8367,0.6481,1.1883,0.1465,1.6472,0.6704,0.3711,3.4239,1.0603,0.2732,0.6309,1.6709,2.551,1.0174,0.4235,1.1844,0.7574,0.1151,0.2524,0.2662,0.8318,-0.0153,-0.0378,0.6682,0.948,0.2568,0.3551,1.4053,0.2367,1.1319,1.6401,1.5745,0.5923,1.0438,BRCACancer
Utah__C02,0.1957,0.3318,0.0394,-0.0691,0.3528,0.4765,0.5597,1.1995,0.1263,-0.0344,-0.1117,-0.1619,1.9144,0.3257,0.8796,0.1887,-0.0587,1.7313,1.9577,1.9455,2.2651,0.5569,3.0434,1.1795,0.2148,3.0783,0.3083,2.103,0.649,0.1537,0.1012,0.7197,0.027,1.3741,0.43,1.686,1.3187,1.5544,0.5288,0.1514,0.4151,0.1229,-1e-04,0.0575,-0.1201,0.1958,0.0019,0.2461,-0.0781,-0.1093,-0.0234,-0.0311,0.3158,-0.0768,0.8439,-0.2578,0.7505,1.365,0.6302,0.8393,4.1737,0.7119,0.6535,1.4552,1.4472,1.0936,1.2418,1.0542,0.7374,1.1797,0.126,1.9868,0.6657,0.3357,3.8012,0.5739,0.3378,0.6519,2.0898,2.7023,0.9548,0.5378,1.3881,0.7107,5e-04,0.0978,0.3051,0.876,3e-04,2e-04,0.6266,1.3826,0.3729,0.5423,1.7929,0.4567,0.7507,1.7396,1.1467,0.5919,1.0909,BRCACancer
Utah__C03,0.1899,0.6268,0.0791,-0.0102,0.5305,0.6149,0.5028,1.937,0.0477,-0.1149,-0.1383,-0.174,1.4123,0.4105,0.8372,0.361,-0.004,2.029,1.9781,1.8903,2.1379,0.386,2.9866,1.5778,0.3795,2.8942,0.0657,1.8648,1.3967,0.1101,0.0762,0.7961,0.02,1.4323,0.5128,1.5645,1.4458,1.5725,0.7069,0.342,0.5511,0.4424,0.083,0.0465,-0.1383,0.4117,0.1778,0.237,-0.0499,-0.1058,-0.0049,-0.0137,0.1931,-0.081,0.9956,-0.2276,0.6411,0.9101,0.6078,0.6727,3.8148,0.7165,0.6823,1.7804,0.9915,1.0784,1.5141,0.547,0.5409,0.8316,0.1058,1.5092,0.7175,0.4835,3.4305,0.726,0.5,0.4407,1.7107,1.9857,0.8554,0.4426,1.2485,0.7968,0.0812,0.2226,0.1053,0.7695,-0.0157,0.0205,0.744,0.9651,0.1061,0.5757,1.4616,0.3334,0.9072,1.7179,1.4472,0.8396,0.8159,BRCACancer
Utah__C04,0.1375,0.1038,-0.1104,0.0782,0.3691,0.2181,0.0708,0.5202,0.1385,-0.1632,-0.1075,-0.1215,1.4181,0.2141,0.2752,0.0827,-0.1414,1.2355,1.4066,1.225,1.3569,0.1882,2.4496,0.6176,0.3549,2.9191,0.3297,1.8917,0.0041,0.0259,8e-04,0.6454,0.6574,1.0888,0.2632,1.5165,0.7,1.0353,0.2515,-0.1105,0.1199,0.0848,-0.0827,0.1117,-0.0489,0.0936,0.0126,0.1979,-0.0403,-0.2171,0.015,-0.034,0.2646,0.0106,0.6682,-0.236,0.3964,1.1642,0.67,0.4374,4.3255,0.2544,0.2637,0.8082,0.9822,0.7374,0.6463,0.5301,-0.1166,0.6876,0.2878,1.6935,-0.1194,0.3359,2.7744,0.3472,-0.079,-0.0374,1.4259,1.6656,0.6737,0.3767,1.0688,0.0261,-0.031,0.0425,0.3274,1.0129,-0.0136,-0.0375,0.1637,0.97,0.2807,0.1585,0.888,0.085,0.3399,1.1996,0.6791,0.1426,1.0857,Control
Utah__C05,-0.2065,0.2505,0.1012,0.0559,0.2603,0.3237,0.2205,0.9619,-0.0075,-0.2163,-0.0952,-0.1311,1.4608,0.0988,0.3546,0.1027,-0.0136,1.21,1.3208,1.3886,1.5336,0.2885,3.0206,0.4484,0.1938,3.3796,0.1399,1.8327,0.5171,0.046,-0.0385,0.5797,0.0827,0.9027,0.208,1.4857,0.8629,1.2024,0.4909,0.0342,0.1511,0.1617,0.023,0.1002,-0.0035,0.1645,0.0288,0.1103,-0.0857,-0.1878,0.0351,0.0165,0.2724,-0.0483,0.6263,-0.2339,0.4115,0.7284,0.0779,0.3026,3.8999,0.086,0.2976,0.9339,0.6903,0.936,0.5556,0.2064,0.0648,0.9241,-0.0439,1.1527,0.1227,0.2662,3.3777,-0.0728,-0.0379,0.033,1.5064,1.7777,0.8373,0.2463,1.2399,0.2599,0.1322,-0.0703,-0.0222,0.6607,-0.0412,0.0193,0.3489,0.6614,0.0253,0.3744,1.0818,0.1669,0.5767,1.3014,0.7933,0.254,0.9062,BRCACancer
Utah__C06,-0.3655,0.5361,-0.0979,0.1687,0.2328,-0.0867,-0.1476,-0.4026,0.314,-0.3041,-0.0949,-0.0767,0.4326,-0.2451,0.5076,0.1041,-0.1675,0.6389,0.6158,0.5001,0.5909,0.023,1.2959,0.6105,-0.0935,1.5909,0.8465,0.9258,0.2805,0.1888,-0.0497,0.3424,0.1435,0.5857,-0.3495,0.2559,0.1666,0.3311,0.2672,-0.0791,-0.1027,0.0268,-0.0057,0.0449,0.0583,0.061,-0.141,0.037,-0.1393,-0.1774,0.1865,-0.0014,0.2638,0.0653,0.3262,-0.7601,0.0221,0.4607,0.2541,0.3081,1.6094,-0.2195,0.3516,0.8006,0.2621,0.2912,0.5512,-0.319,-0.3396,0.6959,-0.0886,0.7147,-0.6106,-0.3606,0.8109,0.1933,-0.3147,0.2523,0.9646,0.9679,0.5212,-0.0148,0.963,-0.217,-0.2884,-0.3225,0.0014,0.3527,0.0022,-0.195,0.1409,-0.1207,-0.4486,0.2343,0.0866,0.1494,0.1381,0.3871,0.2762,-0.0583,0.2356,Control
Utah__C07,-0.0603,0.3335,-0.0352,-0.0618,0.2527,0.2092,0.2847,0.9073,0.0667,-0.1119,-0.126,-0.1416,1.7158,0.1903,0.5565,0.2641,0.0415,1.4441,1.4679,1.4626,1.7329,0.3686,3.2502,1.0543,0.1906,3.0724,0.3058,2.0895,1.0111,-0.0196,-0.0085,0.5165,0.1737,1.0205,0.2223,1.5618,0.9888,1.4175,0.3998,0.0797,0.2303,0.1004,6e-04,0.0095,-0.0315,0.1132,-0.0437,0.1139,-0.083,-0.1268,0.0218,-0.0198,0.3088,-0.1,0.7667,-0.1601,0.5974,1.1753,0.305,0.4707,4.5078,0.2425,0.4158,1.4149,0.7698,0.8256,1.0061,0.4893,0.5661,1.1826,0.0732,1.7139,0.169,0.2538,3.5328,0.1646,-0.1065,0.1717,1.6938,2.5423,0.9262,0.3543,1.3898,0.5955,0.0572,-0.0324,0.1702,0.792,0.0268,-0.0612,0.5449,1.0714,0.0366,0.2222,0.9823,0.2411,0.569,1.5308,0.8215,0.2391,0.7198,Control
Utah__C08,0.165,0.2293,0.0877,-0.0167,0.3071,0.3396,0.3509,1.3733,0.2125,0.1132,-0.0873,-0.1386,2.0677,0.0556,0.8139,0.374,0.3329,1.4175,1.7686,1.5408,1.697,0.5957,2.8898,1.095,0.2573,2.9788,0.9021,1.9052,1.0552,0.2639,0.1017,0.6945,0.5568,1.374,0.6266,1.6928,1.3962,1.4048,0.4892,0.2918,0.3332,0.2469,0.086,0.0971,-0.0319,0.2496,0.257,0.2657,-0.0615,-0.1441,0.0273,-0.0411,0.2079,-0.0671,0.7607,-0.1573,0.5986,1.226,0.5935,0.6524,4.193,0.3374,0.7059,1.5329,1.2285,1.0828,1.1298,0.9782,0.4797,1.3426,0.2546,1.5259,0.4521,0.559,3.6003,0.6002,0.0174,0.7451,1.7868,2.6656,1.3175,0.5057,1.3792,0.6809,-0.0131,0.1242,0.1711,0.8993,0.0112,-0.0712,0.7053,1.0726,0.2653,0.402,1.534,0.2235,0.762,1.4966,0.9471,0.7212,1.1442,Control
Utah__C09,0.1264,0.1973,0.0824,0.0756,0.526,0.2415,0.167,1.1679,0.0905,-0.0749,-0.0951,-0.1192,1.5733,0.1725,0.717,0.1537,-0.0793,1.313,1.2307,1.4346,1.4665,0.3502,3.0192,0.9089,0.1796,3.1469,0.3247,2.0622,0.898,0.0383,-2e-04,0.6288,0.0899,1.154,0.2918,1.5422,1.1102,1.3815,0.5095,0.1382,0.4021,0.2877,0.0406,0.0389,0.0022,0.1069,0.0333,0.1389,-0.1189,-0.1702,0.0212,-0.0422,0.3323,-0.0421,0.7353,-0.3298,0.5826,0.914,0.5648,0.1595,4.3435,0.2372,0.3655,1.4272,0.5532,0.8567,1.1316,0.4973,0.1874,1.148,-0.1651,1.4445,0.3735,0.1816,4.0559,0.7603,0.1172,0.2923,1.9765,2.5486,1.0262,0.4362,1.3911,0.7358,-0.1411,0.1315,0.0851,0.7694,-0.0463,-0.063,0.5574,0.8138,-0.0308,0.4043,1.4491,0.3338,0.5079,1.5243,0.8526,0.3518,1.0222,Control
Utah__C10,-0.1155,0.2893,0.0454,0.0556,0.3243,0.4389,0.337,1.4731,0.0884,-0.1331,-0.0784,-0.113,1.8677,0.3898,0.6332,0.2205,0.0085,1.3328,1.3147,1.6186,1.8778,0.5418,2.9992,0.9046,0.1964,3.3181,0.8436,2.4081,0.3588,0.1397,-0.0535,0.5395,0.2189,1.061,0.147,1.6018,0.9999,1.3721,0.4954,0.1283,0.1714,0.1482,-0.0792,-0.0029,-0.0484,0.1718,0.0907,0.1418,-0.051,-0.0892,0.0203,-0.0059,0.2137,-0.0208,0.6573,-0.1034,0.711,1.03,0.5539,0.5279,4.876,0.3634,0.4871,1.307,1.2127,1.1377,0.9363,0.68,0.3299,1.1892,0.0265,2.4638,0.6415,0.255,4.2466,0.5975,0.2698,0.4396,2.1788,2.8829,1.4004,0.7409,1.3258,0.7219,0.0749,0.0355,0.1923,0.877,-0.0113,0.0151,0.5591,1.1057,0.2973,0.4875,1.5083,0.1505,0.5833,1.7222,0.9781,0.3859,0.989,BRCACancer
Utah__C11,0.2061,0.3299,0.0748,-0.0747,0.411,0.3823,0.3956,1.4004,-0.1132,-0.1653,-0.0679,-0.0995,1.4951,0.4197,0.8476,0.2825,-0.0239,1.4686,1.9845,1.5866,1.8492,0.3471,2.6483,0.9655,0.0576,2.9167,0.3359,1.7808,1.3382,0.1282,0.1073,0.7613,-0.0165,1.3725,0.5599,1.5754,1.2247,1.3988,0.5188,-0.0127,0.2264,0.1429,-0.1437,0.0503,-0.0305,0.1662,0.0861,0.2623,-0.1062,-0.1301,-0.0811,-0.0249,0.2873,-0.0661,0.8605,-0.2637,0.5042,0.9169,0.658,0.603,4.0516,0.3483,0.4864,1.4069,1.02,0.9663,1.2746,0.888,0.672,0.7608,0.0115,1.9124,0.5105,-0.1269,3.7399,0.5849,0.071,0.8095,1.9876,2.5239,0.7695,0.5125,1.4563,0.7288,-0.0053,0.2041,0.2221,1.0158,-0.0307,0.0355,0.922,0.9091,0.3283,0.4275,1.5849,0.119,0.6002,1.6188,1.0236,0.4779,1.3024,Control
Utah__C12,-0.0227,0.3599,-0.0173,-0.0208,0.285,0.0654,0.1344,0.5908,0.0281,-0.0475,-0.0683,-0.1055,1.0441,0.1461,0.4909,0.016,-0.1857,0.8943,1.3003,1.1417,1.4815,0.3824,2.2935,0.5731,0.2207,2.8096,0.2323,1.3335,0.5154,-0.0356,-0.0262,0.3254,0.2969,0.9259,0.2165,1.4811,0.5915,0.9533,0.3217,0.0732,0.0849,0.0395,-0.0208,0.0091,-0.0082,-0.0154,-0.0506,0.0464,-0.0802,-0.1172,-0.0098,0.0261,0.2677,-0.0275,0.5429,-0.3082,0.29,0.4774,0.1355,0.3034,4.2802,0.1485,0.1281,1.1504,0.8249,0.8213,0.8992,0.047,0.2688,0.424,0.0419,1.5664,0.008,0.3727,3.6254,0.0141,0.0039,0.3355,1.555,1.7441,0.6752,-0.1084,1.0283,0.142,-0.0371,-0.1499,0.0818,0.9818,0.0206,0.0075,0.4827,0.665,-0.1595,0.51,0.9129,0.1294,0.2618,1.1273,0.6728,0.4675,0.7524,BRCACancer
Utah__D01,0.0195,0.2256,-0.0758,-0.0374,0.1218,0.3537,0.4156,0.3142,0.0862,-0.1784,-0.0715,-0.1146,0.5407,-0.0968,0.9648,0.0393,-0.085,1.9622,1.4168,1.6727,2.1248,0.3352,2.2788,1.5317,0.1644,2.7781,0.9798,0.9556,0.1227,-0.0954,0.0335,0.4945,-0.2575,0.9501,0.2513,1.1661,0.8327,1.1124,0.5767,-0.012,0.2647,0.0328,-0.0122,0.022,-0.0248,0.0545,-0.0545,0.3018,-0.1345,-0.1802,-0.0838,-0.0261,0.2148,-0.0988,0.7711,-0.5678,-0.0208,0.6139,0.1021,-0.024,2.3541,0.1204,-0.0197,0.9429,0.2071,0.1359,0.4746,-0.1495,-0.0054,0.4584,-0.131,0.7282,-0.3254,-0.1302,1.5775,-0.1331,-0.471,0.1327,0.7265,0.862,0.5879,0.0175,0.6358,-0.1176,-0.1013,-0.4313,-0.0097,0.7392,-0.0457,-0.0539,0.0376,0.0746,-0.4222,-0.0764,1.7712,0.2023,0.827,1.3649,1.7247,0.672,0.9388,BRCACancer
Utah__D02,0.1909,0.1205,0.0049,0.0906,0.2359,0.1979,0.5052,1.2831,0.1931,0.0558,-0.0795,-0.0971,1.9223,0.3263,0.4757,0.4812,0.1161,1.2753,1.6645,1.8525,2.0261,0.6726,3.3029,0.9468,0.0754,3.5883,1.0561,2.0988,0.4619,0.0673,-0.0056,0.6677,0.2846,1.1421,0.2049,1.6778,0.9137,1.345,0.3975,-0.0521,0.3772,0.1147,-0.1928,0.0354,-0.0058,-0.0038,0.1031,0.1656,-0.0494,-0.1062,-0.029,-0.0436,0.2477,-0.067,0.8045,-0.1665,0.8847,0.8646,0.8155,0.4575,5.0336,0.1974,0.4661,2.0041,1.0354,1.1563,1.2533,0.6195,0.3853,0.974,0.2993,2.488,0.4246,0.4504,3.6435,0.3146,0.2135,0.5168,1.6561,2.5748,0.8848,0.4328,1.6331,0.4259,-0.099,-0.0616,0.1611,0.8965,0.0025,0.0277,0.3409,1.5263,0.3522,0.5395,1.3196,0.0846,0.562,1.5274,0.9173,0.6728,0.9351,BRCACancer
Utah__D03,0.1423,0.2859,-0.0093,0.0749,0.3454,0.1454,0.2422,1.0936,0.1652,-0.0361,-0.1266,-0.1045,1.8165,0.1584,0.5396,0.2511,-0.0843,1.337,1.5075,1.7115,1.795,0.418,3.0111,0.9816,0.286,3.3511,0.1495,1.8211,0.423,0.0723,-0.0368,0.388,0.0506,1.1414,0.1951,1.3992,0.9045,1.2874,0.5124,-0.0336,0.2993,0.0648,-0.0428,-0.0303,0.0135,0.141,0.034,0.0572,-0.0775,-0.1495,0.0074,0.0122,0.2382,-0.0353,0.7586,-0.2755,0.8079,1.0717,0.5778,0.3575,4.6928,0.4579,0.261,1.5014,0.9515,0.8816,1.2894,0.4417,0.2975,0.8372,0.1051,2.3284,0.2639,0.3508,3.7193,0.406,-0.0865,0.3236,1.7251,2.0785,0.9356,0.1276,1.4228,0.3803,-0.0282,0.2781,0.2427,0.9709,-0.0242,-0.0423,0.4551,1.0424,0.1723,0.3908,1.1287,0.2758,0.5589,1.4721,0.9431,0.5973,0.6914,BRCACancer
Utah__D04,0.3394,-0.1529,-0.074,0.0025,0.2749,0.3101,0.4899,0.9643,0.0432,0.0291,-0.0711,-0.1055,1.3444,0.3481,0.4746,0.12,-0.101,1.4436,1.551,1.5386,1.7751,0.4081,2.7313,0.8488,0.1528,3.0301,0.2697,1.6684,0.3179,0.1663,0.0572,0.5315,-0.002,1.2464,0.3745,1.4856,1.2364,1.2393,0.4985,-0.0652,0.226,0.1145,0.0382,0.0773,-0.079,0.1272,-0.0173,0.2092,-0.0992,-0.1736,-0.0749,0.0069,0.2589,-0.067,0.7661,-0.41,0.4533,0.6791,0.3044,0.4172,4.0468,0.1407,0.3183,1.1682,0.7218,0.839,0.7424,0.2818,0.2812,1.0713,-0.0997,1.4866,0.0112,0.2069,3.5147,-0.0483,0.1238,0.3299,1.6049,2.192,0.696,0.4523,1.359,0.2746,0.1097,0.2834,-0.0455,0.9317,-0.0051,0.0753,0.3789,0.7139,-0.1236,0.3528,1.3063,0.1505,0.7556,1.3809,1.1848,0.6389,1.1744,BRCACancer
Utah__D05,0.0518,0.3193,0.0904,0.0399,0.3085,0.3989,0.1552,1.1338,0.0453,-0.1054,-0.0947,-0.1467,1.6537,0.2638,0.5981,0.2223,-0.1227,1.4992,1.8689,1.8513,2.1264,0.3356,3.3961,1.012,0.2009,3.3866,0.324,1.69,0.7232,0.0948,0.0277,0.3451,0.1302,1.0888,0.2628,1.5928,1.229,1.3973,0.3919,0.279,0.2075,0.4782,0.2216,0.026,-0.0665,0.2531,-0.0128,0.1291,-0.0509,-0.0864,0.0226,0.0129,0.2945,-0.0793,0.7915,-0.4102,0.5807,0.9365,0.2025,0.4241,4.4204,0.0856,0.4251,1.7174,0.5841,0.9065,0.6426,0.3406,0.2137,0.9227,-0.137,1.5301,0.0851,0.2837,3.2608,-0.0625,-0.1601,0.3175,1.8419,1.8006,0.7993,0.3594,1.1728,0.3242,-0.0225,0.1146,0.1848,0.9718,0.0107,-0.0116,0.3114,0.6828,0.0847,0.1609,0.8532,0.2895,0.8667,1.4384,1.2545,0.3726,0.4914,BRCACancer
Utah__D06,0.2166,0.3913,-0.0073,0.0159,0.266,0.4248,0.7071,1.3456,0.0395,-0.0721,-0.0917,-0.1148,1.6732,0.3175,0.7997,0.2692,0.1857,1.5232,1.8258,1.7642,2.047,0.5801,2.8446,1.0651,0.076,2.9984,0.2766,1.8278,0.6622,-0.0092,0.0799,0.5849,0.2174,1.2819,0.5519,1.6104,1.333,1.437,0.4957,0.0727,0.3893,0.0667,0.0116,0.1028,-0.0339,0.1112,0.0317,0.2754,-0.0935,-0.1515,-0.0524,-0.0437,0.2203,-0.0818,0.8477,-0.5012,0.4226,1.2641,0.1594,0.4467,4.1638,0.3971,0.5596,1.4151,1.1721,0.8525,0.9572,0.64,0.3098,1.2633,0.0614,1.7165,0.0985,0.3938,3.4186,0.6211,0.1436,0.4844,1.6136,2.1644,0.9319,0.2171,1.412,0.4363,-0.1328,0.0257,0.1155,0.8596,-0.0245,0.02,0.5214,1.1235,0.2387,0.2398,1.525,0.2483,0.7944,1.6091,1.2768,0.6256,1.1232,BRCACancer
Utah__D07,0.1423,0.2267,0.0431,0.0918,0.4501,0.4448,0.3562,1.406,-0.0093,-0.0107,-0.0842,-0.1092,1.735,0.335,0.6444,0.2895,0.09,1.4411,1.8726,1.7941,2.0045,0.5045,3.0624,1.0056,0.0071,3.2203,0.7975,1.9196,1.1026,0.1801,0.0238,0.575,0.132,1.2325,0.2289,1.6028,1.3072,1.395,0.4692,0.0671,0.2291,0.1811,-0.0853,0.0467,0.0011,0.2049,0.1257,0.2639,-0.1055,-0.1023,-0.0194,-0.0348,0.2457,-0.0541,0.8236,-0.381,0.6738,1.2169,0.5112,0.6447,4.6214,0.4665,0.5498,1.7085,1.2774,0.9233,1.1839,0.9583,0.4676,1.1867,-0.0197,2.029,0.3727,0.2311,3.7872,0.3753,0.2137,0.4171,1.9476,2.316,0.9693,0.3825,1.4026,0.5395,0.0864,0.0933,0.0708,0.9114,-0.0331,0.0119,0.4789,1.1502,0.322,0.322,1.2383,0.0728,0.7282,1.5819,0.9377,0.5012,0.5968,Control
Utah__D08,-0.146,-2e-04,-0.1118,0.2008,0.3771,0.2845,0.2159,0.9415,0.2333,0.0876,-0.0566,-0.104,1.5397,0.0965,0.6913,0.2346,-0.212,1.2206,1.4116,1.3711,1.5355,0.2138,2.8069,0.8541,0.0629,3.2291,0.9511,1.5596,0.2304,-0.0354,0.0041,0.5023,-0.0901,0.9785,0.1896,1.3788,0.9006,1.1689,0.4888,-0.0379,0.3031,0.1014,-0.0528,0.0781,0.0062,0.1116,-0.0547,0.0733,-0.1035,-0.1307,0.005,-0.0082,0.2819,-0.0549,0.6632,-0.3173,0.3932,0.8055,0.2671,0.1742,4.2088,0.0391,0.0933,1.4234,0.7419,0.5894,1.0953,0.4623,0.4337,1.0017,-0.193,1.9011,0.2656,0.0643,3.2789,0.2912,-0.097,-0.0189,1.5586,2.0306,0.7349,0.2343,1.2338,0.3617,0.0106,0.1632,-0.0013,0.7912,0.0153,-0.0481,0.1974,0.6645,-0.0278,0.0921,1.0089,0.1482,0.5473,1.262,0.7762,0.448,0.74,Control
Utah__D09,0.0558,0.3061,0.0098,0.0882,0.3163,0.2601,0.3154,1.1023,0.1499,-0.0548,-0.1288,-0.1502,1.8035,0.1854,0.6101,0.2422,-0.1835,1.4788,1.6856,1.6157,1.9143,0.4834,3.0584,0.8342,0.1818,3.2911,0.9345,1.8351,0.483,0.0037,0.0583,0.4742,0.0543,1.2364,0.2937,1.5002,1.2199,1.3147,0.3777,0.1339,0.4885,0.2198,0.0826,0.0049,0.0214,0.1392,0.0903,0.181,-0.1007,-0.1259,-0.0033,-0.0695,0.2302,-0.0762,0.7325,-0.5041,0.5212,1.1727,0.4258,0.6525,4.0584,0.213,0.5477,1.4229,1.0101,0.9495,1.106,0.5677,0.3737,1.0469,-0.2082,1.658,0.3634,6e-04,3.4874,0.5953,-0.1922,0.3892,1.7245,2.003,0.7414,0.2645,1.3596,0.4606,-0.2104,-0.108,0.2203,0.8533,-0.0216,-0.0927,0.6934,0.9733,0.1445,0.2005,1.6066,0.1436,0.746,1.5414,1.0778,0.4691,1.1315,Control
Utah__D10,0.0133,0.2093,0.2058,0.0403,0.508,0.2451,0.2286,1.8786,0.049,0.0433,-0.0797,-0.0864,2.0907,0.4579,0.6236,0.2464,0.0393,0.9354,1.8082,1.3535,1.9963,0.4902,2.9915,0.624,0.1078,3.4675,1.8641,2.3453,0.5899,-0.0391,0.0365,1.1594,-0.0839,1.4618,0.423,1.6685,1.1348,1.083,0.356,0.3141,0.1295,0.2045,0.1083,0.0492,-0.0157,0.1203,0.0223,0.1833,-0.1264,-0.1335,-0.0023,-0.0147,0.1951,-0.0617,0.6872,-0.2769,0.4229,0.6895,0.6018,0.4432,4.2117,0.1728,0.3218,1.4689,1.1804,0.832,1.5591,0.7391,0.4105,0.7047,0.0037,1.7293,0.3323,0.1339,3.242,0.5922,0.106,0.2964,1.5471,2.4166,1.0031,0.4321,1.1275,0.5071,-0.1378,-0.0583,0.0924,0.827,-0.0179,-0.0359,0.286,0.8329,0.2553,0.3174,1.0963,0.109,0.5887,1.7077,0.86,0.4989,0.7969,Control
